Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-92.668	
0.001	-92.668	
0.002	-91.041	
0.003	-88.276	
0.004	-88.276	
0.005	 -87.38	
0.006	 -87.38	
0.007	-87.233	
0.008	-87.281	
0.009	-89.784	
0.010	-89.784	
0.011	-92.656	
0.012	-92.656	
0.013	-93.645	
0.014	-94.286	
0.015	-94.747	
0.016	-95.173	
0.017	-94.801	
0.018	-93.532	
0.019	-91.891	
0.020	-90.392	
0.021	-89.318	
0.022	-88.737	
0.023	-88.451	
0.024	-88.245	
0.025	-88.145	
0.026	-88.783	
0.027	-90.277	
0.028	-91.889	
0.029	-93.192	
0.030	-94.133	
0.031	-94.811	
0.032	 -95.31	
0.033	-95.643	
0.034	-95.408	
0.035	-94.093	
0.036	-92.344	
0.037	-90.642	
0.038	-89.224	
0.039	-88.137	
0.040	-87.322	
0.041	-86.793	
0.042	 -86.57	
0.043	-87.088	
0.044	-88.523	
0.045	-90.118	
0.046	-91.428	
0.047	-92.419	
0.048	-93.198	
0.049	 -93.84	
0.050	-94.321	
0.051	 -94.42	
0.052	-93.473	
0.053	-91.952	
0.054	-90.331	
0.055	-88.858	
0.056	-87.719	
0.057	-87.026	
0.058	-86.695	
0.059	 -86.59	
0.060	-86.809	
0.061	-87.893	
0.062	-89.394	
0.063	-90.903	
0.064	 -92.21	
0.065	-93.229	
0.066	-93.939	
0.067	-94.428	
0.068	 -94.56	
0.069	-93.672	
0.070	-92.178	
0.071	-90.494	
0.072	-88.971	
0.073	-87.874	
0.074	-87.241	
0.075	-86.933	
0.076	-86.753	
0.077	-87.233	
0.078	 -88.42	
0.079	-89.798	
0.080	-91.008	
0.081	-91.945	
0.082	-92.597	
0.083	-93.055	
0.084	-93.334	
0.085	-92.682	
0.086	-91.188	
0.087	-89.426	
0.088	-87.803	
0.089	-86.527	
0.090	-85.701	
0.091	-85.241	
0.092	-85.028	
0.093	-85.514	
0.094	-86.794	
0.095	 -88.31	
0.096	-89.712	
0.097	-90.814	
0.098	-91.589	
0.099	-92.129	
0.100	-92.436	
0.101	-91.791	
0.102	-90.378	
0.103	-88.719	
0.104	-87.186	
0.105	-85.995	
0.106	-85.285	
0.107	-84.985	
0.108	-84.954	
0.109	-85.657	
0.110	-87.088	
0.111	-88.631	
0.112	-89.951	
0.113	-90.956	
0.114	-91.645	
0.115	-92.028	
0.116	-92.016	
0.117	-91.029	
0.118	-89.389	
0.119	-87.488	
0.120	-85.762	
0.121	-84.574	
0.122	-83.952	
0.123	-83.667	
0.124	-83.715	
0.125	-84.699	
0.126	-86.169	
0.127	-87.677	
0.128	-88.959	
0.129	-89.859	
0.130	-90.374	
0.131	-90.667	
0.132	-90.297	
0.133	-89.089	
0.134	-87.412	
0.135	-85.635	
0.136	-84.183	
0.137	-83.356	
0.138	-83.036	
0.139	-82.968	
0.140	-83.422	
0.141	-84.651	
0.142	-86.178	
0.143	-87.725	
0.144	-89.047	
0.145	-90.012	
0.146	 -90.61	
0.147	-90.912	
0.148	-90.329	
0.149	-89.095	
0.150	-87.527	
0.151	-85.918	
0.152	-84.671	
0.153	-84.671	
0.154	-83.816	
0.155	-83.758	
0.156	-84.357	
0.157	 -85.63	
0.158	-87.167	
0.159	-88.501	
0.160	-89.362	
0.161	-89.897	
0.162	-89.897	
0.163	-90.682	
0.164	-89.891	
0.165	-89.891	
0.166	-86.502	
0.167	-86.502	
0.168	    -84	
0.169	    -84	
0.170	-83.231	
0.171	-83.231	
0.172	-83.979	
0.173	-83.979	
0.174	-87.256	
0.175	-87.256	
0.176	-89.623	
0.177	-89.623	
0.178	-90.818	
0.179	-90.818	
0.180	-90.486	
0.181	-90.486	
0.182	-87.409	
0.183	-87.409	
0.184	-84.974	
0.185	-84.974	
0.186	-84.585	
0.187	-84.585	
0.188	-85.163	
0.189	-85.163	
0.190	-88.351	
0.191	-88.351	
0.192	-90.999	
0.193	-90.999	
0.194	-92.145	
0.195	-92.145	
0.196	-92.177	
0.197	-92.177	
0.198	-89.122	
0.199	-89.122	
0.200	-86.056	
0.201	-86.056	
0.202	-85.079	
0.203	-85.079	
0.204	-84.826	
0.205	-84.826	
0.206	-87.609	
0.207	-87.609	
0.208	-90.815	
