Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-131.38	
0.001	-131.38	
0.002	-129.12	
0.003	-129.12	
0.004	-128.04	
0.005	-128.04	
0.006	-127.71	
0.007	-127.71	
0.008	-128.43	
0.009	-128.43	
0.010	-130.72	
0.011	-130.72	
0.012	-133.15	
0.013	-133.15	
0.014	 -133.8	
0.015	 -133.8	
0.016	-133.97	
0.017	-133.97	
0.018	-131.27	
0.019	-131.27	
0.020	-127.55	
0.021	-127.55	
0.022	-125.84	
0.023	-125.84	
0.024	-125.11	
0.025	-125.11	
0.026	-126.01	
0.027	-126.01	
0.028	 -128.6	
0.029	 -128.6	
0.030	-130.98	
0.031	-130.98	
0.032	-132.14	
0.033	-132.14	
0.034	 -132.4	
0.035	 -132.4	
0.036	-129.93	
0.037	-129.93	
0.038	-126.75	
0.039	-126.75	
0.040	-125.05	
0.041	-125.05	
0.042	-124.51	
0.043	-124.51	
0.044	-126.17	
0.045	-126.17	
0.046	-128.96	
0.047	-128.96	
0.048	-131.01	
0.049	-131.01	
0.050	-131.78	
0.051	-131.78	
0.052	-129.91	
0.053	-129.91	
0.054	-126.37	
0.055	-126.37	
0.056	-123.88	
0.057	-123.88	
0.058	-123.27	
0.059	-123.27	
0.060	-124.51	
0.061	-124.51	
0.062	-126.98	
0.063	-126.98	
0.064	-128.27	
0.065	-128.27	
0.066	 -128.9	
0.067	 -128.9	
0.068	-126.54	
0.069	-126.54	
0.070	 -122.8	
0.071	 -122.8	
0.072	-121.42	
0.073	-121.42	
0.074	-120.96	
0.075	-120.96	
0.076	-123.75	
0.077	-123.75	
0.078	-126.46	
0.079	-126.46	
0.080	-127.95	
0.081	-127.95	
0.082	-128.33	
0.083	-128.33	
0.084	-125.03	
0.085	-125.03	
0.086	-122.52	
0.087	-122.52	
0.088	-121.25	
0.089	-121.25	
0.090	-122.09	
0.091	-122.09	
0.092	-124.97	
0.093	-124.97	
0.094	 -126.6	
0.095	 -126.6	
0.096	 -127.7	
0.097	 -127.7	
0.098	 -125.2	
0.099	 -125.2	
0.100	-121.64	
0.101	-121.64	
0.102	-119.36	
0.103	-119.36	
0.104	-118.89	
0.105	-118.89	
0.106	-121.68	
0.107	-121.68	
0.108	-124.03	
0.109	-124.03	
0.110	-125.91	
0.111	-125.91	
0.112	-125.43	
0.113	-125.43	
0.114	-122.42	
0.115	-122.42	
0.116	-119.64	
0.117	-119.64	
0.118	-118.44	
0.119	-118.44	
0.120	-120.08	
0.121	-120.08	
0.122	-123.03	
0.123	-123.03	
0.124	-125.57	
0.125	-125.57	
0.126	-126.74	
0.127	-126.74	
0.128	-124.06	
0.129	-124.06	
0.130	-122.56	
0.131	-121.28	
0.132	-120.09	
0.133	-119.18	
0.134	-118.72	
0.135	-118.89	
0.136	-120.04	
0.137	-121.45	
0.138	-122.68	
0.139	-123.77	
0.140	-124.75	
0.141	-125.58	
0.142	-126.13	
0.143	-125.77	
0.144	-124.48	
0.145	   -123	
0.146	-121.65	
0.147	-120.52	
0.148	-119.69	
0.149	-119.26	
0.150	 -119.3	
0.151	-120.03	
0.152	-121.52	
0.153	-123.13	
0.154	-124.67	
0.155	-126.07	
0.156	-127.23	
0.157	-128.02	
0.158	-128.52	
0.159	-128.67	
0.160	-128.02	
0.161	-126.83	
0.162	-125.33	
0.163	-123.98	
0.164	-123.33	
0.165	-123.34	
0.166	-123.44	
0.167	-123.36	
0.168	-123.63	
0.169	-124.99	
0.170	-126.81	
0.171	-128.32	
0.172	-129.22	
0.173	-129.81	
0.174	-130.48	
0.175	-131.13	
0.176	-131.25	
0.177	-130.12	
0.178	-128.46	
0.179	-127.03	
0.180	-125.85	
0.181	-124.65	
0.182	-123.68	
0.183	-123.42	
0.184	-123.85	
0.185	 -124.3	
0.186	-124.96	
0.187	-126.07	
0.188	-127.74	
0.189	-129.61	
0.190	-130.95	
0.191	-131.53	
0.192	-131.87	
0.193	-132.55	
0.194	-133.32	
0.195	-132.85	
0.196	-131.24	
0.197	-129.47	
0.198	-128.28	
0.199	-127.61	
0.200	-127.02	
0.201	-126.42	
0.202	-126.12	
0.203	-126.32	
0.204	-127.28	
0.205	-128.62	
0.206	 -129.9	
0.207	-131.25	
0.208	-132.67	
0.209	 -133.7	
0.210	-134.11	
0.211	-134.32	
0.212	-134.28	
0.213	-133.41	
0.214	-131.76	
0.215	-129.82	
0.216	-128.36	
0.217	-127.64	
0.218	-127.27	
0.219	-126.83	
0.220	-126.33	
0.221	-126.31	
0.222	-127.47	
0.223	-128.99	
0.224	-130.14	
0.225	-130.96	
0.226	-131.74	
0.227	-132.52	
0.228	-133.01	
0.229	-133.17	
0.230	-132.68	
0.231	-131.55	
0.232	-130.19	
