Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0301136	
0.001	0.0299562	
0.002	0.0299574	
0.003	0.0300911	
0.004	0.0301797	
0.005	0.0300291	
0.006	0.0299213	
0.007	0.0298415	
0.008	0.0299431	
0.009	0.0299431	
0.010	0.0300175	
0.011	0.0297707	
0.012	0.0296961	
0.013	0.0299014	
0.014	0.0299927	
0.015	0.0300692	
0.016	0.0299705	
0.017	0.0298463	
0.018	0.0298367	
0.019	0.0299842	
0.020	0.0300516	
0.021	0.0301261	
0.022	0.0300537	
0.023	0.0300027	
0.024	0.0300379	
0.025	0.0300379	
0.026	0.0302027	
0.027	0.0302347	
0.028	0.0301228	
0.029	0.0300964	
0.030	0.03012	
0.031	0.0301567	
0.032	0.0302734	
0.033	0.0301393	
0.034	0.0300875	
0.035	0.0300945	
0.036	0.0301609	
0.037	0.0303028	
0.038	0.0302465	
0.039	0.0300634	
0.040	0.0299849	
0.041	0.0299849	
0.042	0.0301492	
0.043	0.0300642	
0.044	0.030038	
0.045	0.0299107	
0.046	0.0298645	
0.047	0.0297708	
0.048	0.0297961	
0.049	0.0297754	
0.050	0.0297204	
0.051	0.0296792	
0.052	0.0296792	
0.053	0.0296103	
0.054	0.0296441	
0.055	0.0297449	
0.056	0.0297834	
0.057	0.0297876	
0.058	0.0297876	
0.059	0.0298365	
0.060	0.0298365	
0.061	0.0297794	
0.062	0.0297794	
0.063	0.0299678	
0.064	0.0299678	
0.065	0.0297508	
0.066	0.0297508	
0.067	0.0298761	
0.068	0.0298761	
0.069	0.0298086	
0.070	0.0297615	
0.071	0.0297348	
0.072	0.0298697	
0.073	0.0299333	
0.074	0.0299396	
0.075	0.0298358	
0.076	0.0298076	
0.077	0.0299928	
0.078	0.030193	
0.079	0.0302344	
0.080	0.0302344	
0.081	0.0299378	
0.082	0.029898	
0.083	0.0300309	
0.084	0.0302627	
0.085	0.0302654	
0.086	0.030052	
0.087	0.0298766	
0.088	0.0298567	
0.089	0.0299648	
0.090	0.0300955	
0.091	0.0301436	
0.092	0.0299687	
0.093	0.029698	
0.094	0.0298437	
0.095	0.0299852	
0.096	0.030079	
0.097	0.030037	
0.098	0.0298491	
0.099	0.0297557	
0.100	0.0299125	
0.101	0.0301216	
0.102	0.0301724	
0.103	0.030001	
0.104	0.0298459	
0.105	0.02987	
0.106	0.0300332	
0.107	0.0301055	
0.108	0.0299859	
0.109	0.0298107	
0.110	0.0297753	
0.111	0.0299392	
0.112	0.0300417	
0.113	0.0300099	
0.114	0.0298205	
0.115	0.0297367	
0.116	0.0297707	
0.117	0.0299358	
0.118	0.0300693	
0.119	0.0298938	
0.120	0.0297368	
0.121	0.0298332	
0.122	0.0299828	
0.123	0.0300491	
0.124	0.0300378	
0.125	0.029883	
0.126	0.0298315	
0.127	0.0299859	
0.128	0.030153	
0.129	0.0301082	
0.130	0.0298413	
0.131	0.0298071	
0.132	0.0299591	
0.133	0.030073	
0.134	0.0301925	
0.135	0.0300434	
0.136	0.0298021	
0.137	0.0297568	
0.138	0.0299539	
0.139	0.0301722	
0.140	0.030298	
0.141	0.030215	
0.142	0.0300043	
0.143	0.029897	
0.144	0.0301013	
0.145	0.0302609	
0.146	0.0302682	
0.147	0.0301771	
0.148	0.0300246	
0.149	0.0300792	
0.150	0.0301896	
0.151	0.0300986	
0.152	0.0299387	
0.153	0.0298614	
0.154	0.0299637	
0.155	0.0300121	
0.156	0.0298489	
0.157	0.0297644	
0.158	0.0296038	
0.159	0.0297101	
0.160	0.0297101	
0.161	0.0298684	
0.162	0.0298821	
0.163	0.0297691	
0.164	0.0297108	
0.165	0.0297594	
0.166	0.0299629	
0.167	0.0300829	
0.168	0.029943	
0.169	0.0297873	
0.170	0.0297837	
0.171	0.0299091	
0.172	0.0301156	
0.173	0.0301341	
0.174	0.0299639	
0.175	0.0298272	
0.176	0.0300066	
0.177	0.0301003	
0.178	0.0301495	
0.179	0.0300795	
0.180	0.0299975	
0.181	0.0300927	
0.182	0.0302051	
0.183	0.0301986	
0.184	0.0302815	
0.185	0.0303282	
0.186	0.0303117	
0.187	0.0302899	
0.188	0.0302304	
0.189	0.0303307	
0.190	0.0304211	
0.191	0.0302345	
0.192	0.030118	
0.193	0.0301084	
0.194	0.0301794	
0.195	0.0301643	
0.196	0.0301365	
0.197	0.029976	
0.198	0.0296534	
0.199	0.0297646	
0.200	0.0298873	
0.201	0.0299704	
0.202	0.0298948	
0.203	0.02963	
0.204	0.0294197	
0.205	0.0296282	
0.206	0.0298605	
0.207	0.0299006	
0.208	0.0297414	
0.209	0.0296384	
0.210	0.0295378	
0.211	0.029507	
0.212	0.0298006	
0.213	0.0300244	
0.214	0.0300425	
0.215	0.0298701	
0.216	0.0297339	
0.217	0.0297092	
0.218	0.0298128	
0.219	0.0301612	
0.220	0.0302224	
0.221	0.0300735	
0.222	0.0299809	
0.223	0.030121	
0.224	0.0302872	
0.225	0.0302897	
0.226	0.0303363	
0.227	0.0301831	
0.228	0.030208	
0.229	0.0304084	
0.230	0.030584	
0.231	0.0303855	
0.232	0.0302139	
0.233	0.0301307	
0.234	0.0301712	
0.235	0.0302777	
0.236	0.0303577	
0.237	0.0301862	
0.238	0.0298436	
0.239	0.0298986	
0.240	0.0300786	
0.241	0.0300754	
0.242	0.0299636	
0.243	0.0298945	
0.244	0.0297464	
0.245	0.029718	
0.246	0.0299232	
0.247	0.0299047	
0.248	0.029798	
0.249	0.0297404	
0.250	0.0296266	
0.251	0.0295393	
0.252	0.0297343	
0.253	0.0297847	
0.254	0.0297413	
0.255	0.0297294	
0.256	0.0295499	
0.257	0.0296913	
0.258	0.0298443	
0.259	0.0300785	
0.260	0.0300785	
0.261	0.0298918	
0.262	0.0297845	
0.263	0.0300703	
0.264	0.0302841	
0.265	0.0302555	
0.266	0.0302765	
0.267	0.0303068	
0.268	0.0303963	
0.269	0.0305027	
0.270	0.0304071	
0.271	0.0304071	
0.272	0.0305339	
0.273	0.0306563	
0.274	0.0305356	
0.275	0.0303099	
0.276	0.0302713	
0.277	0.0302514	
0.278	0.0301444	
0.279	0.03015	
0.280	0.0300273	
0.281	0.0298656	
0.282	0.0297587	
0.283	0.0297495	
0.284	0.0296806	
0.285	0.0296394	
0.286	0.0297058	
0.287	0.0298164	
0.288	0.0296763	
0.289	0.0295584	
0.290	0.029599	
0.291	0.0298299	
0.292	0.0298299	
0.293	0.0297699	
0.294	0.0297558	
0.295	0.0296082	
0.296	0.0296333	
0.297	0.0297875	
0.298	0.029992	
0.299	0.0299912	
0.300	0.0298935	
0.301	0.029842	
0.302	0.029875	
0.303	0.0299691	
0.304	0.0299691	
0.305	0.0301867	
0.306	0.0301847	
0.307	0.0302122	
0.308	0.0302435	
0.309	0.0302435	
0.310	0.0303765	
0.311	0.0305307	
0.312	0.0305307	
0.313	0.0303269	
0.314	0.0304552	
0.315	0.0305479	
0.316	0.0305479	
0.317	0.0304854	
0.318	0.0305313	
0.319	0.0304078	
0.320	0.0304078	
0.321	0.0303296	
0.322	0.0303296	
0.323	0.0304355	
0.324	0.0303036	
0.325	0.0301964	
0.326	0.0301964	
0.327	0.0301441	
0.328	0.0301441	
0.329	0.0302573	
0.330	0.0302573	
0.331	0.0298349	
0.332	0.0298349	
0.333	0.0298638	
0.334	0.0299653	
0.335	0.0299653	
0.336	0.029612	
0.337	0.029612	
0.338	0.0295514	
0.339	0.0295514	
0.340	0.0296344	
0.341	0.0296344	
0.342	0.0294132	
0.343	0.029312	
0.344	0.0295411	
0.345	0.0297553	
0.346	0.0297431	
0.347	0.0296981	
0.348	0.0295743	
0.349	0.0297915	
0.350	0.0299447	
0.351	0.0301795	
0.352	0.0303556	
0.353	0.0300958	
0.354	0.0299876	
0.355	0.0302129	
0.356	0.030445	
0.357	0.0306466	
0.358	0.0306502	
0.359	0.0305129	
0.360	0.0303182	
0.361	0.0304443	
0.362	0.0306401	
0.363	0.0305971	
0.364	0.0305971	
0.365	0.030407	
0.366	0.0304261	
0.367	0.0305083	
0.368	0.0304295	
0.369	0.0302803	
0.370	0.0301769	
0.371	0.0301769	
0.372	0.0301818	
0.373	0.03028	
0.374	0.03028	
0.375	0.0299794	
0.376	0.0298926	
0.377	0.0298777	
0.378	0.0300084	
0.379	0.0297878	
0.380	0.0294727	
0.381	0.029538	
0.382	0.029596	
0.383	0.029764	
0.384	0.0297012	
0.385	0.0295081	
0.386	0.0294161	
0.387	0.0294725	
0.388	0.0295502	
0.389	0.0297392	
0.390	0.029781	
0.391	0.0297585	
0.392	0.029752	
0.393	0.0298981	
0.394	0.0300823	
0.395	0.0302921	
0.396	0.0302576	
0.397	0.0300374	
0.398	0.0300503	
0.399	0.0302459	
0.400	0.0304223	
0.401	0.030498	
0.402	0.0303629	
0.403	0.0301909	
0.404	0.0301901	
0.405	0.030407	
0.406	0.0304671	
0.407	0.030423	
0.408	0.0302396	
0.409	0.0302254	
0.410	0.030329	
0.411	0.0304318	
0.412	0.0303302	
0.413	0.0302398	
0.414	0.0300964	
0.415	0.0300837	
0.416	0.0302289	
0.417	0.0303209	
0.418	0.0301264	
0.419	0.0299384	
0.420	0.0297583	
0.421	0.0297989	
0.422	0.029917	
0.423	0.0298675	
0.424	0.0296799	
0.425	0.0295076	
0.426	0.0295947	
0.427	0.0296185	
0.428	0.0298003	
0.429	0.0297278	
0.430	0.029546	
0.431	0.0295417	
0.432	0.0297362	
0.433	0.029824	
0.434	0.0299705	
0.435	0.0299138	
0.436	0.0298892	
0.437	0.0299192	
0.438	0.0300431	
0.439	0.0301702	
0.440	0.03026	
0.441	0.030142	
0.442	0.030142	
0.443	0.0303061	
0.444	0.0303161	
0.445	0.030283	
0.446	0.0302298	
0.447	0.0302137	
0.448	0.0302646	
0.449	0.0302795	
0.450	0.0303187	
0.451	0.0302174	
0.452	0.0302977	
0.453	0.0302582	
0.454	0.0300869	
0.455	0.0302125	
0.456	0.0303226	
0.457	0.030222	
0.458	0.030222	
0.459	0.0300007	
0.460	0.0300007	
0.461	0.0301272	
0.462	0.0302659	
0.463	0.0302493	
0.464	0.0300756	
0.465	0.0297694	
0.466	0.0298168	
0.467	0.0299113	
0.468	0.0300013	
0.469	0.0299432	
0.470	0.0297287	
0.471	0.0297019	
0.472	0.0297291	
0.473	0.0297984	
0.474	0.0298244	
0.475	0.0298244	
0.476	0.0297107	
0.477	0.0297729	
0.478	0.0298885	
0.479	0.0300073	
0.480	0.0300453	
0.481	0.0298339	
0.482	0.0297317	
0.483	0.0298487	
0.484	0.0300748	
0.485	0.0302805	
0.486	0.030271	
0.487	0.0299417	
0.488	0.0297585	
0.489	0.0299223	
0.490	0.030253	
0.491	0.0303683	
0.492	0.0303236	
0.493	0.0300139	
0.494	0.0299043	
0.495	0.0300621	
0.496	0.0303225	
0.497	0.0303892	
0.498	0.0303118	
0.499	0.0302471	
0.500	0.0299687	
0.501	0.0300321	
0.502	0.0301974	
0.503	0.0303268	
0.504	0.0302042	
0.505	0.0300135	
0.506	0.0298698	
0.507	0.0299193	
0.508	0.0300703	
0.509	0.0301462	
0.510	0.0301004	
0.511	0.0299169	
0.512	0.0297867	
0.513	0.0299242	
0.514	0.0300405	
0.515	0.0300819	
0.516	0.0300505	
0.517	0.0298417	
0.518	0.0298997	
0.519	0.0300436	
0.520	0.0301378	
0.521	0.0301755	
0.522	0.03009	
0.523	0.0300905	
0.524	0.0301566	
0.525	0.030262	
0.526	0.030354	
