Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0273863	
0.001	0.0282096	
0.002	0.0282682	
0.003	0.027405	
0.004	0.0267181	
0.005	0.0272739	
0.006	0.0283492	
0.007	0.0283459	
0.008	0.0275602	
0.009	0.0274614	
0.010	0.0285874	
0.011	0.0297446	
0.012	0.0298306	
0.013	0.0289726	
0.014	0.029231	
0.015	0.03055	
0.016	0.0318869	
0.017	0.0317858	
0.018	0.030903	
0.019	0.0308771	
0.020	0.0321125	
0.021	0.0331956	
0.022	0.0329758	
0.023	0.0318228	
0.024	0.0312612	
0.025	0.0317565	
0.026	0.0324801	
0.027	0.0320356	
0.028	0.0308887	
0.029	0.0304083	
0.030	0.0309452	
0.031	0.0314641	
0.032	0.0309139	
0.033	0.0296273	
0.034	0.0289443	
0.035	0.0298227	
0.036	0.0309017	
0.037	0.0308447	
0.038	0.0297086	
0.039	0.0293671	
0.040	0.0304643	
0.041	0.0317856	
0.042	0.0321788	
0.043	0.0313611	
0.044	0.0306829	
0.045	0.0312493	
0.046	0.0324655	
0.047	0.0328357	
0.048	0.0319074	
0.049	0.0310777	
0.050	0.0317377	
0.051	0.0317377	
0.052	0.0325013	
0.053	0.0315829	
0.054	0.0304886	
0.055	0.03066	
0.056	0.0315313	
0.057	0.0318108	
0.058	0.0309685	
0.059	0.0300476	
0.060	0.0304054	
0.061	0.0314153	
0.062	0.0319253	
0.063	0.0313208	
0.064	0.030807	
0.065	0.0313404	
0.066	0.0326096	
0.067	0.033134	
0.068	0.0325083	
0.069	0.0318082	
0.070	0.0321931	
0.071	0.0332356	
0.072	0.0335504	
0.073	0.032764	
0.074	0.0319257	
0.075	0.0321646	
0.076	0.0329947	
0.077	0.0331857	
0.078	0.032257	
0.079	0.0312351	
0.080	0.0310093	
0.081	0.0316139	
0.082	0.0318288	
0.083	0.0305273	
0.084	0.0305273	
0.085	0.0298718	
0.086	0.0305943	
0.087	0.0310682	
0.088	0.030492	
0.089	0.0296777	
0.090	0.0299959	
0.091	0.031134	
0.092	0.0317967	
0.093	0.0313435	
0.094	0.0307417	
0.095	0.0312249	
0.096	0.0324389	
0.097	0.0330491	
0.098	0.0326078	
0.099	0.0319035	
0.100	0.0332719	
0.101	0.0332719	
0.102	0.0332719	
0.103	0.0329756	
0.104	0.031751	
0.105	0.031751	
0.106	0.0327542	
0.107	0.0327542	
0.108	0.0309955	
0.109	0.0309955	
0.110	0.0303355	
0.111	0.0306064	
0.112	0.0297314	
0.113	0.0289258	
0.114	0.0289258	
0.115	0.0297561	
0.116	0.0301417	
0.117	0.0298018	
0.118	0.0298018	
0.119	0.0296234	
0.120	0.0296234	
0.121	0.0311943	
0.122	0.0311943	
0.123	0.0297556	
0.124	0.0301679	
0.125	0.0301679	
0.126	0.0311621	
0.127	0.0311621	
0.128	0.0297888	
0.129	0.0297888	
0.130	0.030383	
0.131	0.0302189	
0.132	0.0292157	
0.133	0.0286868	
0.134	0.0290912	
0.135	0.0294695	
0.136	0.0291816	
0.137	0.0282594	
0.138	0.0278326	
0.139	0.0285299	
0.140	0.0292373	
0.141	0.028818	
0.142	0.0280251	
0.143	0.0281975	
0.144	0.0294032	
0.145	0.0299986	
0.146	0.0295465	
0.147	0.0289679	
0.148	0.0294118	
0.149	0.0304455	
0.150	0.0306698	
0.151	0.0298083	
0.152	0.0291634	
0.153	0.0298661	
0.154	0.0308073	
0.155	0.0304846	
0.156	0.0294243	
0.157	0.028954	
0.158	0.0294993	
0.159	0.0301009	
0.160	0.0295607	
0.161	0.0283308	
0.162	0.0277902	
0.163	0.0285151	
0.164	0.0291689	
0.165	0.0281339	
0.166	0.02696	
0.167	0.0270363	
0.168	0.0280149	
0.169	0.0280149	
0.170	0.0279002	
0.171	0.0269624	
0.172	0.027338	
0.173	0.0288461	
0.174	0.0288461	
0.175	0.0294506	
0.176	0.0286785	
0.177	0.0281091	
0.178	0.0290002	
0.179	0.0306008	
0.180	0.0311538	
0.181	0.0302091	
0.182	0.0295653	
0.183	0.0305137	
0.184	0.0320325	
0.185	0.0321427	
0.186	0.0308403	
0.187	0.0302515	
0.188	0.0309102	
0.189	0.0319169	
0.190	0.0314997	
0.191	0.0299737	
0.192	0.0291925	
0.193	0.0300891	
0.194	0.0309257	
0.195	0.0299109	
0.196	0.0280543	
0.197	0.0277044	
0.198	0.0287715	
0.199	0.0296433	
0.200	0.0289013	
0.201	0.0276167	
0.202	0.0277464	
0.203	0.028983	
0.204	0.0299173	
0.205	0.0293299	
0.206	0.0284688	
0.207	0.0288289	
0.208	0.030166	
0.209	0.030782	
0.210	0.029885	
0.211	0.0287852	
0.212	0.0291385	
0.213	0.0302913	
0.214	0.0307025	
0.215	0.0295307	
0.216	0.0282566	
0.217	0.0286446	
0.218	0.0286446	
0.219	0.0294635	
0.220	0.0281832	
0.221	0.0269905	
0.222	0.0271957	
0.223	0.0281872	
0.224	0.0282074	
0.225	0.0269201	
0.226	0.026162	
0.227	0.0267931	
0.228	0.0284182	
0.229	0.0284182	
0.230	0.0271589	
0.231	0.0271589	
0.232	0.0282187	
0.233	0.0298914	
0.234	0.0298914	
0.235	0.0286561	
0.236	0.028394	
0.237	0.0307537	
0.238	0.0307537	
0.239	0.0297582	
0.240	0.0297582	
0.241	0.0295689	
0.242	0.031024	
0.243	0.031024	
0.244	0.0296836	
0.245	0.0287066	
0.246	0.0287066	
0.247	0.0300117	
0.248	0.0300117	
0.249	0.0289898	
0.250	0.0289898	
0.251	0.0280849	
0.252	0.0280849	
0.253	0.0293649	
0.254	0.0293649	
0.255	0.0277091	
0.256	0.0277091	
0.257	0.0295581	
0.258	0.0297031	
0.259	0.0297031	
0.260	0.0286768	
0.261	0.0298443	
0.262	0.0310888	
0.263	0.0313257	
0.264	0.0304722	
0.265	0.0303264	
0.266	0.0315334	
0.267	0.032769	
0.268	0.032769	
0.269	0.03181	
0.270	0.0313871	
0.271	0.0320427	
0.272	0.0328046	
0.273	0.0322891	
0.274	0.0313532	
0.275	0.0309912	
0.276	0.0315664	
0.277	0.0318598	
0.278	0.0315068	
0.279	0.0303142	
0.280	0.0296636	
0.281	0.0302439	
0.282	0.0311922	
0.283	0.0309954	
0.284	0.0299385	
0.285	0.0295741	
0.286	0.030649	
0.287	0.0318339	
0.288	0.0320174	
0.289	0.0312931	
0.290	0.0313673	
0.291	0.0321989	
0.292	0.0330717	
0.293	0.0327629	
0.294	0.0319736	
0.295	0.0320051	
0.296	0.0325543	
0.297	0.0332159	
0.298	0.0328301	
0.299	0.031858	
0.300	0.0312664	
0.301	0.03162	
0.302	0.0321137	
0.303	0.0317342	
0.304	0.0306614	
0.305	0.0302831	
0.306	0.0307315	
0.307	0.0307315	
0.308	0.0314683	
0.309	0.0306284	
0.310	0.030099	
0.311	0.0306897	
0.312	0.0316902	
0.313	0.0322376	
0.314	0.0318001	
0.315	0.0313622	
0.316	0.0318361	
0.317	0.0330729	
0.318	0.0330729	
0.319	0.0326921	
0.320	0.0320088	
0.321	0.0323384	
0.322	0.0332418	
0.323	0.0335891	
0.324	0.0329715	
0.325	0.0322547	
0.326	0.0320703	
0.327	0.0325157	
0.328	0.0328077	
0.329	0.0321845	
0.330	0.0313562	
0.331	0.0311854	
0.332	0.0314435	
0.333	0.0314833	
0.334	0.0314833	
0.335	0.0306138	
0.336	0.030562	
0.337	0.0309682	
0.338	0.0315125	
0.339	0.0315097	
0.340	0.0310598	
0.341	0.0310693	
0.342	0.0317007	
0.343	0.0325084	
0.344	0.0327279	
0.345	0.0322783	
0.346	0.0321079	
0.347	0.0326179	
0.348	0.0331634	
0.349	0.033086	
0.350	0.0324989	
0.351	0.0321286	
0.352	0.0323647	
0.353	0.0327133	
0.354	0.0324194	
0.355	0.031457	
0.356	0.0309225	
0.357	0.031188	
0.358	0.0313524	
0.359	0.030772	
0.360	0.0296298	
0.361	0.0291393	
0.362	0.0297741	
0.363	0.0297741	
0.364	0.0299174	
0.365	0.0299174	
0.366	0.0295345	
0.367	0.0303873	
0.368	0.0303873	
0.369	0.0309356	
0.370	0.0309356	
0.371	0.0306787	
0.372	0.0312577	
0.373	0.0317049	
0.374	0.0314223	
0.375	0.0305665	
0.376	0.0304882	
0.377	0.0309166	
0.378	0.0312515	
0.379	0.030611	
0.380	0.0295917	
0.381	0.0293191	
0.382	0.0297911	
0.383	0.0298948	
0.384	0.0292486	
0.385	0.0281853	
0.386	0.0280555	
0.387	0.0288586	
0.388	0.0289605	
0.389	0.0281545	
0.390	0.0275417	
0.391	0.0278973	
0.392	0.0290206	
0.393	0.0294825	
0.394	0.0287395	
0.395	0.0281344	
0.396	0.0289454	
0.397	0.0300423	
0.398	0.0299691	
0.399	0.0299691	
0.400	0.028464	
0.401	0.0291581	
0.402	0.0300501	
0.403	0.0299797	
0.404	0.0290316	
0.405	0.0284675	
0.406	0.0288757	
0.407	0.0297291	
0.408	0.0294963	
0.409	0.0282205	
0.410	0.0282205	
0.411	0.0275998	
0.412	0.028711	
0.413	0.028711	
0.414	0.0272136	
0.415	0.0272136	
0.416	0.0268657	
0.417	0.0283942	
0.418	0.0283942	
0.419	0.0268504	
0.420	0.0268504	
0.421	0.0280222	
0.422	0.0280222	
0.423	0.0291658	
0.424	0.0283985	
0.425	0.0280374	
0.426	0.0280374	
0.427	0.0302193	
0.428	0.0302228	
0.429	0.0302228	
0.430	0.0294144	
0.431	0.0294144	
0.432	0.0317464	
0.433	0.0317464	
0.434	0.0297879	
0.435	0.0297879	
0.436	0.0304176	
