Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	 102.63	
0.001	 102.46	
0.002	 102.45	
0.003	 102.52	
0.004	 102.59	
0.005	 102.27	
0.006	 102.25	
0.007	 102.49	
0.008	 102.22	
0.009	 102.22	
0.010	 102.24	
0.011	 102.24	
0.012	 102.02	
0.013	 102.02	
0.014	  101.9	
0.015	  101.9	
0.016	 101.97	
0.017	 101.97	
0.018	 101.98	
0.019	 101.98	
0.020	 101.95	
0.021	 101.95	
0.022	 101.59	
0.023	 101.59	
0.024	 101.96	
0.025	 101.96	
0.026	 101.95	
0.027	 101.95	
0.028	 102.44	
0.029	 102.44	
0.030	 102.23	
0.031	 102.23	
0.032	 102.65	
0.033	 102.65	
0.034	 102.39	
0.035	 102.39	
0.036	 103.07	
0.037	 103.07	
0.038	 102.61	
0.039	 102.61	
0.040	 102.71	
0.041	 103.02	
0.042	 102.64	
0.043	 102.64	
0.044	 102.95	
0.045	 102.95	
0.046	 102.85	
0.047	 102.56	
0.048	 102.38	
0.049	 102.68	
0.050	 102.14	
0.051	 102.14	
0.052	 102.34	
0.053	 102.34	
0.054	 102.47	
0.055	 102.06	
0.056	 101.95	
0.057	 102.24	
0.058	 102.17	
0.059	  101.9	
0.060	 101.62	
0.061	 101.86	
0.062	 102.06	
0.063	  101.7	
0.064	 101.59	
0.065	 101.68	
0.066	 101.94	
0.067	 101.81	
0.068	 101.38	
0.069	 101.55	
0.070	 101.79	
0.071	 101.78	
0.072	 101.51	
0.073	 101.43	
0.074	 101.79	
0.075	 101.87	
0.076	 101.81	
0.077	 101.79	
0.078	 101.96	
0.079	 102.17	
0.080	 102.05	
0.081	 102.28	
0.082	 102.49	
0.083	 102.47	
0.084	 102.48	
0.085	 102.31	
0.086	  102.6	
0.087	 102.85	
0.088	 102.63	
0.089	  102.6	
0.090	 102.62	
0.091	 102.83	
0.092	 102.79	
0.093	 102.66	
0.094	 102.91	
0.095	 102.94	
0.096	 102.79	
0.097	 102.55	
0.098	 102.46	
0.099	 102.72	
0.100	 102.51	
0.101	 102.25	
0.102	 102.29	
0.103	 102.47	
0.104	 102.56	
0.105	 102.17	
0.106	  102.1	
0.107	 102.38	
0.108	 102.32	
0.109	 102.08	
0.110	 101.79	
0.111	    102	
0.112	 102.25	
0.113	 101.96	
0.114	 101.81	
0.115	 101.83	
0.116	 102.09	
0.117	 102.03	
0.118	 101.69	
0.119	  101.8	
0.120	 101.92	
0.121	 101.98	
0.122	  101.8	
0.123	 101.68	
0.124	    102	
0.125	 101.92	
0.126	  101.8	
0.127	 102.03	
0.128	  102.3	
0.129	  102.5	
0.130	  102.2	
0.131	 102.19	
0.132	 102.62	
0.133	 102.74	
0.134	 102.64	
0.135	 102.46	
0.136	 102.71	
0.137	 103.09	
0.138	  102.9	
0.139	 102.76	
0.140	 102.84	
0.141	 103.08	
0.142	 102.96	
0.143	 102.68	
0.144	 102.92	
0.145	 103.06	
0.146	 102.95	
0.147	 102.67	
0.148	 102.52	
0.149	  102.8	
0.150	 102.52	
0.151	 102.15	
0.152	 102.25	
0.153	 102.41	
0.154	  102.5	
0.155	  102.1	
0.156	 102.02	
0.157	  102.3	
0.158	 101.99	
0.159	 101.99	
0.160	 102.02	
0.161	 102.02	
0.162	 101.71	
0.163	 101.71	
