Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	 101.92	
0.001	  101.5	
0.002	 101.15	
0.003	 101.63	
0.004	 101.99	
0.005	 101.62	
0.006	 101.22	
0.007	  101.1	
0.008	 101.73	
0.009	 102.12	
0.010	 102.06	
0.011	  102.1	
0.012	 102.23	
0.013	  102.6	
0.014	 102.77	
0.015	 102.92	
0.016	 103.15	
0.017	 103.06	
0.018	    103	
0.019	 102.93	
0.020	  103.1	
0.021	 103.19	
0.022	 102.82	
0.023	 102.77	
0.024	 102.82	
0.025	  102.8	
0.026	 102.62	
0.027	 102.36	
0.028	  102.7	
0.029	 102.87	
0.030	 102.58	
0.031	 102.33	
0.032	 102.25	
0.033	  102.7	
0.034	 102.74	
0.035	 102.46	
0.036	 102.55	
0.037	 102.72	
0.038	 102.94	
0.039	 102.84	
0.040	 102.78	
0.041	 103.04	
0.042	 102.99	
0.043	 102.89	
0.044	 102.83	
0.045	 102.84	
0.046	 102.79	
0.047	 102.31	
0.048	 102.19	
0.049	 102.31	
0.050	 102.17	
0.051	 101.83	
0.052	 101.55	
0.053	  101.9	
0.054	 102.12	
0.055	 101.71	
0.056	 101.35	
0.057	 101.44	
0.058	 102.14	
0.059	  102.3	
0.060	 102.01	
0.061	 102.04	
0.062	 102.35	
0.063	  102.9	
0.064	 102.97	
0.065	 102.87	
0.066	 103.11	
0.067	 103.13	
0.068	 103.19	
0.069	 103.27	
0.070	 103.31	
0.071	 103.34	
0.072	 102.95	
0.073	 103.02	
0.074	 103.33	
0.075	 103.11	
0.076	 102.62	
0.077	 102.33	
0.078	 102.72	
0.079	 103.02	
0.080	 102.59	
0.081	 102.09	
0.082	    102	
0.083	 102.49	
0.084	 102.52	
0.085	  102.2	
0.086	 102.31	
0.087	 102.54	
0.088	 102.84	
0.089	 102.68	
0.090	 102.49	
0.091	 102.71	
0.092	 102.63	
0.093	  102.5	
0.094	 102.46	
0.095	 102.54	
0.096	 102.45	
0.097	  101.9	
0.098	 101.85	
0.099	 102.05	
0.100	 101.96	
0.101	 101.51	
0.102	 101.51	
0.103	 101.42	
0.104	 101.78	
0.105	  101.5	
0.106	  101.5	
0.107	  101.1	
0.108	  101.1	
0.109	 102.03	
0.110	 102.03	
0.111	 101.99	
0.112	 101.99	
0.113	 102.37	
0.114	 102.37	
0.115	 102.96	
0.116	 102.96	
0.117	 103.16	
0.118	 103.16	
0.119	 103.11	
0.120	 103.11	
0.121	 103.51	
0.122	 103.51	
0.123	 102.93	
0.124	 102.93	
0.125	    103	
0.126	    103	
0.127	 102.59	
0.128	 102.59	
0.129	 102.87	
0.130	 102.87	
0.131	 102.32	
0.132	 102.32	
0.133	 102.86	
0.134	 102.86	
