Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.000	0.0300278	
0.001	0.0297385	
0.002	0.0297423	
0.003	0.0296817	
0.004	0.0297182	
0.005	0.0298217	
0.006	0.0296482	
0.007	0.029485	
0.008	0.0296361	
0.009	0.0298967	
0.010	0.0300345	
0.011	0.0303408	
0.012	0.0303655	
0.013	0.0303655	
0.014	0.0306429	
0.015	0.0307097	
0.016	0.0307373	
0.017	0.0307387	
0.018	0.0309491	
0.019	0.0309515	
0.020	0.0309936	
0.021	0.0310611	
0.022	0.0312592	
0.023	0.0312697	
0.024	0.0312697	
0.025	0.0311899	
0.026	0.0309171	
0.027	0.0308357	
0.028	0.0309198	
0.029	0.0309698	
0.030	0.0309657	
0.031	0.0307926	
0.032	0.0307019	
0.033	0.0305542	
0.034	0.0305523	
0.035	0.0306535	
0.036	0.0307131	
0.037	0.0306651	
0.038	0.0305247	
0.039	0.0305494	
0.040	0.0305494	
0.041	0.0308495	
0.042	0.0310238	
0.043	0.0309724	
0.044	0.0308233	
0.045	0.0309265	
0.046	0.031094	
0.047	0.0313092	
0.048	0.0313585	
0.049	0.0312096	
0.050	0.0309634	
0.051	0.0309576	
0.052	0.030905	
0.053	0.0309052	
0.054	0.0309203	
0.055	0.03057	
0.056	0.03057	
0.057	0.0303674	
0.058	0.0303674	
0.059	0.0303176	
0.060	0.0303176	
0.061	0.0301012	
0.062	0.0301915	
0.063	0.0301915	
0.064	0.0304082	
0.065	0.0304082	
0.066	0.0304424	
0.067	0.0304424	
0.068	0.0306103	
0.069	0.0306103	
0.070	0.0310487	
0.071	0.0310487	
0.072	0.0309789	
0.073	0.0309789	
0.074	0.0309624	
0.075	0.0310156	
0.076	0.0310156	
0.077	0.0309878	
0.078	0.0307838	
0.079	0.0306621	
0.080	0.0306544	
0.081	0.0306331	
0.082	0.0304738	
0.083	0.0302017	
0.084	0.0299817	
0.085	0.0299343	
0.086	0.0299033	
0.087	0.0299297	
0.088	0.0298497	
0.089	0.0297662	
0.090	0.0296945	
0.091	0.0299026	
0.092	0.0299605	
0.093	0.0302261	
0.094	0.0303033	
0.095	0.0303297	
0.096	0.03029	
0.097	0.0300672	
0.098	0.0300606	
0.099	0.0302113	
0.100	0.0302398	
0.101	0.0303156	
0.102	0.0302785	
0.103	0.0302132	
0.104	0.0301918	
0.105	0.0300536	
0.106	0.0302225	
0.107	0.0300749	
0.108	0.0299041	
0.109	0.0296757	
0.110	0.029453	
0.111	0.029587	
0.112	0.0296888	
0.113	0.0296203	
0.114	0.0292992	
0.115	0.0291443	
0.116	0.0291648	
0.117	0.0294076	
0.118	0.0294764	
0.119	0.0293857	
0.120	0.0293311	
0.121	0.0294521	
0.122	0.0296225	
0.123	0.0298521	
0.124	0.0299694	
0.125	0.0299676	
0.126	0.0298607	
0.127	0.0298857	
0.128	0.0302804	
0.129	0.030321	
0.130	0.0302636	
0.131	0.030215	
0.132	0.030018	
0.133	0.030018	
0.134	0.0299875	
0.135	0.0301463	
0.136	0.0299554	
0.137	0.0299554	
0.138	0.0297072	
0.139	0.0296499	
0.140	0.0295433	
0.141	0.0293776	
0.142	0.0291698	
0.143	0.0288989	
0.144	0.0288819	
0.145	0.0288809	
0.146	0.0288535	
0.147	0.0289292	
0.148	0.0288971	
0.149	0.0289447	
