Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.000	0.0323042	
0.001	0.0325526	
0.002	0.0328007	
0.003	0.0327634	
0.004	0.0327634	
0.005	0.0327634	
0.006	0.0327634	
0.007	0.0327634	
0.008	0.0327634	
0.009	0.0327634	
0.010	0.0327634	
0.011	0.03329	
0.012	0.0333606	
0.013	0.0330062	
0.014	0.0326637	
0.015	0.0326035	
0.016	0.0326806	
0.017	0.0326201	
0.018	0.0322873	
0.019	0.0319537	
0.020	0.0319088	
0.021	0.0321202	
0.022	0.0323708	
0.023	0.0322724	
0.024	0.0322532	
0.025	0.0322532	
0.026	0.0325355	
0.027	0.0329441	
0.028	0.0333762	
0.029	0.0332411	
0.030	0.0332807	
0.031	0.0336033	
0.032	0.0338414	
0.033	0.0341048	
0.034	0.0340046	
0.035	0.0338957	
0.036	0.0337069	
0.037	0.0336884	
0.038	0.0336095	
0.039	0.0332612	
0.040	0.0329759	
0.041	0.0328086	
0.042	0.0328086	
0.043	0.0322214	
0.044	0.031764	
0.045	0.0313313	
0.046	0.0311657	
0.047	0.0314348	
0.048	0.0316224	
0.049	0.0315427	
0.050	0.0314247	
0.051	0.0314454	
0.052	0.0316866	
0.053	0.0320804	
0.054	0.0322522	
0.055	0.0322958	
0.056	0.0322043	
0.057	0.0321762	
0.058	0.0322479	
0.059	0.0322479	
0.060	0.0321311	
0.061	0.0318579	
0.062	0.0316437	
0.063	0.0315139	
0.064	0.0313544	
0.065	0.0310895	
0.066	0.0307755	
0.067	0.0302203	
0.068	0.0299659	
0.069	0.0298967	
0.070	0.0298974	
0.071	0.0297518	
0.072	0.0293149	
0.073	0.0290346	
0.074	0.0292244	
0.075	0.0296066	
0.076	0.0298611	
0.077	0.0296891	
0.078	0.0296412	
0.079	0.0300491	
0.080	0.0302156	
0.081	0.0301116	
0.082	0.0297864	
0.083	0.0297098	
0.084	0.0297098	
0.085	0.0300679	
0.086	0.0300879	
0.087	0.029928	
0.088	0.0297223	
0.089	0.0295736	
0.090	0.0296009	
0.091	0.0296334	
0.092	0.0294528	
0.093	0.0288682	
0.094	0.0285726	
0.095	0.0285506	
0.096	0.0285506	
0.097	0.0283863	
0.098	0.0279397	
0.099	0.0279397	
0.100	0.027924	
0.101	0.027924	
0.102	0.0282269	
0.103	0.0282269	
0.104	0.0282763	
0.105	0.0284926	
0.106	0.0289305	
0.107	0.0293036	
0.108	0.0293737	
0.109	0.0293737	
0.110	0.0298885	
0.111	0.0303826	
0.112	0.0306197	
0.113	0.0309302	
0.114	0.0309304	
0.115	0.0309304	
0.116	0.0313459	
0.117	0.0314902	
0.118	0.0313547	
0.119	0.031204	
0.120	0.0309163	
0.121	0.0308292	
0.122	0.0307504	
0.123	0.0302589	
0.124	0.0302589	
0.125	0.0294655	
0.126	0.0292942	
0.127	0.0291632	
0.128	0.028728	
0.129	0.028728	
0.130	0.0279884	
0.131	0.0281668	
0.132	0.0281668	
0.133	0.0285622	
0.134	0.0284718	
0.135	0.028462	
0.136	0.0289362	
0.137	0.0294288	
0.138	0.0294866	
0.139	0.0290989	
0.140	0.0289025	
0.141	0.0289025	
0.142	0.0297893	
0.143	0.0297735	
0.144	0.0292956	
0.145	0.0287285	
0.146	0.0287317	
0.147	0.0290196	
0.148	0.0290652	
0.149	0.0285539	
0.150	0.0279743	
0.151	0.0276585	
0.152	0.0276654	
0.153	0.0274248	
0.154	0.0269952	
0.155	0.0266622	
0.156	0.0264783	
0.157	0.0266869	
0.158	0.0266869	
0.159	0.0266105	
0.160	0.0266436	
0.161	0.0268139	
0.162	0.0270615	
0.163	0.0271908	
0.164	0.0273641	
0.165	0.027513	
0.166	0.0276204	
0.167	0.0277211	
0.168	0.027649	
0.169	0.0277399	
0.170	0.0277895	
0.171	0.0278982	
0.172	0.0280067	
0.173	0.0280365	
0.174	0.0280176	
0.175	0.0279059	
0.176	0.0278191	
0.177	0.0278723	
0.178	0.0276011	
0.179	0.0273807	
0.180	0.0271905	
0.181	0.0271101	
0.182	0.0270047	
0.183	0.0268045	
0.184	0.0264798	
0.185	0.0264227	
0.186	0.0265724	
0.187	0.0266605	
0.188	0.0266466	
0.189	0.0265651	
0.190	0.0267168	
0.191	0.0271414	
0.192	0.0276123	
0.193	0.0277266	
0.194	0.0276683	
0.195	0.02804	
0.196	0.0286809	
0.197	0.0293819	
0.198	0.029665	
0.199	0.0298269	
0.200	0.0302523	
0.201	0.0309047	
0.202	0.0312623	
0.203	0.0312115	
0.204	0.0311947	
0.205	0.0313749	
0.206	0.0316296	
0.207	0.0314482	
0.208	0.0310111	
0.209	0.0306806	
0.210	0.0308436	
0.211	0.0309396	
0.212	0.0307602	
0.213	0.0302667	
0.214	0.0295484	
0.215	0.02946	
0.216	0.0296718	
0.217	0.0296858	
0.218	0.0295431	
0.219	0.0293692	
0.220	0.0295399	
0.221	0.0300419	
0.222	0.0304806	
0.223	0.030562	
0.224	0.0306858	
0.225	0.030847	
0.226	0.0310884	
0.227	0.0313732	
0.228	0.0314878	
0.229	0.0313924	
0.230	0.0312895	
0.231	0.0314071	
0.232	0.0315774	
0.233	0.0315651	
0.234	0.0313021	
0.235	0.0310467	
0.236	0.0308994	
0.237	0.0308475	
0.238	0.0308188	
0.239	0.0306256	
0.240	0.0304504	
0.241	0.0303762	
0.242	0.0303762	
0.243	0.0303742	
0.244	0.0305404	
0.245	0.0305404	
0.246	0.0307111	
0.247	0.0307678	
0.248	0.0310308	
0.249	0.0313202	
0.250	0.0314326	
0.251	0.0315299	
0.252	0.0317719	
0.253	0.0320537	
0.254	0.032067	
0.255	0.0318905	
0.256	0.0318697	
0.257	0.0320479	
0.258	0.0324211	
0.259	0.0324211	
0.260	0.0320553	
0.261	0.031477	
0.262	0.031433	
0.263	0.0316402	
0.264	0.0315857	
0.265	0.0309978	
0.266	0.030393	
0.267	0.0302849	
0.268	0.0304742	
0.269	0.0305083	
0.270	0.030163	
0.271	0.0297165	
0.272	0.0297351	
0.273	0.0301487	
0.274	0.0305124	
0.275	0.0305093	
0.276	0.030375	
0.277	0.0305193	
0.278	0.0310076	
0.279	0.0315607	
0.280	0.0319252	
0.281	0.0317583	
0.282	0.0318929	
0.283	0.0323017	
0.284	0.0328682	
0.285	0.032964	
0.286	0.0326317	
0.287	0.0324312	
0.288	0.032416	
0.289	0.0328139	
0.290	0.0326844	
0.291	0.0316537	
0.292	0.0314798	
0.293	0.031448	
0.294	0.0312795	
0.295	0.0309049	
0.296	0.0303467	
0.297	0.0298395	
0.298	0.0297902	
0.299	0.029763	
0.300	0.0293379	
0.301	0.0292588	
0.302	0.0299036	
0.303	0.0305246	
0.304	0.0302862	
0.305	0.0300371	
0.306	0.02993	
0.307	0.0302071	
0.308	0.0307005	
0.309	0.0305972	
0.310	0.0303712	
0.311	0.0301692	
0.312	0.0301692	
0.313	0.0301855	
0.314	0.0299564	
0.315	0.029546	
0.316	0.0291197	
0.317	0.0290245	
0.318	0.0290107	
0.319	0.0288698	
0.320	0.0284922	
0.321	0.0282671	
0.322	0.028243	
0.323	0.0283309	
0.324	0.0280317	
0.325	0.0280288	
0.326	0.028205	
0.327	0.0283913	
0.328	0.0284512	
0.329	0.0286558	
0.330	0.0288506	
0.331	0.0288964	
0.332	0.0291142	
0.333	0.0291962	
0.334	0.0292247	
0.335	0.0291469	
0.336	0.0291728	
0.337	0.0293272	
0.338	0.029362	
0.339	0.0292538	
0.340	0.0291616	
0.341	0.0290336	
0.342	0.0287912	
0.343	0.0288503	
0.344	0.0287282	
0.345	0.0282534	
0.346	0.0278779	
0.347	0.027941	
0.348	0.0278768	
0.349	0.0275906	
0.350	0.027179	
0.351	0.0268475	
0.352	0.0270442	
0.353	0.027326	
0.354	0.0272991	
0.355	0.0269795	
0.356	0.0267334	
0.357	0.0273537	
0.358	0.0278776	
0.359	0.0282658	
0.360	0.0280183	
0.361	0.0281111	
0.362	0.0285059	
0.363	0.0292624	
0.364	0.0297312	
0.365	0.0296946	
0.366	0.0297293	
0.367	0.0302515	
0.368	0.0306072	
0.369	0.0310219	
0.370	0.0311248	
0.371	0.0308997	
0.372	0.0306782	
0.373	0.0307979	
0.374	0.0308506	
0.375	0.0308517	
0.376	0.0303118	
0.377	0.0299894	
0.378	0.0297717	
0.379	0.0298192	
0.380	0.0295654	
0.381	0.029324	
0.382	0.0287407	
0.383	0.0286229	
0.384	0.0286229	
0.385	0.0287727	
0.386	0.029044	
0.387	0.0288973	
0.388	0.0288184	
0.389	0.0289962	
0.390	0.0294715	
0.391	0.0299968	
0.392	0.0298305	
0.393	0.0298305	
0.394	0.0295573	
0.395	0.029785	
0.396	0.0299727	
0.397	0.0298173	
0.398	0.029657	
0.399	0.0294292	
0.400	0.0294412	
0.401	0.0293223	
0.402	0.028857	
0.403	0.0284232	
0.404	0.0283179	
0.405	0.0280901	
0.406	0.0278204	
0.407	0.0276079	
0.408	0.0273329	
0.409	0.0271954	
0.410	0.0271391	
0.411	0.0271391	
0.412	0.0272622	
0.413	0.0272622	
0.414	0.0276124	
0.415	0.0276124	
0.416	0.027857	
0.417	0.027857	
0.418	0.0285219	
0.419	0.0285219	
0.420	0.028489	
0.421	0.028489	
0.422	0.0288729	
0.423	0.0288729	
0.424	0.0293613	
0.425	0.0293613	
0.426	0.0290452	
0.427	0.0292593	
0.428	0.0293484	
0.429	0.0291774	
0.430	0.0288778	
0.431	0.0283684	
0.432	0.0284191	
0.433	0.0285425	
0.434	0.0283611	
0.435	0.0278981	
0.436	0.0274828	
0.437	0.0274828	
0.438	0.0274264	
0.439	0.0276104	
0.440	0.0274281	
0.441	0.0274964	
0.442	0.0275692	
0.443	0.0278354	
0.444	0.0281511	
0.445	0.0286069	
0.446	0.0285244	
0.447	0.0288091	
0.448	0.0292897	
0.449	0.0292897	
0.450	0.0303231	
0.451	0.0304857	
0.452	0.0305804	
0.453	0.0307106	
0.454	0.0313433	
0.455	0.0317732	
0.456	0.0317313	
0.457	0.0314088	
0.458	0.0313869	
0.459	0.031652	
0.460	0.0318124	
0.461	0.0315022	
0.462	0.031211	
0.463	0.03108	
0.464	0.0306896	
0.465	0.0308067	
0.466	0.0307158	
0.467	0.0304629	
0.468	0.0302273	
0.469	0.0302571	
0.470	0.0304486	
0.471	0.0310274	
0.472	0.0309973	
0.473	0.0309398	
0.474	0.0311365	
0.475	0.0317837	
0.476	0.0322294	
0.477	0.0322756	
0.478	0.0320289	
0.479	0.0321217	
0.480	0.0324658	
0.481	0.0327156	
0.482	0.032899	
0.483	0.0324462	
0.484	0.0324462	
0.485	0.0321494	
0.486	0.0321959	
0.487	0.032242	
0.488	0.0318214	
0.489	0.0315115	
0.490	0.0312726	
0.491	0.0312203	
0.492	0.0315193	
0.493	0.0313507	
0.494	0.0309506	
0.495	0.0309623	
0.496	0.0312384	
0.497	0.0316523	
0.498	0.0321055	
0.499	0.032187	
0.500	0.0322351	
0.501	0.0323459	
0.502	0.0326658	
0.503	0.032992	
0.504	0.0332515	
0.505	0.0330459	
0.506	0.0330558	
0.507	0.0334192	
0.508	0.0334192	
0.509	0.0336585	
0.510	0.0336585	
0.511	0.0330247	
0.512	0.0331639	
0.513	0.0333085	
0.514	0.0329678	
0.515	0.0329678	
0.516	0.0323371	
0.517	0.0322437	
0.518	0.0325002	
0.519	0.0325002	
0.520	0.0319943	
0.521	0.0319943	
0.522	0.0320391	
0.523	0.0320391	
0.524	0.0326485	
0.525	0.0326485	
0.526	0.0326346	
0.527	0.0326346	
0.528	0.0329399	
0.529	0.0336459	
0.530	0.0336459	
0.531	0.033538	
0.532	0.0337443	
0.533	0.0340855	
0.534	0.0343032	
0.535	0.0343032	
0.536	0.0335012	
0.537	0.0335012	
0.538	0.0333084	
0.539	0.0333084	
0.540	0.0330682	
0.541	0.0324013	
0.542	0.0319186	
0.543	0.0315977	
0.544	0.0315732	
0.545	0.031456	
0.546	0.0311416	
0.547	0.0309308	
0.548	0.0312124	
0.549	0.031494	
0.550	0.0316793	
0.551	0.0316763	
0.552	0.0316919	
0.553	0.0318018	
0.554	0.0320981	
0.555	0.0323486	
0.556	0.0323602	
0.557	0.0321503	
0.558	0.03204	
0.559	0.0320099	
0.560	0.0318802	
0.561	0.0317948	
0.562	0.0317605	
0.563	0.0314916	
0.564	0.031196	
0.565	0.0307519	
0.566	0.0304763	
0.567	0.0301655	
0.568	0.0300062	
0.569	0.0298535	
0.570	0.0296603	
0.571	0.0293318	
0.572	0.0292285	
0.573	0.0293119	
0.574	0.0294842	
0.575	0.0296871	
0.576	0.0297255	
0.577	0.0297397	
