Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.000	0.0305055	
0.001	0.030178	
0.002	0.030178	
0.003	0.0297102	
0.004	0.0298059	
0.005	0.0299627	
0.006	0.0301334	
0.007	0.0301352	
0.008	0.0301352	
0.009	0.0302143	
0.010	0.0303418	
0.011	0.0302511	
0.012	0.0300204	
0.013	0.0300989	
0.014	0.030452	
0.015	0.0307217	
0.016	0.0307896	
0.017	0.0306003	
0.018	0.0304596	
0.019	0.0307709	
0.020	0.0308688	
0.021	0.0307245	
0.022	0.0307639	
0.023	0.0307637	
0.024	0.0310803	
0.025	0.0308411	
0.026	0.0301695	
0.027	0.0301695	
0.028	0.0301123	
0.029	0.0305963	
0.030	0.0310169	
0.031	0.0308942	
0.032	0.0303217	
0.033	0.0302179	
0.034	0.0304502	
0.035	0.0305182	
0.036	0.030499	
0.037	0.0305148	
0.038	0.0302041	
0.039	0.0301847	
0.040	0.0305506	
0.041	0.0305539	
0.042	0.0304564	
0.043	0.0304564	
0.044	0.0300005	
0.045	0.0301323	
0.046	0.0303567	
0.047	0.0304065	
0.048	0.0302581	
0.049	0.0301131	
0.050	0.0301518	
0.051	0.0303293	
0.052	0.0303293	
0.053	0.030549	
0.054	0.030378	
0.055	0.0300784	
0.056	0.0300901	
0.057	0.0303348	
0.058	0.0303348	
0.059	0.0306305	
0.060	0.0304324	
0.061	0.0301096	
0.062	0.0300649	
0.063	0.0303454	
0.064	0.0306066	
0.065	0.0306066	
0.066	0.0301748	
0.067	0.0302426	
0.068	0.0302426	
0.069	0.0305598	
0.070	0.0305422	
0.071	0.0300884	
0.072	0.0300884	
0.073	0.0298501	
0.074	0.0299377	
0.075	0.0301935	
0.076	0.0301784	
0.077	0.030153	
0.078	0.029843	
0.079	0.0293144	
0.080	0.0294672	
0.081	0.0298897	
0.082	0.0298493	
0.083	0.0296237	
0.084	0.0292765	
0.085	0.0291146	
0.086	0.029309	
0.087	0.0295658	
0.088	0.0295189	
0.089	0.028925	
0.090	0.028877	
0.091	0.0295364	
0.092	0.0299345	
0.093	0.0300676	
0.094	0.0300434	
0.095	0.029695	
0.096	0.029509	
0.097	0.0296863	
0.098	0.0300787	
0.099	0.0301083	
0.100	0.0302443	
0.101	0.0306944	
0.102	0.0309161	
0.103	0.030589	
0.104	0.03032	
0.105	0.0300685	
0.106	0.030315	
0.107	0.0305715	
0.108	0.0308525	
0.109	0.0304277	
0.110	0.0300005	
0.111	0.0300439	
0.112	0.0303258	
0.113	0.0301441	
0.114	0.0298888	
0.115	0.0299157	
0.116	0.0300712	
0.117	0.030132	
0.118	0.0299026	
0.119	0.0297708	
0.120	0.0297124	
0.121	0.0298308	
0.122	0.0296842	
0.123	0.029795	
0.124	0.0298866	
0.125	0.0298866	
0.126	0.0298866	
0.127	0.0292371	
0.128	0.0293895	
0.129	0.0296657	
0.130	0.0296871	
0.131	0.029702	
0.132	0.0295307	
0.133	0.0294018	
0.134	0.0297026	
0.135	0.0299416	
0.136	0.0297869	
0.137	0.0295275	
0.138	0.0295862	
0.139	0.0299957	
0.140	0.0301814	
0.141	0.0302881	
0.142	0.0301031	
0.143	0.0299321	
0.144	0.0301842	
0.145	0.0304168	
0.146	0.0306244	
0.147	0.0304201	
0.148	0.0304003	
0.149	0.0304823	
0.150	0.030643	
0.151	0.0306424	
0.152	0.0306464	
0.153	0.0305682	
0.154	0.03023	
0.155	0.0300941	
0.156	0.03054	
0.157	0.0306995	
0.158	0.0306013	
0.159	0.0306013	
0.160	0.030734	
0.161	0.0306056	
0.162	0.0300885	
0.163	0.0300785	
0.164	0.0300785	
0.165	0.0302324	
0.166	0.0302324	
0.167	0.0301912	
0.168	0.0298857	
0.169	0.0298699	
0.170	0.0300715	
0.171	0.030206	
0.172	0.0300622	
0.173	0.0295318	
0.174	0.0295318	
0.175	0.0297466	
0.176	0.0299604	
0.177	0.0298808	
0.178	0.0293673	
0.179	0.0293673	
0.180	0.0297877	
0.181	0.0297827	
0.182	0.0295414	
0.183	0.0292302	
0.184	0.0295509	
0.185	0.0302637	
0.186	0.030786	
0.187	0.030786	
0.188	0.0300652	
0.189	0.0300652	
0.190	0.030325	
0.191	0.030733	
0.192	0.0308027	
0.193	0.0305843	
0.194	0.0304601	
0.195	0.0305917	
0.196	0.0307649	
0.197	0.030712	
0.198	0.0305105	
0.199	0.0305105	
0.200	0.0304526	
0.201	0.0305221	
0.202	0.0304641	
0.203	0.0304641	
0.204	0.0303004	
0.205	0.0301247	
0.206	0.0301653	
0.207	0.0302243	
0.208	0.0303853	
0.209	0.0303325	
0.210	0.0300349	
0.211	0.0298089	
0.212	0.02991	
0.213	0.0300741	
0.214	0.0303103	
0.215	0.0300871	
0.216	0.029562	
0.217	0.0293494	
0.218	0.0300016	
0.219	0.0300016	
0.220	0.0302068	
0.221	0.0296407	
0.222	0.0293026	
0.223	0.0294014	
0.224	0.0296488	
0.225	0.0298964	
0.226	0.0300445	
0.227	0.0299659	
0.228	0.02995	
0.229	0.0299854	
0.230	0.0299876	
0.231	0.0299966	
0.232	0.03018	
0.233	0.0302268	
0.234	0.0303635	
0.235	0.0302579	
0.236	0.0301134	
0.237	0.0300654	
0.238	0.0299792	
0.239	0.0302681	
0.240	0.0302393	
0.241	0.0300553	
0.242	0.029966	
0.243	0.0302211	
0.244	0.0305189	
0.245	0.0305189	
0.246	0.0297922	
0.247	0.0295373	
0.248	0.0301738	
0.249	0.0301738	
0.250	0.0305159	
0.251	0.0301768	
0.252	0.0297872	
0.253	0.0295849	
0.254	0.0297689	
0.255	0.0297689	
0.256	0.0299056	
0.257	0.0296407	
0.258	0.0296954	
0.259	0.0296954	
0.260	0.0297787	
0.261	0.0297787	
0.262	0.0293967	
0.263	0.029692	
0.264	0.02996	
0.265	0.0298382	
0.266	0.0296309	
0.267	0.029649	
0.268	0.0298942	
0.269	0.0301308	
0.270	0.0300394	
0.271	0.0297625	
0.272	0.0298674	
0.273	0.0302291	
0.274	0.0303528	
0.275	0.0298479	
0.276	0.0298479	
0.277	0.0294397	
0.278	0.0298988	
0.279	0.0304564	
0.280	0.0301767	
0.281	0.0297204	
0.282	0.0297204	
0.283	0.0297888	
0.284	0.0300735	
0.285	0.0305011	
0.286	0.0305011	
0.287	0.0301405	
0.288	0.0299693	
0.289	0.0300297	
0.290	0.0301988	
0.291	0.0305309	
0.292	0.0305696	
0.293	0.030399	
0.294	0.029878	
0.295	0.0297419	
0.296	0.029789	
0.297	0.0300277	
0.298	0.0301368	
0.299	0.0299155	
0.300	0.0295687	
0.301	0.0296276	
0.302	0.0296276	
0.303	0.0299261	
0.304	0.0296799	
0.305	0.0296799	
0.306	0.0291008	
0.307	0.0291008	
0.308	0.0295559	
0.309	0.0295559	
0.310	0.0295502	
0.311	0.0295502	
0.312	0.0290654	
0.313	0.0290654	
0.314	0.0295268	
0.315	0.0295268	
0.316	0.029337	
0.317	0.0290123	
0.318	0.0290123	
0.319	0.0294999	
0.320	0.0298333	
0.321	0.0299228	
0.322	0.0299228	
0.323	0.029284	
0.324	0.0291635	
0.325	0.0293451	
0.326	0.0296425	
0.327	0.0299589	
0.328	0.0299204	
0.329	0.0294817	
0.330	0.0291973	
0.331	0.0293511	
0.332	0.0297837	
0.333	0.0299328	
0.334	0.0296687	
0.335	0.0291068	
0.336	0.029014	
0.337	0.0292633	
0.338	0.029649	
0.339	0.0296184	
0.340	0.0290772	
0.341	0.0287958	
0.342	0.0291817	
0.343	0.0296848	
0.344	0.03004	
0.345	0.0299152	
0.346	0.0295924	
0.347	0.029259	
0.348	0.029284	
0.349	0.0294089	
0.350	0.0293941	
0.351	0.0295283	
0.352	0.0298799	
0.353	0.0302859	
0.354	0.0301707	
0.355	0.0294459	
0.356	0.028944	
0.357	0.0291101	
0.358	0.0296614	
0.359	0.030012	
0.360	0.0299096	
0.361	0.0293537	
0.362	0.0290503	
0.363	0.0291194	
0.364	0.0294361	
0.365	0.0293502	
0.366	0.0292459	
0.367	0.029355	
0.368	0.0295416	
0.369	0.0296573	
0.370	0.0295245	
0.371	0.0293989	
0.372	0.0294273	
0.373	0.0293696	
0.374	0.0294754	
0.375	0.029772	
0.376	0.0298739	
0.377	0.02978	
0.378	0.0296329	
0.379	0.0295186	
0.380	0.0296034	
0.381	0.0300051	
0.382	0.0300051	
0.383	0.0298919	
0.384	0.0297173	
0.385	0.0298317	
0.386	0.0300931	
0.387	0.0301185	
0.388	0.0297416	
0.389	0.0294915	
0.390	0.0297271	
0.391	0.0301176	
0.392	0.0302743	
0.393	0.0300888	
0.394	0.0297348	
0.395	0.0296677	
0.396	0.0298612	
0.397	0.0300846	
0.398	0.0300433	
0.399	0.0298691	
0.400	0.0297531	
0.401	0.0299705	
0.402	0.0302291	
0.403	0.0302119	
0.404	0.02993	
0.405	0.0298172	
0.406	0.0296568	
0.407	0.029706	
0.408	0.0300666	
0.409	0.0302311	
0.410	0.0301239	
0.411	0.0300253	
0.412	0.0299958	
0.413	0.0299239	
0.414	0.0298491	
0.415	0.0300353	
0.416	0.0301186	
0.417	0.0300673	
0.418	0.0300299	
0.419	0.0299213	
0.420	0.0300362	
0.421	0.0303141	
0.422	0.0302724	
0.423	0.0299176	
0.424	0.0296301	
0.425	0.0296703	
0.426	0.0300117	
0.427	0.0302979	
0.428	0.0303033	
0.429	0.0300261	
0.430	0.0296926	
0.431	0.0298602	
0.432	0.030109	
0.433	0.0297233	
0.434	0.0297233	
0.435	0.0298022	
0.436	0.0304106	
0.437	0.0308098	
0.438	0.03068	
0.439	0.0301982	
0.440	0.0299121	
0.441	0.0300615	
0.442	0.0306243	
0.443	0.0308335	
0.444	0.0305119	
0.445	0.0302911	
0.446	0.0303649	
0.447	0.0304764	
0.448	0.0304002	
0.449	0.0302305	
0.450	0.0301522	
0.451	0.0302553	
0.452	0.0303616	
0.453	0.030194	
0.454	0.0299719	
0.455	0.0298852	
0.456	0.0299675	
0.457	0.0301111	
0.458	0.0304172	
0.459	0.0305979	
0.460	0.0304329	
0.461	0.0300222	
0.462	0.0298995	
0.463	0.0301482	
0.464	0.0306528	
0.465	0.0308585	
0.466	0.0305114	
0.467	0.0299244	
0.468	0.0299616	
0.469	0.0305184	
0.470	0.0309484	
0.471	0.0307804	
0.472	0.0304125	
0.473	0.0301811	
0.474	0.0304062	
0.475	0.0306766	
0.476	0.030805	
0.477	0.030722	
0.478	0.0305299	
0.479	0.0307167	
0.480	0.030851	
0.481	0.0304764	
0.482	0.0304764	
0.483	0.0306581	
0.484	0.0308155	
0.485	0.0306414	
0.486	0.0305339	
0.487	0.0302378	
0.488	0.0300989	
0.489	0.0300342	
0.490	0.0303147	
0.491	0.0302661	
0.492	0.0299799	
0.493	0.0299799	
0.494	0.0303126	
0.495	0.030366	
0.496	0.0299755	
0.497	0.0297674	
0.498	0.0299188	
0.499	0.0302147	
0.500	0.0303596	
0.501	0.0300932	
0.502	0.0298705	
0.503	0.0299083	
0.504	0.0301596	
0.505	0.0302424	
0.506	0.0300776	
0.507	0.0298419	
0.508	0.0301329	
0.509	0.0303677	
0.510	0.0305212	
0.511	0.0302168	
0.512	0.0299324	
0.513	0.0303352	
0.514	0.030669	
0.515	0.0305912	
0.516	0.0304277	
0.517	0.0304408	
0.518	0.0306025	
0.519	0.0308979	
0.520	0.0310898	
0.521	0.0307766	
0.522	0.0303719	
0.523	0.0306294	
0.524	0.0309403	
0.525	0.030845	
0.526	0.0304779	
0.527	0.030123	
0.528	0.0302742	
0.529	0.0305275	
0.530	0.030804	
0.531	0.0305611	
0.532	0.0298966	
0.533	0.0299657	
0.534	0.0303157	
0.535	0.030541	
0.536	0.0305066	
0.537	0.0302244	
0.538	0.0300109	
0.539	0.0299638	
0.540	0.0302995	
0.541	0.0307088	
0.542	0.0304943	
0.543	0.0301384	
0.544	0.0298539	
0.545	0.0300029	
0.546	0.0302385	
0.547	0.0304447	
0.548	0.0303967	
0.549	0.0300543	
0.550	0.0300631	
0.551	0.0302978	
0.552	0.0303154	
0.553	0.0304932	
0.554	0.0303547	
0.555	0.0302332	
0.556	0.0301207	
0.557	0.0302887	
0.558	0.0305218	
0.559	0.0306963	
0.560	0.0305374	
0.561	0.0301671	
0.562	0.0300683	
0.563	0.0303272	
0.564	0.0306967	
0.565	0.0306825	
0.566	0.0302684	
0.567	0.0299165	
0.568	0.0301352	
0.569	0.030493	
0.570	0.0306933	
0.571	0.0304786	
0.572	0.0301921	
0.573	0.0298152	
0.574	0.029713	
0.575	0.0299186	
0.576	0.0303537	
0.577	0.0303797	
0.578	0.0300445	
0.579	0.0295583	
0.580	0.0293602	
0.581	0.0300517	
0.582	0.0300517	
0.583	0.0298534	
0.584	0.0294534	
0.585	0.0291496	
0.586	0.029288	
0.587	0.0295534	
0.588	0.0294783	
0.589	0.0291234	
0.590	0.0288244	
0.591	0.0292322	
0.592	0.0300282	
0.593	0.0302913	
0.594	0.0302029	
0.595	0.0298968	
0.596	0.029587	
0.597	0.0296387	
0.598	0.029989	
0.599	0.0300974	
0.600	0.0301527	
0.601	0.0307258	
0.602	0.0311832	
0.603	0.0309629	
