Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-11.987	
0.001	-12.096	
0.002	-12.026	
0.003	-11.948	
0.004	-11.829	
0.005	-11.832	
0.006	-11.916	
0.007	-11.863	
0.008	-11.885	
0.009	-11.838	
0.010	-11.844	
0.011	 -11.91	
0.012	-11.868	
0.013	-11.946	
0.014	-11.956	
0.015	-11.942	
0.016	-11.953	
0.017	-11.935	
0.018	 -12.07	
0.019	 -12.08	
0.020	-12.036	
0.021	-12.058	
0.022	-12.086	
0.023	-12.216	
0.024	-12.207	
0.025	-12.185	
0.026	-12.217	
0.027	-12.173	
0.028	 -12.21	
0.029	-12.168	
0.030	-12.231	
0.031	-12.332	
0.032	 -12.25	
0.033	-12.244	
0.034	-12.203	
0.035	-12.257	
0.036	-12.299	
0.037	-12.157	
0.038	 -12.17	
0.039	-12.191	
0.040	-12.237	
0.041	-12.239	
0.042	 -12.09	
0.043	-12.062	
0.044	 -12.02	
0.045	-12.049	
0.046	-12.106	
0.047	-12.022	
0.048	-11.973	
0.049	-11.844	
0.050	-11.834	
0.051	-11.925	
0.052	-11.872	
0.053	-11.838	
0.054	-11.726	
0.055	 -11.73	
0.056	-11.782	
0.057	-11.685	
0.058	-11.685	
0.059	-11.696	
0.060	-11.797	
0.061	-11.797	
0.062	-11.817	
0.063	-11.817	
0.064	 -11.91	
0.065	 -11.91	
0.066	 -12.05	
0.067	 -12.05	
0.068	-12.116	
0.069	-12.116	
0.070	  -12.1	
0.071	  -12.1	
0.072	-12.242	
0.073	-12.242	
0.074	 -12.28	
0.075	 -12.28	
0.076	-12.291	
0.077	-12.291	
0.078	-12.432	
0.079	-12.432	
0.080	-12.372	
0.081	-12.372	
0.082	-12.383	
0.083	-12.269	
0.084	-12.295	
0.085	 -12.35	
0.086	-12.452	
0.087	 -12.51	
0.088	  -12.4	
0.089	-12.412	
0.090	-12.419	
0.091	-12.442	
0.092	-12.461	
0.093	-12.331	
0.094	-12.241	
0.095	-12.231	
0.096	-12.231	
0.097	-12.177	
0.098	-12.165	
0.099	-12.034	
0.100	-11.965	
0.101	-12.036	
0.102	-12.036	
0.103	-12.008	
0.104	-11.857	
0.105	-11.792	
0.106	-11.855	
0.107	-11.824	
0.108	-11.873	
0.109	-11.837	
0.110	-11.846	
0.111	-11.919	
0.112	 -11.88	
0.113	-11.968	
0.114	-11.958	
0.115	-11.901	
0.116	-11.913	
0.117	-11.931	
0.118	-12.098	
0.119	-12.124	
0.120	-12.061	
0.121	-12.045	
0.122	-12.032	
0.123	-12.153	
0.124	-12.157	
0.125	-12.184	
0.126	-12.279	
0.127	-12.247	
0.128	-12.255	
0.129	-12.189	
0.130	-12.272	
0.131	-12.391	
0.132	-12.305	
0.133	 -12.27	
0.134	-12.175	
0.135	-12.241	
0.136	-12.359	
0.137	-12.304	
0.138	-12.286	
0.139	-12.202	
0.140	-12.192	
0.141	-12.224	
0.142	-12.151	
0.143	-12.201	
0.144	-12.119	
0.145	-12.029	
0.146	-12.005	
0.147	-11.977	
0.148	 -12.05	
0.149	 -11.98	
0.150	-11.919	
0.151	-11.929	
0.152	-11.849	
0.153	-11.833	
0.154	-11.734	
0.155	-11.757	
0.156	 -11.81	
0.157	-11.723	
0.158	-11.755	
0.159	 -11.77	
0.160	-11.853	
0.161	-11.903	
0.162	-11.799	
0.163	-11.858	
0.164	-11.876	
0.165	-11.934	
0.166	-12.011	
0.167	-11.979	
0.168	-12.081	
0.169	-12.107	
0.170	-12.167	
0.171	-12.287	
0.172	-12.312	
0.173	-12.379	
0.174	-12.304	
0.175	-12.275	
0.176	-12.382	
0.177	-12.424	
0.178	-12.517	
0.179	-12.415	
0.180	-12.355	
0.181	-12.378	
0.182	-12.322	
0.183	 -12.42	
0.184	-12.463	
0.185	-12.442	
0.186	-12.348	
0.187	-12.197	
0.188	-12.293	
