Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-49.995	
0.001	-49.995	
0.002	-49.786	
0.003	-49.786	
0.004	-49.793	
0.005	-49.793	
0.006	-49.784	
0.007	-49.784	
0.008	-49.581	
0.009	-49.581	
0.010	-49.625	
0.011	-49.625	
0.012	-49.722	
0.013	-49.722	
0.014	-49.512	
0.015	-49.512	
0.016	-49.629	
0.017	-49.629	
0.018	-49.694	
0.019	-49.694	
0.020	-49.607	
0.021	-49.607	
0.022	-49.528	
0.023	-49.528	
0.024	-49.662	
0.025	-49.662	
0.026	  -49.6	
0.027	  -49.6	
0.028	-49.467	
0.029	-49.467	
0.030	-49.573	
0.031	-49.573	
0.032	-49.669	
0.033	-49.669	
0.034	-49.504	
0.035	-49.504	
0.036	-49.567	
0.037	-49.857	
0.038	-49.857	
0.039	-49.956	
0.040	-49.956	
0.041	-49.951	
0.042	-49.951	
0.043	-50.111	
0.044	-50.111	
0.045	-50.167	
0.046	-50.167	
0.047	-50.076	
0.048	-50.076	
0.049	-50.207	
0.050	-50.207	
0.051	-50.091	
0.052	-50.091	
0.053	-49.909	
0.054	-49.909	
0.055	-50.001	
0.056	-50.001	
0.057	-49.949	
0.058	-49.949	
0.059	-49.647	
0.060	-49.647	
0.061	-49.647	
0.062	-49.912	
0.063	-49.953	
0.064	-49.953	
0.065	-49.777	
0.066	-49.777	
0.067	-49.843	
0.068	-49.884	
0.069	-49.804	
0.070	-49.804	
0.071	 -49.76	
0.072	 -49.76	
0.073	-49.874	
0.074	-49.874	
0.075	-49.786	
0.076	-49.786	
0.077	-49.503	
0.078	-49.503	
0.079	 -49.56	
0.080	-49.572	
0.081	-49.612	
0.082	-49.612	
0.083	-49.582	
0.084	-49.588	
0.085	-49.605	
0.086	-49.605	
0.087	-49.743	
0.088	-49.743	
0.089	-49.735	
0.090	-49.735	
0.091	-49.833	
0.092	-49.833	
0.093	-49.852	
0.094	-49.852	
0.095	-49.948	
0.096	-49.948	
0.097	-49.979	
0.098	-49.979	
0.099	-49.904	
0.100	-49.904	
0.101	-49.894	
0.102	-49.894	
0.103	-49.745	
0.104	-49.745	
0.105	-49.732	
0.106	-49.732	
0.107	-49.738	
0.108	-49.738	
0.109	-49.511	
0.110	-49.511	
0.111	-49.562	
0.112	-49.562	
0.113	-49.575	
0.114	-49.575	
0.115	-49.649	
0.116	-49.649	
0.117	-49.542	
0.118	-49.542	
0.119	-49.473	
0.120	-49.473	
0.121	-49.617	
0.122	-49.617	
0.123	-49.679	
0.124	-49.679	
0.125	-49.675	
0.126	-49.675	
0.127	-49.534	
0.128	-49.534	
0.129	-49.498	
0.130	-49.498	
0.131	-49.596	
0.132	-49.596	
0.133	-49.571	
0.134	-49.571	
0.135	 -49.59	
0.136	 -49.59	
0.137	-49.804	
0.138	-49.804	
0.139	-49.864	
0.140	-49.972	
0.141	-50.002	
0.142	-50.005	
0.143	 -50.03	
0.144	-50.003	
0.145	-50.118	
0.146	-50.141	
0.147	-50.112	
0.148	 -50.11	
0.149	-50.073	
0.150	 -50.15	
0.151	-50.134	
0.152	-50.047	
0.153	-49.955	
0.154	-49.806	
0.155	-49.829	
0.156	-49.904	
0.157	-49.968	
0.158	-49.958	
0.159	-49.958	
0.160	-49.783	
0.161	 -49.85	
0.162	-49.956	
0.163	-50.013	
0.164	-49.914	
0.165	-49.907	
0.166	-49.836	
0.167	-49.753	
0.168	-49.803	
0.169	 -49.82	
0.170	-49.889	
0.171	-49.831	
0.172	-49.756	
0.173	-49.798	
0.174	-49.797	
0.175	-49.797	
0.176	-49.671	
0.177	-49.569	
0.178	-49.552	
0.179	-49.538	
0.180	-49.538	
0.181	-49.659	
0.182	-49.585	
0.183	-49.491	
0.184	-49.491	
0.185	-49.467	
0.186	-49.583	
0.187	-49.583	
0.188	-49.835	
0.189	-49.835	
0.190	-49.806	
0.191	-49.806	
0.192	-49.796	
0.193	-49.796	
0.194	-49.804	
0.195	-49.804	
0.196	-49.954	
0.197	-49.954	
0.198	-50.008	
0.199	-50.008	
0.200	-49.972	
0.201	-49.972	
0.202	 -49.79	
0.203	 -49.79	
0.204	 -49.67	
0.205	 -49.67	
0.206	-49.774	
0.207	-49.774	
0.208	-49.581	
0.209	-49.581	
0.210	-49.538	
0.211	-49.538	
0.212	-49.783	
0.213	-49.783	
0.214	-49.664	
0.215	-49.664	
0.216	-49.639	
0.217	-49.639	
0.218	-49.705	
0.219	-49.705	
0.220	-49.783	
0.221	-49.783	
0.222	-49.607	
0.223	-49.607	
0.224	-49.717	
0.225	-49.717	
0.226	-49.648	
0.227	-49.648	
0.228	-49.397	
0.229	-49.397	
0.230	-49.515	
0.231	-49.515	
0.232	-49.646	
0.233	-49.646	
0.234	-49.515	
0.235	-49.515	
0.236	-49.677	
0.237	-49.677	
