Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-50.051	
0.001	-50.051	
0.002	-49.868	
0.003	-49.868	
0.004	-49.895	
0.005	-49.895	
0.006	-49.924	
0.007	-49.924	
0.008	-49.789	
0.009	-49.789	
0.010	-49.686	
0.011	-49.686	
0.012	-49.816	
0.013	-49.816	
0.014	-49.646	
0.015	-49.646	
0.016	-49.672	
0.017	-49.672	
0.018	-49.584	
0.019	-49.584	
0.020	-49.573	
0.021	-49.573	
0.022	-49.779	
0.023	-49.779	
0.024	-49.746	
0.025	-49.746	
0.026	-49.667	
0.027	-49.667	
0.028	-49.735	
0.029	-49.735	
0.030	-49.822	
0.031	-49.822	
0.032	-49.868	
0.033	-49.868	
0.034	-49.855	
0.035	-49.855	
0.036	-49.829	
0.037	-49.829	
0.038	-49.849	
0.039	-49.849	
0.040	-49.764	
0.041	-49.764	
0.042	-49.839	
0.043	-49.832	
0.044	-49.804	
0.045	-49.865	
0.046	-49.874	
0.047	-49.845	
0.048	-49.845	
0.049	 -49.82	
0.050	-49.782	
0.051	-49.782	
0.052	-49.706	
0.053	-49.629	
0.054	-49.629	
0.055	-49.777	
0.056	-49.742	
0.057	-49.742	
0.058	-49.664	
0.059	-49.592	
0.060	-49.592	
0.061	-49.602	
0.062	-49.612	
0.063	-49.621	
0.064	-49.534	
0.065	-49.452	
0.066	-49.586	
0.067	-49.594	
0.068	-49.592	
0.069	 -49.63	
0.070	-49.506	
0.071	-49.571	
0.072	-49.599	
0.073	-49.626	
0.074	-49.735	
0.075	-49.651	
0.076	-49.617	
0.077	 -49.56	
0.078	-49.614	
0.079	-49.834	
0.080	-49.875	
0.081	-49.918	
0.082	-49.918	
0.083	-49.901	
0.084	-49.995	
0.085	-49.971	
0.086	-50.018	
0.087	-50.012	
0.088	-49.985	
0.089	-50.039	
0.090	-50.006	
0.091	-50.006	
0.092	-50.039	
0.093	-50.039	
0.094	-50.023	
0.095	-50.023	
0.096	-50.106	
0.097	-50.106	
0.098	-50.019	
0.099	-50.019	
0.100	-49.907	
0.101	-49.907	
0.102	-49.862	
0.103	-49.868	
0.104	-49.868	
0.105	-49.817	
0.106	-49.817	
0.107	-49.788	
0.108	-49.788	
0.109	-49.895	
0.110	-49.895	
0.111	-49.682	
0.112	-49.682	
0.113	-49.651	
0.114	-49.754	
0.115	-49.754	
0.116	-49.758	
0.117	-49.758	
0.118	-49.594	
0.119	-49.594	
0.120	-49.746	
0.121	-49.746	
0.122	-49.755	
0.123	-49.755	
0.124	-49.768	
0.125	-49.768	
0.126	-49.815	
0.127	-49.815	
0.128	-49.632	
0.129	-49.632	
0.130	-49.825	
0.131	-49.825	
0.132	-49.926	
0.133	-49.926	
0.134	-49.846	
0.135	-49.846	
0.136	-49.843	
0.137	-49.843	
0.138	 -49.91	
0.139	 -49.91	
0.140	-49.847	
0.141	-49.847	
0.142	-49.799	
0.143	-49.799	
0.144	-49.891	
0.145	-49.891	
0.146	-50.106	
0.147	-50.106	
0.148	-49.796	
0.149	-49.796	
0.150	-49.792	
0.151	-49.792	
0.152	-49.808	
0.153	-49.808	
0.154	-49.619	
0.155	-49.619	
0.156	-49.565	
0.157	-49.565	
0.158	-49.742	
0.159	-49.742	
0.160	-49.451	
0.161	-49.451	
0.162	-49.409	
0.163	-49.409	
0.164	-49.621	
0.165	-49.621	
0.166	 -49.52	
0.167	 -49.52	
0.168	-49.436	
0.169	-49.436	
0.170	-49.656	
0.171	-49.656	
0.172	-49.667	
0.173	-49.667	
0.174	-49.683	
0.175	-49.683	
0.176	-49.797	
0.177	-49.797	
0.178	-49.739	
0.179	-49.739	
0.180	-49.812	
0.181	-49.812	
0.182	-49.924	
0.183	-49.924	
0.184	-49.974	
0.185	-49.974	
0.186	-49.836	
0.187	-49.836	
0.188	-50.066	
0.189	-50.066	
0.190	 -50.09	
0.191	 -50.09	
0.192	-49.969	
0.193	-49.969	
0.194	-50.131	
0.195	-50.131	
0.196	-50.145	
0.197	-50.145	
0.198	-49.894	
0.199	-49.894	
0.200	-49.969	
0.201	-49.969	
0.202	-49.933	
0.203	-49.933	
0.204	-49.842	
0.205	-49.842	
0.206	-49.859	
0.207	-49.859	
0.208	-49.778	
0.209	-49.778	
0.210	-49.618	
0.211	-49.618	
0.212	-49.774	
0.213	-49.774	
0.214	-49.671	
0.215	-49.671	
0.216	-49.592	
0.217	-49.592	
0.218	-49.639	
0.219	-49.639	
0.220	-49.656	
0.221	-49.656	
0.222	 -49.69	
0.223	 -49.69	
0.224	-49.752	
0.225	-49.752	
0.226	 -49.76	
0.227	 -49.76	
0.228	-49.614	
0.229	-49.614	
0.230	-49.858	
0.231	-49.858	
0.232	-49.854	
0.233	-49.854	
0.234	-49.845	
0.235	-49.845	
0.236	-49.813	
0.237	-49.813	
0.238	-49.768	
0.239	-49.768	
0.240	-49.826	
0.241	-49.826	
0.242	-49.918	
0.243	-49.928	
0.244	-49.945	
0.245	-50.001	
0.246	-49.902	
0.247	-49.942	
0.248	-49.883	
0.249	-49.831	
0.250	 -49.92	
0.251	-49.776	
0.252	-49.725	
0.253	-49.728	
0.254	-49.649	
0.255	-49.705	
0.256	-49.668	
0.257	 -49.64	
0.258	-49.667	
0.259	-49.592	
0.260	-49.539	
0.261	-49.558	
0.262	-49.536	
0.263	-49.588	
0.264	-49.558	
0.265	-49.494	
0.266	-49.605	
0.267	-49.499	
0.268	-49.427	
0.269	-49.541	
0.270	-49.541	
0.271	-49.817	
0.272	-49.819	
0.273	-49.708	
0.274	-49.666	
0.275	-49.582	
0.276	-49.703	
0.277	-49.773	
0.278	-49.796	
0.279	-49.843	
0.280	-49.724	
0.281	-49.776	
0.282	-49.873	
0.283	-49.941	
0.284	-50.016	
0.285	-49.887	
0.286	-49.859	
0.287	-49.874	
0.288	-49.947	
0.289	-50.067	
0.290	-50.032	
0.291	-50.039	
0.292	-49.974	
0.293	 -49.88	
0.294	 -49.99	
0.295	-50.075	
0.296	-50.183	
0.297	-50.108	
0.298	-49.944	
0.299	-49.946	
0.300	 -49.96	
0.301	-50.024	
0.302	 -49.96	
0.303	-49.835	
0.304	-49.822	
0.305	-49.752	
0.306	-49.833	
0.307	-49.928	
0.308	-49.935	
0.309	-49.876	
0.310	-49.629	
0.311	-49.625	
0.312	-49.741	
0.313	-49.786	
0.314	-49.786	
0.315	-49.688	
0.316	-49.689	
0.317	-49.689	
0.318	-49.757	
0.319	-49.757	
0.320	-49.793	
0.321	 -49.76	
0.322	-49.729	
0.323	-49.729	
0.324	 -49.92	
0.325	 -49.92	
0.326	-49.796	
0.327	-49.796	
0.328	-49.626	
0.329	-49.626	
0.330	-49.861	
0.331	-49.861	
0.332	-49.803	
0.333	-49.803	
0.334	-49.839	
0.335	-49.839	
0.336	-49.874	
0.337	-49.874	
0.338	-49.852	
0.339	-49.852	
0.340	-49.812	
0.341	-49.812	
0.342	-49.857	
0.343	-49.857	
0.344	-49.879	
0.345	-49.879	
0.346	-49.952	
0.347	-49.952	
0.348	-49.857	
0.349	-49.857	
0.350	-49.723	
0.351	-49.723	
0.352	-49.663	
0.353	-49.663	
0.354	-49.704	
0.355	-49.704	
0.356	-49.598	
0.357	-49.598	
0.358	 -49.69	
0.359	 -49.69	
0.360	-49.601	
0.361	-49.601	
0.362	-49.534	
0.363	-49.534	
0.364	 -49.56	
0.365	 -49.56	
0.366	-49.529	
0.367	-49.529	
0.368	-49.459	
0.369	-49.459	
0.370	-49.555	
0.371	-49.555	
0.372	  -49.6	
0.373	  -49.6	
0.374	 -49.65	
0.375	 -49.65	
0.376	-49.641	
0.377	-49.641	
0.378	-49.495	
0.379	-49.495	
0.380	 -49.73	
0.381	 -49.73	
0.382	 -49.86	
0.383	 -49.86	
0.384	-49.845	
0.385	-49.845	
0.386	-49.901	
0.387	-49.901	
0.388	-49.996	
0.389	-49.996	
0.390	-49.891	
0.391	-49.972	
0.392	-49.972	
0.393	-50.029	
0.394	-50.008	
0.395	-50.087	
0.396	-50.062	
0.397	-50.097	
0.398	-50.069	
0.399	-50.001	
0.400	-50.057	
0.401	-49.998	
0.402	-49.852	
0.403	-49.811	
0.404	-49.811	
0.405	 -49.89	
0.406	-49.834	
0.407	-49.827	
0.408	-49.851	
0.409	-49.871	
0.410	-49.861	
0.411	-49.673	
0.412	-49.691	
0.413	-49.658	
0.414	-49.675	
0.415	-49.609	
0.416	-49.678	
0.417	-49.704	
0.418	-49.603	
0.419	-49.614	
0.420	-49.615	
0.421	-49.734	
0.422	-49.756	
0.423	-49.704	
0.424	-49.767	
0.425	-49.726	
0.426	-49.746	
0.427	-49.717	
0.428	-49.694	
0.429	-49.793	
0.430	-49.768	
0.431	-49.789	
0.432	-49.785	
0.433	-49.806	
0.434	-49.873	
0.435	-49.805	
0.436	-49.774	
0.437	-49.692	
0.438	-49.678	
0.439	-49.791	
0.440	-49.869	
0.441	-49.862	
0.442	-49.862	
0.443	-49.862	
0.444	-49.823	
0.445	-49.823	
0.446	-49.992	
0.447	-49.992	
0.448	-49.857	
0.449	-49.857	
0.450	-49.723	
0.451	-49.723	
0.452	-49.695	
0.453	-49.695	
0.454	 -49.75	
0.455	 -49.75	
0.456	-49.595	
0.457	-49.595	
0.458	-49.601	
0.459	-49.601	
0.460	 -49.56	
0.461	 -49.56	
0.462	-49.504	
0.463	-49.504	
0.464	-49.494	
0.465	-49.494	
0.466	 -49.57	
0.467	 -49.57	
0.468	-49.448	
0.469	-49.448	
0.470	-49.554	
0.471	-49.554	
0.472	-49.676	
0.473	-49.676	
0.474	-49.684	
0.475	-49.684	
0.476	-49.756	
0.477	-49.756	
0.478	-49.649	
0.479	-49.649	
0.480	-49.719	
0.481	-49.719	
0.482	 -49.91	
0.483	 -49.91	
0.484	-49.956	
0.485	-49.956	
0.486	-49.853	
0.487	-49.853	
0.488	-49.973	
0.489	-49.973	
0.490	 -50.05	
0.491	-49.959	
0.492	-49.959	
0.493	-49.878	
0.494	-49.878	
0.495	-50.024	
0.496	-50.024	
0.497	-49.963	
0.498	-49.963	
0.499	-49.913	
0.500	 -50.03	
0.501	-49.996	
0.502	 -49.89	
0.503	-49.752	
0.504	-49.735	
0.505	-49.914	
0.506	 -49.97	
0.507	-49.851	
0.508	-49.851	
0.509	-49.722	
0.510	-49.722	
0.511	-49.746	
0.512	-49.746	
0.513	-49.576	
0.514	-49.576	
0.515	-49.479	
0.516	-49.479	
0.517	-49.666	
0.518	-49.666	
0.519	-49.506	
0.520	-49.506	
0.521	-49.502	
0.522	-49.633	
0.523	-49.694	
0.524	-49.631	
0.525	-49.637	
0.526	-49.599	
0.527	-49.654	
0.528	-49.675	
0.529	-49.707	
0.530	-49.832	
0.531	-49.808	
0.532	-49.802	
0.533	-49.774	
0.534	-49.794	
0.535	-49.884	
0.536	 -49.82	
0.537	-49.803	
0.538	-49.765	
0.539	-49.802	
0.540	-49.924	
0.541	-49.929	
0.542	-49.947	
0.543	-49.818	
0.544	-49.776	
0.545	-49.923	
0.546	-49.961	
0.547	-50.054	
0.548	-49.926	
0.549	 -49.77	
0.550	-49.829	
0.551	-49.772	
0.552	-49.812	
0.553	-49.804	
0.554	-49.696	
0.555	-49.715	
0.556	-49.665	
0.557	 -49.66	
0.558	-49.727	
0.559	-49.727	
0.560	-49.643	
0.561	-49.545	
