Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-2.1283	
0.001	-2.1283	
0.002	-2.6682	
0.003	-2.6682	
0.004	-3.3758	
0.005	-3.3758	
0.006	-3.3758	
0.007	-3.4293	
0.008	-3.4293	
0.009	-2.9856	
0.010	-2.9856	
0.011	-2.9856	
0.012	-2.4028	
0.013	-2.4028	
0.014	-2.4296	
0.015	-2.4296	
0.016	-2.3029	
0.017	-2.3029	
0.018	-3.1523	
0.019	-3.1523	
0.020	-3.5982	
0.021	-3.5982	
0.022	-3.6935	
0.023	-3.6935	
0.024	-3.4837	
0.025	-3.4837	
0.026	-2.7519	
0.027	-2.7519	
0.028	-2.3491	
0.029	-2.3491	
0.030	-1.9158	
0.031	-1.9158	
0.032	-2.0064	
0.033	-2.0064	
0.034	-2.7702	
0.035	-2.7702	
0.036	-3.2232	
0.037	-3.2232	
0.038	-3.4204	
0.039	-3.4204	
0.040	-3.2498	
0.041	-3.2498	
0.042	-2.7558	
0.043	-2.7558	
0.044	-2.1501	
0.045	-2.1501	
0.046	-1.7813	
0.047	-1.7813	
0.048	-1.8427	
0.049	-1.8427	
0.050	-2.1599	
0.051	-2.1599	
0.052	-3.2378	
0.053	-3.2378	
0.054	-3.7735	
0.055	-3.7735	
0.056	-3.8037	
0.057	-3.8037	
0.058	-3.6392	
0.059	-3.6392	
0.060	-2.9295	
0.061	-2.9295	
0.062	-2.6045	
0.063	-2.6045	
0.064	-2.4412	
0.065	-2.4412	
0.066	-2.3844	
0.067	-2.3844	
0.068	-3.3452	
0.069	-3.3452	
0.070	-3.5336	
0.071	-3.5336	
0.072	-3.3751	
0.073	-3.3751	
0.074	-3.3482	
0.075	-3.3482	
0.076	-2.7267	
0.077	-2.7267	
0.078	-2.1431	
0.079	-2.1431	
0.080	-2.2198	
0.081	-2.2198	
0.082	-2.1276	
0.083	-2.1276	
0.084	-2.5575	
0.085	-2.5575	
0.086	-3.1461	
0.087	-3.1461	
0.088	-3.3983	
0.089	-3.3983	
0.090	-3.5007	
0.091	-3.5007	
0.092	-2.7187	
0.093	-2.7187	
0.094	-2.2422	
0.095	-2.2422	
0.096	-2.3883	
0.097	-2.3883	
0.098	-2.2448	
0.099	-2.2448	
0.100	-2.5576	
0.101	-2.5576	
0.102	-3.6319	
0.103	-3.6319	
0.104	-4.0722	
0.105	-4.0722	
0.106	-4.1176	
0.107	-4.1176	
0.108	-3.5352	
0.109	-3.5352	
0.110	-2.8016	
0.111	-2.8016	
0.112	-2.6241	
0.113	-2.3883	
0.114	-2.3883	
0.115	-2.2295	
0.116	-2.0842	
0.117	-2.1132	
0.118	-2.4682	
0.119	-2.8957	
0.120	-3.3203	
0.121	-3.6653	
0.122	-3.8464	
0.123	-3.8861	
0.124	-3.8407	
0.125	-3.6842	
0.126	-3.4122	
0.127	-2.9154	
0.128	-2.9154	
0.129	-2.6235	
0.130	-2.4647	
0.131	-2.4838	
