Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-11.976	
0.001	-11.976	
0.002	-11.997	
0.003	-11.997	
0.004	-11.823	
0.005	-11.823	
0.006	-11.949	
0.007	-11.949	
0.008	-11.835	
0.009	-11.835	
0.010	-11.687	
0.011	-11.687	
0.012	-11.772	
0.013	-11.772	
0.014	-11.667	
0.015	-11.667	
0.016	-11.736	
0.017	-11.736	
0.018	-11.916	
0.019	-11.916	
0.020	-11.801	
0.021	-11.801	
0.022	 -11.85	
0.023	 -11.85	
0.024	-12.129	
0.025	-12.129	
0.026	-12.125	
0.027	-12.125	
0.028	 -12.25	
0.029	 -12.25	
0.030	-12.288	
0.031	-12.288	
0.032	-12.471	
0.033	-12.471	
0.034	-12.316	
0.035	-12.316	
0.036	-12.336	
0.037	-12.336	
0.038	 -12.48	
0.039	 -12.48	
0.040	-12.504	
0.041	-12.504	
0.042	-12.468	
0.043	-12.468	
0.044	-12.313	
0.045	-12.313	
0.046	-12.334	
0.047	-12.334	
0.048	-12.392	
0.049	-12.392	
0.050	-12.189	
0.051	-12.189	
0.052	-12.147	
0.053	-12.147	
0.054	-12.169	
0.055	-12.169	
0.056	-12.069	
0.057	-12.069	
0.058	-12.088	
0.059	-12.088	
0.060	-12.011	
0.061	-12.011	
0.062	-11.792	
0.063	-11.792	
0.064	-11.902	
0.065	-11.902	
0.066	-12.014	
0.067	-12.014	
0.068	-11.822	
0.069	-11.822	
0.070	-11.813	
0.071	-11.813	
0.072	-11.943	
0.073	-11.943	
0.074	-11.942	
0.075	-11.942	
0.076	 -11.94	
0.077	 -11.94	
0.078	-12.163	
0.079	-12.163	
0.080	-12.067	
0.081	-12.067	
0.082	-12.171	
0.083	-12.171	
0.084	-12.078	
0.085	-12.078	
0.086	-12.052	
0.087	-12.042	
0.088	 -12.12	
0.089	-12.251	
0.090	-12.377	
0.091	-12.377	
0.092	-12.323	
0.093	-12.213	
0.094	-12.159	
0.095	-12.102	
0.096	-12.208	
0.097	-12.227	
0.098	-12.173	
0.099	  -12.1	
0.100	-11.959	
0.101	-12.022	
0.102	-12.095	
0.103	-12.157	
0.104	-12.117	
0.105	-11.901	
0.106	-11.885	
0.107	-11.884	
0.108	-11.828	
0.109	-11.828	
0.110	-11.691	
0.111	-11.681	
0.112	-11.681	
0.113	 -11.71	
0.114	 -11.71	
0.115	-11.768	
0.116	-11.819	
0.117	-11.799	
0.118	 -11.78	
0.119	-11.694	
0.120	-11.786	
0.121	-11.844	
0.122	-11.926	
0.123	-12.067	
0.124	-12.045	
0.125	-12.077	
0.126	 -12.11	
0.127	-12.224	
0.128	-12.343	
0.129	-12.321	
0.130	-12.339	
0.131	-12.303	
0.132	-12.373	
0.133	-12.491	
0.134	-12.399	
0.135	-12.342	
0.136	-12.313	
0.137	-12.363	
0.138	-12.442	
0.139	-12.398	
0.140	-12.435	
0.141	 -12.37	
0.142	-12.279	
0.143	-12.273	
0.144	-12.203	
0.145	-12.252	
0.146	-12.224	
0.147	-12.195	
0.148	-12.222	
0.149	-12.103	
0.150	-12.075	
0.151	-12.072	
0.152	-12.126	
0.153	-12.217	
0.154	-12.133	
0.155	-12.085	
0.156	-12.031	
0.157	-12.066	
0.158	-12.167	
0.159	-12.082	
0.160	-11.999	
0.161	-11.891	
0.162	-11.846	
0.163	-11.916	
0.164	-11.893	
0.165	-11.923	
0.166	-11.871	
0.167	-11.824	
0.168	-11.896	
0.169	-11.891	
0.170	-11.941	
0.171	-11.879	
0.172	 -11.86	
0.173	-11.958	
0.174	-11.938	
0.175	 -12.01	
0.176	-12.066	
0.177	-12.127	
0.178	-12.155	
