Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0216735	
0.001	0.0215229	
0.002	0.0214978	
0.003	0.0211994	
0.004	0.0211393	
0.005	0.0208644	
0.006	0.0208644	
0.007	0.0204505	
0.008	0.0202855	
0.009	0.0199208	
0.010	0.0200641	
0.011	0.0201459	
0.012	0.0201776	
0.013	0.0199677	
0.014	0.0195267	
0.015	0.0193315	
0.016	0.0195166	
0.017	0.0195731	
0.018	0.0196883	
0.019	0.0196883	
0.020	0.0201337	
0.021	0.0201337	
0.022	0.0205672	
0.023	0.0205672	
0.024	0.0208059	
0.025	0.0209236	
0.026	0.0212686	
0.027	0.0212872	
0.028	0.0213525	
0.029	0.0215223	
0.030	0.0215837	
0.031	0.0217253	
0.032	0.0219799	
0.033	0.0219799	
0.034	0.0216111	
0.035	0.0216111	
0.036	0.0218707	
0.037	0.0218707	
0.038	0.022119	
0.039	0.022119	
0.040	0.022381	
0.041	0.022381	
0.042	0.0229231	
0.043	0.0229231	
0.044	0.023464	
0.045	0.023464	
0.046	0.0237416	
0.047	0.0237416	
0.048	0.0235513	
0.049	0.0235513	
0.050	0.0232979	
0.051	0.0230463	
0.052	0.0230716	
0.053	0.0229059	
0.054	0.022686	
0.055	0.0228066	
0.056	0.0226388	
0.057	0.0226388	
0.058	0.022342	
0.059	0.0221201	
0.060	0.0218935	
0.061	0.0218255	
0.062	0.0218719	
0.063	0.0219107	
0.064	0.0218215	
0.065	0.0216868	
0.066	0.0216868	
0.067	0.0214443	
0.068	0.0214443	
0.069	0.0210644	
0.070	0.0212516	
0.071	0.0214813	
0.072	0.0214201	
0.073	0.0214201	
0.074	0.0217332	
0.075	0.0218063	
0.076	0.0218153	
0.077	0.0216177	
0.078	0.021725	
0.079	0.0214841	
0.080	0.0214112	
0.081	0.0214257	
0.082	0.0212782	
0.083	0.0210765	
0.084	0.0210765	
0.085	0.0210398	
0.086	0.0209657	
0.087	0.0209145	
0.088	0.0209455	
0.089	0.0209436	
0.090	0.0210855	
0.091	0.0213684	
0.092	0.0213527	
0.093	0.0212888	
0.094	0.0212138	
0.095	0.021335	
0.096	0.0213835	
0.097	0.0216814	
0.098	0.0217705	
0.099	0.021468	
0.100	0.0215	
0.101	0.0217695	
0.102	0.0217377	
0.103	0.021425	
0.104	0.0212897	
0.105	0.0213482	
0.106	0.0215603	
0.107	0.0216973	
0.108	0.0215128	
0.109	0.0214693	
0.110	0.0213705	
0.111	0.021083	
0.112	0.0210606	
0.113	0.020756	
0.114	0.0207265	
0.115	0.0204843	
0.116	0.020182	
0.117	0.0204775	
0.118	0.0203222	
0.119	0.0203575	
0.120	0.0201987	
0.121	0.0202819	
0.122	0.0200355	
0.123	0.0201272	
0.124	0.0202766	
0.125	0.020594	
0.126	0.0201965	
0.127	0.0200911	
0.128	0.0200554	
0.129	0.0200886	
0.130	0.0200453	
0.131	0.0196934	
0.132	0.0196553	
0.133	0.019677	
0.134	0.0194971	
0.135	0.0194612	
0.136	0.0193306	
0.137	0.019545	
0.138	0.0194243	
0.139	0.0194044	
0.140	0.0195347	
0.141	0.0194898	
0.142	0.0195681	
0.143	0.0195995	
0.144	0.0196169	
0.145	0.0198805	
0.146	0.0199445	
0.147	0.0199726	
0.148	0.0202414	
0.149	0.0203733	
0.150	0.020288	
0.151	0.0203586	
0.152	0.0203857	
0.153	0.0201296	
0.154	0.0202751	
0.155	0.0202979	
0.156	0.0198552	
0.157	0.0199116	
0.158	0.0198269	
0.159	0.0198687	
0.160	0.0196403	
0.161	0.0194582	
0.162	0.0197328	
0.163	0.0196881	
0.164	0.019473	
0.165	0.0194689	
0.166	0.019092	
0.167	0.0192284	
0.168	0.0189582	
0.169	0.0188363	
0.170	0.0188737	
0.171	0.0187741	
0.172	0.0187741	
0.173	0.0188908	
0.174	0.0184639	
0.175	0.0187425	
0.176	0.0189573	
0.177	0.0190793	
0.178	0.0191358	
0.179	0.0195454	
0.180	0.0197685	
0.181	0.0198238	
0.182	0.0200449	
0.183	0.0199266	
0.184	0.0202392	
0.185	0.0204988	
0.186	0.0206306	
0.187	0.0206904	
0.188	0.0207253	
0.189	0.0207922	
0.190	0.0206633	
0.191	0.0208885	
0.192	0.0208486	
0.193	0.0208004	
0.194	0.0208004	
0.195	0.0208916	
0.196	0.0207301	
0.197	0.0206772	
0.198	0.0208012	
0.199	0.0209042	
0.200	0.0208417	
0.201	0.0208644	
0.202	0.0208647	
0.203	0.0210159	
0.204	0.0211974	
0.205	0.021346	
0.206	0.021346	
0.207	0.0214602	
0.208	0.0214602	
0.209	0.0215592	
0.210	0.0215592	
0.211	0.021551	
0.212	0.021551	
0.213	0.0213443	
0.214	0.0210406	
0.215	0.0210406	
0.216	0.0207413	
0.217	0.0205055	
0.218	0.0205055	
0.219	0.0203535	
0.220	0.0203535	
0.221	0.0197542	
0.222	0.0197542	
0.223	0.0196196	
0.224	0.0194269	
0.225	0.019245	
0.226	0.0191022	
0.227	0.0188987	
0.228	0.0186125	
0.229	0.0186125	
0.230	0.0184388	
0.231	0.0184388	
0.232	0.018547	
0.233	0.0186488	
0.234	0.0187637	
0.235	0.0188658	
0.236	0.0190231	
0.237	0.0190231	
0.238	0.0193219	
0.239	0.019517	
0.240	0.0194637	
0.241	0.0194688	
0.242	0.0193248	
0.243	0.0191297	
0.244	0.0190782	
0.245	0.0188891	
0.246	0.0186229	
0.247	0.0184563	
0.248	0.018468	
0.249	0.0184472	
0.250	0.0184823	
0.251	0.0185494	
0.252	0.0185619	
0.253	0.0185619	
0.254	0.0185619	
0.255	0.0189323	
0.256	0.0192859	
0.257	0.0192412	
0.258	0.0192412	
0.259	0.0192511	
0.260	0.0192511	
0.261	0.0192301	
0.262	0.0192301	
0.263	0.0189118	
0.264	0.0189118	
0.265	0.0189694	
0.266	0.0189252	
0.267	0.0189137	
0.268	0.0188111	
0.269	0.0189589	
0.270	0.0190349	
0.271	0.0190135	
0.272	0.0191121	
0.273	0.0191354	
0.274	0.0189867	
0.275	0.0190722	
0.276	0.0189445	
0.277	0.0189997	
0.278	0.0191622	
0.279	0.0191842	
0.280	0.0191276	
0.281	0.019156	
0.282	0.0189519	
0.283	0.018817	
0.284	0.0187036	
0.285	0.0185027	
0.286	0.0183053	
0.287	0.0182403	
0.288	0.0182114	
0.289	0.0180629	
0.290	0.0178957	
0.291	0.0179188	
0.292	0.0180654	
0.293	0.0180291	
0.294	0.018135	
0.295	0.0181378	
0.296	0.0181493	
0.297	0.017831	
0.298	0.0176554	
0.299	0.0176789	
0.300	0.0177273	
0.301	0.0175902	
0.302	0.0175593	
0.303	0.0174715	
0.304	0.0175541	
0.305	0.0174811	
0.306	0.0172227	
0.307	0.0173452	
0.308	0.0174389	
0.309	0.0177391	
0.310	0.0178271	
0.311	0.0179933	
0.312	0.0178382	
0.313	0.0183162	
0.314	0.0181733	
0.315	0.0183704	
