Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.036037	
0.001	0.0358131	
0.002	0.0358835	
0.003	0.0359116	
0.004	0.0365364	
0.005	0.0366879	
0.006	0.0367717	
0.007	0.0371273	
0.008	0.0370729	
0.009	0.0375802	
0.010	0.0375928	
0.011	0.0381103	
0.012	0.0382776	
0.013	0.0386505	
0.014	0.0386259	
0.015	0.0386043	
0.016	0.0383407	
0.017	0.0383617	
0.018	0.0384149	
0.019	0.0382229	
0.020	0.0385267	
0.021	0.038577	
0.022	0.038578	
0.023	0.0389392	
0.024	0.0391261	
0.025	0.039559	
0.026	0.0395314	
0.027	0.0397947	
0.028	0.0399046	
0.029	0.039753	
0.030	0.0399269	
0.031	0.0399698	
0.032	0.0397713	
0.033	0.0393902	
0.034	0.0398168	
0.035	0.0402512	
0.036	0.0403329	
0.037	0.0407156	
0.038	0.0409861	
0.039	0.0408722	
0.040	0.0410102	
0.041	0.041195	
0.042	0.0411483	
0.043	0.0413722	
0.044	0.0414671	
0.045	0.0412985	
0.046	0.0410469	
0.047	0.0410289	
0.048	0.0411852	
0.049	0.0413596	
0.050	0.0416481	
0.051	0.0418473	
0.052	0.0418286	
0.053	0.0418568	
0.054	0.0419147	
0.055	0.0420157	
0.056	0.0418242	
0.057	0.0417835	
0.058	0.0417846	
0.059	0.041961	
0.060	0.0417885	
0.061	0.0419725	
0.062	0.0418747	
0.063	0.0417686	
0.064	0.0420756	
0.065	0.0421614	
0.066	0.0422436	
0.067	0.0423384	
0.068	0.0420796	
0.069	0.0418608	
0.070	0.0413398	
0.071	0.0407985	
0.072	0.0403535	
0.073	0.0399604	
0.074	0.0400924	
0.075	0.0399957	
0.076	0.0398516	
0.077	0.0398724	
0.078	0.0397993	
0.079	0.0394005	
0.080	0.0394521	
0.081	0.0394379	
0.082	0.0391038	
0.083	0.0391528	
0.084	0.0389345	
0.085	0.0389893	
0.086	0.0388599	
0.087	0.0385629	
0.088	0.0386612	
0.089	0.0390106	
0.090	0.0391089	
0.091	0.0394574	
0.092	0.0398489	
0.093	0.0399621	
0.094	0.0398232	
0.095	0.0399668	
0.096	0.0401214	
0.097	0.0401214	
0.098	0.0398042	
0.099	0.039901	
0.100	0.0399118	
0.101	0.0398304	
0.102	0.040211	
0.103	0.0403039	
0.104	0.0402301	
0.105	0.0406506	
0.106	0.0410118	
0.107	0.0412893	
0.108	0.0415843	
0.109	0.0417104	
0.110	0.0417812	
0.111	0.0416859	
0.112	0.041588	
0.113	0.0414988	
0.114	0.0418184	
0.115	0.0418184	
0.116	0.0421313	
0.117	0.0421522	
0.118	0.0423958	
0.119	0.0426296	
0.120	0.0427138	
0.121	0.0426612	
0.122	0.0426612	
0.123	0.0431002	
0.124	0.042662	
0.125	0.0422858	
0.126	0.0419333	
0.127	0.04182	
0.128	0.04182	
0.129	0.0412666	
0.130	0.0413701	
0.131	0.0413701	
0.132	0.0417407	
0.133	0.0417407	
0.134	0.0417915	
0.135	0.041373	
0.136	0.041373	
0.137	0.0417506	
0.138	0.0417506	
0.139	0.0414172	
0.140	0.0414172	
0.141	0.041277	
0.142	0.041358	
0.143	0.041358	
0.144	0.0411798	
0.145	0.0411798	
0.146	0.0413612	
0.147	0.0413612	
0.148	0.0414867	
0.149	0.0408989	
0.150	0.0406549	
0.151	0.0406549	
0.152	0.0400753	
0.153	0.0398872	
0.154	0.0393561	
0.155	0.0393445	
0.156	0.0391497	
0.157	0.039089	
0.158	0.0388916	
0.159	0.0384894	
0.160	0.038735	
0.161	0.0387693	
0.162	0.0390851	
0.163	0.0392456	
0.164	0.0392747	
0.165	0.0393133	
0.166	0.0395269	
0.167	0.0395634	
0.168	0.0395634	
0.169	0.0398255	
0.170	0.0396654	
0.171	0.0395113	
0.172	0.0394413	
0.173	0.0396109	
0.174	0.0399217	
0.175	0.0401263	
0.176	0.0401718	
0.177	0.0405742	
0.178	0.0408121	
0.179	0.0406085	
0.180	0.0407679	
0.181	0.0411041	
0.182	0.0409575	
0.183	0.0409836	
0.184	0.0411588	
0.185	0.0413048	
0.186	0.0414527	
0.187	0.041679	
0.188	0.041833	
0.189	0.0418507	
0.190	0.0419079	
0.191	0.0419914	
0.192	0.0419694	
0.193	0.0416569	
0.194	0.0416039	
0.195	0.0418545	
0.196	0.0422947	
0.197	0.0419956	
0.198	0.0419369	
0.199	0.0420505	
0.200	0.0420523	
0.201	0.0419423	
0.202	0.0423224	
0.203	0.0422331	
0.204	0.0421681	
0.205	0.0419635	
0.206	0.0414438	
0.207	0.0416773	
0.208	0.0414985	
0.209	0.041322	
0.210	0.0413849	
0.211	0.0414075	
0.212	0.0413561	
0.213	0.0412186	
0.214	0.0411041	
0.215	0.0410689	
0.216	0.0409913	
0.217	0.041005	
0.218	0.0410162	
0.219	0.0409037	
0.220	0.0408047	
0.221	0.0409805	
0.222	0.0409333	
0.223	0.0409794	
0.224	0.0409002	
0.225	0.0408635	
0.226	0.040377	
0.227	0.0401932	
0.228	0.0405285	
0.229	0.0406891	
0.230	0.0405533	
0.231	0.0402239	
0.232	0.0397845	
0.233	0.0397179	
0.234	0.0392005	
0.235	0.0388433	
0.236	0.0384647	
0.237	0.0383472	
0.238	0.0384847	
0.239	0.0382812	
0.240	0.0378094	
0.241	0.0377754	
0.242	0.0378529	
0.243	0.0380309	
0.244	0.0379067	
0.245	0.0377799	
0.246	0.0377548	
0.247	0.0377772	
0.248	0.0377377	
0.249	0.0378744	
0.250	0.0376591	
0.251	0.0376343	
0.252	0.0375524	
0.253	0.0379198	
0.254	0.0379568	
0.255	0.0380734	
0.256	0.0380216	
0.257	0.0385952	
0.258	0.0384981	
0.259	0.0385178	
0.260	0.0385546	
0.261	0.0382251	
0.262	0.0381457	
0.263	0.0380457	
0.264	0.0378629	
0.265	0.0380387	
0.266	0.0385688	
0.267	0.0383503	
0.268	0.0384035	
0.269	0.038701	
0.270	0.0389876	
0.271	0.039063	
0.272	0.0393353	
0.273	0.0401224	
0.274	0.0401153	
0.275	0.0403233	
0.276	0.0403258	
0.277	0.0399001	
0.278	0.0406259	
0.279	0.0404881	
0.280	0.040625	
0.281	0.0410172	
0.282	0.0412682	
0.283	0.0411786	
0.284	0.0413682	
0.285	0.0415045	
0.286	0.0413264	
