Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0105585	
0.001	0.0106957	
0.002	0.0108392	
0.003	0.0110545	
0.004	0.0112938	
0.005	0.0115355	
0.006	0.012043	
0.007	0.0123389	
0.008	0.012567	
0.009	0.0126854	
0.010	0.0133421	
0.011	0.0134622	
0.012	0.0138544	
0.013	0.0141918	
0.014	0.0145572	
0.015	0.0150672	
0.016	0.015406	
0.017	0.0156583	
0.018	0.0156823	
0.019	0.0158734	
0.020	0.0162574	
0.021	0.016517	
0.022	0.0167744	
0.023	0.0170301	
0.024	0.0171527	
0.025	0.0176185	
0.026	0.0180536	
0.027	0.0182056	
0.028	0.0187228	
0.029	0.0191276	
0.030	0.0195989	
0.031	0.0199308	
0.032	0.0205074	
0.033	0.0210531	
0.034	0.0218238	
0.035	0.0225551	
0.036	0.0229775	
0.037	0.0235107	
0.038	0.0238983	
0.039	0.0242934	
0.040	0.0246636	
0.041	0.0253219	
0.042	0.0256873	
0.043	0.0260773	
0.044	0.0261109	
0.045	0.0264278	
0.046	0.0269258	
0.047	0.0271293	
0.048	0.0274555	
0.049	0.0278716	
0.050	0.0280969	
0.051	0.0285567	
0.052	0.0289828	
0.053	0.0292749	
0.054	0.0296711	
0.055	0.0298602	
0.056	0.0301024	
0.057	0.0302637	
0.058	0.0304521	
0.059	0.0306002	
0.060	0.030753	
0.061	0.0310703	
0.062	0.0311352	
0.063	0.0312128	
0.064	0.0310267	
0.065	0.0310449	
0.066	0.0311259	
0.067	0.0312805	
0.068	0.0310999	
0.069	0.030889	
0.070	0.0304296	
0.071	0.0304089	
0.072	0.0307376	
0.073	0.0307376	
0.074	0.0312491	
0.075	0.0314226	
0.076	0.0313603	
0.077	0.0311144	
0.078	0.0311826	
0.079	0.031138	
0.080	0.0308836	
0.081	0.0308269	
0.082	0.0308609	
0.083	0.0309079	
0.084	0.0305954	
0.085	0.0301205	
0.086	0.0299693	
0.087	0.0298665	
0.088	0.0298665	
0.089	0.0295857	
0.090	0.0291177	
0.091	0.0287853	
0.092	0.0285753	
0.093	0.0281075	
0.094	0.0279402	
0.095	0.0273552	
0.096	0.0271182	
0.097	0.026623	
0.098	0.0261971	
0.099	0.0254882	
0.100	0.024949	
0.101	0.0244384	
0.102	0.0239114	
0.103	0.0234551	
0.104	0.0227099	
0.105	0.0222267	
0.106	0.0215563	
0.107	0.0210125	
0.108	0.0205716	
0.109	0.0199822	
0.110	0.0189216	
0.111	0.0189216	
0.112	0.0179864	
0.113	0.0176926	
0.114	0.0174809	
0.115	0.0170891	
0.116	0.0166094	
0.117	0.016381	
0.118	0.0161083	
0.119	0.0158329	
0.120	0.0155724	
0.121	0.015105	
0.122	0.015105	
0.123	0.0142407	
0.124	0.0142407	
0.125	0.0135701	
0.126	0.0135701	
0.127	0.0129699	
0.128	0.0129699	
0.129	0.0128625	
0.130	0.0128625	
0.131	0.0127687	
0.132	0.0127687	
0.133	0.0122725	
0.134	0.0122725	
0.135	0.0121223	
0.136	0.0121223	
0.137	0.0118128	
0.138	0.0118128	
0.139	0.0117803	
0.140	0.0116735	
0.141	0.011652	
0.142	0.011114	
0.143	0.0110314	
0.144	0.0109472	
0.145	0.0107028	
0.146	0.0105631	
0.147	0.010542	
0.148	0.0104984	
0.149	0.0101599	
0.150	0.0101348	
