Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.162001	
0.001	0.161496	
0.002	0.160444	
0.003	0.159869	
0.004	0.159894	
0.005	0.159799	
0.006	0.159852	
0.007	0.159661	
0.008	0.159517	
0.009	0.159319	
0.010	0.159785	
0.011	0.160253	
0.012	0.160525	
0.013	0.160686	
0.014	0.160546	
0.015	0.160702	
0.016	0.161376	
0.017	0.1616	
0.018	0.161438	
0.019	0.161001	
0.020	0.160489	
0.021	0.160188	
0.022	0.16003	
0.023	0.160041	
0.024	0.159526	
0.025	0.158861	
0.026	0.158638	
0.027	0.159173	
0.028	0.159704	
0.029	0.160221	
0.030	0.160006	
0.031	0.160241	
0.032	0.160443	
0.033	0.161197	
0.034	0.1619	
0.035	0.161968	
0.036	0.161827	
0.037	0.161986	
0.038	0.162238	
0.039	0.162725	
0.040	0.162725	
0.041	0.161757	
0.042	0.161126	
0.043	0.160837	
0.044	0.160803	
0.045	0.160713	
0.046	0.160058	
0.047	0.159576	
0.048	0.159263	
0.049	0.159444	
0.050	0.159765	
0.051	0.160425	
0.052	0.160283	
0.053	0.160284	
0.054	0.159999	
0.055	0.160198	
0.056	0.160473	
0.057	0.161003	
0.058	0.160702	
0.059	0.160283	
0.060	0.159858	
0.061	0.160604	
0.062	0.160124	
0.063	0.159622	
0.064	0.158763	
0.065	0.15843	
0.066	0.157815	
0.067	0.157685	
0.068	0.158034	
0.069	0.15793	
0.070	0.157655	
0.071	0.157755	
0.072	0.158372	
0.073	0.158844	
0.074	0.159285	
0.075	0.159668	
0.076	0.159428	
0.077	0.159502	
0.078	0.160155	
0.079	0.160459	
0.080	0.160657	
0.081	0.160056	
0.082	0.159906	
0.083	0.159397	
0.084	0.159636	
0.085	0.159551	
0.086	0.159067	
0.087	0.158736	
0.088	0.157954	
0.089	0.157954	
0.090	0.158655	
0.091	0.159584	
0.092	0.158985	
0.093	0.159387	
0.094	0.159684	
0.095	0.160566	
0.096	0.161367	
0.097	0.161605	
0.098	0.161605	
0.099	0.161623	
0.100	0.162179	
0.101	0.162179	
0.102	0.162356	
0.103	0.162356	
0.104	0.161408	
0.105	0.161026	
0.106	0.161026	
0.107	0.160939	
0.108	0.160939	
0.109	0.160459	
0.110	0.159637	
0.111	0.159637	
0.112	0.160739	
0.113	0.161177	
0.114	0.161177	
0.115	0.160608	
0.116	0.160608	
0.117	0.161312	
0.118	0.161312	
0.119	0.162375	
0.120	0.161833	
0.121	0.161376	
0.122	0.161133	
0.123	0.161259	
0.124	0.160764	
0.125	0.160342	
0.126	0.159788	
0.127	0.158946	
0.128	0.158706	
0.129	0.15902	
0.130	0.159131	
0.131	0.159121	
0.132	0.158606	
0.133	0.158467	
0.134	0.158818	
0.135	0.159389	
0.136	0.159702	
0.137	0.159678	
0.138	0.159771	
0.139	0.159948	
0.140	0.160211	
0.141	0.160716	
0.142	0.160888	
0.143	0.16039	
0.144	0.159767	
0.145	0.159771	
0.146	0.159381	
0.147	0.1591	
0.148	0.158624	
0.149	0.158514	
0.150	0.158224	
0.151	0.157972	
0.152	0.15815	
0.153	0.15861	
0.154	0.159537	
0.155	0.159656	
0.156	0.159272	
0.157	0.160205	
0.158	0.160864	
0.159	0.161462	
0.160	0.161467	
0.161	0.161497	
0.162	0.161835	
0.163	0.162237	
0.164	0.162406	
0.165	0.161986	
0.166	0.161451	
