Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0438178	
0.001	0.0433215	
0.002	0.0433215	
0.003	0.0423553	
0.004	0.041763	
0.005	0.0410158	
0.006	0.0410158	
0.007	0.040164	
0.008	0.040164	
0.009	0.0396111	
0.010	0.0392146	
0.011	0.0388695	
0.012	0.0384086	
0.013	0.037798	
0.014	0.0372816	
0.015	0.0372816	
0.016	0.0367353	
0.017	0.0367353	
0.018	0.0359464	
0.019	0.0359464	
0.020	0.0352218	
0.021	0.0352218	
0.022	0.0353305	
0.023	0.0353305	
0.024	0.0347868	
0.025	0.0347868	
0.026	0.0346085	
0.027	0.0346085	
0.028	0.0341323	
0.029	0.0341323	
0.030	0.0343315	
0.031	0.0343315	
0.032	0.0349739	
0.033	0.0349781	
0.034	0.0349781	
0.035	0.0351902	
0.036	0.0351902	
0.037	0.0363386	
0.038	0.0363386	
0.039	0.0367817	
0.040	0.0367817	
0.041	0.0367817	
0.042	0.0375715	
0.043	0.0377267	
0.044	0.038102	
0.045	0.0386922	
0.046	0.0388865	
0.047	0.0391671	
0.048	0.0402318	
0.049	0.0402318	
0.050	0.0408782	
0.051	0.0414219	
0.052	0.0417175	
0.053	0.0426907	
0.054	0.0427864	
0.055	0.04292	
0.056	0.043505	
0.057	0.0435506	
0.058	0.0441085	
0.059	0.0443813	
0.060	0.0445699	
0.061	0.0452551	
0.062	0.0452551	
0.063	0.0453609	
0.064	0.0452335	
0.065	0.0453704	
0.066	0.0452919	
0.067	0.0451838	
0.068	0.0450576	
0.069	0.0450553	
0.070	0.0450493	
0.071	0.0449176	
0.072	0.0447451	
0.073	0.0452298	
0.074	0.0449785	
0.075	0.0452139	
0.076	0.0454755	
0.077	0.0453612	
0.078	0.0454091	
0.079	0.0452946	
0.080	0.0448052	
0.081	0.0446668	
0.082	0.0442322	
0.083	0.0436652	
0.084	0.0432897	
0.085	0.0433189	
0.086	0.0426406	
0.087	0.0418624	
0.088	0.0412418	
0.089	0.0406611	
0.090	0.0399312	
0.091	0.0392412	
0.092	0.0386246	
0.093	0.0382437	
0.094	0.037896	
0.095	0.0376337	
0.096	0.0373396	
0.097	0.0372752	
0.098	0.0369046	
0.099	0.0365623	
