Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.199016	
0.001	0.199016	
0.002	0.199278	
0.003	0.199278	
0.004	0.199812	
0.005	0.199812	
0.006	0.199791	
0.007	0.201218	
0.008	0.201218	
0.009	0.201795	
0.010	0.201795	
0.011	0.201795	
0.012	0.201989	
0.013	0.201989	
0.014	0.20104	
0.015	0.20104	
0.016	0.201358	
0.017	0.201358	
0.018	0.200615	
0.019	0.200615	
0.020	0.201059	
0.021	0.201059	
0.022	0.201469	
0.023	0.201132	
0.024	0.201132	
0.025	0.201512	
0.026	0.201512	
0.027	0.201909	
0.028	0.201909	
0.029	0.200957	
0.030	0.200957	
0.031	0.200071	
0.032	0.200071	
0.033	0.198535	
0.034	0.198535	
0.035	0.199052	
0.036	0.199052	
0.037	0.198423	
0.038	0.198315	
0.039	0.198315	
0.040	0.198947	
0.041	0.198947	
0.042	0.199036	
0.043	0.199036	
0.044	0.199931	
0.045	0.199931	
0.046	0.19906	
0.047	0.19906	
0.048	0.198862	
0.049	0.198862	
0.050	0.198202	
0.051	0.198202	
0.052	0.198089	
0.053	0.198089	
0.054	0.199249	
0.055	0.199079	
0.056	0.198931	
0.057	0.200543	
0.058	0.200777	
0.059	0.200852	
0.060	0.201052	
0.061	0.201409	
0.062	0.201409	
0.063	0.201222	
0.064	0.201222	
0.065	0.200361	
0.066	0.200684	
0.067	0.20036	
0.068	0.199781	
0.069	0.199273	
0.070	0.2001	
0.071	0.200295	
0.072	0.200519	
0.073	0.200072	
0.074	0.200217	
0.075	0.20057	
0.076	0.2007	
0.077	0.200234	
0.078	0.199545	
0.079	0.19963	
0.080	0.200008	
0.081	0.199219	
0.082	0.198442	
0.083	0.197828	
0.084	0.197486	
0.085	0.197832	
0.086	0.197256	
0.087	0.197256	
0.088	0.197969	
0.089	0.198691	
0.090	0.199251	
0.091	0.199174	
0.092	0.199142	
0.093	0.199602	
0.094	0.199789	
0.095	0.199807	
0.096	0.199232	
0.097	0.199115	
0.098	0.1991	
0.099	0.199293	
0.100	0.19846	
0.101	0.198042	
0.102	0.198746	
0.103	0.198808	
0.104	0.198955	
0.105	0.199504	
0.106	0.199707	
0.107	0.200492	
0.108	0.201246	
0.109	0.201289	
0.110	0.201398	
0.111	0.201637	
0.112	0.202167	
0.113	0.201915	
0.114	0.201087	
0.115	0.200801	
0.116	0.200928	
0.117	0.201016	
0.118	0.200534	
0.119	0.199966	
0.120	0.200408	
0.121	0.200912	
0.122	0.201021	
0.123	0.200546	
0.124	0.200651	
0.125	0.201416	
0.126	0.202017	
0.127	0.201299	
0.128	0.200969	
0.129	0.200382	
0.130	0.20079	
0.131	0.200434	
0.132	0.199361	
0.133	0.198931	
0.134	0.199186	
0.135	0.199314	
0.136	0.19922	
0.137	0.198955	
0.138	0.198974	
0.139	0.199409	
0.140	0.199935	
0.141	0.199701	
0.142	0.199815	
0.143	0.200193	
0.144	0.200688	
0.145	0.200626	
0.146	0.200078	
0.147	0.199718	
0.148	0.199819	
0.149	0.19943	
0.150	0.198883	
0.151	0.19835	
0.152	0.19902	
0.153	0.199331	
0.154	0.199636	
0.155	0.199659	
0.156	0.19977	
0.157	0.200763	
0.158	0.200997	
0.159	0.20087	
0.160	0.201168	
0.161	0.201359	
0.162	0.201402	
