Time [s]	gt_FA2TC_data.n_meas(W:0000EED4h)	
4.443	0.0305608	
4.444	0.0306399	
4.445	0.0304367	
4.446	0.029819	
4.447	0.0297172	
4.448	0.0300712	
4.449	0.0303968	
4.450	0.0302539	
4.451	0.0298171	
4.452	0.0294405	
4.453	0.0294405	
4.454	0.0301796	
4.455	0.0301796	
4.456	0.0295053	
4.457	0.0295053	
4.458	0.0298047	
4.459	0.0298047	
4.460	0.030348	
4.461	0.0301006	
4.462	0.0294194	
4.463	0.0294194	
4.464	0.030498	
4.465	0.030498	
4.466	0.0304667	
4.467	0.0304667	
4.468	0.0297182	
4.469	0.0297182	
4.470	0.0305209	
4.471	0.0307214	
4.472	0.0305271	
4.473	0.0301737	
4.474	0.0301737	
4.475	0.0301897	
4.476	0.0305107	
4.477	0.0306161	
4.478	0.0302148	
4.479	0.0299022	
4.480	0.0300706	
4.481	0.0305616	
4.482	0.03075	
4.483	0.0303618	
4.484	0.0300241	
4.485	0.0300475	
4.486	0.0304786	
4.487	0.0305268	
4.488	0.030224	
4.489	0.0297147	
4.490	0.0298263	
4.491	0.0302512	
4.492	0.0304554	
4.493	0.0300329	
4.494	0.029495	
4.495	0.0296714	
4.496	0.0300623	
4.497	0.0303131	
4.498	0.0300467	
4.499	0.0296992	
4.500	0.0296573	
4.501	0.0301619	
4.502	0.0304679	
4.503	0.0301004	
4.504	0.0296705	
4.505	0.0298231	
4.506	0.0303829	
4.507	0.0307297	
4.508	0.0307167	
4.509	0.0302742	
4.510	0.0300491	
4.511	0.0300771	
4.512	0.0303832	
4.513	0.0306446	
4.514	0.0306483	
4.515	0.0305153	
4.516	0.030364	
4.517	0.0303488	
4.518	0.0302773	
4.519	0.0303197	
4.520	0.0304583	
4.521	0.0306564	
4.522	0.0304613	
4.523	0.0298815	
4.524	0.0296354	
4.525	0.0301355	
4.526	0.030712	
4.527	0.0308448	
4.528	0.030346	
4.529	0.0297555	
4.530	0.0295935	
4.531	0.030069	
4.532	0.0305586	
4.533	0.030435	
4.534	0.029833	
4.535	0.0296206	
4.536	0.0299457	
4.537	0.0303468	
4.538	0.0304337	
4.539	0.0301152	
4.540	0.0298421	
4.541	0.029951	
4.542	0.0302162	
4.543	0.0302008	
4.544	0.0300817	
4.545	0.0299439	
4.546	0.0299103	
4.547	0.0299645	
4.548	0.0299975	
4.549	0.0297911	
4.550	0.0295943	
4.551	0.0297416	
4.552	0.0298348	
4.553	0.0296242	
4.554	0.0294648	
4.555	0.029418	
4.556	0.0297243	
4.557	0.0298575	
4.558	0.0298961	
4.559	0.0299093	
4.560	0.0297838	
4.561	0.0296768	
4.562	0.0298529	
4.563	0.0303434	
4.564	0.0307474	
4.565	0.0305003	
4.566	0.0298189	
4.567	0.0295567	
4.568	0.0300771	
4.569	0.030763	
4.570	0.0309394	
4.571	0.0302167	
4.572	0.0293354	
4.573	0.0293313	
4.574	0.0300716	
4.575	0.0307171	
4.576	0.0306711	
4.577	0.0299948	
4.578	0.0292894	
4.579	0.0291958	
4.580	0.0299169	
4.581	0.030869	
4.582	0.030869	
4.583	0.0303848	
4.584	0.0295986	
4.585	0.0295398	
4.586	0.0301158	
4.587	0.031005	
4.588	0.0310539	
4.589	0.0302561	
4.590	0.0294889	
4.591	0.0295187	
4.592	0.030049	
4.593	0.0305094	
4.594	0.0304694	
4.595	0.0300256	
4.596	0.0297373	
4.597	0.02942	
4.598	0.0295207	
4.599	0.029874	
4.600	0.0300947	
4.601	0.0301961	
4.602	0.0299533	
4.603	0.0295448	
4.604	0.0294826	
4.605	0.0299651	
4.606	0.0303015	
4.607	0.0304566	
4.608	0.0301585	
4.609	0.0298841	
4.610	0.0299191	
4.611	0.0301409	
4.612	0.0301679	
4.613	0.0302227	
4.614	0.0301637	
4.615	0.0299945	
4.616	0.0300011	
4.617	0.0300847	
4.618	0.0300991	
4.619	0.0300307	
4.620	0.0298497	
4.621	0.0298497	
4.622	0.0302847	
4.623	0.0302704	
4.624	0.0297188	
4.625	0.0295017	
4.626	0.0297933	
4.627	0.0304844	
4.628	0.0306289	
4.629	0.030059	
4.630	0.0293148	
4.631	0.0293148	
4.632	0.0302718	
4.633	0.0306774	
4.634	0.0302505	
4.635	0.0291866	
4.636	0.0291866	
4.637	0.0297226	
4.638	0.0301859	
4.639	0.0300383	
4.640	0.0300383	
4.641	0.0293458	
4.642	0.0293458	
4.643	0.0299628	
4.644	0.0299628	
4.645	0.029604	
4.646	0.029604	
4.647	0.0294316	
4.648	0.0294316	
4.649	0.0298715	
4.650	0.0298715	
4.651	0.0294429	
4.652	0.0294555	
4.653	0.0294555	
4.654	0.0297187	
4.655	0.0297187	
4.656	0.0293915	
4.657	0.0293915	
4.658	0.0296212	
4.659	0.0298567	
4.660	0.0298567	
4.661	0.0298747	
4.662	0.029725	
4.663	0.0296369	
4.664	0.0296652	
4.665	0.0298183	
4.666	0.0300598	
4.667	0.0304104	
4.668	0.03031	
4.669	0.0297542	
4.670	0.0297542	
4.671	0.0297928	
4.672	0.0304722	
4.673	0.0306312	
4.674	0.0306312	
4.675	0.0296102	
4.676	0.0293521	
4.677	0.0299376	
4.678	0.0306091	
4.679	0.0307017	
4.680	0.0299905	
4.681	0.0292955	
4.682	0.0294481	
4.683	0.0301668	
4.684	0.0307299	
4.685	0.0305093	
4.686	0.029791	
4.687	0.0294811	
4.688	0.0299438	
4.689	0.0305031	
4.690	0.0303952	
4.691	0.0299974	
4.692	0.0299809	
4.693	0.030279	
4.694	0.0303265	
4.695	0.0300436	
4.696	0.0299044	
4.697	0.0301058	
4.698	0.0302745	
4.699	0.0302284	
4.700	0.0298614	
4.701	0.0296199	
4.702	0.0299231	
4.703	0.0303474	
4.704	0.0302207	
4.705	0.0297536	
4.706	0.0296427	
4.707	0.0299706	
4.708	0.0304319	
4.709	0.0304179	
4.710	0.0298906	
4.711	0.0296928	
4.712	0.0300779	
4.713	0.0306446	
4.714	0.0305693	
4.715	0.0300203	
4.716	0.0296406	
4.717	0.0297666	
4.718	0.0302221	
4.719	0.0303357	
4.720	0.0300844	
4.721	0.0296392	
4.722	0.0293988	
4.723	0.0295466	
4.724	0.0298547	
4.725	0.0300796	
4.726	0.030038	
4.727	0.0294901	
4.728	0.0291115	
4.729	0.0294055	
4.730	0.0300974	
4.731	0.0303206	
4.732	0.0300729	
4.733	0.0295477	
4.734	0.0293644	
4.735	0.0297239	
4.736	0.030247	
4.737	0.030225	
4.738	0.0298186	
4.739	0.0296736	
4.740	0.0298616	
4.741	0.030289	
4.742	0.0303359	
4.743	0.0299848	
4.744	0.0297132	
4.745	0.0301154	
4.746	0.0306432	
4.747	0.0304932	
4.748	0.0301083	
4.749	0.0299472	
4.750	0.0302302	
4.751	0.0308076	
4.752	0.0307327	
4.753	0.0302859	
4.754	0.0300942	
4.755	0.0304073	
4.756	0.0309501	
4.757	0.0310686	
4.758	0.0307298	
4.759	0.0303447	
4.760	0.0300512	
4.761	0.0302444	
4.762	0.0306394	
4.763	0.0307749	
4.764	0.0304465	
4.765	0.0302439	
4.766	0.0301432	
4.767	0.029883	
4.768	0.0299646	
4.769	0.0301996	
4.770	0.0302934	
4.771	0.0303013	
4.772	0.0297503	
4.773	0.0291809	
4.774	0.0291809	
4.775	0.0294191	
4.776	0.0301706	
4.777	0.0304972	
4.778	0.0301766	
4.779	0.0295465	
4.780	0.029061	
4.781	0.0293942	
4.782	0.0297896	
4.783	0.0299744	
4.784	0.0299422	
4.785	0.0297702	
4.786	0.0297987	
4.787	0.0299834	
4.788	0.0300616	
4.789	0.0300616	
4.790	0.0302717	
4.791	0.0304148	
4.792	0.030125	
4.793	0.0298868	
4.794	0.0300585	
4.795	0.0303376	
4.796	0.0305144	
4.797	0.0303222	
4.798	0.0299708	
4.799	0.029719	
4.800	0.0299378	
4.801	0.03022	
4.802	0.0301738	
4.803	0.0298627	
4.804	0.0296112	
4.805	0.0297375	
4.806	0.0297375	
4.807	0.0299234	
4.808	0.0301133	
4.809	0.0301423	
4.810	0.030017	
4.811	0.0297564	
4.812	0.0296433	
4.813	0.0300943	
4.814	0.0300943	
4.815	0.0305635	
4.816	0.0301537	
4.817	0.0293849	
4.818	0.0293386	
4.819	0.0301952	
4.820	0.0301952	
4.821	0.0299239	
4.822	0.0299239	
4.823	0.0289766	
4.824	0.0289766	
4.825	0.0298323	
4.826	0.0298323	
4.827	0.0296229	
4.828	0.0296229	
4.829	0.0289711	
4.830	0.0289711	
4.831	0.0299843	
4.832	0.0299843	
4.833	0.0303346	
4.834	0.0303346	
4.835	0.0295053	
4.836	0.0295053	
4.837	0.0305348	
4.838	0.0305348	
4.839	0.0305781	
4.840	0.0305781	
4.841	0.0297836	
4.842	0.0297836	
4.843	0.0303858	
4.844	0.0304801	
4.845	0.0301368	
4.846	0.029904	
4.847	0.0298512	
4.848	0.0298879	
4.849	0.029789	
4.850	0.0296095	
4.851	0.0300003	
4.852	0.0302083	
4.853	0.0299473	
4.854	0.0297633	
4.855	0.0296572	
4.856	0.0296576	
4.857	0.0298528	
4.858	0.0301763	
4.859	0.0302556	
4.860	0.0298352	
4.861	0.0294579	
4.862	0.0292669	
4.863	0.02943	
4.864	0.0299692	
4.865	0.0301264	
4.866	0.0297486	
4.867	0.0295435	
4.868	0.029241	
4.869	0.0292924	
4.870	0.0293774	
4.871	0.0299886	
4.872	0.030214	
4.873	0.0300093	
4.874	0.0296182	
4.875	0.029098	
4.876	0.0292797	
4.877	0.0300967	
4.878	0.0308137	
4.879	0.0306878	
4.880	0.0297691	
4.881	0.0293784	
4.882	0.0297675	
4.883	0.0305255	
4.884	0.030879	
4.885	0.0304802	
4.886	0.0298122	
4.887	0.029773	
4.888	0.0301248	
4.889	0.0304534	
4.890	0.0304819	
4.891	0.0301534	
4.892	0.0299073	
4.893	0.0298846	
4.894	0.0299542	
4.895	0.0301827	
4.896	0.0300495	
4.897	0.0297922	
4.898	0.0298192	
4.899	0.0297428	
4.900	0.0296712	
4.901	0.0296334	
4.902	0.0297386	
4.903	0.0295797	
4.904	0.0293915	
4.905	0.0291678	
4.906	0.0291017	
4.907	0.0292345	
4.908	0.0294403	
4.909	0.0295354	
4.910	0.0296438	
4.911	0.0294327	
4.912	0.0292196	
4.913	0.0292662	
4.914	0.0294549	
4.915	0.0294564	
4.916	0.0294016	
4.917	0.0296811	
4.918	0.0300341	
4.919	0.0300687	
4.920	0.0297553	
4.921	0.0293749	
4.922	0.0296633	
4.923	0.0303722	
4.924	0.0307293	
4.925	0.0302249	
4.926	0.0295563	
4.927	0.0297255	
4.928	0.0303855	
4.929	0.0309882	
4.930	0.0308745	
4.931	0.0302047	
4.932	0.0298231	
4.933	0.0300773	
4.934	0.0306953	
4.935	0.0307963	
4.936	0.0304989	
4.937	0.0301878	
4.938	0.0302393	
4.939	0.0304869	
4.940	0.0304918	
4.941	0.0302575	
4.942	0.0301946	
4.943	0.0304251	
4.944	0.0303499	
4.945	0.0298928	
4.946	0.0296636	
4.947	0.0298871	
4.948	0.0300637	
4.949	0.0300183	
4.950	0.0297184	
4.951	0.0293758	
4.952	0.0294129	
4.953	0.0299572	
4.954	0.0301148	
4.955	0.0299101	
4.956	0.0293553	
4.957	0.0291298	
4.958	0.0296792	
4.959	0.0303172	
4.960	0.0303623	
4.961	0.0297193	
4.962	0.0293893	
4.963	0.0297793	
4.964	0.0303048	
4.965	0.0303874	
4.966	0.0300736	
4.967	0.0296353	
4.968	0.029758	
4.969	0.029758	
4.970	0.0302251	
4.971	0.030053	
4.972	0.0297921	
4.973	0.0296532	
4.974	0.0295762	
4.975	0.0299681	
4.976	0.0302494	
4.977	0.0302599	
4.978	0.0299363	
4.979	0.0295985	
4.980	0.0297893	
4.981	0.0302827	
4.982	0.0306294	
4.983	0.0303759	
4.984	0.0297369	
4.985	0.0297193	
4.986	0.0302245	
4.987	0.0304486	
4.988	0.0304486	
4.989	0.0297843	
4.990	0.0297843	
4.991	0.0299686	
4.992	0.0302452	
4.993	0.0302452	
4.994	0.0296395	
4.995	0.0295613	
4.996	0.0299107	
4.997	0.0303682	
4.998	0.0301303	
4.999	0.0297488	
5.000	0.0294874	
5.001	0.0298655	
5.002	0.0304369	
5.003	0.0304401	
5.004	0.029883	
5.005	0.0296024	
5.006	0.0296024	
5.007	0.0306368	
5.008	0.0306368	
5.009	0.0303945	
5.010	0.0303945	
5.011	0.0297873	
5.012	0.0297873	
5.013	0.0305601	
5.014	0.0305601	
5.015	0.0305253	
5.016	0.0305253	
5.017	0.0302552	
5.018	0.0302552	
5.019	0.0302626	
5.020	0.0304961	
5.021	0.0306784	
5.022	0.0304812	
5.023	0.0304812	
5.024	0.0295373	
5.025	0.0299303	
5.026	0.030562	
5.027	0.0308048	
5.028	0.0304402	
5.029	0.0296874	
5.030	0.0294389	
5.031	0.029786	
5.032	0.0303527	
5.033	0.0302187	
5.034	0.0297707	
5.035	0.029466	
5.036	0.02974	
5.037	0.0301967	
5.038	0.030258	
5.039	0.0299725	
5.040	0.0297405	
5.041	0.029791	
5.042	0.0299459	
5.043	0.0299052	
5.044	0.0299525	
5.045	0.0299714	
5.046	0.0298649	
5.047	0.0297352	
5.048	0.0296713	
5.049	0.0296374	
5.050	0.0297217	
5.051	0.0298323	
5.052	0.0296807	
5.053	0.0293279	
5.054	0.0292527	
5.055	0.0294079	
5.056	0.0298046	
5.057	0.0299028	
5.058	0.0298094	
5.059	0.0297323	
5.060	0.0296656	
5.061	0.0296068	
5.062	0.0298447	
5.063	0.0302346	
5.064	0.0306416	
5.065	0.0305033	
5.066	0.0299318	
5.067	0.0295564	
5.068	0.0298995	
5.069	0.0304946	
5.070	0.030748	
5.071	0.0303301	
5.072	0.0295287	
5.073	0.0291313	
5.074	0.0294036	
5.075	0.0294036	
5.076	0.0302419	
5.077	0.0303565	
5.078	0.0298706	
5.079	0.0289696	
5.080	0.0286412	
5.081	0.0291668	
5.082	0.029989	
5.083	0.0304412	
5.084	0.0301109	
5.085	0.029439	
5.086	0.0291247	
5.087	0.0298217	
5.088	0.0298217	
5.089	0.0304524	
5.090	0.0301875	
5.091	0.029483	
5.092	0.029257	
5.093	0.0296783	
5.094	0.0299978	
5.095	0.029846	
5.096	0.029758	
5.097	0.0295953	
5.098	0.0293483	
5.099	0.0293035	
5.100	0.0294713	
5.101	0.0299573	
5.102	0.0302296	
5.103	0.0299478	
5.104	0.0294961	
5.105	0.0293402	
5.106	0.0297534	
5.107	0.0302739	
5.108	0.0305279	
5.109	0.0303488	
5.110	0.0299106	
5.111	0.0294621	
5.112	0.0294992	
5.113	0.0300488	
5.114	0.0305012	
5.115	0.0304606	
5.116	0.0300896	
5.117	0.0296897	
5.118	0.029573	
5.119	0.0297934	
5.120	0.0300608	
5.121	0.030268	
5.122	0.0302821	
5.123	0.0302079	
5.124	0.0297143	
5.125	0.0293197	
5.126	0.0295091	
5.127	0.0304112	
5.128	0.0308163	
5.129	0.0304719	
5.130	0.0295942	
5.131	0.0291332	
5.132	0.0296762	
5.133	0.030563	
5.134	0.030728	
5.135	0.0299986	
5.136	0.0291624	
5.137	0.0291624	
5.138	0.0299249	
5.139	0.0302685	
5.140	0.0302531	
5.141	0.0298007	
5.142	0.0294466	
5.143	0.0294485	
5.144	0.0296916	
5.145	0.0299771	
5.146	0.030023	
5.147	0.0297562	
5.148	0.0293521	
5.149	0.0292368	
5.150	0.0293874	
5.151	0.0297693	
5.152	0.0298514	
5.153	0.0297193	
5.154	0.0293382	
5.155	0.0290027	
5.156	0.0290119	
5.157	0.0294587	
5.158	0.0297458	
5.159	0.0297112	
5.160	0.0295938	
5.161	0.0294905	
5.162	0.0295532	
5.163	0.0297084	
5.164	0.0299293	
5.165	0.0296964	
5.166	0.0294718	
5.167	0.029949	
5.168	0.0303336	
5.169	0.0303081	
5.170	0.0298874	
5.171	0.0295012	
5.172	0.029672	
5.173	0.0303275	
5.174	0.0307529	
5.175	0.0307529	
5.176	0.0302182	
5.177	0.0302182	
5.178	0.0302182	
5.179	0.0305842	
5.180	0.0305842	
5.181	0.0305728	
5.182	0.0299348	
5.183	0.0293578	
5.184	0.0295776	
5.185	0.0305882	
5.186	0.0305882	
5.187	0.0303077	
5.188	0.0298971	
5.189	0.0298364	
5.190	0.0301544	
5.191	0.0301544	
5.192	0.0302126	
5.193	0.0302126	
5.194	0.0302912	
5.195	0.0302912	
5.196	0.0299908	
5.197	0.0299908	
5.198	0.0298718	
5.199	0.0298718	
5.200	0.0304675	
5.201	0.0304675	
5.202	0.0297313	
5.203	0.0297313	
5.204	0.0299739	
5.205	0.0299739	
5.206	0.0302094	
5.207	0.0302094	
5.208	0.0297782	
5.209	0.0301102	
5.210	0.0304047	
5.211	0.0302888	
5.212	0.0298392	
5.213	0.0295528	
5.214	0.0295528	
5.215	0.0301843	
5.216	0.0302402	
5.217	0.0298368	
5.218	0.0294528	
5.219	0.0292157	
5.220	0.0293474	
5.221	0.029549	
5.222	0.0295564	
5.223	0.0292874	
5.224	0.0289835	
5.225	0.0288579	
5.226	0.0291055	
5.227	0.0295666	
5.228	0.02954	
5.229	0.0292847	
5.230	0.0289095	
5.231	0.0289353	
5.232	0.0296087	
5.233	0.0301872	
5.234	0.0298472	
5.235	0.0293286	
5.236	0.0292297	
5.237	0.0295591	
5.238	0.030116	
5.239	0.030086	
5.240	0.0295886	
5.241	0.0294004	
5.242	0.0297822	
5.243	0.0302814	
5.244	0.0300649	
5.245	0.0296182	
5.246	0.0295938	
5.247	0.0299226	
5.248	0.0302539	
5.249	0.0303639	
5.250	0.0301555	
5.251	0.0298944	
5.252	0.0301561	
5.253	0.0306882	
5.254	0.0305035	
5.255	0.0301683	
5.256	0.0300157	
5.257	0.0305036	
5.258	0.0308288	
5.259	0.0309492	
5.260	0.0306927	
5.261	0.0302499	
5.262	0.0300778	
5.263	0.0304353	
5.264	0.0306527	
5.265	0.030673	
5.266	0.0305756	
5.267	0.0302877	
5.268	0.0301672	
5.269	0.0301152	
5.270	0.0301665	
5.271	0.0300522	
5.272	0.0301611	
5.273	0.0302024	
5.274	0.0297864	
5.275	0.0292662	
5.276	0.0293676	
5.277	0.0300045	
5.278	0.0302354	
5.279	0.0299422	
5.280	0.0291363	
5.281	0.0288255	
5.282	0.0293658	
5.283	0.0300574	
5.284	0.0300186	
5.285	0.0293947	
5.286	0.0288545	
5.287	0.0290997	
5.288	0.0297561	
5.289	0.0303637	
5.290	0.0302857	
5.291	0.0297046	
5.292	0.0294071	
5.293	0.029723	
5.294	0.0300915	
5.295	0.0303009	
5.296	0.0302969	
5.297	0.0299686	
5.298	0.0298308	
5.299	0.0299164	
5.300	0.0299805	
5.301	0.0299086	
5.302	0.0299315	
5.303	0.0299789	
5.304	0.0297776	
5.305	0.0295827	
5.306	0.0294544	
5.307	0.02961	
5.308	0.0299019	
5.309	0.0299945	
5.310	0.0299836	
5.311	0.0298156	
5.312	0.0295006	
5.313	0.0295618	
5.314	0.0296548	
5.315	0.030201	
5.316	0.0304759	
5.317	0.0300368	
5.318	0.0292644	
5.319	0.0292194	
5.320	0.0302061	
5.321	0.0302061	
5.322	0.030342	
5.323	0.0294701	
5.324	0.0288461	
5.325	0.0291536	
5.326	0.0300418	
5.327	0.030445	
5.328	0.0301022	
5.329	0.0294269	
5.330	0.0289673	
5.331	0.0292777	
5.332	0.0299595	
5.333	0.0308078	
5.334	0.0308653	
5.335	0.0302375	
5.336	0.0295436	
5.337	0.0299302	
5.338	0.0299302	
5.339	0.0311649	
5.340	0.0311815	
5.341	0.0305205	
5.342	0.0299101	
5.343	0.0298698	
5.344	0.030388	
5.345	0.0307623	
5.346	0.0307117	
5.347	0.0302924	
5.348	0.0299942	
5.349	0.0297528	
5.350	0.0299408	
5.351	0.0303722	
5.352	0.0305795	
5.353	0.0303012	
5.354	0.0300057	
5.355	0.029799	
5.356	0.0298971	
5.357	0.0303101	
5.358	0.0304596	
5.359	0.0302474	
5.360	0.0301348	
5.361	0.0300264	
5.362	0.0300671	
5.363	0.0299036	
5.364	0.0297498	
5.365	0.0299145	
5.366	0.0300079	
5.367	0.0298959	
5.368	0.0298515	
5.369	0.0296029	
5.370	0.0296029	
5.371	0.029588	
5.372	0.029868	
5.373	0.030333	
5.374	0.030333	
5.375	0.0296082	
5.376	0.0296082	
5.377	0.0294174	
5.378	0.0294174	
5.379	0.0309385	
5.380	0.0309385	
5.381	0.0299552	
5.382	0.0299552	
5.383	0.0298156	
5.384	0.0298156	
5.385	0.0311497	
5.386	0.0304449	
5.387	0.0299217	
5.388	0.029926	
5.389	0.029926	
5.390	0.0307283	
5.391	0.0307283	
5.392	0.0301644	
5.393	0.030141	
5.394	0.0303117	
5.395	0.0304931	
5.396	0.0304585	
5.397	0.030129	
5.398	0.030129	
5.399	0.0297404	
5.400	0.0299396	
5.401	0.0300308	
5.402	0.0298293	
5.403	0.0296899	
5.404	0.0295608	
5.405	0.0292408	
5.406	0.0291959	
5.407	0.0294638	
5.408	0.0295923	
5.409	0.0296435	
5.410	0.0295539	
5.411	0.029318	
5.412	0.0294158	
5.413	0.0296473	
5.414	0.0298911	
5.415	0.0297885	
5.416	0.0293677	
5.417	0.0292588	
5.418	0.0299017	
5.419	0.0304718	
5.420	0.0303283	
5.421	0.0297216	
5.422	0.0294306	
5.423	0.0298939	
5.424	0.030528	
5.425	0.0306017	
5.426	0.0299295	
5.427	0.0296694	
5.428	0.0301574	
5.429	0.0308305	
5.430	0.0308936	
5.431	0.0302388	
5.432	0.0297706	
5.433	0.0299328	
5.434	0.0305956	
5.435	0.0309942	
5.436	0.0307095	
5.437	0.0301594	
5.438	0.03009	
5.439	0.030376	
5.440	0.0305703	
5.441	0.0305034	
5.442	0.0303167	
5.443	0.0304166	
5.444	0.0304218	
5.445	0.0303046	
5.446	0.0298577	
5.447	0.0297658	
5.448	0.0300906	
5.449	0.0303429	
5.450	0.0301721	
5.451	0.0296735	
5.452	0.0293503	
5.453	0.0296627	
5.454	0.0301677	
5.455	0.0302045	
5.456	0.0296686	
5.457	0.0292204	
5.458	0.0295494	
5.459	0.0301524	
5.460	0.0302816	
5.461	0.0299897	
5.462	0.0295253	
5.463	0.0293719	
5.464	0.0295058	
5.465	0.029992	
5.466	0.0301913	
5.467	0.0298945	
5.468	0.0294248	
5.469	0.0292365	
5.470	0.0293526	
5.471	0.0297044	
5.472	0.0298778	
5.473	0.0295839	
5.474	0.0292295	
5.475	0.0292269	
5.476	0.0292269	
5.477	0.0299743	
5.478	0.0301082	
5.479	0.029713	
5.480	0.0293565	
5.481	0.0296006	
5.482	0.0301727	
5.483	0.0304522	
5.484	0.0300834	
5.485	0.0295959	
5.486	0.0296731	
5.487	0.0302951	
5.488	0.0305392	
5.489	0.0303296	
5.490	0.0296697	
5.491	0.0294649	
5.492	0.0301779	
5.493	0.0304022	
5.494	0.0300365	
5.495	0.0293731	
5.496	0.0295651	
5.497	0.030141	
5.498	0.030364	
5.499	0.0301265	
5.500	0.029649	
5.501	0.0296463	
5.502	0.0301765	
5.503	0.0305751	
5.504	0.0301442	
5.505	0.0297006	
5.506	0.0297554	
5.507	0.0304113	
5.508	0.0308416	
5.509	0.030814	
5.510	0.0302465	
5.511	0.0298674	
5.512	0.0299417	
5.513	0.0304232	
5.514	0.0307567	
5.515	0.0307241	
5.516	0.0304389	
5.517	0.0302766	
5.518	0.0303161	
5.519	0.0304383	
5.520	0.0304505	
5.521	0.030432	
5.522	0.030531	
5.523	0.0303324	
5.524	0.0299567	
5.525	0.0299068	
5.526	0.0302492	
5.527	0.0306371	
5.528	0.0305552	
5.529	0.0298101	
5.530	0.0292131	
5.531	0.0295161	
5.532	0.030187	
5.533	0.0305461	
5.534	0.0300506	
5.535	0.0292535	
5.536	0.0290342	
5.537	0.0295178	
5.538	0.0302541	
5.539	0.0304728	
5.540	0.0300182	
5.541	0.0294987	
5.542	0.0294244	
5.543	0.0298401	
5.544	0.0300197	
5.545	0.0299274	
5.546	0.0298428	
5.547	0.0298788	
5.548	0.0298113	
5.549	0.0296783	
5.550	0.0295309	
5.551	0.0295024	
5.552	0.029735	
5.553	0.0297382	
5.554	0.0294704	
5.555	0.0292587	
5.556	0.0293035	
5.557	0.029608	
5.558	0.029812	
5.559	0.0299942	
5.560	0.0298414	
5.561	0.0296567	
5.562	0.0295929	
5.563	0.0298744	
5.564	0.0303644	
5.565	0.0307943	
5.566	0.030513	
5.567	0.0298445	
5.568	0.0295143	
5.569	0.0299829	
5.570	0.0307315	
5.571	0.0309424	
5.572	0.0301281	
5.573	0.0293734	
5.574	0.0294	
5.575	0.0299905	
5.576	0.0299905	
5.577	0.030634	
5.578	0.0302136	
5.579	0.0296097	
5.580	0.0293927	
5.581	0.0298084	
5.582	0.030454	
5.583	0.0307159	
5.584	0.0305562	
5.585	0.0300536	
5.586	0.029777	
5.587	0.0301778	
5.588	0.0309048	
5.589	0.0311153	
5.590	0.0305179	
5.591	0.0298252	
5.592	0.0299512	
5.593	0.0304132	
5.594	0.0305792	
5.595	0.0302488	
5.596	0.0297522	
5.597	0.0297085	
5.598	0.0298354	
5.599	0.0298838	
5.600	0.0297415	
5.601	0.0297336	
5.602	0.029964	
5.603	0.029964	
5.604	0.0301894	
5.605	0.0299224	
5.606	0.0297366	
5.607	0.0298301	
5.608	0.0300751	
5.609	0.030385	
5.610	0.0304579	
5.611	0.0302294	
5.612	0.0297849	
5.613	0.0296185	
5.614	0.0300038	
5.615	0.0304379	
5.616	0.0305625	
5.617	0.03026	
5.618	0.0298448	
5.619	0.0296606	
5.620	0.0298261	
5.621	0.0301326	
5.622	0.0305139	
5.623	0.0304773	
5.624	0.0301182	
5.625	0.0295446	
5.626	0.0293628	
5.627	0.0300418	
5.628	0.0308492	
5.629	0.03094	
5.630	0.03012	
5.631	0.0292483	
5.632	0.0293266	
5.633	0.0302275	
5.634	0.0309487	
5.635	0.0309487	
5.636	0.029666	
5.637	0.0293635	
5.638	0.0298671	
5.639	0.0298671	
5.640	0.0304522	
5.641	0.0304183	
5.642	0.0298641	
5.643	0.0294485	
5.644	0.0297943	
5.645	0.0303041	
5.646	0.0303599	
5.647	0.0300758	
5.648	0.0296878	
5.649	0.0295146	
5.650	0.0297851	
5.651	0.0299903	
5.652	0.03007	
5.653	0.03007	
5.654	0.0296679	
5.655	0.0296679	
5.656	0.0296722	
5.657	0.0296722	
5.658	0.0298443	
5.659	0.0298443	
5.660	0.0297222	
5.661	0.0297222	
5.662	0.0298405	
5.663	0.0298405	
5.664	0.0302231	
5.665	0.0302231	
5.666	0.0296033	
5.667	0.0296033	
5.668	0.0299603	
5.669	0.0299603	
5.670	0.0308593	
5.671	0.0308593	
5.672	0.0294166	
5.673	0.0294166	
5.674	0.0301833	
5.675	0.0308082	
5.676	0.0305261	
5.677	0.0297065	
5.678	0.029559	
5.679	0.0300258	
5.680	0.0304672	
5.681	0.0303943	
5.682	0.0297806	
5.683	0.0295388	
5.684	0.029954	
5.685	0.0303142	
5.686	0.0299732	
5.687	0.0294886	
5.688	0.0295857	
5.689	0.0301755	
5.690	0.0303662	
5.691	0.0303662	
5.692	0.0293277	
5.693	0.0293959	
5.694	0.0299944	
5.695	0.0304001	
5.696	0.0300515	
5.697	0.0294994	
5.698	0.0294144	
5.699	0.0298437	
5.700	0.0302207	
5.701	0.0301721	
5.702	0.0297217	
5.703	0.0293482	
5.704	0.0296368	
5.705	0.030216	
5.706	0.030259	
5.707	0.0298693	
5.708	0.0295221	
5.709	0.0297351	
5.710	0.0303258	
5.711	0.0304373	
5.712	0.0301185	
5.713	0.0297092	
5.714	0.0299792	
5.715	0.0304458	
5.716	0.0304458	
5.717	0.030092	
5.718	0.0298214	
5.719	0.0298921	
5.720	0.0301687	
5.721	0.0302053	
5.722	0.0299304	
5.723	0.0295723	
