Time [s]	gt_FA2TC_data.n_meas(W:0000EED4h)	
0.308	0.0297018	
0.309	0.029662	
0.310	0.029249	
0.311	0.0291781	
0.312	0.0294307	
0.313	0.0294428	
0.314	0.0294064	
0.315	0.0298092	
0.316	0.0300528	
0.317	0.0298933	
0.318	0.0293737	
0.319	0.0292212	
0.320	0.0295113	
0.321	0.0295053	
0.322	0.029233	
0.323	0.028913	
0.324	0.028649	
0.325	0.028649	
0.326	0.0288629	
0.327	0.0289051	
0.328	0.0286417	
0.329	0.0283354	
0.330	0.028299	
0.331	0.0285006	
0.332	0.0287752	
0.333	0.0287928	
0.334	0.0283722	
0.335	0.0281536	
0.336	0.0284871	
0.337	0.0290854	
0.338	0.0292588	
0.339	0.0287906	
0.340	0.0285861	
0.341	0.0288324	
0.342	0.0291113	
0.343	0.0294725	
0.344	0.0294482	
0.345	0.029175	
0.346	0.0288332	
0.347	0.0287285	
0.348	0.0289288	
0.349	0.0291439	
0.350	0.0290542	
0.351	0.0288864	
0.352	0.0285412	
0.353	0.0285051	
0.354	0.0290705	
0.355	0.029389	
0.356	0.0293665	
0.357	0.0289481	
0.358	0.0287403	
0.359	0.0289443	
0.360	0.0289443	
0.361	0.0291029	
0.362	0.0285661	
0.363	0.0281338	
0.364	0.0282538	
0.365	0.028784	
0.366	0.0291325	
0.367	0.028839	
0.368	0.0280566	
0.369	0.0278897	
0.370	0.0285284	
0.371	0.0294688	
0.372	0.0299016	
0.373	0.0296342	
0.374	0.0292698	
0.375	0.0292295	
0.376	0.0292385	
0.377	0.0294898	
0.378	0.0298326	
0.379	0.0298423	
0.380	0.0295786	
0.381	0.0296214	
0.382	0.029727	
0.383	0.0297712	
0.384	0.029751	
0.385	0.0293865	
0.386	0.0293865	
0.387	0.0288281	
0.388	0.0291926	
0.389	0.0294299	
0.390	0.0292914	
0.391	0.0288766	
0.392	0.0281699	
0.393	0.0278114	
0.394	0.0280803	
0.395	0.0286695	
0.396	0.0286103	
0.397	0.0282801	
0.398	0.0280753	
0.399	0.0285467	
0.400	0.0291174	
0.401	0.0293018	
0.402	0.0286725	
0.403	0.0281754	
0.404	0.0290458	
0.405	0.0303004	
0.406	0.0305837	
0.407	0.0297102	
0.408	0.0285075	
0.409	0.0284838	
0.410	0.0296586	
0.411	0.0305052	
0.412	0.0300523	
0.413	0.0290848	
0.414	0.0288933	
0.415	0.0297145	
0.416	0.0303344	
0.417	0.0299686	
0.418	0.0289699	
0.419	0.0285313	
0.420	0.0290522	
0.421	0.0297212	
0.422	0.0298989	
0.423	0.0294617	
0.424	0.0288371	
0.425	0.0288371	
0.426	0.0289748	
0.427	0.0295378	
0.428	0.0295761	
0.429	0.0292348	
0.430	0.0293233	
0.431	0.0298307	
0.432	0.0301281	
0.433	0.0295429	
0.434	0.0288618	
0.435	0.02889	
0.436	0.029593	
0.437	0.0302725	
0.438	0.0299922	
0.439	0.0292019	
0.440	0.0287458	
0.441	0.029466	
0.442	0.0302812	
0.443	0.0302217	
0.444	0.0295794	
0.445	0.0289581	
0.446	0.0288193	
0.447	0.0292256	
0.448	0.0296425	
0.449	0.0297205	
0.450	0.0293965	
0.451	0.0290452	
0.452	0.0290286	
0.453	0.0294948	
0.454	0.0299532	
0.455	0.0299952	
0.456	0.0297338	
0.457	0.0296382	
0.458	0.0301189	
0.459	0.0307926	
0.460	0.0310882	
0.461	0.0308742	
0.462	0.0307558	
0.463	0.0308882	
0.464	0.0312419	
0.465	0.0314746	
0.466	0.0312878	
0.467	0.0309414	
0.468	0.0307869	
0.469	0.0308777	
0.470	0.0311892	
0.471	0.0311663	
0.472	0.0308848	
0.473	0.0305101	
0.474	0.030213	
0.475	0.0304884	
0.476	0.0311528	
0.477	0.0311528	
0.478	0.0307022	
0.479	0.0302981	
0.480	0.0303349	
0.481	0.0307457	
0.482	0.0310275	
0.483	0.0308426	
0.484	0.0307255	
0.485	0.0308862	
0.486	0.0311472	
0.487	0.0310859	
0.488	0.0310859	
0.489	0.0308523	
0.490	0.0309597	
0.491	0.0311129	
0.492	0.0311595	
0.493	0.0313713	
0.494	0.0313713	
0.495	0.0309599	
0.496	0.0307606	
0.497	0.0309243	
0.498	0.0309243	
0.499	0.0309243	
0.500	0.0312664	
0.501	0.0312664	
0.502	0.0307364	
0.503	0.0307364	
0.504	0.0310344	
0.505	0.0310344	
0.506	0.0303676	
0.507	0.0303306	
0.508	0.0303306	
0.509	0.0310771	
0.510	0.0310771	
0.511	0.0311509	
0.512	0.0311509	
0.513	0.0317399	
0.514	0.0317399	
0.515	0.0321643	
0.516	0.0321643	
0.517	0.0315974	
0.518	0.0317829	
0.519	0.0317829	
0.520	0.0326166	
0.521	0.0323932	
0.522	0.031838	
0.523	0.0317784	
0.524	0.0319845	
0.525	0.0319845	
0.526	0.0317984	
0.527	0.031805	
0.528	0.0317612	
0.529	0.0314404	
0.530	0.0310071	
0.531	0.0308443	
0.532	0.0309654	
0.533	0.0310042	
0.534	0.030771	
0.535	0.0304206	
0.536	0.0303749	
0.537	0.030568	
0.538	0.0307099	
0.539	0.0304525	
0.540	0.0302799	
0.541	0.0303799	
0.542	0.0306802	
0.543	0.0309037	
0.544	0.0308979	
0.545	0.0307721	
0.546	0.030798	
0.547	0.0308427	
0.548	0.0311156	
0.549	0.0314437	
0.550	0.031435	
0.551	0.0314583	
0.552	0.0315767	
0.553	0.0316827	
0.554	0.031489	
0.555	0.0315538	
0.556	0.0317428	
0.557	0.0316045	
0.558	0.0316698	
0.559	0.0318332	
0.560	0.0318727	
0.561	0.0316382	
0.562	0.0314851	
0.563	0.0313273	
0.564	0.0311892	
0.565	0.0315058	
0.566	0.0318836	
0.567	0.0321507	
0.568	0.0318357	
0.569	0.0311773	
0.570	0.0307562	
0.571	0.0310647	
0.572	0.0313527	
0.573	0.0311028	
0.574	0.0306033	
0.575	0.0301139	
0.576	0.0300024	
0.577	0.0300932	
0.578	0.0304773	
0.579	0.0303408	
0.580	0.0300842	
0.581	0.0299057	
0.582	0.0299069	
0.583	0.0300171	
0.584	0.0301371	
0.585	0.0304191	
0.586	0.0305789	
0.587	0.0306914	
0.588	0.0306571	
0.589	0.0307767	
0.590	0.0309794	
0.591	0.0312095	
0.592	0.0312891	
0.593	0.0312693	
0.594	0.0313183	
0.595	0.0312771	
0.596	0.0310681	
0.597	0.0308759	
0.598	0.0311061	
0.599	0.0310711	
0.600	0.0311199	
0.601	0.0310756	
0.602	0.0309915	
0.603	0.0311453	
0.604	0.0311022	
0.605	0.0310977	
0.606	0.0313141	
0.607	0.0313428	
0.608	0.0309136	
0.609	0.0303426	
0.610	0.0301183	
0.611	0.0305787	
0.612	0.0305787	
0.613	0.0309372	
0.614	0.0301824	
0.615	0.029443	
0.616	0.0292329	
0.617	0.0298015	
0.618	0.0306485	
0.619	0.0309187	
0.620	0.0304128	
0.621	0.0299375	
0.622	0.029873	
0.623	0.0300506	
0.624	0.0305081	
0.625	0.0308394	
0.626	0.0303496	
0.627	0.0304132	
0.628	0.0302653	
0.629	0.0303985	
0.630	0.0305589	
0.631	0.0306031	
0.632	0.0301428	
0.633	0.0294955	
0.634	0.0297108	
0.635	0.0301384	
0.636	0.0305693	
0.637	0.0304378	
0.638	0.0295662	
0.639	0.028898	
0.640	0.0288333	
0.641	0.0298526	
0.642	0.0298526	
0.643	0.029724	
0.644	0.0293113	
0.645	0.0291567	
0.646	0.0297267	
0.647	0.0300386	
0.648	0.029591	
0.649	0.029468	
0.650	0.0301696	
0.651	0.0308293	
0.652	0.0310065	
0.653	0.0303658	
0.654	0.029608	
0.655	0.029554	
0.656	0.0303387	
0.657	0.0308556	
0.658	0.029972	
0.659	0.0291481	
0.660	0.0293435	
0.661	0.0300976	
0.662	0.0301759	
0.663	0.0295111	
0.664	0.0285565	
0.665	0.0282436	
0.666	0.0289007	
0.667	0.0296683	
0.668	0.0295379	
0.669	0.0288966	
0.670	0.0284654	
0.671	0.0284281	
0.672	0.0288839	
0.673	0.0293481	
0.674	0.0293769	
0.675	0.0291407	
0.676	0.0295372	
0.677	0.0299232	
0.678	0.0296706	
0.679	0.0290478	
0.680	0.0290106	
0.681	0.029661	
0.682	0.0303999	
0.683	0.0303601	
0.684	0.0296043	
0.685	0.0289387	
0.686	0.0291328	
0.687	0.0299791	
0.688	0.0304092	
0.689	0.0301667	
0.690	0.0295071	
0.691	0.0291106	
0.692	0.029103	
0.693	0.0295804	
0.694	0.0297802	
0.695	0.0293872	
0.696	0.0291316	
0.697	0.029171	
0.698	0.0291278	
0.699	0.0294215	
0.700	0.0295607	
0.701	0.0294338	
0.702	0.0293475	
0.703	0.0296315	
0.704	0.0299917	
0.705	0.0303417	
0.706	0.0302188	
0.707	0.0301242	
0.708	0.0301713	
0.709	0.0303863	
0.710	0.0306138	
0.711	0.0303646	
0.712	0.0301012	
0.713	0.0300158	
0.714	0.030142	
0.715	0.0301229	
0.716	0.0299446	
0.717	0.0298393	
0.718	0.0295256	
0.719	0.0293083	
0.720	0.0292979	
0.721	0.0295501	
0.722	0.0297365	
0.723	0.0296807	
0.724	0.0295256	
0.725	0.0295013	
0.726	0.0296313	
0.727	0.0296313	
0.728	0.0300321	
0.729	0.0301131	
0.730	0.0301202	
0.731	0.030136	
0.732	0.0302306	
0.733	0.030503	
0.734	0.0307167	
0.735	0.0305269	
0.736	0.0303102	
0.737	0.0301457	
0.738	0.030204	
0.739	0.0305816	
0.740	0.0309254	
0.741	0.0302562	
0.742	0.0302562	
0.743	0.0297804	
0.744	0.0296961	
0.745	0.0299313	
0.746	0.0302359	
0.747	0.0301708	
0.748	0.0295845	
0.749	0.0292961	
0.750	0.0293542	
0.751	0.0295926	
0.752	0.0292747	
0.753	0.0288723	
0.754	0.0289147	
0.755	0.0291872	
0.756	0.0295212	
0.757	0.0298517	
0.758	0.0299323	
0.759	0.0297587	
0.760	0.030115	
0.761	0.0306078	
0.762	0.0306602	
0.763	0.0302787	
0.764	0.0302251	
0.765	0.0304708	
0.766	0.0308423	
0.767	0.0310505	
0.768	0.0308937	
0.769	0.0305892	
0.770	0.0305959	
0.771	0.0308718	
0.772	0.0308834	
0.773	0.0306074	
0.774	0.0304257	
0.775	0.0305046	
0.776	0.0305181	
0.777	0.0302675	
0.778	0.0298076	
0.779	0.0295813	
0.780	0.0295436	
0.781	0.029523	
0.782	0.0294047	
0.783	0.0289927	
0.784	0.0288449	
0.785	0.0290989	
0.786	0.0291789	
0.787	0.0289263	
0.788	0.0286506	
0.789	0.0288002	
0.790	0.0289221	
0.791	0.0291583	
0.792	0.0290518	
0.793	0.0290193	
0.794	0.0289642	
0.795	0.0289014	
0.796	0.0288332	
0.797	0.0291653	
0.798	0.0294431	
0.799	0.0293914	
0.800	0.0290675	
0.801	0.0290582	
0.802	0.0293464	
0.803	0.0292952	
0.804	0.0291948	
0.805	0.0290733	
0.806	0.0289448	
0.807	0.0291259	
0.808	0.029669	
0.809	0.029669	
0.810	0.0293629	
0.811	0.029196	
0.812	0.0291225	
0.813	0.0292659	
0.814	0.0291074	
0.815	0.0293103	
0.816	0.0298228	
0.817	0.0299598	
0.818	0.0297458	
0.819	0.0293414	
0.820	0.0291917	
0.821	0.0294274	
0.822	0.0295127	
0.823	0.0293582	
0.824	0.0288594	
0.825	0.0285369	
0.826	0.0288815	
0.827	0.0290043	
0.828	0.0289783	
0.829	0.0286435	
0.830	0.028282	
0.831	0.0283166	
0.832	0.0286804	
0.833	0.0289461	
0.834	0.0289461	
0.835	0.0283605	
0.836	0.0285926	
0.837	0.0285926	
0.838	0.0291489	
0.839	0.0289764	
0.840	0.0289764	
0.841	0.0288918	
0.842	0.0289948	
0.843	0.0292307	
0.844	0.0295291	
0.845	0.0297193	
0.846	0.0295279	
0.847	0.029127	
0.848	0.0288997	
0.849	0.0288791	
0.850	0.0291981	
0.851	0.0292473	
0.852	0.0290357	
0.853	0.0288154	
0.854	0.02869	
0.855	0.0292176	
0.856	0.0295001	
0.857	0.0295088	
0.858	0.0290679	
0.859	0.0289242	
0.860	0.02943	
0.861	0.02943	
0.862	0.0291539	
0.863	0.0284595	
0.864	0.0282886	
0.865	0.0287342	
0.866	0.0293502	
0.867	0.0294155	
0.868	0.0285631	
0.869	0.0277962	
0.870	0.0280088	
0.871	0.0290187	
0.872	0.0299318	
0.873	0.0299823	
0.874	0.0294349	
0.875	0.029005	
0.876	0.0292078	
0.877	0.0292078	
0.878	0.0299566	
0.879	0.0299888	
0.880	0.0295613	
0.881	0.0293684	
0.882	0.0295285	
0.883	0.0295765	
0.884	0.0296885	
0.885	0.0295716	
0.886	0.0291045	
0.887	0.0284815	
0.888	0.0285304	
0.889	0.0289955	
0.890	0.0295598	
0.891	0.0294295	
0.892	0.0279831	
0.893	0.0279831	
0.894	0.0278119	
0.895	0.0278119	
0.896	0.0288329	
0.897	0.0284441	
0.898	0.0284441	
0.899	0.0278439	
0.900	0.0284532	
0.901	0.0292355	
0.902	0.0285145	
0.903	0.0285145	
0.904	0.0288052	
0.905	0.0288052	
0.906	0.030358	
0.907	0.030358	
0.908	0.0287299	
0.909	0.0287299	
0.910	0.0296261	
0.911	0.0296261	
0.912	0.0302717	
0.913	0.0289204	
0.914	0.0282703	
0.915	0.0291951	
0.916	0.0303752	
0.917	0.0303752	
0.918	0.02921	
0.919	0.02921	
0.920	0.0281823	
0.921	0.0291811	
0.922	0.0291811	
0.923	0.0299451	
0.924	0.0290345	
0.925	0.0282813	
0.926	0.0282813	
0.927	0.0289095	
0.928	0.0289095	
0.929	0.0298984	
0.930	0.0295295	
0.931	0.0295295	
0.932	0.0295174	
0.933	0.0293734	
0.934	0.0292392	
0.935	0.0296943	
0.936	0.0296943	
0.937	0.0300518	
0.938	0.0294329	
0.939	0.0288782	
0.940	0.0289574	
0.941	0.0295625	
0.942	0.0300408	
0.943	0.0297058	
0.944	0.0291333	
0.945	0.0289069	
0.946	0.0292273	
0.947	0.0292273	
0.948	0.0296231	
0.949	0.0292572	
0.950	0.028877	
0.951	0.0290088	
0.952	0.0295119	
0.953	0.0298294	
0.954	0.0298675	
0.955	0.0295896	
0.956	0.0294846	
0.957	0.0298527	
0.958	0.0305231	
0.959	0.0308864	
0.960	0.0307706	
0.961	0.0305027	
0.962	0.0305688	
0.963	0.030969	
0.964	0.0312924	
0.965	0.0313697	
0.966	0.0310758	
0.967	0.0311044	
0.968	0.0311025	
0.969	0.0310185	
0.970	0.0309042	
0.971	0.0307084	
0.972	0.0304518	
0.973	0.0303656	
0.974	0.0304506	
0.975	0.0305705	
0.976	0.0307731	
0.977	0.0305561	
0.978	0.0302745	
0.979	0.0301274	
0.980	0.0304409	
0.981	0.0307538	
0.982	0.0309347	
0.983	0.0307974	
0.984	0.0306678	
0.985	0.0306793	
0.986	0.0307583	
0.987	0.0307583	
0.988	0.0307583	
0.989	0.0310404	
0.990	0.0309037	
0.991	0.0308178	
0.992	0.0309606	
0.993	0.031357	
0.994	0.0315361	
0.995	0.0310687	
0.996	0.0307309	
0.997	0.0306739	
0.998	0.0307805	
0.999	0.0310969	
1.000	0.0311775	
1.001	0.0308737	
1.002	0.0305555	
1.003	0.0306316	
1.004	0.0308461	
1.005	0.0305882	
1.006	0.0302809	
1.007	0.0304197	
1.008	0.0307504	
1.009	0.0309878	
1.010	0.0312064	
1.011	0.0311502	
1.012	0.0312652	
1.013	0.0317097	
1.014	0.0321267	
1.015	0.0319463	
1.016	0.0316243	
1.017	0.031735	
1.018	0.0320344	
1.019	0.0323451	
1.020	0.0321997	
1.021	0.0320139	
1.022	0.0320021	
1.023	0.0321418	
1.024	0.0320246	
1.025	0.0316316	
1.026	0.0316316	
1.027	0.0319167	
1.028	0.0319692	
1.029	0.0315071	
1.030	0.0309827	
1.031	0.0307903	
1.032	0.0309495	
1.033	0.031016	
1.034	0.0304943	
1.035	0.0300789	
1.036	0.0300855	
1.037	0.0300855	
1.038	0.030709	
1.039	0.0306242	
1.040	0.030251	
1.041	0.0300701	
1.042	0.0305295	
1.043	0.0311448	
1.044	0.0313427	
1.045	0.0311826	
1.046	0.0306839	
1.047	0.030613	
1.048	0.031011	
1.049	0.0316922	
1.050	0.0318501	
1.051	0.0318284	
1.052	0.0316334	
1.053	0.031359	
1.054	0.0312001	
1.055	0.0314235	
1.056	0.0316299	
1.057	0.0318002	
1.058	0.0318091	
1.059	0.0316546	
1.060	0.0315027	
1.061	0.0314264	
1.062	0.0315184	
1.063	0.0312703	
1.064	0.0310355	
1.065	0.0315467	
1.066	0.0315467	
1.067	0.0315467	
1.068	0.0320279	
1.069	0.0308537	
1.070	0.0308537	
1.071	0.0308537	
1.072	0.0313029	
1.073	0.0313029	
1.074	0.0304257	
1.075	0.0304257	
1.076	0.0301952	
1.077	0.0301952	
1.078	0.0306249	
1.079	0.0306249	
1.080	0.03004	
1.081	0.03004	
1.082	0.0301721	
1.083	0.0303248	
1.084	0.0303248	
1.085	0.0304139	
1.086	0.0307089	
1.087	0.0307089	
1.088	0.030856	
1.089	0.030856	
1.090	0.0309599	
1.091	0.0309599	
1.092	0.0311455	
1.093	0.031541	
1.094	0.0317767	
1.095	0.0315137	
1.096	0.0309656	
1.097	0.0307073	
1.098	0.0311534	
1.099	0.0315201	
1.100	0.0314857	
1.101	0.031016	
1.102	0.0309166	
1.103	0.0309166	
1.104	0.0315245	
1.105	0.0316826	
1.106	0.0315293	
1.107	0.0315293	
1.108	0.0309471	
1.109	0.0310485	
1.110	0.0308339	
1.111	0.0304539	
1.112	0.0304345	
1.113	0.0307297	
1.114	0.0306043	
1.115	0.030254	
1.116	0.0297629	
1.117	0.0297396	
1.118	0.0302091	
1.119	0.0306429	
1.120	0.0307787	
1.121	0.0305296	
1.122	0.0302361	
1.123	0.0300772	
1.124	0.0302497	
1.125	0.030732	
1.126	0.0308626	
1.127	0.0307911	
1.128	0.0306613	
1.129	0.0306963	
1.130	0.0307704	
1.131	0.0308581	
1.132	0.0306979	
1.133	0.0303074	
1.134	0.0300421	
1.135	0.0300648	
1.136	0.0303174	
1.137	0.0305426	
1.138	0.0300813	
1.139	0.0295636	
1.140	0.0293515	
1.141	0.0293515	
1.142	0.0298495	
1.143	0.0299369	
1.144	0.0292025	
1.145	0.0292025	
1.146	0.030148	
1.147	0.030148	
1.148	0.029589	
1.149	0.029589	
1.150	0.0299381	
1.151	0.0312139	
1.152	0.0312139	
1.153	0.0305579	
1.154	0.0294916	
1.155	0.0298771	
1.156	0.0298771	
1.157	0.030725	
1.158	0.0297985	
1.159	0.0297985	
1.160	0.0295584	
1.161	0.0295584	
1.162	0.0299465	
1.163	0.0299465	
1.164	0.0287812	
1.165	0.0284586	
1.166	0.0291864	
1.167	0.0291864	
1.168	0.0294244	
1.169	0.0294244	
1.170	0.0283687	
1.171	0.0283687	
1.172	0.0290843	
1.173	0.0290843	
1.174	0.0293481	
1.175	0.0293486	
1.176	0.0296636	
1.177	0.0298154	
1.178	0.0293935	
1.179	0.0290611	
1.180	0.0294376	
1.181	0.0301195	
1.182	0.030227	
1.183	0.0298335	
1.184	0.0292877	
1.185	0.0294114	
1.186	0.0299128	
1.187	0.0303665	
1.188	0.0301238	
1.189	0.0301238	
1.190	0.0294019	
1.191	0.0295799	
1.192	0.0299233	
1.193	0.0297361	
1.194	0.0292533	
1.195	0.0289186	
1.196	0.0290989	
1.197	0.0296915	
1.198	0.0297184	
1.199	0.0294377	
1.200	0.0292446	
1.201	0.0291937	
1.202	0.0293705	
1.203	0.0299507	
1.204	0.0303121	
1.205	0.0302902	
1.206	0.0299953	
1.207	0.0300249	
1.208	0.0304497	
1.209	0.0306795	
1.210	0.0308415	
1.211	0.0304913	
1.212	0.0301395	
1.213	0.0302044	
1.214	0.0301862	
1.215	0.0301774	
1.216	0.030082	
1.217	0.0297656	
1.218	0.0293965	
1.219	0.0294134	
1.220	0.0296244	
1.221	0.0298539	
1.222	0.0299763	
1.223	0.0296994	
1.224	0.0296059	
1.225	0.029795	
1.226	0.029795	
1.227	0.0298431	
1.228	0.0302639	
1.229	0.0301352	
1.230	0.0298929	
1.231	0.0301801	
1.232	0.0305675	
1.233	0.0306951	
1.234	0.0305308	
1.235	0.0301784	
1.236	0.0302625	
1.237	0.0304869	
1.238	0.0304486	
1.239	0.0304604	
1.240	0.0306401	
1.241	0.0306058	
1.242	0.0302863	
1.243	0.0301713	
1.244	0.0301894	
1.245	0.0301006	
1.246	0.0300203	
1.247	0.0298131	
1.248	0.0295873	
1.249	0.0296241	
1.250	0.029688	
1.251	0.0293507	
1.252	0.0288538	
1.253	0.0287813	
1.254	0.0292324	
1.255	0.029548	
1.256	0.0296236	
1.257	0.0295086	
1.258	0.0295259	
1.259	0.029987	
1.260	0.0306549	
1.261	0.030803	
1.262	0.0303241	
1.263	0.0298807	
1.264	0.0301233	
1.265	0.0306734	
1.266	0.0310856	
1.267	0.0310818	
1.268	0.0306305	
1.269	0.0304547	
1.270	0.0306596	
1.271	0.0309792	
1.272	0.0307846	
1.273	0.0303031	
1.274	0.0304197	
1.275	0.0306114	
1.276	0.0304582	
