Time [s]	gt_FA2TC_data.n_meas(W:0000EED4h)	
0.293	0.0298196	
0.294	0.0298196	
0.295	0.0292962	
0.296	0.0290178	
0.297	0.0290178	
0.298	0.029471	
0.299	0.0298141	
0.300	0.0297679	
0.301	0.0291739	
0.302	0.0291739	
0.303	0.029148	
0.304	0.0296042	
0.305	0.0300351	
0.306	0.0300311	
0.307	0.0296318	
0.308	0.0296318	
0.309	0.029759	
0.310	0.029759	
0.311	0.0302158	
0.312	0.030259	
0.313	0.0300133	
0.314	0.0300133	
0.315	0.0302017	
0.316	0.0303217	
0.317	0.0303217	
0.318	0.029833	
0.319	0.0299281	
0.320	0.0300078	
0.321	0.0300875	
0.322	0.0300849	
0.323	0.0300535	
0.324	0.0302768	
0.325	0.0305083	
0.326	0.0305046	
0.327	0.0305046	
0.328	0.0303317	
0.329	0.0305486	
0.330	0.0305702	
0.331	0.0305702	
0.332	0.0302169	
0.333	0.0302454	
0.334	0.0303099	
0.335	0.0303122	
0.336	0.0303122	
0.337	0.0302023	
0.338	0.0300661	
0.339	0.030106	
0.340	0.030366	
0.341	0.0306136	
0.342	0.0305517	
0.343	0.0301547	
0.344	0.0297399	
0.345	0.0298809	
0.346	0.030525	
0.347	0.0308481	
0.348	0.0305736	
0.349	0.0300047	
0.350	0.0296608	
0.351	0.0299458	
0.352	0.0306126	
0.353	0.030775	
0.354	0.0304027	
0.355	0.0299173	
0.356	0.0298076	
0.357	0.0300596	
0.358	0.0303095	
0.359	0.0303095	
0.360	0.0298205	
0.361	0.0299406	
0.362	0.0299406	
0.363	0.0303622	
0.364	0.0304506	
0.365	0.030287	
0.366	0.0302715	
0.367	0.0304676	
0.368	0.0305812	
0.369	0.0306244	
0.370	0.0305781	
0.371	0.0304296	
0.372	0.0303367	
0.373	0.0304274	
0.374	0.0304602	
0.375	0.0303021	
0.376	0.0302822	
0.377	0.0302117	
0.378	0.0301228	
0.379	0.0300545	
0.380	0.0301443	
0.381	0.0301521	
0.382	0.0301633	
0.383	0.0301758	
0.384	0.0302508	
0.385	0.0301495	
0.386	0.0301117	
0.387	0.0300836	
0.388	0.0300836	
0.389	0.0303212	
0.390	0.0302683	
0.391	0.0300176	
0.392	0.0300181	
0.393	0.0301531	
0.394	0.0305453	
0.395	0.0305431	
0.396	0.0302194	
0.397	0.0299153	
0.398	0.0300388	
0.399	0.0303882	
0.400	0.0306113	
0.401	0.0303454	
0.402	0.0300175	
0.403	0.0298922	
0.404	0.0300413	
0.405	0.0301604	
0.406	0.0302623	
0.407	0.0301254	
0.408	0.0300028	
0.409	0.0299752	
0.410	0.030112	
0.411	0.0302884	
0.412	0.0302265	
0.413	0.0300682	
0.414	0.0300305	
0.415	0.0299942	
0.416	0.0302444	
0.417	0.0305037	
0.418	0.0304966	
0.419	0.0302304	
0.420	0.0299993	
0.421	0.0301625	
0.422	0.0304666	
0.423	0.0306414	
0.424	0.0305647	
0.425	0.0302626	
0.426	0.0300522	
0.427	0.0301103	
0.428	0.0302598	
0.429	0.030584	
0.430	0.0306697	
0.431	0.0305105	
0.432	0.0303898	
0.433	0.0301847	
0.434	0.0301795	
0.435	0.0305112	
0.436	0.0307077	
0.437	0.0305346	
0.438	0.0302059	
0.439	0.029966	
0.440	0.0301071	
0.441	0.0301557	
0.442	0.0302448	
0.443	0.030232	
0.444	0.0302398	
0.445	0.0301979	
0.446	0.0301321	
0.447	0.0301365	
0.448	0.0302241	
0.449	0.0303335	
0.450	0.0304618	
0.451	0.030312	
0.452	0.0301709	
0.453	0.0302462	
0.454	0.0304103	
0.455	0.0303657	
0.456	0.0304216	
0.457	0.0303201	
0.458	0.0302043	
0.459	0.0300001	
0.460	0.0300033	
0.461	0.0302903	
0.462	0.0305418	
0.463	0.0305623	
0.464	0.0303438	
0.465	0.0301284	
0.466	0.0300293	
0.467	0.0302536	
0.468	0.0303672	
0.469	0.0304186	
0.470	0.0304838	
0.471	0.0305034	
0.472	0.030442	
0.473	0.030442	
0.474	0.0302657	
0.475	0.0303156	
0.476	0.0304779	
0.477	0.0305718	
0.478	0.0304659	
0.479	0.0305126	
0.480	0.0303926	
0.481	0.0303926	
0.482	0.0301941	
0.483	0.0301248	
0.484	0.0301248	
0.485	0.0300093	
0.486	0.0300266	
0.487	0.0299094	
0.488	0.0299094	
0.489	0.0299051	
0.490	0.0299051	
0.491	0.0299767	
0.492	0.0300349	
0.493	0.0300478	
0.494	0.0298954	
0.495	0.0297863	
0.496	0.0297863	
0.497	0.029909	
0.498	0.029909	
0.499	0.029865	
0.500	0.029865	
0.501	0.029719	
0.502	0.0297691	
0.503	0.0297691	
0.504	0.0301071	
0.505	0.0301071	
0.506	0.0300878	
0.507	0.0301607	
0.508	0.0301607	
0.509	0.0299877	
0.510	0.0299719	
0.511	0.0302083	
0.512	0.0302083	
0.513	0.0305122	
0.514	0.0305122	
0.515	0.0299211	
0.516	0.0297816	
0.517	0.029942	
0.518	0.0304373	
0.519	0.0304075	
0.520	0.0304075	
0.521	0.0294999	
0.522	0.0294236	
0.523	0.0297528	
0.524	0.0297528	
0.525	0.0300676	
0.526	0.0295487	
0.527	0.0288274	
0.528	0.0289403	
0.529	0.0294497	
0.530	0.0300944	
0.531	0.0300944	
0.532	0.0295962	
0.533	0.0289534	
0.534	0.0286235	
0.535	0.0292392	
0.536	0.0299097	
0.537	0.0299466	
0.538	0.0297664	
0.539	0.0291039	
0.540	0.0286658	
0.541	0.0288037	
0.542	0.0294538	
0.543	0.0297338	
0.544	0.0295908	
0.545	0.0292036	
0.546	0.0288298	
0.547	0.0288298	
0.548	0.0295276	
0.549	0.0301085	
0.550	0.030072	
0.551	0.030072	
0.552	0.029225	
0.553	0.0293335	
0.554	0.0293335	
0.555	0.0305771	
0.556	0.0306944	
0.557	0.0302845	
0.558	0.0300061	
0.559	0.0301155	
0.560	0.0301664	
0.561	0.0301664	
0.562	0.0307721	
0.563	0.0307831	
0.564	0.0304238	
0.565	0.0301819	
0.566	0.0300434	
0.567	0.0302642	
0.568	0.030621	
0.569	0.0305899	
0.570	0.0303124	
0.571	0.0297825	
0.572	0.0295981	
0.573	0.0299683	
0.574	0.0305941	
0.575	0.0307406	
0.576	0.0303751	
0.577	0.0298857	
0.578	0.0296634	
0.579	0.0298527	
0.580	0.0300957	
0.581	0.0301162	
0.582	0.0300597	
0.583	0.029849	
0.584	0.0297512	
0.585	0.0297492	
0.586	0.0298709	
0.587	0.0298584	
0.588	0.0300011	
0.589	0.0299607	
0.590	0.0300069	
0.591	0.0301176	
0.592	0.030188	
0.593	0.0299587	
0.594	0.0299	
0.595	0.0302713	
0.596	0.0307102	
0.597	0.0307776	
0.598	0.0305358	
0.599	0.0302833	
0.600	0.0303	
0.601	0.0306366	
0.602	0.0309343	
0.603	0.0307725	
0.604	0.0303096	
0.605	0.0303096	
0.606	0.0304608	
0.607	0.0304529	
0.608	0.030256	
0.609	0.0300093	
0.610	0.0301531	
0.611	0.0301531	
0.612	0.030549	
0.613	0.0304003	
0.614	0.0304003	
0.615	0.0299626	
0.616	0.0301008	
0.617	0.0303487	
0.618	0.0303718	
0.619	0.0302393	
0.620	0.0299574	
0.621	0.0299574	
0.622	0.0299217	
0.623	0.0300424	
0.624	0.0300424	
0.625	0.0298382	
0.626	0.029448	
0.627	0.0293542	
0.628	0.0293776	
0.629	0.0298435	
0.630	0.0298435	
0.631	0.0298239	
0.632	0.0295425	
0.633	0.0294184	
0.634	0.0294184	
0.635	0.0298326	
0.636	0.0300868	
0.637	0.0301475	
0.638	0.0301051	
0.639	0.03008	
0.640	0.0299251	
0.641	0.0298175	
0.642	0.0299683	
0.643	0.0304683	
0.644	0.0309564	
0.645	0.0307124	
0.646	0.030155	
0.647	0.0298973	
0.648	0.0301944	
0.649	0.030575	
0.650	0.0308439	
0.651	0.0306867	
0.652	0.0306867	
0.653	0.0298702	
0.654	0.0298702	
0.655	0.0301597	
0.656	0.0303069	
0.657	0.030287	
0.658	0.0299247	
0.659	0.0296768	
0.660	0.0296342	
0.661	0.0299738	
0.662	0.0301693	
0.663	0.0301609	
0.664	0.0299935	
0.665	0.0295917	
0.666	0.0294072	
0.667	0.0297781	
0.668	0.0299019	
0.669	0.0297867	
0.670	0.0296734	
0.671	0.0295685	
0.672	0.0296561	
0.673	0.029871	
0.674	0.0299387	
0.675	0.0298221	
0.676	0.0295892	
0.677	0.0295104	
0.678	0.0295068	
0.679	0.0297455	
0.680	0.0300191	
0.681	0.030458	
0.682	0.0304667	
0.683	0.0301695	
0.684	0.0296729	
0.685	0.0296435	
0.686	0.0302189	
0.687	0.0309008	
0.688	0.0309172	
0.689	0.0304396	
0.690	0.0298731	
0.691	0.0295867	
0.692	0.0299372	
0.693	0.0303908	
0.694	0.0308888	
0.695	0.0308541	
0.696	0.0302412	
0.697	0.0296713	
0.698	0.0297567	
0.699	0.030329	
0.700	0.03079	
0.701	0.030896	
0.702	0.0303465	
0.703	0.0296754	
0.704	0.0298084	
0.705	0.0298084	
0.706	0.0303468	
0.707	0.0305527	
0.708	0.0301064	
0.709	0.0291944	
0.710	0.0288259	
0.711	0.0291962	
0.712	0.0297689	
0.713	0.0301032	
0.714	0.0298412	
0.715	0.029301	
0.716	0.0287909	
0.717	0.0289694	
0.718	0.0295872	
0.719	0.0299295	
0.720	0.0297234	
0.721	0.029386	
0.722	0.029202	
0.723	0.0293868	
0.724	0.0295122	
0.725	0.0298825	
0.726	0.0299857	
0.727	0.0299857	
0.728	0.0295402	
0.729	0.0296876	
0.730	0.0300933	
0.731	0.0302559	
0.732	0.0301506	
0.733	0.0298201	
0.734	0.0295481	
0.735	0.0295325	
0.736	0.029884	
0.737	0.0301615	
0.738	0.0301262	
0.739	0.0298467	
0.740	0.0295871	
0.741	0.029652	
0.742	0.0299826	
0.743	0.0302345	
0.744	0.0301293	
0.745	0.0301293	
0.746	0.0294704	
0.747	0.0294781	
0.748	0.0297245	
0.749	0.0298631	
0.750	0.0297832	
0.751	0.0294241	
0.752	0.0294241	
0.753	0.0289174	
0.754	0.0291988	
0.755	0.029556	
0.756	0.0296376	
0.757	0.0294088	
0.758	0.0292623	
0.759	0.0291263	
0.760	0.028993	
0.761	0.0292277	
0.762	0.0294846	
0.763	0.0294539	
0.764	0.0295084	
0.765	0.0290667	
0.766	0.0289028	
0.767	0.0290876	
0.768	0.0294026	
0.769	0.0295902	
0.770	0.0294829	
0.771	0.0290806	
0.772	0.0287888	
0.773	0.0287988	
0.774	0.0291233	
0.775	0.0294112	
0.776	0.0294495	
0.777	0.0292213	
0.778	0.0287556	
0.779	0.0287327	
0.780	0.0291814	
0.781	0.029839	
0.782	0.0298314	
0.783	0.0294332	
0.784	0.0288914	
0.785	0.02883	
0.786	0.029363	
0.787	0.0298327	
0.788	0.0300955	
0.789	0.0297984	
0.790	0.0290848	
0.791	0.0287351	
0.792	0.0288817	
0.793	0.0295377	
0.794	0.029826	
0.795	0.0296387	
0.796	0.0291318	
0.797	0.0285102	
0.798	0.0285845	
0.799	0.0291637	
0.800	0.0298398	
0.801	0.0298358	
0.802	0.0292225	
0.803	0.028661	
0.804	0.028661	
0.805	0.0293648	
0.806	0.0300106	
0.807	0.0301024	
0.808	0.0297097	
0.809	0.0293025	
0.810	0.0292436	
0.811	0.0297249	
0.812	0.0301281	
0.813	0.0302679	
0.814	0.0301973	
0.815	0.0298306	
0.816	0.0296109	
0.817	0.02966	
0.818	0.0299451	
0.819	0.0302538	
0.820	0.0303019	
0.821	0.0301153	
0.822	0.0295912	
0.823	0.0294351	
0.824	0.0297976	
0.825	0.030374	
0.826	0.0306675	
0.827	0.0304019	
0.828	0.0298239	
0.829	0.0297063	
0.830	0.0301311	
0.831	0.0306454	
0.832	0.0304242	
0.833	0.0304242	
0.834	0.0298349	
0.835	0.0297227	
0.836	0.0301297	
0.837	0.0306593	
0.838	0.0306475	
0.839	0.0301808	
0.840	0.0296051	
0.841	0.0296581	
0.842	0.0303071	
0.843	0.0308584	
0.844	0.0307783	
0.845	0.0301488	
0.846	0.0296724	
0.847	0.0301599	
0.848	0.0301599	
0.849	0.0309258	
0.850	0.0306608	
0.851	0.0301462	
0.852	0.0298057	
0.853	0.0298826	
0.854	0.0302998	
0.855	0.0305459	
0.856	0.0304888	
0.857	0.0300877	
0.858	0.0300877	
0.859	0.0296954	
0.860	0.02959	
0.861	0.0301832	
0.862	0.0301832	
0.863	0.0306541	
0.864	0.0299628	
0.865	0.0299628	
0.866	0.029872	
0.867	0.029872	
0.868	0.0309897	
0.869	0.0309897	
0.870	0.0306685	
0.871	0.0300295	
0.872	0.0300295	
0.873	0.030371	
0.874	0.0308035	
0.875	0.0308035	
0.876	0.0303359	
0.877	0.029859	
0.878	0.029709	
0.879	0.029709	
0.880	0.0304492	
0.881	0.0304492	
0.882	0.0303675	
0.883	0.0299395	
0.884	0.0299395	
0.885	0.0299036	
0.886	0.0299036	
0.887	0.0305279	
0.888	0.0303275	
0.889	0.0303275	
0.890	0.030146	
0.891	0.0298081	
0.892	0.029761	
0.893	0.0300681	
0.894	0.0304561	
0.895	0.0304561	
0.896	0.0303752	
0.897	0.0300008	
0.898	0.0298132	
0.899	0.0301146	
0.900	0.0304385	
0.901	0.0304385	
0.902	0.030366	
0.903	0.0301261	
0.904	0.0299386	
0.905	0.0299094	
0.906	0.0300225	
0.907	0.0301853	
0.908	0.0302671	
0.909	0.0300448	
0.910	0.0300448	
0.911	0.0299578	
0.912	0.0302283	
0.913	0.0303653	
0.914	0.0303653	
0.915	0.0302017	
0.916	0.0300259	
0.917	0.0300585	
0.918	0.0303826	
0.919	0.0305623	
0.920	0.0305639	
0.921	0.0303402	
0.922	0.0301986	
0.923	0.0303596	
0.924	0.0305685	
0.925	0.0307726	
0.926	0.0305997	
0.927	0.0302888	
0.928	0.0301028	
0.929	0.0301823	
0.930	0.0304185	
0.931	0.0306674	
0.932	0.0308881	
0.933	0.030661	
0.934	0.0300868	
0.935	0.0298483	
0.936	0.0301235	
0.937	0.030772	
0.938	0.0309396	
0.939	0.0306244	
0.940	0.0300125	
0.941	0.0296863	
0.942	0.0298589	
0.943	0.0302476	
0.944	0.0307516	
0.945	0.0307537	
0.946	0.0302875	
0.947	0.0298673	
0.948	0.0296867	
0.949	0.0299581	
0.950	0.0306182	
0.951	0.0309409	
0.952	0.030745	
0.953	0.0301809	
0.954	0.0298035	
0.955	0.0298684	
0.956	0.0304978	
0.957	0.0311624	
0.958	0.0309316	
0.959	0.0302017	
0.960	0.0296172	
0.961	0.0296352	
0.962	0.0304063	
0.963	0.0311171	
0.964	0.0310394	
0.965	0.0303444	
0.966	0.0297373	
0.967	0.0296914	
0.968	0.0301399	
0.969	0.0308405	
0.970	0.0311017	
0.971	0.0307701	
0.972	0.0301196	
0.973	0.0299758	
0.974	0.0302144	
0.975	0.0306739	
0.976	0.030938	
0.977	0.0308096	
0.978	0.0302517	
0.979	0.0300895	
0.980	0.0302982	
0.981	0.0304841	
0.982	0.0305194	
0.983	0.0303233	
0.984	0.0300029	
0.985	0.0296348	
0.986	0.0297191	
0.987	0.030198	
0.988	0.0302466	
0.989	0.0302466	
0.990	0.0300533	
0.991	0.0297672	
0.992	0.0297479	
0.993	0.0299614	
0.994	0.0299614	
0.995	0.0302402	
0.996	0.0300608	
0.997	0.0298706	
0.998	0.0295998	
0.999	0.0299436	
1.000	0.0302766	
1.001	0.0302766	
1.002	0.0301029	
1.003	0.0297608	
1.004	0.0296908	
1.005	0.0299852	
1.006	0.0304445	
1.007	0.0307757	
1.008	0.0304409	
1.009	0.029946	
1.010	0.0297302	
1.011	0.0299731	
1.012	0.0304353	
1.013	0.0308326	
1.014	0.0305812	
1.015	0.0299368	
1.016	0.0295277	
1.017	0.029737	
1.018	0.0302133	
1.019	0.0305258	
1.020	0.0302105	
1.021	0.0296406	
1.022	0.0292556	
1.023	0.0291438	
1.024	0.0295414	
1.025	0.0299338	
1.026	0.0298721	
1.027	0.0290258	
1.028	0.0290258	
1.029	0.0288553	
1.030	0.0295545	
1.031	0.0299647	
1.032	0.0299647	
1.033	0.0291554	
1.034	0.0291554	
1.035	0.0287763	
1.036	0.0294451	
1.037	0.0294451	
1.038	0.0297499	
1.039	0.0297499	
1.040	0.0297499	
1.041	0.0288035	
1.042	0.0291402	
1.043	0.0295615	
1.044	0.0295615	
1.045	0.0293068	
1.046	0.0293068	
1.047	0.028816	
1.048	0.028816	
1.049	0.0293641	
1.050	0.0299933	
1.051	0.0299933	
1.052	0.0298259	
1.053	0.0295548	
1.054	0.0294846	
1.055	0.0294846	
1.056	0.0303626	
1.057	0.0305869	
1.058	0.0305869	
1.059	0.0302706	
1.060	0.0301315	
1.061	0.0299729	
1.062	0.0303917	
1.063	0.030799	
1.064	0.0308861	
1.065	0.0306674	
1.066	0.0300454	
1.067	0.0297203	
1.068	0.0301149	
1.069	0.0305557	
1.070	0.0305819	
1.071	0.030015	
1.072	0.0295685	
1.073	0.0295685	
1.074	0.0298427	
1.075	0.0303956	
1.076	0.0305081	
1.077	0.0300769	
1.078	0.0296	
1.079	0.0295181	
1.080	0.0297184	
1.081	0.0299015	
1.082	0.029991	
1.083	0.0297607	
1.084	0.0295416	
1.085	0.0296144	
1.086	0.0297156	
1.087	0.0295811	
1.088	0.029665	
1.089	0.0296458	
1.090	0.029586	
1.091	0.0297466	
1.092	0.0301854	
1.093	0.0301854	
1.094	0.0300562	
1.095	0.0298244	
1.096	0.0298711	
1.097	0.0302871	
1.098	0.0307771	
1.099	0.0307574	
1.100	0.0303657	
1.101	0.0299877	
1.102	0.0302468	
1.103	0.0302468	
1.104	0.0307025	
1.105	0.0305418	
1.106	0.0305418	
1.107	0.0305418	
1.108	0.0298875	
1.109	0.029946	
1.110	0.029946	
1.111	0.0304766	
1.112	0.030849	
1.113	0.0307724	
1.114	0.0301562	
1.115	0.0298829	
1.116	0.0299914	
1.117	0.0303244	
1.118	0.0306456	
1.119	0.0306932	
1.120	0.0302429	
1.121	0.0297787	
1.122	0.0297487	
1.123	0.0298283	
1.124	0.0300716	
1.125	0.0300085	
1.126	0.0297323	
1.127	0.0295623	
1.128	0.02949	
1.129	0.0296168	
1.130	0.0297435	
1.131	0.0298611	
1.132	0.0296387	
1.133	0.0295012	
1.134	0.029668	
1.135	0.029815	
1.136	0.0299878	
1.137	0.029919	
1.138	0.0299836	
1.139	0.0300025	
1.140	0.0300786	
1.141	0.0300477	
1.142	0.0299653	
1.143	0.0300812	
1.144	0.0304263	
1.145	0.0306155	
1.146	0.0305313	
1.147	0.0302757	
1.148	0.0300676	
1.149	0.0302236	
1.150	0.0304437	
1.151	0.0306081	
1.152	0.0304231	
1.153	0.030256	
1.154	0.0299937	
1.155	0.0298951	
1.156	0.0300222	
1.157	0.0302079	
1.158	0.030158	
1.159	0.0299556	
1.160	0.0297548	
1.161	0.0297646	
1.162	0.029831	
1.163	0.030009	
1.164	0.0298506	
1.165	0.029613	
1.166	0.0294521	
1.167	0.0296236	
1.168	0.0296281	
1.169	0.0295859	
1.170	0.0296253	
1.171	0.0296321	
1.172	0.0295801	
1.173	0.0296133	
1.174	0.0297615	
1.175	0.0297026	
1.176	0.0295986	
1.177	0.0295365	
1.178	0.0295233	
1.179	0.0295514	
1.180	0.0297722	
1.181	0.0300009	
1.182	0.030315	
1.183	0.0302831	
1.184	0.0299118	
1.185	0.0295343	
1.186	0.029819	
1.187	0.0303186	
1.188	0.0306339	
1.189	0.0304556	
1.190	0.0301797	
1.191	0.0298809	
1.192	0.0299321	
1.193	0.0301252	
1.194	0.0304771	
1.195	0.0306686	
1.196	0.0305653	
1.197	0.0301923	
1.198	0.0299843	
1.199	0.0301411	
1.200	0.0305407	
1.201	0.0307431	
1.202	0.0304743	
1.203	0.030102	
1.204	0.0298897	
1.205	0.0300286	
1.206	0.0302565	
1.207	0.0305054	
1.208	0.0301458	
1.209	0.0295695	
1.210	0.0292708	
1.211	0.029424	
1.212	0.0298516	
1.213	0.0302888	
1.214	0.0300407	
1.215	0.0294296	
1.216	0.0290488	
1.217	0.0291049	
1.218	0.0295222	
1.219	0.0299563	
1.220	0.0298913	
1.221	0.0294647	
1.222	0.0292366	
1.223	0.0295207	
1.224	0.0299218	
1.225	0.0299981	
1.226	0.029893	
1.227	0.0296739	
1.228	0.0296625	
1.229	0.030059	
1.230	0.030059	
1.231	0.0305213	
1.232	0.0304137	
1.233	0.0298202	
1.234	0.0296015	
1.235	0.0296343	
1.236	0.0301577	
1.237	0.0305348	
1.238	0.0305034	
1.239	0.0299666	
1.240	0.029744	
1.241	0.0296926	
1.242	0.0300791	
1.243	0.0305217	
1.244	0.0305518	
1.245	0.0300917	
1.246	0.0296822	
1.247	0.0295113	
1.248	0.0300555	
1.249	0.0300555	
1.250	0.0298669	
1.251	0.0298669	
1.252	0.0292414	
1.253	0.0291422	
1.254	0.0294805	
1.255	0.0294805	
1.256	0.0296095	
1.257	0.0293352	
1.258	0.0293352	
1.259	0.0293473	
1.260	0.0293553	
1.261	0.0293553	
1.262	0.0294756	
1.263	0.0294756	
1.264	0.0294157	
1.265	0.0294157	
1.266	0.029363	
1.267	0.029363	
1.268	0.0293805	
1.269	0.0293805	
1.270	0.0293294	
1.271	0.0293294	
1.272	0.0293209	
1.273	0.0292886	
1.274	0.0291966	
1.275	0.0291966	
1.276	0.0293471	
1.277	0.0293105	
1.278	0.0291264	
