Time [s]	gt_FA2TC_data.n_meas(W:0000EED4h)	
0.112	0.0302883	
0.113	0.0308747	
0.114	0.0313198	
0.115	0.0313429	
0.116	0.0308915	
0.117	0.0307817	
0.118	0.0313501	
0.119	0.0321011	
0.120	0.0321707	
0.121	0.0318698	
0.122	0.031563	
0.123	0.0316983	
0.124	0.0317326	
0.125	0.0316927	
0.126	0.03154	
0.127	0.0313575	
0.128	0.0309556	
0.129	0.0303051	
0.130	0.0299933	
0.131	0.0299518	
0.132	0.0300612	
0.133	0.0295821	
0.134	0.029036	
0.135	0.0284754	
0.136	0.0286911	
0.137	0.0292142	
0.138	0.0294527	
0.139	0.0290929	
0.140	0.0285349	
0.141	0.0290278	
0.142	0.030001	
0.143	0.0305068	
0.144	0.0302763	
0.145	0.0294762	
0.146	0.0292081	
0.147	0.029908	
0.148	0.0308641	
0.149	0.0306306	
0.150	0.0294486	
0.151	0.0284228	
0.152	0.0289444	
0.153	0.0299293	
0.154	0.0300936	
0.155	0.0287067	
0.156	0.0273714	
0.157	0.0273185	
0.158	0.0281813	
0.159	0.0286545	
0.160	0.0281573	
0.161	0.0268801	
0.162	0.0263694	
0.163	0.0268037	
0.164	0.0278235	
0.165	0.0278235	
0.166	0.0283244	
0.167	0.0275396	
0.168	0.0271915	
0.169	0.0278343	
0.170	0.028818	
0.171	0.0291873	
0.172	0.0286844	
0.173	0.0280016	
0.174	0.0280559	
0.175	0.0287152	
0.176	0.0292527	
0.177	0.0287556	
0.178	0.0279781	
0.179	0.0279533	
0.180	0.0288872	
0.181	0.0290553	
0.182	0.0280252	
0.183	0.0273831	
0.184	0.0275132	
0.185	0.0280998	
0.186	0.0283722	
0.187	0.0276974	
0.188	0.0266822	
0.189	0.0264212	
0.190	0.0269749	
0.191	0.0275828	
0.192	0.0273744	
0.193	0.0263536	
0.194	0.0260207	
0.195	0.0264636	
0.196	0.0273133	
0.197	0.0276795	
0.198	0.0275138	
0.199	0.0272417	
0.200	0.0275038	
0.201	0.0280773	
0.202	0.028891	
0.203	0.029219	
0.204	0.0289897	
0.205	0.028957	
0.206	0.0295124	
0.207	0.0303297	
0.208	0.0304208	
0.209	0.0299305	
0.210	0.0293953	
0.211	0.0295314	
0.212	0.0299695	
0.213	0.0301058	
0.214	0.0296103	
0.215	0.0288816	
0.216	0.0285635	
0.217	0.0287351	
0.218	0.0288358	
0.219	0.0285666	
0.220	0.0280005	
0.221	0.0276594	
0.222	0.0277001	
0.223	0.0277222	
0.224	0.0276199	
0.225	0.0274951	
0.226	0.0276274	
0.227	0.0279528	
0.228	0.0282536	
0.229	0.0283576	
0.230	0.0284764	
0.231	0.0288427	
0.232	0.0292091	
0.233	0.0294525	
0.234	0.0294216	
0.235	0.0293968	
0.236	0.0296237	
0.237	0.0296219	
0.238	0.0295929	
0.239	0.0294759	
0.240	0.0293519	
0.241	0.0289909	
0.242	0.0289442	
0.243	0.0290237	
0.244	0.028763	
0.245	0.028246	
0.246	0.0280449	
0.247	0.0280369	
0.248	0.0280533	
0.249	0.0277945	
0.250	0.0273995	
0.251	0.0273859	
0.252	0.0276731	
0.253	0.0279019	
0.254	0.0278123	
0.255	0.0277545	
0.256	0.0280832	
0.257	0.0287425	
0.258	0.0290234	
0.259	0.0289109	
0.260	0.0287166	
0.261	0.0289347	
0.262	0.0291342	
0.263	0.0293257	
0.264	0.029502	
0.265	0.029502	
0.266	0.029424	
0.267	0.029424	
0.268	0.0288831	
0.269	0.0291301	
0.270	0.0294901	
0.271	0.029254	
0.272	0.0285365	
0.273	0.0282833	
0.274	0.0282952	
0.275	0.0285209	
0.276	0.0284687	
0.277	0.0281673	
0.278	0.0277698	
0.279	0.0277698	
0.280	0.0284115	
0.281	0.0288671	
0.282	0.0288933	
0.283	0.0287959	
0.284	0.0290612	
0.285	0.0296301	
0.286	0.0301724	
0.287	0.0306072	
0.288	0.0307582	
0.289	0.0308955	
0.290	0.0311486	
0.291	0.0316514	
0.292	0.0320831	
0.293	0.0322343	
0.294	0.0321111	
0.295	0.0320693	
0.296	0.0323715	
0.297	0.0323991	
0.298	0.0320658	
0.299	0.0318479	
0.300	0.032012	
0.301	0.0321246	
0.302	0.0316816	
0.303	0.0310814	
0.304	0.030586	
0.305	0.0305267	
0.306	0.0307034	
0.307	0.0308524	
0.308	0.0307974	
0.309	0.0303828	
0.310	0.0299704	
0.311	0.0304156	
0.312	0.0313361	
0.313	0.0318605	
0.314	0.0316696	
0.315	0.0313693	
0.316	0.031414	
0.317	0.0320242	
0.318	0.0325774	
0.319	0.0325054	
0.320	0.031916	
0.321	0.031651	
0.322	0.031651	
0.323	0.032068	
0.324	0.0325327	
0.325	0.032174	
0.326	0.032174	
0.327	0.0315109	
0.328	0.0315647	
0.329	0.031808	
0.330	0.0318957	
0.331	0.0317475	
0.332	0.0315078	
0.333	0.0316208	
0.334	0.0317888	
0.335	0.0318102	
0.336	0.032054	
0.337	0.032204	
0.338	0.0324192	
0.339	0.032837	
0.340	0.0331664	
0.341	0.0333445	
0.342	0.0333445	
0.343	0.0335583	
0.344	0.033762	
0.345	0.033768	
0.346	0.0337982	
0.347	0.0339339	
0.348	0.0339331	
0.349	0.0338359	
0.350	0.0339105	
0.351	0.0338723	
0.352	0.0334877	
0.353	0.0327429	
0.354	0.0327429	
0.355	0.0332149	
0.356	0.0332149	
0.357	0.032216	
0.358	0.032216	
0.359	0.0316109	
0.360	0.0316109	
0.361	0.0324435	
0.362	0.0320858	
0.363	0.0317821	
0.364	0.0317852	
0.365	0.0323023	
0.366	0.0328242	
0.367	0.0329576	
0.368	0.0328936	
0.369	0.0329225	
0.370	0.0333	
0.371	0.0338127	
0.372	0.0340518	
0.373	0.0342836	
0.374	0.0342013	
0.375	0.0337816	
0.376	0.033481	
0.377	0.0337504	
0.378	0.034024	
0.379	0.0337163	
0.380	0.0327184	
0.381	0.0318213	
0.382	0.0318213	
0.383	0.0322939	
0.384	0.0322396	
0.385	0.03165	
0.386	0.0309737	
0.387	0.0305998	
0.388	0.0311418	
0.389	0.0315518	
0.390	0.0313825	
0.391	0.0312337	
0.392	0.0313758	
0.393	0.0317747	
0.394	0.0318452	
0.395	0.0316515	
0.396	0.0314171	
0.397	0.031396	
0.398	0.0315519	
0.399	0.0312241	
0.400	0.0312241	
0.401	0.0312241	
0.402	0.0313123	
0.403	0.0308969	
0.404	0.0300643	
0.405	0.0295576	
0.406	0.0298255	
0.407	0.0303011	
0.408	0.0304497	
0.409	0.0300014	
0.410	0.0291606	
0.411	0.0290653	
0.412	0.0295076	
0.413	0.0300555	
0.414	0.0302616	
0.415	0.030037	
0.416	0.0298002	
0.417	0.0301833	
0.418	0.0309086	
0.419	0.0313492	
0.420	0.030925	
0.421	0.030545	
0.422	0.0304905	
0.423	0.0309129	
0.424	0.0310983	
0.425	0.0307685	
0.426	0.0305371	
0.427	0.030666	
0.428	0.0306725	
0.429	0.0301441	
0.430	0.029685	
0.431	0.0299875	
0.432	0.0298483	
0.433	0.0293143	
0.434	0.0290045	
0.435	0.0287736	
0.436	0.0282898	
0.437	0.0284392	
0.438	0.0282668	
0.439	0.0279112	
0.440	0.0276134	
0.441	0.0276783	
0.442	0.0278318	
0.443	0.0278057	
0.444	0.027896	
0.445	0.0283336	
0.446	0.0285332	
0.447	0.0285619	
0.448	0.0287637	
0.449	0.029173	
0.450	0.0293805	
0.451	0.0297415	
0.452	0.0300635	
0.453	0.0304258	
0.454	0.0305168	
0.455	0.0302498	
0.456	0.0301486	
0.457	0.0303916	
0.458	0.0306497	
0.459	0.0304209	
0.460	0.0296858	
0.461	0.0296041	
0.462	0.0298343	
0.463	0.0296828	
0.464	0.0293382	
0.465	0.0286316	
0.466	0.0282314	
0.467	0.0283641	
0.468	0.028573	
0.469	0.0284961	
0.470	0.028071	
0.471	0.0280262	
0.472	0.0285213	
0.473	0.0289088	
0.474	0.0290928	
0.475	0.0290051	
0.476	0.0290337	
0.477	0.0293162	
0.478	0.0298351	
0.479	0.0299805	
0.480	0.0296381	
0.481	0.029385	
0.482	0.029385	
0.483	0.0295122	
0.484	0.0296	
0.485	0.0295288	
0.486	0.0290851	
0.487	0.0286749	
0.488	0.0284993	
0.489	0.0283388	
0.490	0.0281818	
0.491	0.0278322	
0.492	0.0273981	
0.493	0.0270768	
0.494	0.0269302	
0.495	0.0270671	
0.496	0.0268735	
0.497	0.0267398	
0.498	0.0265021	
0.499	0.0269154	
0.500	0.0272337	
0.501	0.0274165	
0.502	0.0277014	
0.503	0.0279879	
0.504	0.0280519	
0.505	0.028154	
0.506	0.0284658	
0.507	0.0287818	
0.508	0.0285244	
0.509	0.0287881	
0.510	0.029042	
0.511	0.0291985	
0.512	0.0292585	
0.513	0.0288113	
0.514	0.0286102	
0.515	0.0288477	
0.516	0.0290613	
0.517	0.0290337	
0.518	0.0285225	
0.519	0.0279632	
0.520	0.0278159	
0.521	0.0278675	
0.522	0.0279899	
0.523	0.0280182	
0.524	0.0277935	
0.525	0.0276036	
0.526	0.0277132	
0.527	0.0280745	
0.528	0.0282333	
0.529	0.0282947	
0.530	0.0285609	
0.531	0.0286759	
0.532	0.0289808	
0.533	0.029471	
0.534	0.0296357	
0.535	0.0297799	
0.536	0.0301433	
0.537	0.0304866	
0.538	0.03062	
0.539	0.0307216	
0.540	0.0311312	
0.541	0.0309361	
0.542	0.0311286	
0.543	0.0313829	
0.544	0.0310975	
0.545	0.030928	
0.546	0.0308911	
0.547	0.0311508	
0.548	0.0309706	
0.549	0.0305259	
0.550	0.0300015	
0.551	0.0299935	
0.552	0.0301272	
0.553	0.0303058	
0.554	0.0298817	
0.555	0.029444	
0.556	0.0291121	
0.557	0.029268	
0.558	0.0297531	
0.559	0.0305246	
0.560	0.0310969	
0.561	0.0309381	
0.562	0.0307014	
0.563	0.0311724	
0.564	0.0316983	
0.565	0.0318844	
0.566	0.0318623	
0.567	0.0315658	
0.568	0.0315161	
0.569	0.031818	
0.570	0.031869	
0.571	0.0316573	
0.572	0.0311928	
0.573	0.0308336	
0.574	0.0309657	
0.575	0.0309927	
0.576	0.0309436	
0.577	0.0304443	
0.578	0.030162	
0.579	0.0301783	
0.580	0.0305042	
0.581	0.0303432	
0.582	0.0303432	
0.583	0.030249	
0.584	0.0305738	
0.585	0.0309874	
0.586	0.0312969	
0.587	0.0313377	
0.588	0.0314616	
0.589	0.0316082	
0.590	0.0318816	
0.591	0.0318262	
0.592	0.031989	
0.593	0.0321536	
0.594	0.0321733	
0.595	0.0322712	
0.596	0.0322724	
0.597	0.0322239	
0.598	0.0321962	
0.599	0.0320756	
0.600	0.0317553	
0.601	0.0313703	
0.602	0.031419	
0.603	0.031657	
0.604	0.0314755	
0.605	0.0307127	
0.606	0.0302068	
0.607	0.0304149	
0.608	0.0307928	
0.609	0.030814	
0.610	0.0304231	
0.611	0.0300136	
0.612	0.030064	
0.613	0.030648	
0.614	0.0311448	
0.615	0.0311044	
0.616	0.0308712	
0.617	0.0308354	
0.618	0.0311684	
0.619	0.0315778	
0.620	0.0320049	
0.621	0.0318703	
0.622	0.0318155	
0.623	0.0317655	
0.624	0.031849	
0.625	0.0316824	
0.626	0.0315366	
0.627	0.03152	
0.628	0.0314426	
0.629	0.0308813	
0.630	0.0302049	
0.631	0.0299906	
0.632	0.0301591	
0.633	0.0299334	
0.634	0.0292834	
0.635	0.0288226	
0.636	0.0288958	
0.637	0.0291281	
0.638	0.0291528	
0.639	0.0290024	
0.640	0.0289061	
0.641	0.0289681	
0.642	0.0297852	
0.643	0.0302683	
0.644	0.0300741	
0.645	0.0293295	
0.646	0.0290872	
0.647	0.0296618	
0.648	0.0306731	
0.649	0.0308024	
0.650	0.0297684	
0.651	0.0287341	
0.652	0.0288601	
0.653	0.0300299	
0.654	0.0303357	
0.655	0.0292663	
0.656	0.0276781	
0.657	0.0274418	
0.658	0.0284163	
0.659	0.0289422	
0.660	0.0285108	
0.661	0.0274215	
0.662	0.0267478	
0.663	0.0269508	
0.664	0.0278644	
0.665	0.0284031	
0.666	0.0280261	
0.667	0.0272223	
0.668	0.0272728	
0.669	0.0282312	
0.670	0.0290322	
0.671	0.0288178	
0.672	0.0281202	
0.673	0.0278842	
0.674	0.0284425	
0.675	0.0292942	
0.676	0.0293045	
0.677	0.0283497	
0.678	0.0277705	
0.679	0.0281579	
0.680	0.0288535	
0.681	0.0283626	
0.682	0.0283626	
0.683	0.0273765	
0.684	0.0271168	
0.685	0.0274275	
0.686	0.0277421	
0.687	0.0275569	
0.688	0.0266713	
0.689	0.0260785	
0.690	0.0263799	
0.691	0.0269095	
0.692	0.0270419	
0.693	0.0262643	
0.694	0.0254731	
0.695	0.0258211	
0.696	0.0267469	
0.697	0.027238	
0.698	0.0270985	
0.699	0.0269391	
0.700	0.0271504	
0.701	0.0277474	
0.702	0.0282885	
0.703	0.0286905	
0.704	0.0286188	
0.705	0.0285521	
0.706	0.0291016	
0.707	0.0299209	
0.708	0.0303061	
0.709	0.0298957	
0.710	0.0294346	
0.711	0.0293974	
0.712	0.0299159	
0.713	0.0301761	
0.714	0.0296872	
0.715	0.0289743	
0.716	0.0288815	
0.717	0.029035	
0.718	0.029134	
0.719	0.0288046	
0.720	0.0280997	
0.721	0.0276517	
0.722	0.0277321	
0.723	0.0280858	
0.724	0.0279034	
0.725	0.0275003	
0.726	0.0272539	
0.727	0.0275783	
0.728	0.0283265	
0.729	0.0287122	
0.730	0.0286325	
0.731	0.0283773	
0.732	0.0285759	
0.733	0.0293529	
0.734	0.0298142	
0.735	0.029729	
0.736	0.0294416	
0.737	0.0292197	
0.738	0.0295196	
0.739	0.0299019	
0.740	0.0299736	
0.741	0.0294507	
0.742	0.0289974	
0.743	0.0288511	
0.744	0.0290163	
0.745	0.0288084	
0.746	0.0283679	
0.747	0.0278762	
0.748	0.0276172	
0.749	0.0277792	
0.750	0.0278151	
0.751	0.0275295	
0.752	0.0273125	
0.753	0.0273733	
0.754	0.0276837	
0.755	0.027991	
0.756	0.0279852	
0.757	0.0280419	
0.758	0.028309	
0.759	0.0287342	
0.760	0.0289763	
0.761	0.0288314	
0.762	0.0286478	
0.763	0.0286654	
0.764	0.0289612	
0.765	0.0294445	
0.766	0.0296192	
0.767	0.0292189	
0.768	0.0286846	
0.769	0.028639	
0.770	0.0290766	
0.771	0.0293812	
0.772	0.0291734	
0.773	0.0285149	
0.774	0.0279812	
0.775	0.0280705	
0.776	0.0284369	
0.777	0.028464	
0.778	0.0281561	
0.779	0.0279492	
0.780	0.0280851	
0.781	0.0284523	
0.782	0.0288185	
0.783	0.0288773	
0.784	0.0287936	
0.785	0.0293133	
0.786	0.0297265	
0.787	0.0299293	
0.788	0.0301436	
0.789	0.0303947	
0.790	0.0307892	
0.791	0.0312639	
0.792	0.0315154	
0.793	0.0316824	
0.794	0.0318046	
0.795	0.032097	
0.796	0.0324618	
0.797	0.0325398	
0.798	0.0322363	
0.799	0.0319415	
0.800	0.0321014	
0.801	0.0323831	
0.802	0.0321184	
0.803	0.0314607	
0.804	0.0307764	
0.805	0.0305543	
0.806	0.0308326	
0.807	0.0310094	
0.808	0.0310094	
0.809	0.0304066	
0.810	0.0299335	
0.811	0.0300357	
0.812	0.0305841	
0.813	0.0315371	
0.814	0.0315371	
0.815	0.0315371	
0.816	0.0313171	
0.817	0.0318248	
0.818	0.0325734	
0.819	0.0326672	
0.820	0.0321908	
0.821	0.0317044	
0.822	0.0320636	
0.823	0.0328782	
0.824	0.0329447	
0.825	0.0329447	
0.826	0.0318117	
0.827	0.031668	
0.828	0.0321268	
0.829	0.0324542	
0.830	0.0322219	
0.831	0.0317141	
0.832	0.0314828	
0.833	0.0317172	
0.834	0.0320656	
0.835	0.0320278	
0.836	0.03205	
0.837	0.0321581	
0.838	0.0326144	
0.839	0.0331197	
0.840	0.0331016	
0.841	0.0331016	
0.842	0.0333238	
0.843	0.0335977	
0.844	0.0337737	
0.845	0.0339565	
0.846	0.033844	
0.847	0.0336654	
0.848	0.033749	
0.849	0.0337964	
0.850	0.03398	
0.851	0.03398	
0.852	0.0334544	
0.853	0.0327804	
0.854	0.0329203	
0.855	0.0329203	
0.856	0.0331013	
0.857	0.0331013	
0.858	0.0314566	
0.859	0.0314566	
0.860	0.0321148	
0.861	0.0321148	
0.862	0.0321511	
0.863	0.0317118	
0.864	0.0317344	
0.865	0.0323107	
0.866	0.0323107	
0.867	0.0330101	
0.868	0.0329176	
0.869	0.032829	
0.870	0.0330999	
0.871	0.0336623	
0.872	0.0341371	
0.873	0.0341471	
0.874	0.0339245	
0.875	0.0336568	
0.876	0.0335754	
0.877	0.0338672	
0.878	0.0340465	
0.879	0.0337207	
0.880	0.0327434	
0.881	0.03228	
0.882	0.0325657	
0.883	0.0328829	
0.884	0.0322674	
0.885	0.0313894	
0.886	0.0308821	
0.887	0.030816	
0.888	0.031416	
0.889	0.0317595	
0.890	0.0314183	
0.891	0.0310994	
0.892	0.0316752	
0.893	0.0322649	
0.894	0.0320666	
0.895	0.0315999	
0.896	0.0314979	
0.897	0.0318714	
0.898	0.0322541	
0.899	0.0318282	
0.900	0.0308272	
0.901	0.0306509	
0.902	0.03126	
0.903	0.0316746	
0.904	0.0309017	
0.905	0.0299051	
0.906	0.029656	
0.907	0.0300277	
0.908	0.0305012	
0.909	0.0302183	
0.910	0.0294331	
0.911	0.0289157	
0.912	0.0291616	
0.913	0.0301044	
0.914	0.030426	
0.915	0.0302048	
0.916	0.0297562	
0.917	0.0300204	
0.918	0.0306685	
0.919	0.0312301	
0.920	0.0311775	
0.921	0.0306322	
0.922	0.0304433	
0.923	0.0306824	
0.924	0.0307263	
0.925	0.030812	
0.926	0.0309344	
0.927	0.030842	
0.928	0.0303738	
0.929	0.0300626	
0.930	0.0300051	
0.931	0.03011	
0.932	0.0298251	
0.933	0.0294581	
0.934	0.0289868	
0.935	0.028734	
0.936	0.0285794	
0.937	0.0287656	
0.938	0.0286124	
0.939	0.0280691	
0.940	0.0278099	
0.941	0.0277536	
0.942	0.0281546	
0.943	0.0281269	
0.944	0.0282727	
0.945	0.0284752	
0.946	0.0285544	
0.947	0.0287654	
0.948	0.0291087	
0.949	0.0294181	
0.950	0.0294181	
0.951	0.029769	
0.952	0.029769	
0.953	0.03049	
0.954	0.0307069	
0.955	0.030265	
0.956	0.0301106	
0.957	0.0304564	
0.958	0.0306398	
0.959	0.0306398	
0.960	0.0296566	
0.961	0.0296566	
0.962	0.0295301	
0.963	0.0295301	
0.964	0.0292099	
0.965	0.0292099	
0.966	0.0284709	
0.967	0.0284709	
0.968	0.0285064	
0.969	0.0285064	
0.970	0.0280406	
0.971	0.0280936	
0.972	0.0283528	
0.973	0.028576	
0.974	0.0289648	
0.975	0.0288423	
0.976	0.0288423	
0.977	0.0290902	
0.978	0.0295389	
0.979	0.02969	
0.980	0.0297128	
0.981	0.0296504	
0.982	0.0294571	
0.983	0.0293815	
0.984	0.0293349	
0.985	0.0292861	
0.986	0.0290992	
0.987	0.0286673	
0.988	0.0281203	
0.989	0.0279765	
0.990	0.0278831	
0.991	0.027724	
0.992	0.0273554	
0.993	0.0270589	
0.994	0.0271378	
0.995	0.0271318	
0.996	0.0269428	
0.997	0.0268083	
0.998	0.026753	
0.999	0.0267939	
1.000	0.0270519	
1.001	0.0271766	
1.002	0.0275321	
1.003	0.0278564	
1.004	0.0280298	
1.005	0.0281374	
1.006	0.0281328	
1.007	0.0284789	
1.008	0.028697	
1.009	0.0286629	
1.010	0.0288371	
1.011	0.0292907	
1.012	0.029302	
1.013	0.0287531	
1.014	0.0285629	
1.015	0.0289796	
1.016	0.0290829	
1.017	0.0290061	
1.018	0.0285407	
1.019	0.0281596	
1.020	0.0280843	
1.021	0.0280949	
1.022	0.0281147	
1.023	0.0278917	
1.024	0.0276749	
1.025	0.0276192	
1.026	0.0279062	
1.027	0.0280117	
1.028	0.0280802	
1.029	0.0283678	
1.030	0.0286319	
1.031	0.0288526	
1.032	0.0289364	
1.033	0.0290607	
1.034	0.0294849	
1.035	0.0299481	
1.036	0.030274	
1.037	0.030349	
1.038	0.0305085	
1.039	0.0306696	
1.040	0.0308527	
1.041	0.0311098	
1.042	0.0312608	
1.043	0.031335	
1.044	0.0310281	
1.045	0.0306093	
1.046	0.0307492	
1.047	0.0310258	
1.048	0.0310258	
1.049	0.0306887	
1.050	0.0301384	
1.051	0.0299286	
1.052	0.0301158	
1.053	0.0301628	
1.054	0.0300969	
1.055	0.0297456	
1.056	0.0296928	
1.057	0.0297257	
1.058	0.0301208	
1.059	0.0308731	
1.060	0.0308731	
1.061	0.0309047	
1.062	0.0309047	
1.063	0.0316313	
1.064	0.0316313	
1.065	0.0319496	
1.066	0.0319496	
1.067	0.0314553	
1.068	0.0314553	
1.069	0.0318848	
1.070	0.0318848	
1.071	0.0315491	
1.072	0.0315491	
1.073	0.0309249	
1.074	0.0309249	
1.075	0.0309497	
1.076	0.0309497	
1.077	0.0303948	
1.078	0.0300688	
1.079	0.030341	
1.080	0.0306649	
1.081	0.0303876	
1.082	0.0301178	
1.083	0.0301033	
1.084	0.0305311	
1.085	0.0311113	
1.086	0.03157	
1.087	0.0315227	
1.088	0.0312729	
1.089	0.0314123	
1.090	0.0318418	
1.091	0.0320391	
1.092	0.0320009	
1.093	0.0319529	
1.094	0.0320626	
1.095	0.0322345	
1.096	0.0323282	
1.097	0.0322485	
1.098	0.032272	
1.099	0.0322933	
1.100	0.031905	
1.101	0.0314125	
1.102	0.031372	
1.103	0.0318336	
1.104	0.0317912	
1.105	0.0310469	
1.106	0.0302497	
1.107	0.0302936	
1.108	0.0302936	
1.109	0.0311132	
1.110	0.03088	
1.111	0.0302729	
1.112	0.0299351	
1.113	0.0303864	
1.114	0.0310606	
1.115	0.0314881	
1.116	0.0311454	
1.117	0.0308225	
1.118	0.0309191	
1.119	0.0316278	
1.120	0.0321974	
1.121	0.0323077	
1.122	0.031884	
1.123	0.031884	
1.124	0.0316228	
1.125	0.0316745	
1.126	0.0318583	
1.127	0.0315854	
1.128	0.0312417	
1.129	0.0306431	
1.130	0.0302892	
1.131	0.0302251	
1.132	0.0301466	
1.133	0.0300479	
1.134	0.0293003	
1.135	0.0286795	
1.136	0.0285488	
1.137	0.0288041	
1.138	0.0292416	
1.139	0.0291194	
1.140	0.0287869	
1.141	0.0286905	
1.142	0.029461	
1.143	0.0300665	
1.144	0.0302265	
1.145	0.0297221	
1.146	0.029253	
1.147	0.0295062	
1.148	0.0303102	
1.149	0.0306987	
1.150	0.030069	
1.151	0.0289905	
1.152	0.0286894	
1.153	0.0295441	
1.154	0.0303073	
1.155	0.0295356	
1.156	0.0280016	
1.157	0.0275602	
1.158	0.0275602	
1.159	0.0287159	
1.160	0.0288179	
1.161	0.0271801	
1.162	0.0271801	
1.163	0.0269932	
1.164	0.0269932	
1.165	0.0285244	
1.166	0.0285244	
1.167	0.0273977	
1.168	0.0273977	
1.169	0.0277716	
1.170	0.0277716	
1.171	0.0292483	
1.172	0.0285393	
1.173	0.0280281	
1.174	0.0280609	
1.175	0.0288332	
1.176	0.0292892	
1.177	0.0287522	
1.178	0.0280464	
1.179	0.0280443	
1.180	0.0288072	
1.181	0.0292488	
1.182	0.0281481	
1.183	0.0272358	
1.184	0.027306	
1.185	0.0279767	
1.186	0.0283683	
1.187	0.0278053	
1.188	0.0268976	
1.189	0.0263527	
1.190	0.0267853	
1.191	0.0273816	
1.192	0.0273926	
1.193	0.0266534	
1.194	0.0262044	
1.195	0.026361	
1.196	0.0269905	
1.197	0.027507	
1.198	0.0277101	
1.199	0.0274707	
1.200	0.0273308	
1.201	0.0278923	
1.202	0.0287432	
1.203	0.0291166	
1.204	0.0290109	
1.205	0.0289868	
1.206	0.0295057	
1.207	0.0302099	
1.208	0.0304227	
1.209	0.0298851	
1.210	0.0293556	
1.211	0.0294329	
1.212	0.0297422	
1.213	0.029885	
1.214	0.0295025	
1.215	0.0288817	
1.216	0.0285323	
1.217	0.0285163	
1.218	0.0285658	
1.219	0.0283625	
1.220	0.0279555	
1.221	0.027632	
1.222	0.0274437	
1.223	0.0275816	
1.224	0.0276337	
1.225	0.0275183	
1.226	0.0275274	
1.227	0.0279243	
1.228	0.0283835	
1.229	0.0285942	
1.230	0.0284861	
1.231	0.0286812	
1.232	0.0290019	
1.233	0.029471	
1.234	0.0295728	
1.235	0.0295369	
1.236	0.0295417	
1.237	0.0294951	
1.238	0.0293905	
1.239	0.0294914	
1.240	0.0294999	
1.241	0.0290082	
1.242	0.0286226	
1.243	0.0286591	
1.244	0.028689	
1.245	0.028366	
1.246	0.0278332	
1.247	0.0274114	
1.248	0.0274211	
1.249	0.0278375	
1.250	0.0278371	
1.251	0.0274489	
1.252	0.0270696	
1.253	0.0271273	
1.254	0.0275702	
1.255	0.0279621	
1.256	0.0282066	
1.257	0.0281898	
1.258	0.0281911	
1.259	0.0284286	
1.260	0.0288695	
1.261	0.0290647	
1.262	0.0288263	
1.263	0.0285046	
1.264	0.0288332	
1.265	0.0295157	
1.266	0.0295157	
1.267	0.0297212	
1.268	0.0290127	
1.269	0.0284764	
1.270	0.028684	
1.271	0.0292077	
1.272	0.0294458	
1.273	0.028964	
1.274	0.0277517	
1.275	0.0277517	
1.276	0.0280474	
1.277	0.0287421	
1.278	0.0287421	
