Time [s]	gt_FA2TC_data.n_meas(W:0000EED4h)	
4.127	0.0319312	
4.128	0.0319312	
4.129	0.0314883	
4.130	0.0314883	
4.131	0.030671	
4.132	0.030671	
4.133	0.0299965	
4.134	0.0299965	
4.135	0.0295918	
4.136	0.0296349	
4.137	0.0297002	
4.138	0.0298176	
4.139	0.0301229	
4.140	0.0302512	
4.141	0.030265	
4.142	0.0301985	
4.143	0.0302104	
4.144	0.0303365	
4.145	0.0306189	
4.146	0.0305303	
4.147	0.0304258	
4.148	0.0301517	
4.149	0.0299448	
4.150	0.0297767	
4.151	0.029673	
4.152	0.0293213	
4.153	0.0293213	
4.154	0.0288511	
4.155	0.0286788	
4.156	0.0283089	
4.157	0.0280156	
4.158	0.0276016	
4.159	0.0271742	
4.160	0.0271054	
4.161	0.0270099	
4.162	0.0270778	
4.163	0.026967	
4.164	0.0268609	
4.165	0.0268474	
4.166	0.0271567	
4.167	0.0273519	
4.168	0.0275013	
4.169	0.0274058	
4.170	0.0274628	
4.171	0.0277577	
4.172	0.0277577	
4.173	0.0278088	
4.174	0.0274343	
4.175	0.0274886	
4.176	0.0277367	
4.177	0.0280199	
4.178	0.0277868	
4.179	0.0274749	
4.180	0.0271275	
4.181	0.0270496	
4.182	0.0271602	
4.183	0.0270452	
4.184	0.0265821	
4.185	0.0261126	
4.186	0.0260918	
4.187	0.0260146	
4.188	0.0258545	
4.189	0.0254865	
4.190	0.0253193	
4.191	0.0255228	
4.192	0.0255678	
4.193	0.0255202	
4.194	0.0254635	
4.195	0.0255455	
4.196	0.0259007	
4.197	0.0264114	
4.198	0.0267206	
4.199	0.0268306	
4.200	0.0269096	
4.201	0.0273608	
4.202	0.0279089	
4.203	0.0282235	
4.204	0.0284313	
4.205	0.0286618	
4.206	0.0288319	
4.207	0.0292438	
4.208	0.0294206	
4.209	0.029411	
4.210	0.0293782	
4.211	0.0295779	
4.212	0.0294712	
4.213	0.0292038	
4.214	0.0289482	
4.215	0.0289442	
4.216	0.0287683	
4.217	0.0283987	
4.218	0.0280026	
4.219	0.0277489	
4.220	0.0274756	
4.221	0.0272251	
4.222	0.0269195	
4.223	0.02669	
4.224	0.0266071	
4.225	0.0266037	
4.226	0.0267421	
4.227	0.0268731	
4.228	0.0269955	
4.229	0.027073	
4.230	0.0274186	
4.231	0.0278271	
4.232	0.0281652	
4.233	0.0280467	
4.234	0.0278685	
4.235	0.0281594	
4.236	0.028653	
4.237	0.0287696	
4.238	0.0285477	
4.239	0.0282395	
4.240	0.0282215	
4.241	0.0283696	
4.242	0.028296	
4.243	0.0279533	
4.244	0.027443	
4.245	0.0271767	
4.246	0.0272298	
4.247	0.0269828	
4.248	0.0265915	
4.249	0.026091	
4.250	0.02591	
4.251	0.0258435	
4.252	0.0258023	
4.253	0.0258023	
4.254	0.0258214	
4.255	0.0258334	
4.256	0.0259312	
4.257	0.026139	
4.258	0.0263356	
4.259	0.0266884	
4.260	0.0269636	
4.261	0.0270771	
4.262	0.0273054	
4.263	0.0275889	
4.264	0.0276937	
4.265	0.0276506	
4.266	0.0277821	
4.267	0.0280147	
4.268	0.0281653	
4.269	0.028201	
4.270	0.0281703	
4.271	0.0281683	
4.272	0.028113	
4.273	0.0281131	
4.274	0.0279358	
4.275	0.027713	
4.276	0.0274983	
4.277	0.0274753	
4.278	0.0275567	
4.279	0.0274122	
4.280	0.0272435	
4.281	0.0272778	
4.282	0.0274584	
4.283	0.0275768	
4.284	0.0275719	
4.285	0.0278137	
4.286	0.028128	
4.287	0.0284874	
4.288	0.0287371	
4.289	0.0290119	
4.290	0.0294925	
4.291	0.0301187	
4.292	0.0305501	
4.293	0.0308671	
4.294	0.0312444	
4.295	0.0317429	
4.296	0.0321173	
4.297	0.0323606	
4.298	0.0325575	
4.299	0.0326714	
4.300	0.0327886	
4.301	0.03302	
4.302	0.0329625	
4.303	0.0327801	
4.304	0.0325499	
4.305	0.0324793	
4.306	0.0324793	
4.307	0.0323318	
4.308	0.0323318	
4.309	0.0314939	
4.310	0.0314939	
4.311	0.0315489	
4.312	0.0317894	
4.313	0.0317894	
4.314	0.0321799	
4.315	0.0323568	
4.316	0.0323568	
4.317	0.0329517	
4.318	0.0329517	
4.319	0.0331935	
4.320	0.0334575	
4.321	0.0337541	
4.322	0.034071	
4.323	0.0339653	
4.324	0.0339653	
4.325	0.0336999	
4.326	0.0335875	
4.327	0.0336517	
4.328	0.0337596	
4.329	0.0337293	
4.330	0.0335936	
4.331	0.0333476	
4.332	0.0332837	
4.333	0.0332768	
4.334	0.0332901	
4.335	0.0333076	
4.336	0.0332598	
4.337	0.0333288	
4.338	0.0337366	
4.339	0.0340243	
4.340	0.0340885	
4.341	0.034249	
4.342	0.034249	
4.343	0.0348105	
4.344	0.0348695	
4.345	0.034962	
4.346	0.0350162	
4.347	0.0350649	
4.348	0.0350834	
4.349	0.0350834	
4.350	0.035141	
4.351	0.0348568	
4.352	0.0347448	
4.353	0.0346755	
4.354	0.0344365	
4.355	0.0342452	
4.356	0.034064	
4.357	0.0337997	
4.358	0.033529	
4.359	0.0333447	
4.360	0.0333272	
4.361	0.0333941	
4.362	0.0335073	
4.363	0.033648	
4.364	0.0337656	
4.365	0.0338747	
4.366	0.034122	
4.367	0.0342873	
4.368	0.034393	
4.369	0.0348516	
4.370	0.0352752	
4.371	0.035257	
4.372	0.0352923	
4.373	0.0355617	
4.374	0.0357141	
4.375	0.0356089	
4.376	0.0353422	
4.377	0.0350991	
4.378	0.0349632	
4.379	0.0349048	
4.380	0.0345966	
4.381	0.0339834	
4.382	0.0334648	
4.383	0.0330579	
4.384	0.0329622	
4.385	0.0327986	
4.386	0.0326034	
4.387	0.0322818	
4.388	0.0322669	
4.389	0.0325569	
4.390	0.0327352	
4.391	0.0326634	
4.392	0.032699	
4.393	0.0327823	
4.394	0.0326604	
4.395	0.0326321	
4.396	0.0324466	
4.397	0.0322078	
4.398	0.0320702	
4.399	0.0321249	
4.400	0.0320076	
4.401	0.031655	
4.402	0.0312162	
4.403	0.0311254	
4.404	0.030886	
4.405	0.0306174	
4.406	0.0301981	
4.407	0.0299995	
4.408	0.0298436	
4.409	0.0298305	
4.410	0.0296164	
4.411	0.0292798	
4.412	0.029388	
4.413	0.0296639	
4.414	0.029867	
4.415	0.0298202	
4.416	0.0300257	
4.417	0.0300934	
4.418	0.030281	
4.419	0.0303577	
4.420	0.0302184	
4.421	0.0301768	
4.422	0.0302044	
4.423	0.0302377	
4.424	0.0303086	
4.425	0.0299926	
4.426	0.0300422	
4.427	0.0299589	
4.428	0.0294643	
4.429	0.0292268	
4.430	0.0289534	
4.431	0.0289812	
4.432	0.0286349	
4.433	0.0282232	
4.434	0.0278502	
4.435	0.0276483	
4.436	0.0274764	
4.437	0.0273543	
4.438	0.0271869	
4.439	0.0269355	
4.440	0.0270943	
4.441	0.027119	
4.442	0.0271607	
4.443	0.0275375	
4.444	0.027678	
4.445	0.027736	
4.446	0.0278285	
4.447	0.0282993	
4.448	0.0286882	
4.449	0.028921	
4.450	0.029118	
4.451	0.0293474	
4.452	0.0297864	
4.453	0.0299641	
4.454	0.0302834	
4.455	0.0301938	
4.456	0.0302327	
4.457	0.0303322	
4.458	0.0301817	
4.459	0.030078	
4.460	0.0297395	
4.461	0.0296058	
4.462	0.0294101	
4.463	0.0294101	
4.464	0.0290194	
4.465	0.0286459	
4.466	0.0281475	
4.467	0.0280437	
4.468	0.0279319	
4.469	0.0278392	
4.470	0.0274894	
4.471	0.027574	
4.472	0.0277697	
4.473	0.0279645	
4.474	0.0281978	
4.475	0.0282078	
4.476	0.0281527	
4.477	0.028618	
4.478	0.028618	
4.479	0.028902	
4.480	0.0287099	
4.481	0.0287158	
4.482	0.0286704	
4.483	0.0286242	
4.484	0.0286327	
4.485	0.0281846	
4.486	0.0281846	
4.487	0.0276014	
4.488	0.0274735	
4.489	0.0274244	
4.490	0.027016	
4.491	0.026601	
4.492	0.0261602	
4.493	0.0259186	
4.494	0.0259186	
4.495	0.0256075	
4.496	0.0256075	
4.497	0.0253691	
4.498	0.0253691	
4.499	0.0254902	
4.500	0.0254902	
4.501	0.0260537	
4.502	0.0260258	
4.503	0.0262213	
4.504	0.0265575	
4.505	0.026835	
4.506	0.0269438	
4.507	0.0271086	
4.508	0.0271886	
4.509	0.0274557	
4.510	0.0276573	
4.511	0.0277385	
4.512	0.0277385	
4.513	0.0278709	
4.514	0.0279661	
4.515	0.0278661	
4.516	0.0277399	
4.517	0.0276415	
4.518	0.0276592	
4.519	0.0275517	
4.520	0.0273268	
4.521	0.0269994	
4.522	0.0268438	
4.523	0.0267386	
4.524	0.0266906	
4.525	0.0266115	
4.526	0.0264483	
4.527	0.0265836	
4.528	0.0267982	
4.529	0.0267911	
4.530	0.0269685	
4.531	0.0272643	
4.532	0.0276206	
4.533	0.0278904	
4.534	0.0282312	
4.535	0.0286326	
4.536	0.0289462	
4.537	0.0295061	
4.538	0.0298108	
4.539	0.0303641	
4.540	0.0306251	
4.541	0.0310155	
4.542	0.0312475	
4.543	0.0313948	
4.544	0.0315283	
4.545	0.0317711	
4.546	0.0319213	
4.547	0.0318336	
4.548	0.0318446	
4.549	0.0315684	
4.550	0.0313837	
4.551	0.0312154	
4.552	0.0311006	
4.553	0.0312812	
4.554	0.0312812	
4.555	0.0309043	
4.556	0.0307733	
4.557	0.0306766	
4.558	0.0307747	
4.559	0.0309823	
4.560	0.0309271	
4.561	0.031	
4.562	0.0314386	
4.563	0.0322561	
4.564	0.0326175	
4.565	0.0326445	
4.566	0.0325815	
4.567	0.0323416	
4.568	0.0327197	
4.569	0.0331101	
4.570	0.0332625	
4.571	0.0330188	
4.572	0.0325791	
4.573	0.0326337	
4.574	0.0327869	
4.575	0.0329066	
4.576	0.0325894	
4.577	0.0319883	
4.578	0.0315557	
4.579	0.0319508	
4.580	0.0321143	
4.581	0.0319791	
4.582	0.0317171	
4.583	0.0316236	
4.584	0.0317275	
4.585	0.0320994	
4.586	0.0325455	
4.587	0.0327097	
4.588	0.0325615	
4.589	0.0326318	
4.590	0.0329434	
4.591	0.0332212	
4.592	0.0333956	
4.593	0.0333777	
4.594	0.0332675	
4.595	0.0335882	
4.596	0.0335882	
4.597	0.0337546	
4.598	0.0336201	
4.599	0.0329992	
4.600	0.0329992	
4.601	0.0329992	
4.602	0.0329992	
4.603	0.0325952	
4.604	0.0325952	
4.605	0.0319497	
4.606	0.0319497	
4.607	0.0320288	
4.608	0.0320288	
4.609	0.0316443	
4.610	0.0316443	
4.611	0.0317805	
4.612	0.032242	
4.613	0.0323976	
4.614	0.0322229	
4.615	0.0322229	
4.616	0.0325595	
4.617	0.0329233	
4.618	0.0331195	
4.619	0.0329999	
4.620	0.0329715	
4.621	0.0331536	
4.622	0.0332739	
4.623	0.0332294	
4.624	0.032904	
4.625	0.0325165	
4.626	0.0324164	
4.627	0.0322453	
4.628	0.0319147	
4.629	0.0314728	
4.630	0.0309259	
4.631	0.0306075	
4.632	0.0305103	
4.633	0.030355	
4.634	0.0301684	
4.635	0.0297681	
4.636	0.0295216	
4.637	0.0298426	
4.638	0.0301285	
4.639	0.0301602	
4.640	0.0301258	
4.641	0.0302493	
4.642	0.0305851	
4.643	0.0307389	
4.644	0.0307175	
4.645	0.0305531	
4.646	0.0303584	
4.647	0.0303972	
4.648	0.0305816	
4.649	0.0304807	
4.650	0.0304807	
4.651	0.029532	
4.652	0.0293239	
4.653	0.0292683	
4.654	0.0292683	
4.655	0.0290631	
4.656	0.0286462	
4.657	0.0282316	
4.658	0.027758	
4.659	0.027374	
4.660	0.0273578	
4.661	0.0273578	
4.662	0.0271744	
4.663	0.0271415	
4.664	0.0271866	
4.665	0.027225	
4.666	0.0273707	
4.667	0.0273558	
4.668	0.0273678	
4.669	0.0275589	
4.670	0.0277912	
4.671	0.0280008	
4.672	0.0278577	
4.673	0.0276091	
4.674	0.0275701	
4.675	0.0277182	
4.676	0.0278112	
4.677	0.0278257	
4.678	0.0275848	
4.679	0.0275848	
4.680	0.0273251	
4.681	0.0272963	
4.682	0.0271631	
4.683	0.0268516	
4.684	0.0266183	
4.685	0.0262481	
4.686	0.0262088	
4.687	0.0260784	
4.688	0.0257637	
4.689	0.0255009	
4.690	0.0252365	
4.691	0.0255485	
4.692	0.0256449	
4.693	0.025596	
4.694	0.0254029	
4.695	0.0255342	
4.696	0.0255342	
4.697	0.0262534	
4.698	0.0266948	
4.699	0.0266948	
4.700	0.0269787	
4.701	0.0269787	
4.702	0.0279805	
4.703	0.0279805	
4.704	0.0284919	
4.705	0.0284919	
4.706	0.0290391	
4.707	0.0290391	
4.708	0.0293413	
4.709	0.0293413	
4.710	0.0293971	
4.711	0.0293971	
4.712	0.0294073	
4.713	0.0294073	
4.714	0.0288973	
4.715	0.0286543	
4.716	0.0285923	
4.717	0.0285188	
4.718	0.0281537	
4.719	0.0276788	
4.720	0.0272384	
4.721	0.0272523	
4.722	0.0271053	
4.723	0.0269162	
4.724	0.026588	
4.725	0.0264604	
4.726	0.0266448	
4.727	0.0269109	
4.728	0.027205	
4.729	0.0272724	
4.730	0.027308	
4.731	0.0275926	
4.732	0.0279837	
4.733	0.0282429	
4.734	0.0281119	
4.735	0.028192	
4.736	0.0283523	
4.737	0.0285436	
4.738	0.0285424	
4.739	0.0282918	
4.740	0.0281565	
4.741	0.0280681	
4.742	0.0279224	
4.743	0.0276943	
4.744	0.0273361	
4.745	0.0269617	
4.746	0.026711	
4.747	0.0266137	
4.748	0.0264644	
4.749	0.0264139	
4.750	0.0261822	
4.751	0.0260107	
4.752	0.0258036	
4.753	0.0258354	
4.754	0.0258354	
4.755	0.0261023	
4.756	0.0262128	
4.757	0.0263258	
4.758	0.0265604	
4.759	0.0269556	
4.760	0.0273704	
4.761	0.0272894	
4.762	0.0272966	
4.763	0.0275423	
4.764	0.0279742	
4.765	0.0279742	
4.766	0.0280389	
4.767	0.0279365	
4.768	0.0281237	
4.769	0.0283642	
4.770	0.0283532	
4.771	0.0282862	
4.772	0.0281373	
4.773	0.0279672	
4.774	0.0277341	
4.775	0.0276873	
4.776	0.0277684	
4.777	0.0278171	
4.778	0.0274826	
4.779	0.0270314	
4.780	0.0267577	
4.781	0.0270708	
4.782	0.0274884	
4.783	0.0276834	
4.784	0.0274536	
4.785	0.0275255	
4.786	0.0279182	
4.787	0.0285587	
4.788	0.0290418	
4.789	0.0292115	
4.790	0.0293783	
4.791	0.0298885	
4.792	0.0307125	
4.793	0.0313313	
4.794	0.031514	
4.795	0.0316446	
4.796	0.0320876	
4.797	0.0326363	
4.798	0.0329856	
4.799	0.0330209	
4.800	0.0327668	
4.801	0.0328163	
4.802	0.0329633	
4.803	0.0330115	
4.804	0.0327142	
4.805	0.0324175	
4.806	0.0323404	
4.807	0.0323745	
4.808	0.0320354	
4.809	0.0314462	
4.810	0.0312816	
4.811	0.0315005	
4.812	0.0317948	
4.813	0.0317888	
4.814	0.0317989	
4.815	0.0321683	
4.816	0.0325671	
4.817	0.0328541	
4.818	0.0328265	
4.819	0.0328341	
4.820	0.0330095	
4.821	0.0335213	
4.822	0.0338387	
4.823	0.0337725	
4.824	0.0335264	
4.825	0.033492	
4.826	0.0337121	
4.827	0.0338836	
4.828	0.0337025	
4.829	0.0332663	
4.830	0.0330961	
4.831	0.0331328	
4.832	0.0333636	
4.833	0.0333393	
4.834	0.0331471	
4.835	0.032975	
4.836	0.0331977	
4.837	0.0336375	
4.838	0.0339016	
4.839	0.0339919	
4.840	0.0342141	
4.841	0.0344501	
4.842	0.0346975	
4.843	0.0349227	
4.844	0.0349158	
4.845	0.0348533	
4.846	0.0349022	
4.847	0.0351876	
4.848	0.0353556	
4.849	0.0353054	
4.850	0.0350031	
4.851	0.0347575	
4.852	0.0346202	
4.853	0.0347148	
4.854	0.0347148	
4.855	0.0344481	
4.856	0.0339968	
4.857	0.0336672	
4.858	0.0334552	
4.859	0.033607	
4.860	0.0335599	
4.861	0.033362	
4.862	0.0333166	
4.863	0.0334276	
4.864	0.0337037	
4.865	0.0338984	
4.866	0.0340097	
4.867	0.0341348	
4.868	0.0344099	
4.869	0.0349204	
4.870	0.0352759	
4.871	0.035315	
4.872	0.0351961	
4.873	0.0353146	
4.874	0.0356416	
4.875	0.035704	
4.876	0.0353802	
4.877	0.0347169	
4.878	0.034468	
4.879	0.0343424	
4.880	0.0342188	
4.881	0.0339479	
4.882	0.033293	
4.883	0.0329291	
4.884	0.0327186	
4.885	0.032811	
4.886	0.0326382	
4.887	0.0323471	
4.888	0.0323431	
4.889	0.0324455	
4.890	0.0326962	
4.891	0.0329613	
4.892	0.032928	
4.893	0.032565	
4.894	0.0324378	
4.895	0.0325857	
4.896	0.0326444	
4.897	0.0324515	
4.898	0.0321391	
4.899	0.0318823	
4.900	0.0316875	
4.901	0.031766	
4.902	0.031457	
4.903	0.0307568	
4.904	0.0303144	
4.905	0.0302434	
4.906	0.0302283	
4.907	0.0300606	
4.908	0.029824	
4.909	0.0294595	
4.910	0.0291113	
4.911	0.0294984	
4.912	0.0297599	
4.913	0.0297273	
4.914	0.0295434	
4.915	0.029698	
4.916	0.0298928	
4.917	0.0302437	
4.918	0.0303263	
4.919	0.0302128	
4.920	0.029814	
4.921	0.029945	
4.922	0.0303016	
4.923	0.0303422	
4.924	0.0300997	
4.925	0.029842	
4.926	0.0296689	
4.927	0.0297967	
4.928	0.0298075	
4.929	0.0294571	
4.930	0.0288338	
4.931	0.028418	
4.932	0.0284098	
4.933	0.0283171	
4.934	0.0279326	
4.935	0.0276895	
4.936	0.0274277	
4.937	0.0272971	
4.938	0.0273345	
4.939	0.0271454	
4.940	0.0271059	
4.941	0.0272452	
4.942	0.0274587	
4.943	0.0275705	
4.944	0.0276306	
4.945	0.0279737	
4.946	0.0281052	
4.947	0.0284268	
4.948	0.0288258	
4.949	0.0292108	
4.950	0.0293514	
4.951	0.0294238	
4.952	0.0297391	
4.953	0.0300361	
4.954	0.0300361	
4.955	0.0304164	
4.956	0.0304169	
4.957	0.0301526	
4.958	0.0300826	
4.959	0.0302111	
4.960	0.0300083	
4.961	0.0296985	
4.962	0.0290486	
4.963	0.0290486	
4.964	0.02879	
4.965	0.0285684	
4.966	0.0281626	
4.967	0.0278368	
4.968	0.0277499	
4.969	0.0275525	
4.970	0.0274532	
4.971	0.0274532	
4.972	0.0274786	
4.973	0.0277886	
4.974	0.0280849	
4.975	0.0282818	
4.976	0.0283276	
4.977	0.0282968	
4.978	0.0284665	
4.979	0.0286548	
4.980	0.0286548	
4.981	0.0285974	
4.982	0.0285974	
4.983	0.0279106	
4.984	0.0280922	
4.985	0.028268	
4.986	0.0280575	
4.987	0.0275327	
4.988	0.027015	
4.989	0.0267964	
4.990	0.0267762	
4.991	0.0265641	
4.992	0.0261743	
4.993	0.0257709	
4.994	0.0256474	
4.995	0.0257252	
4.996	0.0257069	
4.997	0.0254069	
4.998	0.0252217	
4.999	0.0253078	
5.000	0.0258707	
5.001	0.0260231	
5.002	0.0260684	
5.003	0.0262484	
5.004	0.0265568	
5.005	0.0267104	
5.006	0.0271715	
5.007	0.0274973	
5.008	0.0273559	
5.009	0.0273108	
5.010	0.0275558	
5.011	0.0280062	
5.012	0.0280757	
5.013	0.0281139	
5.014	0.0278895	
5.015	0.0279395	
5.016	0.0281751	
5.017	0.0282183	
5.018	0.0277609	
5.019	0.02748	
5.020	0.0272086	
5.021	0.0271773	
5.022	0.0274018	
5.023	0.0272936	
5.024	0.0268913	
5.025	0.0263874	
5.026	0.0264868	
5.027	0.0268266	
5.028	0.0269846	
5.029	0.0269734	
5.030	0.0269678	
5.031	0.0271723	
5.032	0.0274755	
5.033	0.0280386	
5.034	0.0283263	
5.035	0.0284669	
5.036	0.0289077	
5.037	0.0294734	
5.038	0.0299314	
5.039	0.0302054	
5.040	0.0304545	
5.041	0.0309782	
5.042	0.0312199	
5.043	0.0316078	
5.044	0.0317537	
5.045	0.0316526	
5.046	0.0315253	
5.047	0.0316048	
5.048	0.0317062	
5.049	0.031774	
5.050	0.0317111	
5.051	0.0314658	
5.052	0.031214	
5.053	0.0309689	
5.054	0.0309689	
5.055	0.0308857	
5.056	0.0306881	
5.057	0.0306776	
5.058	0.0307907	
5.059	0.0309957	
5.060	0.0310954	
5.061	0.0317204	
5.062	0.0319679	
5.063	0.0320515	
5.064	0.0322182	
5.065	0.0325615	
5.066	0.032831	
5.067	0.0329132	
5.068	0.0329056	
5.069	0.0328357	
5.070	0.0328971	
5.071	0.0331185	
5.072	0.032962	
5.073	0.0326702	
5.074	0.0324389	
5.075	0.0322808	
5.076	0.0321213	
5.077	0.0318653	
5.078	0.0317744	
5.079	0.0315781	
5.080	0.0314883	
5.081	0.0314724	
5.082	0.0315101	
5.083	0.0315104	
5.084	0.0317523	
5.085	0.0318879	
5.086	0.0320145	
5.087	0.0322417	
5.088	0.0325794	
5.089	0.0328142	
5.090	0.0327694	
5.091	0.0328543	
5.092	0.0331087	
5.093	0.0334197	
5.094	0.0334694	
5.095	0.0332964	
5.096	0.0333496	
5.097	0.0334988	
5.098	0.0336312	
5.099	0.0334659	
5.100	0.0330373	
5.101	0.0328065	
5.102	0.0329249	
5.103	0.0328912	
5.104	0.03245	
5.105	0.0320125	
5.106	0.0318409	
5.107	0.0317722	
5.108	0.0318251	
5.109	0.0318374	
5.110	0.0317176	
5.111	0.0318686	
5.112	0.0318686	
5.113	0.0322951	
5.114	0.0322951	
5.115	0.0327485	
5.116	0.0327485	
5.117	0.0331025	
5.118	0.0331025	
5.119	0.0334653	
5.120	0.0334653	
5.121	0.0333834	
5.122	0.0333834	
5.123	0.0333934	
5.124	0.0333934	
5.125	0.0329149	
5.126	0.0326171	
5.127	0.0322169	
5.128	0.031947	
5.129	0.0315092	
5.130	0.0315092	
5.131	0.0305884	
5.132	0.0303167	
5.133	0.0302357	
5.134	0.0300979	
5.135	0.0300803	
5.136	0.0300803	
5.137	0.0299858	
5.138	0.0299069	
5.139	0.0301439	
5.140	0.0304728	
5.141	0.0308157	
5.142	0.0308081	
5.143	0.0304266	
5.144	0.0303397	
5.145	0.030637	
5.146	0.0306717	
5.147	0.0307117	
5.148	0.0305566	
5.149	0.0303817	
5.150	0.0301573	
5.151	0.0301573	
5.152	0.029719	
5.153	0.0293521	
5.154	0.0290407	
5.155	0.0288007	
5.156	0.0285681	
5.157	0.0282629	
5.158	0.0279219	
5.159	0.0273876	
5.160	0.0272071	
5.161	0.0273191	
5.162	0.027246	
5.163	0.0271272	
5.164	0.0270303	
5.165	0.0270394	
5.166	0.0272555	
5.167	0.0274805	
5.168	0.0276754	
5.169	0.0276802	
5.170	0.0276802	
5.171	0.0279189	
5.172	0.0279438	
5.173	0.0277599	
5.174	0.0278651	
5.175	0.0280357	
5.176	0.0279352	
5.177	0.0276874	
5.178	0.0275815	
5.179	0.0276643	
5.180	0.027771	
5.181	0.0275948	
5.182	0.0272066	
5.183	0.0267359	
5.184	0.0265915	
5.185	0.0266598	
5.186	0.0266777	
5.187	0.0262933	
5.188	0.0257493	
5.189	0.0254796	
5.190	0.0255928	
5.191	0.0257223	
5.192	0.0256983	
5.193	0.0254683	
5.194	0.0254846	
5.195	0.0256285	
5.196	0.0261425	
5.197	0.0264637	
5.198	0.026483	
5.199	0.0266167	
5.200	0.0270234	
5.201	0.0277504	
5.202	0.0280633	
5.203	0.02826	
5.204	0.0282469	
5.205	0.0284908	
5.206	0.0290705	
5.207	0.0294898	
5.208	0.0295315	
5.209	0.0295023	
5.210	0.029617	
5.211	0.0296958	
5.212	0.029798	
5.213	0.0296458	
5.214	0.0293126	
5.215	0.0291131	
5.216	0.0290452	
5.217	0.0287876	
5.218	0.0283865	
5.219	0.02799	
5.220	0.0276301	
5.221	0.0273718	
5.222	0.027119	
5.223	0.0268379	
5.224	0.0266077	
5.225	0.0266536	
5.226	0.0267205	
5.227	0.0268746	
5.228	0.0270315	
5.229	0.0272431	
5.230	0.0275313	
5.231	0.0277652	
5.232	0.0280651	
5.233	0.0281038	
5.234	0.0281168	
5.235	0.0282992	
5.236	0.0286011	
5.237	0.0286762	
5.238	0.0285879	
5.239	0.0283712	
5.240	0.0281597	
5.241	0.0279354	
5.242	0.0279219	
5.243	0.0278525	
5.244	0.0276621	
5.245	0.0270965	
5.246	0.0270965	
5.247	0.0268553	
5.248	0.0267536	
5.249	0.0265302	
5.250	0.0261196	
5.251	0.02604	
5.252	0.026152	
5.253	0.0261915	
5.254	0.0260702	
5.255	0.0260181	
5.256	0.0262983	
5.257	0.0267089	
5.258	0.0268796	
5.259	0.0269028	
5.260	0.0271494	
5.261	0.0274426	
5.262	0.0277508	
5.263	0.0278563	
5.264	0.0278188	
5.265	0.0278158	
5.266	0.0279302	
5.267	0.0283538	
5.268	0.0284057	
5.269	0.0284057	
5.270	0.0282657	
5.271	0.0283014	
5.272	0.0284777	
5.273	0.0283213	
5.274	0.0279266	
5.275	0.0275831	
5.276	0.0275496	
5.277	0.0277607	
5.278	0.0276493	
5.279	0.0276493	
5.280	0.0269654	
5.281	0.027014	
5.282	0.0273431	
5.283	0.0276586	
5.284	0.0278073	
5.285	0.0276757	
5.286	0.0278535	
5.287	0.0283827	
5.288	0.0289593	
5.289	0.0293274	
5.290	0.0295718	
5.291	0.0299008	
5.292	0.0303776	
5.293	0.0310336	
5.294	0.0315284	
5.295	0.0319755	
5.296	0.0319755	
5.297	0.032421	
5.298	0.032813	
5.299	0.0329884	
5.300	0.0329884	
5.301	0.0326879	
5.302	0.0325925	
5.303	0.0326105	
5.304	0.0326105	
5.305	0.0324567	
5.306	0.0324567	
5.307	0.0318229	
5.308	0.0318229	
5.309	0.0314498	
5.310	0.0314498	
5.311	0.0314388	
5.312	0.0315652	
5.313	0.0317722	
5.314	0.0317722	
5.315	0.0320215	
5.316	0.0320215	
5.317	0.0328484	
5.318	0.0332154	
5.319	0.0333318	
5.320	0.033339	
5.321	0.0333958	
5.322	0.0335427	
5.323	0.0337273	
5.324	0.0338112	
5.325	0.0336901	
5.326	0.0337205	
5.327	0.0336867	
5.328	0.0336871	
5.329	0.0335548	
5.330	0.0332821	
5.331	0.0331442	
5.332	0.0331458	
5.333	0.0332224	
5.334	0.0332118	
5.335	0.0332198	
5.336	0.0333371	
5.337	0.0335212	
5.338	0.0338697	
5.339	0.0343307	
5.340	0.0344472	
5.341	0.0343777	
5.342	0.0345671	
5.343	0.034918	
5.344	0.0351441	
5.345	0.0350999	
5.346	0.034879	
5.347	0.0347267	
5.348	0.0349025	
5.349	0.0353535	
5.350	0.0352186	
5.351	0.0346173	
5.352	0.0341419	
5.353	0.0341419	
5.354	0.0342886	
5.355	0.0342886	
5.356	0.0341307	
5.357	0.0334516	
5.358	0.0329548	
5.359	0.0330146	
5.360	0.0335336	
5.361	0.033752	
5.362	0.0334133	
5.363	0.0330546	
5.364	0.0330602	
5.365	0.0335337	
5.366	0.0343395	
5.367	0.0345788	
5.368	0.0342941	
5.369	0.034268	
5.370	0.0346355	
5.371	0.0354291	
5.372	0.035475	
5.373	0.0353214	
5.374	0.0351206	
5.375	0.0350109	
5.376	0.035178	
5.377	0.0350665	
5.378	0.0344509	
5.379	0.0338447	
5.380	0.0336812	
5.381	0.0336858	
5.382	0.0335793	
5.383	0.0328516	
5.384	0.0322045	
5.385	0.0319162	
5.386	0.0319417	
5.387	0.032286	
5.388	0.0325666	
5.389	0.0324466	
5.390	0.0322133	
5.391	0.0323617	
5.392	0.0327506	
5.393	0.032701	
5.394	0.0325773	
5.395	0.0323456	
5.396	0.0323287	
5.397	0.032262	
5.398	0.0321692	
5.399	0.0318411	
5.400	0.0315257	
5.401	0.0314152	
5.402	0.0313272	
5.403	0.0309763	
5.404	0.0305921	
5.405	0.0302716	
5.406	0.0299634	
