Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-13.831	
0.001	-13.831	
0.002	-14.057	
0.003	-14.057	
0.004	-14.152	
0.005	-14.152	
0.006	-13.702	
0.007	-13.702	
0.008	 -13.25	
0.009	 -13.25	
0.010	-13.157	
0.011	-13.157	
0.012	-13.214	
0.013	-13.214	
0.014	-13.488	
0.015	-13.488	
0.016	-14.181	
0.017	-14.181	
0.018	-14.492	
0.019	-14.492	
0.020	-14.459	
0.021	-14.459	
0.022	-13.933	
0.023	-13.933	
0.024	-13.247	
0.025	-13.247	
0.026	-12.998	
0.027	-12.998	
0.028	 -12.83	
0.029	 -12.83	
0.030	-12.868	
0.031	-12.868	
0.032	-13.632	
0.033	-13.632	
0.034	-13.949	
0.035	-13.949	
0.036	-13.984	
0.037	-13.984	
0.038	 -13.62	
0.039	 -13.62	
0.040	-12.843	
0.041	-12.843	
0.042	-12.456	
0.043	-12.456	
0.044	 -12.26	
0.045	 -12.26	
0.046	-12.308	
0.047	-12.308	
0.048	-13.105	
0.049	-13.105	
0.050	-13.755	
0.051	-13.755	
0.052	-13.929	
0.053	-14.038	
0.054	-14.108	
0.055	-14.077	
0.056	-13.734	
0.057	-13.022	
0.058	-13.022	
0.059	-12.792	
0.060	-12.666	
0.061	-12.594	
0.062	  -12.5	
0.063	-12.402	
0.064	-12.476	
0.065	-12.837	
0.066	 -13.22	
0.067	-13.544	
0.068	-13.762	
0.069	-13.856	
0.070	-13.845	
0.071	-13.789	
0.072	-13.498	
0.073	 -13.14	
0.074	-12.808	
0.075	-12.492	
0.076	-12.237	
0.077	-12.094	
0.078	-12.045	
0.079	-12.019	
0.080	 -11.98	
0.081	-12.234	
0.082	-12.631	
0.083	-13.013	
0.084	 -13.28	
0.085	-13.389	
0.086	-13.416	
0.087	-13.475	
0.088	-13.487	
0.089	 -13.24	
0.090	 -12.94	
0.091	-12.649	
0.092	-12.452	
0.093	-12.393	
0.094	-12.425	
0.095	-12.457	
0.096	-12.445	
0.097	-12.531	
