Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-2.0946	
0.001	-1.9857	
0.002	-1.9626	
0.003	-1.9929	
0.004	-2.0466	
0.005	 -2.173	
0.006	 -2.563	
0.007	-2.9711	
0.008	-3.3222	
0.009	-3.5582	
0.010	-3.6867	
0.011	-3.7245	
0.012	-3.7334	
0.013	-3.5972	
0.014	-3.2572	
0.015	-2.9327	
0.016	-2.6591	
0.017	-2.4365	
0.018	-2.2832	
0.019	-2.2019	
0.020	-2.1531	
0.021	-2.0818	
0.022	-2.0818	
0.023	-2.1854	
0.024	-2.9225	
0.025	-2.9225	
0.026	-3.3771	
0.027	-3.3771	
0.028	-3.2984	
0.029	-3.2984	
0.030	-3.0028	
0.031	-3.0028	
0.032	-2.2496	
0.033	-2.2496	
0.034	-1.8437	
0.035	-1.7638	
0.036	 -1.734	
0.037	 -1.732	
0.038	-1.7466	
0.039	-2.0249	
0.040	-2.4695	
0.041	-2.8761	
0.042	-3.2066	
0.043	-3.4312	
0.044	-3.5984	
0.045	-3.6986	
0.046	-3.7227	
0.047	-3.4335	
0.048	-3.1057	
0.049	-2.8921	
0.050	-2.7352	
0.051	-2.5894	
0.052	-2.4219	
0.053	-2.2781	
0.054	-2.2244	
0.055	-2.2811	
0.056	-2.6448	
0.057	-3.0322	
0.058	 -3.265	
0.059	 -3.447	
0.060	-3.6204	
0.061	  -3.76	
0.062	-3.8156	
0.063	-3.6433	
0.064	-3.1969	
0.065	-2.7839	
0.066	-2.4795	
0.067	-2.2695	
0.068	-2.1279	
0.069	-2.0195	
0.070	-1.9243	
0.071	-1.8669	
0.072	-1.9938	
0.073	-2.3687	
0.074	-2.7016	
0.075	 -2.923	
0.076	-3.0948	
0.077	 -3.242	
0.078	-3.3563	
0.079	-3.4173	
0.080	-3.2451	
0.081	-2.8901	
0.082	-2.6194	
0.083	-2.4662	
0.084	 -2.379	
0.085	-2.3229	
0.086	-2.2729	
0.087	-2.2357	
0.088	-2.2581	
0.089	-2.5331	
0.090	-3.0266	
0.091	-3.4391	
0.092	-3.6691	
0.093	-3.7554	
0.094	-3.8168	
0.095	-3.9115	
0.096	 -3.999	
0.097	-3.7708	
0.098	-3.3332	
0.099	-2.9054	
0.100	-2.6351	
0.101	-2.5247	
0.102	-2.4716	
0.103	-2.3854	
0.104	-2.2541	
0.105	-2.2541	
0.106	 -2.184	
0.107	-2.9571	
0.108	-2.9571	
0.109	  -3.33	
0.110	-3.5753	
0.111	-3.5753	
0.112	-3.5431	
0.113	-3.5431	
0.114	-3.0556	
0.115	-3.0556	
0.116	-2.3887	
0.117	-2.3887	
0.118	-2.1044	
0.119	-2.1044	
0.120	-1.9349	
0.121	-1.9349	
0.122	-2.0161	
0.123	-2.0161	
0.124	-2.8917	
0.125	-2.8917	
0.126	-3.5066	
0.127	-3.5066	
0.128	 -3.849	
0.129	 -3.849	
0.130	-3.7268	
0.131	-3.7268	
0.132	-3.0649	
0.133	-3.0649	
0.134	  -2.75	
0.135	  -2.75	
0.136	-2.4597	
0.137	-2.4597	
0.138	-2.4022	
0.139	-2.4022	
0.140	-2.9681	
0.141	-3.2807	
0.142	-3.5517	
0.143	-3.7246	
0.144	-3.7246	
0.145	-3.8901	
