Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-79.019	
0.001	-79.019	
0.002	-79.022	
0.003	-79.217	
0.004	-79.217	
0.005	-79.598	
0.006	-79.921	
0.007	-80.071	
0.008	-80.018	
0.009	-80.018	
0.010	-79.961	
0.011	-79.907	
0.012	-79.725	
0.013	-79.289	
0.014	-78.864	
0.015	-78.548	
0.016	-78.345	
0.017	-78.218	
0.018	-78.092	
0.019	-78.005	
0.020	-78.056	
0.021	-78.056	
0.022	-78.225	
0.023	 -78.54	
0.024	-78.871	
0.025	-79.203	
0.026	-79.472	
0.027	-79.569	
0.028	-79.508	
0.029	-79.461	
0.030	-79.528	
0.031	-79.376	
0.032	-79.047	
0.033	-78.648	
0.034	 -78.35	
0.035	-78.253	
0.036	 -78.29	
0.037	-78.272	
0.038	-78.128	
0.039	 -77.98	
0.040	-78.194	
0.041	-78.653	
0.042	-79.009	
0.043	-79.164	
0.044	-79.425	
0.045	 -79.54	
0.046	-79.407	
0.047	-78.922	
0.048	-78.474	
0.049	-78.226	
0.050	 -78.12	
0.051	-77.969	
0.052	-77.675	
0.053	-77.379	
0.054	-77.223	
0.055	 -77.32	
0.056	-77.602	
0.057	-77.754	
0.058	-77.771	
0.059	-77.782	
0.060	-77.828	
0.061	-77.864	
0.062	-77.837	
0.063	-77.532	
0.064	 -77.12	
0.065	-76.845	
0.066	-76.688	
0.067	-76.547	
0.068	 -76.38	
0.069	-76.265	
0.070	 -76.26	
0.071	-76.419	
0.072	-76.824	
0.073	-77.175	
0.074	-77.418	
0.075	-77.615	
0.076	-77.811	
0.077	-77.944	
0.078	-78.006	
0.079	-77.846	
0.080	-77.542	
0.081	 -77.27	
0.082	 -77.27	
0.083	-77.029	
0.084	-77.029	
0.085	-76.976	
0.086	-76.976	
0.087	-76.942	
0.088	-76.942	
0.089	-77.476	
0.090	-77.476	
0.091	 -77.97	
0.092	 -77.97	
0.093	-77.689	
0.094	-77.689	
0.095	-77.184	
0.096	-77.184	
0.097	-76.483	
0.098	-76.483	
0.099	-75.622	
0.100	-75.622	
0.101	-75.599	
0.102	-75.599	
0.103	-75.625	
0.104	-75.625	
0.105	-76.182	
0.106	-76.182	
0.107	-76.919	
0.108	-76.919	
0.109	-76.872	
0.110	-76.872	
0.111	-76.821	
0.112	-76.821	
0.113	-76.337	
0.114	-76.337	
0.115	-75.809	
0.116	-75.809	
0.117	 -75.93	
0.118	 -75.93	
0.119	-75.823	
0.120	-75.823	
0.121	-76.569	
0.122	-76.569	
0.123	-77.307	
0.124	-77.307	
0.125	-77.291	
0.126	-77.291	
0.127	-77.302	
0.128	-77.302	
0.129	-76.508	
0.130	-76.508	
0.131	-76.087	
0.132	-76.087	
0.133	-75.915	
0.134	-75.915	
0.135	-75.689	
0.136	-75.689	
0.137	-76.353	
0.138	-76.353	
0.139	-76.353	
0.140	-76.353	
0.141	-76.582	
