Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-2.0751	
0.001	-2.0751	
0.002	-2.8107	
0.003	-2.8107	
0.004	-3.5725	
0.005	-3.5725	
0.006	-3.8326	
0.007	-3.8326	
0.008	-3.9826	
0.009	-3.9826	
0.010	-3.3545	
0.011	-3.3545	
0.012	-2.7925	
0.013	-2.7925	
0.014	 -2.569	
0.015	 -2.569	
0.016	-2.4942	
0.017	-2.4942	
0.018	-2.7822	
0.019	-2.7822	
0.020	-3.3751	
0.021	-3.3751	
0.022	-3.7156	
0.023	-3.7156	
0.024	-3.8659	
0.025	-3.8659	
0.026	-3.3188	
0.027	-3.3188	
0.028	-2.6251	
0.029	-2.6251	
0.030	-2.3226	
0.031	-2.3226	
0.032	-2.0991	
0.033	-2.0991	
0.034	-2.1145	
0.035	-2.1145	
0.036	  -2.89	
0.037	  -2.89	
0.038	-3.3086	
0.039	-3.3086	
0.040	-3.5191	
0.041	-3.5191	
0.042	-3.5033	
0.043	-3.5033	
0.044	-2.7879	
0.045	-2.7879	
0.046	-2.5099	
0.047	-2.5099	
0.048	-2.5153	
0.049	-2.5153	
0.050	-2.4301	
0.051	-2.4301	
0.052	-3.0361	
0.053	-3.0361	
0.054	-3.8191	
0.055	-3.8191	
0.056	-3.9851	
0.057	-3.9851	
0.058	-3.9162	
0.059	-3.9162	
0.060	-3.3382	
0.061	-3.3382	
0.062	-2.6839	
0.063	-2.6839	
0.064	 -2.347	
0.065	 -2.347	
0.066	-2.3814	
0.067	-2.3814	
0.068	-2.6555	
0.069	-2.6555	
0.070	-3.2286	
0.071	-3.2286	
0.072	-3.6008	
0.073	-3.6008	
0.074	-3.6112	
0.075	-3.6112	
0.076	-3.0338	
0.077	-3.0338	
0.078	-2.4569	
0.079	-2.4569	
0.080	-2.1117	
0.081	-2.1117	
0.082	-1.9262	
0.083	-1.9262	
0.084	-2.1343	
0.085	-2.1343	
0.086	 -2.985	
0.087	 -2.985	
0.088	-3.4869	
0.089	-3.4869	
0.090	-3.8139	
0.091	-3.8139	
0.092	-3.7443	
0.093	-3.7443	
0.094	-2.9133	
0.095	-2.9133	
0.096	-2.6127	
0.097	-2.6127	
0.098	-2.5208	
0.099	-2.5208	
0.100	-2.2233	
0.101	-2.2233	
0.102	-2.8946	
0.103	-2.8946	
0.104	-3.5679	
0.105	-3.5679	
0.106	-3.5765	
0.107	-3.5765	
0.108	-3.5447	
0.109	-3.5447	
0.110	-2.9025	
0.111	-2.9025	
0.112	-2.2786	
0.113	-2.2786	
0.114	 -1.926	
0.115	 -1.926	
0.116	-1.8099	
0.117	-1.8099	
0.118	-2.1847	
0.119	-2.1847	
0.120	-2.8366	
0.121	-2.8366	
0.122	-3.1898	
0.123	-3.1898	
0.124	-3.3492	
0.125	-3.3492	
0.126	-2.9195	
0.127	-2.9195	
0.128	-2.4285	
0.129	-2.4285	
0.130	-2.2343	
0.131	-2.2343	
0.132	-2.1785	
0.133	-2.1785	
0.134	-2.4129	
0.135	-2.4129	
0.136	-3.2968	
0.137	-3.2968	
0.138	-3.7484	
0.139	-3.7484	
0.140	-3.9118	
0.141	-3.9118	
0.142	-3.6453	
0.143	-3.6453	
0.144	 -2.787	
0.145	 -2.787	
0.146	-2.4223	
0.147	-2.4223	
0.148	-2.2893	
0.149	-2.2893	
0.150	-2.0589	
0.151	-2.0589	
0.152	-2.8399	
0.153	-2.8399	
0.154	-3.3958	
0.155	-3.3958	
0.156	-3.3368	
0.157	-3.3368	
0.158	-3.2881	
0.159	-3.2881	
0.160	-2.5261	
0.161	-2.5261	
0.162	-1.8636	
0.163	-1.8636	
0.164	-1.7884	
0.165	-1.7884	
0.166	-1.7403	
0.167	-1.7403	
0.168	-2.1479	
0.169	-2.1479	
0.170	-3.0436	
0.171	-3.0436	
0.172	-3.3454	
0.173	-3.4805	
0.174	-3.5115	
0.175	-3.5115	
0.176	-3.3868	
0.177	-3.1281	
0.178	-2.8868	
0.179	 -2.674	
0.180	 -2.457	
0.181	-2.2676	
0.182	-2.1855	
0.183	-2.1953	
0.184	-2.2539	
0.185	-2.5126	
0.186	-2.8126	
0.187	-3.2054	
0.188	-3.2054	
0.189	-3.5337	
0.190	-3.5337	
0.191	-3.5425	
0.192	-3.5425	
0.193	-3.0916	
0.194	-2.3322	
0.195	-2.3322	
0.196	-2.1648	
0.197	-2.0552	
0.198	-1.9256	
0.199	-1.7542	
0.200	-1.6351	
0.201	-1.6959	
0.202	-2.1053	
0.203	-2.5387	
0.204	-2.8127	
0.205	-2.9129	
0.206	-2.9565	
0.207	-3.0337	
0.208	-3.1517	
0.209	-3.0879	
0.210	-2.7025	
0.211	-2.3008	
0.212	-2.0444	
0.213	 -1.963	
0.214	-1.9897	
0.215	-2.0435	
0.216	-2.0511	
0.217	-1.9972	
0.218	-2.0467	
0.219	-2.4436	
0.220	-2.9199	
0.221	 -3.331	
0.222	-3.5858	
0.223	-3.6883	
0.224	-3.6511	
0.225	-3.6023	
0.226	-3.4063	
0.227	-3.0836	
0.228	-2.5385	
0.229	-2.5385	
0.230	-2.3083	
0.231	-2.1452	
0.232	-2.0749	
0.233	-2.0511	
0.234	-2.0511	
0.235	-2.2511	
0.236	-2.9217	
0.237	-2.9217	
0.238	-3.1678	
0.239	 -3.327	
0.240	-3.3788	
0.241	-3.2427	
0.242	-3.2427	
0.243	-2.5126	
0.244	-2.5126	
0.245	 -2.222	
0.246	-1.8008	
0.247	-1.7032	
0.248	-1.6897	
0.249	-1.7195	
0.250	-1.7889	
0.251	-2.1193	
0.252	-2.5233	
0.253	-2.8794	
0.254	-3.1503	
0.255	-3.3428	
0.256	-3.5074	
0.257	-3.5885	
0.258	-3.4918	
0.259	-3.1299	
0.260	-2.8161	
0.261	-2.6175	
0.262	-2.4815	
0.263	-2.3426	
0.264	 -2.179	
0.265	-2.0836	
0.266	-2.0742	
0.267	-2.2462	
0.268	-2.6723	
0.269	-3.0434	
0.270	-3.2466	
0.271	-3.3869	
0.272	-3.5122	
0.273	-3.6127	
0.274	-3.6586	
0.275	 -3.379	
0.276	-2.9231	
0.277	-2.5615	
0.278	-2.3566	
0.279	-2.2457	
0.280	-2.1215	
0.281	-1.9349	
0.282	-1.7798	
0.283	-1.7215	
0.284	-1.9898	
0.285	-2.4355	
0.286	-2.9537	
0.287	-2.9537	
0.288	-2.9537	
0.289	-3.1288	
0.290	-3.1288	
