Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	 64.854	
0.001	 64.854	
0.002	 64.509	
0.003	 64.509	
0.004	 65.233	
0.005	 65.233	
0.006	 67.155	
0.007	 67.155	
0.008	 67.768	
0.009	 67.768	
0.010	 68.155	
0.011	 68.155	
0.012	 68.068	
0.013	 68.068	
0.014	 65.749	
0.015	 65.749	
0.016	 64.163	
0.017	 64.163	
0.018	 63.879	
0.019	 63.879	
0.020	 62.895	
0.021	 62.895	
0.022	  64.18	
0.023	  64.18	
0.024	 66.404	
0.025	 66.404	
0.026	 66.481	
0.027	 66.481	
0.028	 66.734	
0.029	 66.734	
0.030	 67.153	
0.031	 67.153	
0.032	 65.395	
0.033	 65.395	
0.034	 64.466	
0.035	 64.466	
0.036	 65.305	
0.037	 65.305	
0.038	 66.077	
0.039	 66.077	
0.040	 66.622	
0.041	 66.622	
0.042	 67.357	
0.043	 67.357	
0.044	 66.754	
0.045	 66.754	
0.046	 65.491	
0.047	 65.491	
0.048	 64.205	
0.049	 64.205	
0.050	 62.919	
0.051	 62.919	
0.052	 62.204	
0.053	 62.204	
0.054	  62.99	
0.055	  62.99	
0.056	 64.188	
0.057	 64.188	
0.058	 64.802	
0.059	 64.802	
0.060	 65.906	
0.061	 65.906	
0.062	 66.258	
0.063	 66.258	
0.064	 64.915	
0.065	 64.915	
0.066	 64.583	
0.067	 64.583	
0.068	 64.234	
0.069	 64.234	
0.070	 63.973	
0.071	 63.973	
0.072	  65.21	
0.073	  65.21	
0.074	 65.478	
0.075	 65.478	
0.076	 65.319	
0.077	 65.319	
0.078	 65.361	
0.079	 64.994	
0.080	 64.994	
0.081	 64.107	
0.082	  62.68	
0.083	  62.68	
0.084	  62.31	
0.085	  62.31	
0.086	  62.65	
0.087	  62.65	
0.088	 62.983	
0.089	 63.565	
0.090	 64.625	
0.091	 64.625	
0.092	 65.056	
0.093	 65.282	
0.094	 65.176	
0.095	 65.176	
0.096	 65.151	
0.097	 64.792	
0.098	 63.959	
0.099	 63.031	
0.100	 62.215	
0.101	 61.664	
0.102	  61.44	
0.103	 61.414	
0.104	 61.459	
0.105	 61.947	
0.106	 62.542	
0.107	 63.123	
0.108	 63.731	
0.109	 64.273	
0.110	 64.619	
0.111	 64.769	
0.112	 64.896	
0.113	 64.971	
0.114	 64.519	
0.115	 63.189	
0.116	 62.769	
0.117	 62.628	
0.118	 62.613	
0.119	 62.524	
0.120	  62.64	
0.121	 63.134	
0.122	 63.686	
0.123	 64.067	
0.124	 64.042	
0.125	 63.741	
0.126	 63.448	
0.127	 63.371	
0.128	 63.441	
0.129	 63.124	
0.130	 63.124	
0.131	 61.353	
0.132	 60.793	
0.133	 60.675	
0.134	 60.895	
0.135	 61.162	
0.136	 61.346	
0.137	 61.346	
0.138	  62.72	
0.139	 63.594	
0.140	 64.303	
0.141	 64.303	
0.142	  64.93	
0.143	  64.93	
0.144	 65.084	
0.145	 65.084	
0.146	 64.138	
0.147	 63.388	
0.148	 62.846	
0.149	 62.846	
0.150	  61.95	
0.151	 61.516	
0.152	 61.314	
0.153	 61.314	
0.154	 62.488	
0.155	 62.488	
0.156	 63.187	
0.157	 63.187	
0.158	 63.486	
0.159	 63.898	
0.160	 64.289	
0.161	 64.289	
0.162	 64.074	
0.163	  63.44	
0.164	  63.44	
0.165	 63.382	
0.166	 63.508	
0.167	 63.508	
0.168	 63.137	
0.169	 63.137	
0.170	 63.829	
0.171	 64.783	
0.172	 65.435	
0.173	 65.435	
0.174	 65.652	
0.175	 65.672	
0.176	 65.845	
0.177	 65.845	
0.178	 65.815	
0.179	 65.815	
0.180	 63.713	
0.181	 63.713	
0.182	 62.915	
0.183	 62.983	
0.184	 62.845	
0.185	 62.845	
0.186	 62.699	
0.187	 63.547	
0.188	 64.512	
0.189	 64.512	
0.190	 65.412	
0.191	 65.412	
0.192	 65.414	
0.193	 65.414	
0.194	 66.339	
0.195	 66.079	
0.196	 65.227	
0.197	 65.227	
0.198	 63.716	
0.199	 63.716	
0.200	 63.906	
0.201	 63.906	
0.202	 64.047	
0.203	 64.047	
0.204	 64.836	
0.205	 64.836	
0.206	 65.892	
0.207	 65.892	
0.208	 65.829	
0.209	 65.829	
0.210	 64.969	
0.211	 64.969	
0.212	 64.219	
0.213	 64.219	
0.214	 62.839	
0.215	 62.839	
0.216	   61.9	
0.217	   61.9	
0.218	 62.504	
0.219	 62.504	
0.220	 64.243	
0.221	 64.243	
0.222	 65.413	
0.223	 65.413	
0.224	 66.343	
0.225	 66.343	
0.226	 66.675	
0.227	 66.675	
0.228	 66.125	
0.229	 66.125	
0.230	 64.452	
0.231	 64.452	
0.232	 63.301	
0.233	 63.301	
0.234	 63.076	
0.235	 63.076	
0.236	 62.966	
0.237	 62.966	
0.238	 63.721	
0.239	 63.721	
0.240	 64.206	
0.241	 64.206	
0.242	  64.09	
0.243	  64.09	
0.244	 64.628	
0.245	 64.628	
0.246	 64.158	
0.247	 64.158	
0.248	 63.245	
0.249	 63.245	
0.250	 63.797	
0.251	 63.797	
0.252	 64.635	
0.253	 64.635	
0.254	   65.6	
0.255	   65.6	
0.256	 66.664	
0.257	 66.664	
0.258	 67.032	
0.259	 67.032	
0.260	 66.406	
0.261	 66.406	
0.262	 64.792	
0.263	 64.792	
0.264	 63.563	
0.265	 63.563	
0.266	 62.563	
0.267	 62.563	
0.268	 61.941	
0.269	 61.941	
0.270	 63.474	
0.271	 63.474	
0.272	 64.842	
0.273	 64.842	
0.274	 64.851	
0.275	 64.851	
0.276	 65.733	
0.277	 65.733	
0.278	 65.849	
0.279	 65.849	
0.280	 64.018	
0.281	 64.018	
0.282	 63.384	
0.283	 63.384	
0.284	 63.408	
0.285	 63.408	
0.286	  63.52	
0.287	  63.52	
0.288	 64.712	
0.289	 64.712	
0.290	 65.052	
0.291	 65.052	
0.292	 64.754	
0.293	 64.754	
0.294	 64.774	
0.295	 64.774	
0.296	 63.274	
0.297	 63.274	
0.298	 61.266	
0.299	 61.266	
0.300	 60.668	
0.301	 60.668	
0.302	  60.42	
0.303	  60.42	
0.304	 61.538	
0.305	 61.538	
0.306	 62.866	
0.307	 62.866	
0.308	 63.505	
0.309	 63.505	
0.310	 64.144	
0.311	 64.144	
0.312	 63.964	
0.313	 63.964	
0.314	 62.645	
0.315	 62.645	
0.316	 62.059	
0.317	 62.059	
0.318	 61.773	
0.319	 61.773	
0.320	 61.995	
0.321	 61.995	
0.322	 62.668	
0.323	 62.668	
0.324	 62.938	
0.325	 62.938	
0.326	 62.756	
0.327	 62.756	
0.328	 62.619	
0.329	 62.619	
0.330	 61.363	
0.331	 61.363	
0.332	 60.138	
0.333	 60.138	
0.334	 60.296	
0.335	 60.296	
0.336	 61.155	
0.337	 61.155	
0.338	 62.314	
0.339	 62.314	
0.340	 63.417	
0.341	 63.417	
0.342	 64.004	
0.343	 64.004	
0.344	 63.851	
0.345	 63.851	
0.346	 62.997	
0.347	 62.997	
0.348	 61.278	
0.349	 61.278	
0.350	 60.198	
0.351	 60.198	
0.352	 60.175	
0.353	 60.175	
0.354	 60.605	
0.355	 60.605	
0.356	  61.87	
0.357	  61.87	
0.358	 63.055	
0.359	 63.055	
0.360	  63.27	
0.361	  63.27	
0.362	 63.358	
0.363	 63.358	
0.364	 62.587	
0.365	 62.587	
0.366	 61.266	
0.367	 61.266	
0.368	 60.769	
0.369	 60.769	
0.370	 60.769	
0.371	 60.769	
0.372	 61.534	
0.373	 61.534	
0.374	 62.225	
0.375	 62.225	
0.376	  61.92	
0.377	  61.92	
0.378	 61.389	
0.379	 61.389	
0.380	 61.197	
0.381	 61.197	
0.382	 59.578	
0.383	 59.578	
0.384	 58.975	
0.385	 58.975	
0.386	 59.751	
0.387	 59.751	
0.388	  60.28	
0.389	  60.28	
0.390	 61.661	
0.391	 61.661	
0.392	 63.174	
0.393	 63.174	
0.394	 63.453	
0.395	  63.38	
0.396	 63.208	
0.397	 63.208	
0.398	  62.38	
0.399	  62.38	
0.400	 60.812	
0.401	 60.812	
0.402	 60.046	
0.403	 60.046	
0.404	 60.246	
0.405	 60.246	
0.406	 60.794	
