Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-2.4726	
0.001	-2.3358	
0.002	-2.3369	
0.003	-2.4661	
0.004	-3.0161	
0.005	-3.6981	
0.006	-4.2325	
0.007	-4.5562	
0.008	-4.8191	
0.009	-4.9976	
0.010	-5.0302	
0.011	-4.8352	
0.012	 -4.079	
0.013	-3.2981	
0.014	 -2.737	
0.015	-2.3767	
0.016	-2.0851	
0.017	 -1.651	
0.018	-1.6637	
0.019	-1.9228	
0.020	-2.6714	
0.021	-3.3616	
0.022	-3.8561	
0.023	-4.1583	
0.024	-4.4258	
0.025	-4.6362	
0.026	-4.7424	
0.027	-4.3873	
0.028	-3.5596	
0.029	-2.8252	
0.030	-2.3518	
0.031	-2.0652	
0.032	-1.8319	
0.033	-1.6453	
0.034	-1.5856	
0.035	-1.6816	
0.036	-2.1071	
0.037	-2.9313	
0.038	-3.6475	
0.039	 -4.168	
0.040	 -4.589	
0.041	-4.9623	
0.042	 -5.181	
0.043	-5.2037	
0.044	-4.6859	
0.045	-3.9688	
0.046	-3.3652	
0.047	-2.9021	
0.048	-2.4974	
0.049	-2.2095	
0.050	-2.0609	
0.051	-2.0106	
0.052	-1.9966	
0.053	-2.4555	
0.054	-3.1164	
0.055	-3.7124	
0.056	-4.2067	
0.057	-4.5332	
0.058	-4.6636	
0.059	-4.6147	
0.060	-4.3566	
0.061	-3.7053	
0.062	-3.1039	
0.063	-2.5895	
0.064	-2.0944	
0.065	-1.6987	
0.066	-1.4317	
0.067	 -1.336	
0.068	-1.3651	
0.069	-1.5989	
0.070	 -2.262	
0.071	-2.9323	
0.072	 -3.525	
0.073	-4.0115	
0.074	-4.2955	
0.075	-4.3958	
0.076	-4.4229	
0.077	-4.1718	
0.078	-3.6021	
0.079	-3.0757	
0.080	-2.6293	
0.081	-2.2438	
0.082	-2.0195	
0.083	-1.9879	
0.084	-2.0616	
0.085	-2.0719	
0.086	-2.4088	
0.087	-2.4088	
0.088	-3.8081	
0.089	-3.8081	
0.090	 -4.735	
0.091	-4.8438	
0.092	-4.8438	
0.093	  -4.77	
0.094	  -4.77	
0.095	-3.5349	
0.096	-3.5349	
0.097	-2.3128	
0.098	-2.3128	
0.099	-1.8205	
0.100	-1.8205	
0.101	-1.7641	
0.102	-1.7641	
0.103	-2.3488	
0.104	-2.3488	
0.105	-3.7851	
0.106	-3.7851	
0.107	-4.4573	
0.108	-4.4573	
0.109	-4.5203	
0.110	-4.5203	
0.111	-3.6615	
0.112	-3.6615	
0.113	-2.3308	
0.114	-2.3308	
0.115	-1.8634	
0.116	-1.8634	
0.117	-1.5715	
0.118	-1.5715	
0.119	-1.9115	
0.120	-1.9115	
0.121	 -3.605	
0.122	 -3.605	
0.123	 -4.417	
0.124	 -4.417	
0.125	-4.9271	
0.126	-4.9271	
0.127	-4.7985	
0.128	-4.7985	
0.129	-3.2118	
0.130	-3.2118	
0.131	-2.4183	
0.132	-2.4183	
0.133	-2.0575	
0.134	-2.0575	
0.135	-1.7048	
0.136	-1.7048	
0.137	-3.1024	
0.138	-3.1024	
0.139	-4.2724	
0.140	-4.2724	
0.141	-4.5083	
0.142	-4.5083	
0.143	-4.8025	
0.144	-4.8025	
0.145	-3.5123	
0.146	-3.5123	
0.147	-2.2412	
0.148	-2.2412	
0.149	-1.9406	
0.150	-1.9406	
0.151	-1.6863	
0.152	-1.6863	
0.153	-2.2612	
0.154	-2.2612	
0.155	-3.9294	
0.156	-3.9294	
0.157	 -4.454	
0.158	 -4.454	
0.159	-4.7414	
0.160	-4.7414	
0.161	-4.2936	
0.162	-4.2936	
0.163	-2.8828	
0.164	-2.8828	
0.165	-2.3039	
0.166	-2.3039	
0.167	-2.3324	
0.168	-2.3324	
0.169	-2.3139	
