Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.000	0.120609	
0.001	0.120074	
0.002	0.11998	
0.003	0.120056	
0.004	0.120665	
0.005	0.12061	
0.006	0.121257	
0.007	0.121306	
0.008	0.120218	
0.009	0.120682	
0.010	0.120423	
0.011	0.120132	
0.012	0.120304	
0.013	0.120194	
0.014	0.120724	
0.015	0.119594	
0.016	0.119594	
0.017	0.118773	
0.018	0.118405	
0.019	0.118126	
0.020	0.11762	
0.021	0.117909	
0.022	0.117653	
0.023	0.118536	
0.024	0.118166	
0.025	0.117768	
0.026	0.11771	
0.027	0.118168	
0.028	0.118455	
0.029	0.11885	
0.030	0.119374	
0.031	0.119504	
0.032	0.119597	
0.033	0.119481	
0.034	0.119368	
0.035	0.119779	
0.036	0.120392	
0.037	0.120623	
0.038	0.120655	
0.039	0.120302	
0.040	0.119717	
0.041	0.119497	
0.042	0.119227	
0.043	0.118924	
0.044	0.119147	
0.045	0.119277	
0.046	0.118944	
0.047	0.118541	
0.048	0.118077	
0.049	0.118266	
0.050	0.118338	
0.051	0.118275	
0.052	0.118772	
0.053	0.11923	
0.054	0.118852	
0.055	0.119106	
0.056	0.11954	
0.057	0.119666	
0.058	0.120462	
0.059	0.120778	
0.060	0.120964	
0.061	0.121015	
0.062	0.120677	
0.063	0.12131	
0.064	0.12146	
0.065	0.121596	
0.066	0.121986	
0.067	0.121694	
0.068	0.121473	
0.069	0.120946	
0.070	0.120651	
0.071	0.120301	
0.072	0.12046	
0.073	0.12032	
0.074	0.120535	
0.075	0.120228	
0.076	0.12011	
0.077	0.120303	
0.078	0.119845	
0.079	0.120154	
0.080	0.120277	
0.081	0.120754	
0.082	0.120919	
0.083	0.121449	
0.084	0.121543	
0.085	0.121489	
0.086	0.12109	
0.087	0.121794	
0.088	0.121987	
0.089	0.122284	
0.090	0.122894	
0.091	0.12229	
0.092	0.122499	
0.093	0.122394	
0.094	0.121869	
0.095	0.121226	
0.096	0.121326	
0.097	0.121304	
0.098	0.121641	
0.099	0.121641	
0.100	0.120878	
0.101	0.120454	
0.102	0.119832	
0.103	0.11987	
0.104	0.119811	
0.105	0.119762	
0.106	0.119752	
0.107	0.119633	
0.108	0.119419	
0.109	0.119236	
0.110	0.11959	
0.111	0.119753	
0.112	0.120188	
0.113	0.120571	
0.114	0.120268	
0.115	0.120327	
0.116	0.120198	
0.117	0.120091	
0.118	0.120732	
0.119	0.12102	
0.120	0.121526	
0.121	0.121382	
0.122	0.121267	
0.123	0.121036	
0.124	0.120341	
0.125	0.120247	
0.126	0.119702	
0.127	0.120116	
0.128	0.119493	
0.129	0.118907	
0.130	0.11867	
0.131	0.117974	
0.132	0.118302	
0.133	0.11789	
0.134	0.118833	
0.135	0.118919	
0.136	0.118919	
0.137	0.11928	
0.138	0.119298	
0.139	0.119374	
