500.00000, 0.00519, 0.00852
500.00100, 0.01687, 0.00806
500.00200, -0.02697, 0.00830
500.00300, 0.02389, 0.00934
500.00400, 0.00685, 0.00862
500.00500, 0.00026, 0.00725
500.00600, 0.02329, 0.00602
500.00700, 0.01007, 0.00462
500.00800, -0.03145, 0.00374
500.00900, 0.03607, 0.00316
500.01000, 0.03922, 0.00278
500.01100, 0.03629, 0.00254
500.01200, -0.01989, 0.00308
500.01300, -0.00223, 0.00282
500.01400, -0.01835, 0.00336
500.01500, -0.00046, 0.00434
500.01600, 0.01454, 0.00466
500.01700, 0.01649, 0.00524
500.01800, -0.04370, 0.00558
500.01900, 0.01296, 0.00631
500.02000, 0.03559, 0.00693
500.02100, -0.02605, 0.00792
500.02200, 0.02322, 0.00872
500.02300, 0.01147, 0.00933
500.02400, 0.04022, 0.00965
500.02500, 0.00041, 0.01039
500.02600, -0.01395, 0.01147
500.02700, -0.01378, 0.01248
500.02800, 0.02735, 0.01282
500.02900, 0.00792, 0.01399
500.03000, -0.01470, 0.01400
500.03100, -0.01291, 0.01551
500.03200, -0.01127, 0.01537
500.03300, 0.01480, 0.01508
500.03400, -0.02000, 0.01467
500.03500, 0.01653, 0.01399
500.03600, -0.00068, 0.01349
500.03700, 0.01859, 0.01322
500.03800, 0.03658, 0.01401
500.03900, 0.03620, 0.01476
500.04000, -0.01048, 0.01473
500.04100, 0.01025, 0.01560
500.04200, -0.03419, 0.01493
500.04300, 0.02115, 0.01501
500.04400, 0.01547, 0.01546
500.04500, 0.00033, 0.01611
500.04600, 0.01674, 0.01626
500.04700, 0.00093, 0.01552
500.04800, 0.01156, 0.01493
500.04900, 0.01068, 0.01365
500.05000, 0.01653, 0.01208
500.05100, 0.02908, 0.01151
500.05200, 0.03142, 0.01161
500.05300, 0.00845, 0.01054
500.05400, 0.03219, 0.01051
500.05500, 0.01133, 0.00967
500.05600, -0.02581, 0.00977
500.05700, 0.04591, 0.01148
500.05800, 0.04330, 0.01083
500.05900, 0.00224, 0.00984
500.06000, 0.00497, 0.00943
500.06100, 0.01397, 0.01013
500.06200, -0.02586, 0.01036
500.06300, 0.00252, 0.01109
500.06400, -0.00064, 0.01214
500.06500, 0.02698, 0.01237
500.06600, 0.02779, 0.01230
500.06700, 0.00304, 0.01128
500.06800, 0.03252, 0.01099
500.06900, -0.00078, 0.01195
500.07000, 0.01109, 0.01281
500.07100, -0.02241, 0.01381
500.07200, 0.02881, 0.01465
500.07300, -0.00375, 0.01421
500.07400, 0.00002, 0.01365
500.07500, 0.03833, 0.01284
500.07600, 0.01228, 0.01231
500.07700, -0.01088, 0.01114
500.07800, 0.00214, 0.01045
500.07900, 0.00446, 0.01056
500.08000, 0.01029, 0.01058
500.08100, 0.00387, 0.01049
500.08200, 0.00388, 0.01101
500.08300, 0.01209, 0.01107
500.08400, 0.01365, 0.01113
500.08500, 0.02805, 0.01070
500.08600, 0.00392, 0.01140
