500.00000, 0.01022, 0.00933
500.00100, 0.01497, 0.00467
500.00200, -0.02755, 0.00467
500.00300, 0.01288, 0.00467
500.00400, -0.00851, 0.00933
500.00500, -0.01639, 0.00933
500.00600, 0.03576, 0.00467
500.00700, -0.00538, 0.00467
500.00800, -0.01791, 0.00467
500.00900, 0.05567, 0.00933
500.01000, 0.04754, 0.00933
500.01100, 0.00582, 0.00000
500.01200, -0.02763, 0.00000
500.01300, -0.00375, 0.00000
500.01400, 0.01568, 0.00933
500.01500, 0.01999, 0.00933
500.01600, 0.01692, 0.01400
500.01700, -0.02330, 0.01400
500.01800, 0.02874, 0.01400
500.01900, -0.01170, 0.01400
500.02000, 0.03216, 0.01400
500.02100, -0.02912, 0.01400
500.02200, 0.01995, 0.01400
500.02300, 0.01896, 0.01400
500.02400, 0.04845, 0.01400
500.02500, 0.00821, 0.01400
500.02600, -0.00242, 0.01400
500.02700, -0.00527, 0.01400
500.02800, 0.02887, 0.01400
500.02900, 0.01001, 0.01400
500.03000, -0.01299, 0.01400
500.03100, 0.01472, 0.01400
500.03200, -0.00103, 0.01400
500.03300, 0.03001, 0.01400
500.03400, 0.02053, 0.00933
500.03500, 0.00327, 0.00933
500.03600, -0.01484, 0.00933
500.03700, 0.00990, 0.01400
500.03800, 0.03359, 0.01400
500.03900, 0.01944, 0.01400
500.04000, 0.00642, 0.01400
500.04100, -0.00749, 0.01400
500.04200, -0.02510, 0.00933
500.04300, 0.02473, 0.00933
500.04400, 0.00605, 0.01400
500.04500, 0.03336, 0.01400
500.04600, 0.02364, 0.01400
500.04700, 0.00975, 0.00933
500.04800, 0.01156, 0.00933
500.04900, 0.00798, 0.00933
500.05000, 0.00632, 0.00933
500.05100, 0.00447, 0.00933
500.05200, 0.03970, 0.01400
500.05300, -0.00205, 0.01400
500.05400, 0.02438, 0.01400
500.05500, 0.00298, 0.01400
500.05600, -0.02801, 0.01400
500.05700, 0.04174, 0.00933
500.05800, 0.03928, 0.00933
500.05900, -0.02213, 0.01400
500.06000, 0.00959, 0.01400
500.06100, -0.02014, 0.01400
500.06200, 0.00481, 0.01400
500.06300, 0.02320, 0.01400
500.06400, 0.03136, 0.01400
500.06500, 0.02225, 0.01400
500.06600, 0.02245, 0.01400
500.06700, 0.00803, 0.01400
500.06800, 0.03359, 0.01400
500.06900, 0.00003, 0.01400
500.07000, 0.01316, 0.01400
500.07100, -0.02299, 0.01400
500.07200, -0.02702, 0.01400
500.07300, -0.00324, 0.01400
500.07400, 0.02058, 0.01400
500.07500, -0.00718, 0.01400
500.07600, 0.01152, 0.01400
500.07700, -0.02113, 0.01400
500.07800, 0.02162, 0.01400
500.07900, 0.00981, 0.01400
500.08000, 0.02111, 0.00933
500.08100, 0.00039, 0.00933
500.08200, 0.03417, 0.01400
500.08300, 0.00391, 0.01400
500.08400, 0.02166, 0.01400
500.08500, 0.00095, 0.00467
500.08600, 0.00370, 0.00467
500.08700, 0.00254, 0.01400
500.08800, -0.00911, 0.01400
500.08900, 0.04184, 0.01400
500.09000, 0.00097, 0.00467
500.09100, -0.00955, 0.00467
500.09200, 0.01675, 0.00000
500.09300, 0.00637, 0.00000
500.09400, -0.01027, 0.00000
500.09500, 0.01147, 0.00933
500.09600, 0.01824, 0.00933
500.09700, 0.01717, 0.00467
500.09800, -0.02244, 0.00467
500.09900, -0.02300, 0.00467
500.10000, 0.00479, 0.00000
500.10100, -0.03421, 0.00000
500.10200, -0.00655, 0.00933
500.10300, -0.00749, 0.00933
500.10400, 0.01551, 0.00933
500.10500, 0.03028, 0.01400
500.10600, 0.01086, 0.01400
500.10700, 0.04794, 0.00933
500.10800, -0.01257, 0.00933
500.10900, -0.01070, 0.00933
500.11000, 0.01601, 0.00467
500.11100, -0.00124, 0.00467
500.11200, 0.02613, 0.00467
500.11300, 0.02083, 0.00933
500.11400, 0.04279, 0.00933
500.11500, -0.01699, 0.01400
500.11600, 0.02082, 0.01400
500.11700, 0.06503, 0.01400
500.11800, 0.01328, 0.00467
500.11900, -0.00959, 0.00467
500.12000, 0.01650, 0.00000
500.12100, -0.00598, 0.00000
500.12200, 0.00535, 0.00000
500.12300, -0.00671, 0.00000
500.12400, -0.02693, 0.00000
500.12500, 0.01246, 0.00000
500.12600, 0.00810, 0.00000
500.12700, 0.00106, 0.00000
500.12800, 0.00334, -0.00933
500.12900, -0.01907, -0.00933
500.13000, 0.00483, -0.00933
500.13100, 0.01961, -0.00933
500.13200, 0.00112, -0.00933
500.13300, -0.01774, -0.00933
500.13400, 0.05072, -0.00933
500.13500, -0.00905, -0.01400
500.13600, -0.02891, -0.01400
500.13700, 0.00637, -0.01400
500.13800, -0.00942, -0.00467
500.13900, 0.02081, -0.00467
500.14000, -0.00960, -0.00933
500.14100, 0.00948, -0.00933
500.14200, 0.01851, -0.00933
500.14300, 0.00014, -0.00467
500.14400, 0.02119, -0.00467
500.14500, 0.00960, -0.00467
500.14600, 0.04928, -0.00467
500.14700, 0.01070, -0.00467
500.14800, 0.03229, 0.00000
500.14900, -0.00518, 0.00000
500.15000, 0.02652, 0.00000
500.15100, -0.01076, -0.00933
500.15200, 0.02772, -0.00933
500.15300, -0.00396, -0.00933
500.15400, 0.01428, -0.00933
500.15500, 0.01472, -0.00933
500.15600, -0.01981, -0.00467
500.15700, 0.00597, -0.00467
500.15800, 0.00394, -0.00467
500.15900, 0.00095, -0.00467
500.16000, 0.01140, -0.00467
500.16100, 0.02079, -0.01400
500.16200, 0.02812, -0.01400
500.16300, 0.02749, -0.01400
500.16400, 0.00637, -0.01400
500.16500, 0.01878, -0.01400
500.16600, 0.03856, -0.01400
500.16700, 0.02251, -0.01400
500.16800, -0.01193, -0.01400
500.16900, 0.03390, -0.01400
500.17000, -0.02368, -0.01400
500.17100, 0.01594, -0.01400
500.17200, -0.02111, -0.01400
500.17300, 0.00804, -0.01400
500.17400, -0.00981, -0.01400
500.17500, 0.01728, -0.01400
500.17600, 0.01100, -0.01400
500.17700, 0.01094, -0.01400
500.17800, 0.01877, -0.01400
500.17900, 0.03626, -0.01400
500.18000, 0.01741, -0.01400
500.18100, 0.06038, -0.00467
500.18200, 0.02002, -0.00467
500.18300, 0.00554, -0.01400
500.18400, 0.04531, -0.01400
500.18500, 0.02258, -0.01400
500.18600, 0.01722, -0.00467
500.18700, 0.01040, -0.00467
500.18800, 0.00552, -0.00467
500.18900, 0.00417, -0.01400
500.19000, 0.00183, -0.01400
500.19100, -0.00724, -0.00467
500.19200, -0.00013, -0.00467
500.19300, 0.04407, -0.00467
500.19400, -0.01613, -0.00933
500.19500, -0.00553, -0.00933
500.19600, -0.02908, -0.00933
500.19700, 0.01997, -0.00933
500.19800, 0.00315, -0.00933
500.19900, 0.05577, -0.00467
500.20000, -0.00482, -0.00467
500.20100, -0.00386, -0.00467
500.20200, 0.03955, -0.00467
500.20300, 0.02826, -0.00467
500.20400, -0.02389, -0.00933
500.20500, 0.00661, -0.00933
500.20600, 0.00389, -0.00467
500.20700, 0.00035, -0.00467
500.20800, -0.00069, -0.00467
500.20900, 0.01068, -0.00467
500.21000, 0.02558, -0.00467
500.21100, 0.02599, -0.00467
500.21200, 0.01244, -0.00467
500.21300, 0.00395, -0.00467
500.21400, 0.00209, -0.00933
500.21500, -0.01188, -0.00933
500.21600, -0.00588, -0.00933
500.21700, -0.00750, -0.00933
500.21800, -0.00502, -0.00933
500.21900, 0.03338, -0.00933
500.22000, -0.00602, -0.00933
500.22100, 0.03557, 0.00000
500.22200, 0.01251, 0.00000
500.22300, 0.00752, 0.00000
500.22400, -0.00901, -0.00467
500.22500, 0.00972, -0.00467
500.22600, 0.01959, 0.01400
500.22700, -0.02001, 0.01400
500.22800, -0.00245, 0.01400
500.22900, 0.05407, 0.00467
500.23000, -0.00843, 0.00467
500.23100, 0.00877, 0.00933
500.23200, 0.03833, 0.00933
500.23300, -0.00154, 0.00933
500.23400, -0.00918, 0.00933
500.23500, -0.00503, 0.00933
500.23600, 0.05710, 0.01400
500.23700, 0.01701, 0.01400
500.23800, -0.00997, 0.01400
500.23900, -0.01274, 0.00467
500.24000, -0.03369, 0.00467
500.24100, -0.00006, 0.01400
500.24200, 0.02253, 0.01400
500.24300, 0.00664, 0.01400
500.24400, -0.01199, 0.00000
500.24500, -0.00060, 0.00000
500.24600, -0.01024, 0.01400
500.24700, 0.03383, 0.01400
500.24800, 0.03791, 0.01400
500.24900, -0.02140, 0.00933
500.25000, 0.00469, 0.00933
500.25100, -0.00192, 0.00467
500.25200, -0.00566, 0.00467
500.25300, -0.01460, 0.00467
500.25400, 0.01624, 0.00933
500.25500, -0.00426, 0.00933
500.25600, 0.00613, 0.00467
500.25700, -0.03419, 0.00467
500.25800, -0.00025, 0.00467
500.25900, -0.01988, 0.00933
500.26000, 0.04064, 0.00933
500.26100, 0.02003, 0.00000
500.26200, -0.00135, 0.00000
500.26300, -0.00234, 0.00000
500.26400, 0.03631, 0.00933
500.26500, 0.03613, 0.00933
500.26600, -0.02506, 0.01400
500.26700, -0.01032, 0.01400
500.26800, -0.01210, 0.01400
500.26900, 0.05277, 0.01400
500.27000, -0.00966, 0.01400
500.27100, 0.00244, 0.01400
500.27200, 0.00332, 0.01400
500.27300, 0.02311, 0.01400
500.27400, 0.02039, 0.01400
500.27500, 0.01660, 0.01400
500.27600, 0.01634, 0.01400
500.27700, 0.01994, 0.01400
500.27800, -0.01884, 0.01400
500.27900, -0.01309, 0.01400
500.28000, -0.00637, 0.01400
500.28100, -0.00468, 0.01400
500.28200, 0.00890, 0.01400
500.28300, 0.01867, 0.01400
500.28400, 0.01312, 0.00933
500.28500, 0.00386, 0.00933
500.28600, -0.01939, 0.00933
500.28700, -0.00906, 0.01400
500.28800, 0.02760, 0.01400
500.28900, 0.04067, 0.01400
500.29000, 0.02713, 0.01400
500.29100, 0.04841, 0.01400
500.29200, 0.03601, 0.00933
500.29300, 0.01759, 0.00933
500.29400, -0.00338, 0.01400
500.29500, -0.01711, 0.01400
500.29600, -0.02846, 0.01400
500.29700, 0.00330, 0.00933
500.29800, 0.01468, 0.00933
500.29900, -0.00297, 0.00933
500.30000, 0.02347, 0.00933
500.30100, 0.02329, 0.00933
500.30200, 0.00877, 0.01400
500.30300, 0.00504, 0.01400
500.30400, -0.01681, 0.01400
500.30500, 0.05858, 0.01400
500.30600, -0.00329, 0.01400
500.30700, 0.01877, 0.00933
500.30800, 0.01332, 0.00933
500.30900, -0.00921, 0.01400
500.31000, -0.01707, 0.01400
500.31100, 0.00831, 0.01400
500.31200, 0.00696, 0.01400
500.31300, 0.00479, 0.01400
500.31400, -0.00972, 0.01400
500.31500, -0.00029, 0.01400
500.31600, 0.00165, 0.01400
500.31700, -0.00142, 0.01400
500.31800, -0.01521, 0.01400
500.31900, 0.04515, 0.01400
500.32000, -0.01535, 0.01400
500.32100, -0.02508, 0.01400
500.32200, 0.02035, 0.01400
500.32300, 0.02706, 0.01400
500.32400, 0.03542, 0.01400
500.32500, -0.01596, 0.01400
500.32600, 0.04208, 0.01400
500.32700, 0.04008, 0.01400
500.32800, 0.03188, 0.01400
500.32900, 0.01223, 0.01400
500.33000, -0.01099, 0.00933
500.33100, 0.00734, 0.00933
500.33200, -0.00816, 0.01400
500.33300, -0.00323, 0.01400
500.33400, 0.04104, 0.01400
500.33500, -0.01370, 0.00467
500.33600, 0.00861, 0.00467
500.33700, -0.00671, 0.01400
500.33800, 0.02267, 0.01400
500.33900, 0.00694, 0.01400
500.34000, 0.01430, 0.00467
500.34100, -0.00214, 0.00467
500.34200, -0.00190, 0.00000
500.34300, -0.00239, 0.00000
500.34400, -0.00371, 0.00000
500.34500, 0.00288, 0.00933
500.34600, 0.02161, 0.00933
500.34700, 0.01867, 0.00933
500.34800, 0.04023, 0.00467
500.34900, 0.00059, 0.00467
500.35000, -0.02171, 0.00000
500.35100, -0.01017, 0.00000
500.35200, -0.00758, 0.00000
500.35300, -0.00716, 0.00933
500.35400, 0.02787, 0.00933
500.35500, -0.00594, 0.01400
500.35600, 0.06195, 0.01400
500.35700, 0.00786, 0.01400
500.35800, 0.04114, 0.00933
500.35900, -0.01898, 0.00933
500.36000, 0.02441, 0.00467
500.36100, 0.01434, 0.00467
500.36200, 0.03290, 0.00467
500.36300, -0.00413, 0.00933
500.36400, 0.00966, 0.00933
500.36500, 0.00178, 0.01400
500.36600, 0.02925, 0.01400
500.36700, 0.01317, 0.01400
500.36800, 0.03416, 0.00467
500.36900, -0.02505, 0.00467
500.37000, 0.02689, 0.00000
500.37100, -0.01801, 0.00000
500.37200, -0.01371, 0.00000
500.37300, 0.00120, 0.00000
500.37400, 0.00238, 0.00000
500.37500, -0.01089, 0.00000
500.37600, 0.01452, 0.00000
500.37700, 0.02293, 0.00000
500.37800, 0.02133, -0.00933
500.37900, 0.00651, -0.00933
500.38000, 0.02801, -0.00933
500.38100, -0.01148, -0.00933
500.38200, 0.02184, -0.00933
500.38300, 0.00955, -0.00933
500.38400, -0.01379, -0.00933
500.38500, 0.04579, -0.00933
500.38600, -0.01411, -0.01400
500.38700, 0.00999, -0.01400
500.38800, -0.00250, -0.00467
500.38900, 0.01937, -0.00467
500.39000, -0.01906, -0.00467
500.39100, -0.01698, -0.00933
500.39200, -0.01445, -0.00933
500.39300, -0.01343, -0.00467
500.39400, 0.01698, -0.00467
500.39500, -0.00164, -0.00467
500.39600, -0.01045, -0.00467
500.39700, 0.00270, -0.00467
500.39800, 0.00139, 0.00000
500.39900, -0.00622, 0.00000
500.40000, 0.00108, 0.00000
500.40100, 0.00490, -0.00933
500.40200, 0.01877, -0.00933
500.40300, -0.00383, -0.00933
500.40400, -0.00104, -0.00933
500.40500, 0.01239, -0.00933
500.40600, 0.03298, -0.00467
500.40700, 0.00840, -0.00467
500.40800, 0.00168, -0.00467
500.40900, 0.00032, -0.00467
500.41000, -0.00114, -0.00467
500.41100, 0.02395, -0.01400
500.41200, -0.00551, -0.01400
500.41300, -0.00624, -0.01400
500.41400, -0.01959, -0.01400
500.41500, -0.01006, -0.01400
500.41600, 0.03116, -0.01400
500.41700, -0.00553, -0.01400
500.41800, -0.00404, -0.01400
500.41900, 0.02695, -0.01400
500.42000, 0.04137, -0.01400
500.42100, 0.03509, -0.01400
500.42200, -0.02221, -0.01400
500.42300, 0.03524, -0.01400
500.42400, -0.02252, -0.01400
500.42500, 0.01208, -0.01400
500.42600, 0.03597, -0.01400
500.42700, 0.02728, -0.01400
500.42800, 0.03723, -0.01400
500.42900, -0.00374, -0.01400
500.43000, -0.00413, -0.01400
500.43100, 0.01162, -0.00467
500.43200, 0.02005, -0.00467
500.43300, 0.02710, -0.00467
500.43400, 0.00952, -0.01400
500.43500, 0.01591, -0.01400
500.43600, -0.04305, -0.00467
500.43700, 0.01000, -0.00467
500.43800, 0.02418, -0.00467
500.43900, 0.02265, -0.01400
500.44000, -0.01563, -0.01400
500.44100, 0.02970, -0.00467
500.44200, 0.01242, -0.00467
500.44300, 0.02016, -0.00467
500.44400, 0.01340, -0.00933
500.44500, 0.00916, -0.00933
500.44600, 0.02818, -0.00933
500.44700, 0.01393, -0.00933
500.44800, -0.00173, -0.00933
500.44900, 0.01009, -0.00467
500.45000, 0.02248, -0.00467
500.45100, 0.03697, -0.00467
500.45200, 0.01431, -0.00467
500.45300, 0.04465, -0.00467
500.45400, 0.03499, -0.00933
500.45500, -0.01057, -0.00933
500.45600, 0.01451, -0.00933
500.45700, 0.00601, -0.00467
500.45800, 0.02091, -0.00467
500.45900, -0.02174, -0.00467
500.46000, 0.03967, -0.00467
500.46100, 0.01852, -0.00467
500.46200, -0.01868, -0.00467
500.46300, 0.02955, -0.00467
500.46400, 0.01449, -0.00933
500.46500, -0.00614, -0.00933
500.46600, -0.00727, -0.00933
500.46700, 0.01647, -0.00933
500.46800, -0.00178, -0.00933
500.46900, 0.04413, -0.00933
500.47000, 0.04644, -0.00933
500.47100, -0.01419, -0.00933
500.47200, 0.04245, 0.00000
500.47300, 0.00141, 0.00000
500.47400, 0.01973, -0.00467
500.47500, 0.01692, -0.00467
500.47600, 0.03523, -0.00467
500.47700, -0.00489, 0.01400
500.47800, 0.01699, 0.01400
500.47900, 0.00238, 0.00467
500.48000, -0.03580, 0.00467
500.48100, -0.02640, 0.00467
500.48200, 0.05128, 0.00933
500.48300, 0.01504, 0.00933
500.48400, -0.02044, 0.00933
500.48500, 0.00096, 0.00933
500.48600, -0.01559, 0.00933
500.48700, 0.03006, 0.01400
500.48800, -0.00075, 0.01400
500.48900, -0.00172, 0.00467
500.49000, 0.00357, 0.00467
500.49100, 0.01777, 0.00467
500.49200, -0.03012, 0.01400
500.49300, -0.00245, 0.01400
500.49400, 0.01009, 0.00000
500.49500, -0.03605, 0.00000
500.49600, -0.02459, 0.00000
500.49700, -0.02445, 0.01400
500.49800, 0.01715, 0.01400
500.49900, 0.02347, 0.00933
500.50000, -0.02078, 0.00933
500.50100, 0.01738, 0.00933
500.50200, 0.02331, 0.00467
500.50300, 0.04155, 0.00467
500.50400, -0.01835, 0.00933
500.50500, 0.02330, 0.00933
500.50600, -0.00028, 0.00933
500.50700, 0.01721, 0.00467
500.50800, 0.01486, 0.00467
500.50900, -0.02618, 0.00933
500.51000, 0.03556, 0.00933
500.51100, 0.01474, 0.00933
500.51200, -0.00731, 0.00000
500.51300, -0.00619, 0.00000
500.51400, 0.01573, 0.00933
500.51500, -0.00666, 0.00933
500.51600, 0.02921, 0.00933
500.51700, -0.00802, 0.01400
500.51800, -0.01051, 0.01400
500.51900, -0.02759, 0.01400
500.52000, -0.00575, 0.01400
500.52100, 0.01356, 0.01400
500.52200, -0.02503, 0.01400
500.52300, -0.01297, 0.01400
500.52400, 0.04264, 0.01400
500.52500, -0.01926, 0.01400
500.52600, 0.00640, 0.01400
500.52700, 0.01019, 0.01400
500.52800, 0.02924, 0.01400
500.52900, -0.03122, 0.01400
500.53000, 0.00396, 0.01400
500.53100, 0.00688, 0.01400
500.53200, 0.03695, 0.01400
500.53300, -0.02369, 0.01400
500.53400, -0.00268, 0.01400
500.53500, 0.03225, 0.00933
500.53600, 0.01550, 0.00933
500.53700, -0.01364, 0.01400
500.53800, 0.01167, 0.01400
500.53900, 0.01067, 0.01400
500.54000, 0.00745, 0.01400
500.54100, 0.02741, 0.01400
500.54200, 0.02024, 0.00933
500.54300, -0.00034, 0.00933
500.54400, 0.01908, 0.00933
500.54500, 0.04157, 0.01400
500.54600, 0.03742, 0.01400
500.54700, -0.00430, 0.00933
500.54800, 0.00377, 0.00933
500.54900, 0.01254, 0.00933
500.55000, 0.00733, 0.00933
500.55100, 0.01515, 0.00933
500.55200, 0.01458, 0.01400
500.55300, 0.01150, 0.01400
500.55400, 0.00866, 0.01400
500.55500, -0.00882, 0.01400
500.55600, 0.03237, 0.01400
500.55700, -0.00806, 0.00933
500.55800, -0.00667, 0.00933
500.55900, 0.02390, 0.00933
500.56000, 0.02196, 0.01400
500.56100, -0.01704, 0.01400
500.56200, 0.04069, 0.01400
500.56300, 0.00109, 0.01400
500.56400, -0.03658, 0.01400
500.56500, -0.01559, 0.01400
500.56600, -0.00731, 0.01400
500.56700, 0.01182, 0.01400
500.56800, -0.00206, 0.01400
500.56900, -0.00567, 0.01400
500.57000, 0.04542, 0.01400
500.57100, 0.04118, 0.01400
500.57200, 0.00238, 0.01400
500.57300, 0.02331, 0.01400
500.57400, -0.00317, 0.01400
500.57500, 0.01800, 0.01400
500.57600, 0.01329, 0.01400
500.57700, -0.00267, 0.01400
500.57800, -0.00530, 0.01400
500.57900, -0.00017, 0.01400
500.58000, 0.00713, 0.00933
500.58100, 0.02242, 0.00933
500.58200, 0.01529, 0.00933
500.58300, 0.03677, 0.01400
500.58400, -0.00660, 0.01400
500.58500, 0.01419, 0.00467
500.58600, 0.01468, 0.00467
500.58700, -0.00092, 0.00467
500.58800, 0.00509, 0.01400
500.58900, 0.01707, 0.01400
500.59000, 0.01470, 0.00467
500.59100, 0.02540, 0.00467
500.59200, 0.00499, 0.00467
500.59300, -0.01581, 0.00000
500.59400, -0.02163, 0.00000
500.59500, -0.01922, 0.00933
500.59600, 0.00289, 0.00933
500.59700, 0.02429, 0.00933
500.59800, 0.05324, 0.00467
500.59900, 0.01043, 0.00467
500.60000, 0.04011, 0.00000
500.60100, -0.02049, 0.00000
500.60200, 0.00571, 0.00000
500.60300, 0.01367, 0.00933
500.60400, 0.01254, 0.00933
500.60500, -0.00910, 0.00933
500.60600, 0.03568, 0.01400
500.60700, 0.04107, 0.01400
500.60800, 0.01470, 0.00933
500.60900, 0.02410, 0.00933
500.61000, -0.01399, 0.00933
500.61100, -0.01184, 0.00467
500.61200, 0.01678, 0.00467
500.61300, 0.02788, 0.00933
500.61400, 0.03893, 0.00933
500.61500, 0.01982, 0.00933
500.61600, 0.01218, 0.01400
500.61700, 0.00398, 0.01400
500.61800, 0.04135, 0.00467
500.61900, -0.01879, 0.00467
500.62000, 0.03100, 0.00467
500.62100, -0.01398, 0.00000
500.62200, 0.00393, 0.00000
500.62300, 0.01474, 0.00000
500.62400, 0.02883, 0.00000
500.62500, -0.01367, 0.00000
500.62600, -0.01353, 0.00000
500.62700, 0.01385, 0.00000
500.62800, 0.04915, -0.00933
500.62900, 0.00687, -0.00933
500.63000, 0.00723, -0.00933
500.63100, 0.01062, -0.00933
500.63200, -0.00620, -0.00933
500.63300, 0.04659, -0.00933
500.63400, 0.00681, -0.00933
500.63500, 0.03127, -0.00933
500.63600, -0.02695, -0.01400
500.63700, -0.03319, -0.01400
500.63800, 0.04164, -0.00467
500.63900, -0.01805, -0.00467
500.64000, 0.00106, -0.00467
500.64100, 0.01268, -0.00933
500.64200, 0.01481, -0.00933
500.64300, -0.02722, -0.00933
500.64400, -0.01220, -0.00467
500.64500, 0.03102, -0.00467
500.64600, 0.03227, -0.00467
500.64700, 0.03200, -0.00467
500.64800, 0.00117, -0.00467
500.64900, 0.03965, 0.00000
500.65000, 0.04002, 0.00000
500.65100, 0.00271, -0.00933
500.65200, -0.01076, -0.00933
500.65300, 0.01178, -0.00933
500.65400, 0.02846, -0.00933
500.65500, 0.02778, -0.00933
500.65600, 0.01232, -0.00467
500.65700, 0.01848, -0.00467
500.65800, -0.02809, -0.00467
500.65900, 0.02627, -0.00467
500.66000, 0.04560, -0.00467
500.66100, -0.00072, -0.01400
500.66200, -0.00561, -0.01400
500.66300, -0.00249, -0.01400
500.66400, 0.00790, -0.01400
500.66500, 0.01658, -0.01400
500.66600, 0.00768, -0.01400
500.66700, -0.00705, -0.01400
500.66800, -0.01062, -0.01400
500.66900, 0.00615, -0.01400
500.67000, 0.00826, -0.01400
500.67100, 0.00997, -0.01400
500.67200, 0.02672, -0.01400
500.67300, 0.03108, -0.01400
500.67400, -0.02695, -0.01400
500.67500, -0.00080, -0.01400
500.67600, 0.01149, -0.01400
500.67700, 0.02129, -0.01400
500.67800, -0.00613, -0.01400
500.67900, 0.04424, -0.01400
500.68000, 0.04169, -0.01400
500.68100, 0.02026, -0.01400
500.68200, 0.03159, -0.00467
500.68300, 0.04751, -0.00467
500.68400, 0.04240, -0.01400
500.68500, -0.01769, -0.01400
500.68600, 0.01954, -0.01400
500.68700, 0.03432, -0.00467
500.68800, 0.05069, -0.00467
500.68900, 0.02675, -0.01400
500.69000, 0.00604, -0.01400
500.69100, 0.00602, -0.01400
500.69200, 0.02550, -0.00467
500.69300, 0.00223, -0.00467
500.69400, 0.01614, -0.00933
500.69500, 0.00937, -0.00933
500.69600, 0.00458, -0.00933
500.69700, 0.01733, -0.00933
500.69800, -0.00685, -0.00933
500.69900, 0.00338, -0.00467
500.70000, 0.01779, -0.00467
500.70100, 0.00501, -0.00467
500.70200, 0.00743, -0.00467
500.70300, 0.00836, -0.00467
500.70400, 0.00276, -0.00933
500.70500, 0.00462, -0.00933
500.70600, 0.01893, -0.00933
500.70700, 0.01989, -0.00467
500.70800, -0.00332, -0.00467
500.70900, 0.01722, -0.00467
500.71000, 0.00692, -0.00467
500.71100, 0.00547, -0.00467
500.71200, 0.02183, -0.00467
500.71300, 0.00453, -0.00467
500.71400, 0.01083, -0.00933
500.71500, -0.02203, -0.00933
500.71600, 0.00239, -0.00933
500.71700, 0.00529, -0.00933
500.71800, -0.01159, -0.00933
500.71900, 0.00023, -0.00933
500.72000, -0.01644, -0.00933
500.72100, -0.00996, -0.00933
500.72200, 0.03095, 0.00000
500.72300, 0.03572, 0.00000
500.72400, 0.03384, 0.00000
500.72500, -0.02698, -0.00467
500.72600, -0.00805, -0.00467
500.72700, -0.00570, 0.01400
500.72800, 0.02347, 0.01400
500.72900, 0.00525, 0.01400
500.73000, 0.00955, 0.00467
500.73100, 0.00444, 0.00467
500.73200, -0.02491, 0.00933
500.73300, 0.01902, 0.00933
500.73400, 0.03852, 0.00933
500.73500, 0.00678, 0.00933
500.73600, -0.00641, 0.00933
500.73700, 0.00875, 0.01400
500.73800, 0.01565, 0.01400
500.73900, 0.02788, 0.01400
500.74000, -0.00362, 0.00467
500.74100, 0.01610, 0.00467
500.74200, 0.00166, 0.01400
500.74300, 0.01733, 0.01400
500.74400, 0.01953, 0.01400
500.74500, -0.02646, 0.00000
500.74600, -0.01820, 0.00000
500.74700, 0.00779, 0.01400
500.74800, 0.02677, 0.01400
500.74900, 0.02199, 0.01400
500.75000, 0.01153, 0.00933
500.75100, 0.00852, 0.00933
500.75200, 0.01975, 0.00467
500.75300, 0.01751, 0.00467
500.75400, 0.04631, 0.00467
500.75500, 0.03745, 0.00933
500.75600, -0.00490, 0.00933
500.75700, 0.02552, 0.00467
500.75800, 0.03394, 0.00467
500.75900, 0.01996, 0.00467
500.76000, 0.00446, 0.00933
500.76100, 0.02858, 0.00933
500.76200, 0.03736, 0.00000
500.76300, -0.02600, 0.00000
500.76400, -0.00839, 0.00000
500.76500, -0.00849, 0.00933
500.76600, 0.00837, 0.00933
500.76700, 0.03334, 0.01400
500.76800, -0.00724, 0.01400
500.76900, -0.00973, 0.01400
500.77000, 0.00899, 0.01400
500.77100, 0.02999, 0.01400
500.77200, -0.01231, 0.01400
500.77300, -0.02578, 0.01400
500.77400, 0.01072, 0.01400
500.77500, 0.03288, 0.01400
500.77600, 0.00116, 0.01400
500.77700, -0.01331, 0.01400
500.77800, 0.00546, 0.01400
