500.00000, 0.03005
500.00100, 0.03004
500.00200, 0.03003
500.00300, 0.03000
500.00400, 0.03001
500.00500, 0.03001
500.00600, 0.03002
500.00700, 0.03003
500.00800, 0.03003
500.00900, 0.03001
500.01000, 0.03005
500.01100, 0.03006
500.01200, 0.03010
500.01300, 0.03012
500.01400, 0.03011
500.01500, 0.03011
500.01600, 0.03011
500.01700, 0.03012
500.01800, 0.03009
500.01900, 0.03004
500.02000, 0.03002
500.02100, 0.03001
500.02200, 0.03001
500.02300, 0.03003
500.02400, 0.03004
500.02500, 0.03005
500.02600, 0.03004
500.02700, 0.03004
500.02800, 0.03000
500.02900, 0.02998
500.03000, 0.02995
500.03100, 0.02994
500.03200, 0.02994
500.03300, 0.02992
500.03400, 0.02994
500.03500, 0.02992
500.03600, 0.02994
500.03700, 0.02994
500.03800, 0.02997
500.03900, 0.02999
500.04000, 0.03000
500.04100, 0.02997
500.04200, 0.02996
500.04300, 0.02991
500.04400, 0.02989
500.04500, 0.02986
500.04600, 0.02986
500.04700, 0.02986
500.04800, 0.02986
500.04900, 0.02991
500.05000, 0.02996
500.05100, 0.03000
500.05200, 0.03005
500.05300, 0.03008
500.05400, 0.03006
500.05500, 0.03010
500.05600, 0.03010
500.05700, 0.03007
500.05800, 0.03009
500.05900, 0.03011
500.06000, 0.03011
500.06100, 0.03010
500.06200, 0.03011
500.06300, 0.03009
500.06400, 0.03010
500.06500, 0.03009
500.06600, 0.03008
500.06700, 0.03010
500.06800, 0.03007
500.06900, 0.03008
500.07000, 0.03006
500.07100, 0.03008
500.07200, 0.03005
500.07300, 0.03006
500.07400, 0.03004
500.07500, 0.02999
500.07600, 0.03000
500.07700, 0.03002
500.07800, 0.03000
500.07900, 0.03000
500.08000, 0.03001
500.08100, 0.03003
500.08200, 0.03003
500.08300, 0.03003
500.08400, 0.03004
500.08500, 0.03003
500.08600, 0.03001
500.08700, 0.03002
500.08800, 0.03005
500.08900, 0.03006
500.09000, 0.03010
500.09100, 0.03010
500.09200, 0.03010
500.09300, 0.03013
500.09400, 0.03016
500.09500, 0.03015
500.09600, 0.03016
500.09700, 0.03017
500.09800, 0.03015
500.09900, 0.03013
500.10000, 0.03011
500.10100, 0.03011
500.10200, 0.03010
500.10300, 0.03013
500.10400, 0.03009
500.10500, 0.03008
500.10600, 0.03004
500.10700, 0.03001
500.10800, 0.03004
500.10900, 0.03001
500.11000, 0.02998
500.11100, 0.02996
500.11200, 0.02998
500.11300, 0.03003
500.11400, 0.03005
500.11500, 0.03006
500.11600, 0.03006
500.11700, 0.03006
500.11800, 0.03010
500.11900, 0.03011
500.12000, 0.03008
500.12100, 0.03008
500.12200, 0.03007
500.12300, 0.03006
500.12400, 0.03002
500.12500, 0.02996
500.12600, 0.02995
500.12700, 0.02995
500.12800, 0.02997
500.12900, 0.02998
500.13000, 0.02999
500.13100, 0.02998
500.13200, 0.03000
500.13300, 0.02997
500.13400, 0.02994
500.13500, 0.02997
500.13600, 0.02997
500.13700, 0.02996
500.13800, 0.03001
500.13900, 0.03001
500.14000, 0.02999
500.14100, 0.02996
500.14200, 0.02997
500.14300, 0.03000
500.14400, 0.02996
500.14500, 0.02996
500.14600, 0.02998
500.14700, 0.03000
500.14800, 0.03001
500.14900, 0.03000
500.15000, 0.02995
500.15100, 0.02997
500.15200, 0.02998
500.15300, 0.03001
500.15400, 0.03001
500.15500, 0.03000
500.15600, 0.03002
500.15700, 0.03002
500.15800, 0.03005
500.15900, 0.03005
500.16000, 0.03002
500.16100, 0.03005
500.16200, 0.03003
500.16300, 0.03006
500.16400, 0.03006
500.16500, 0.03002
500.16600, 0.03002
500.16700, 0.03005
500.16800, 0.03008
500.16900, 0.03005
500.17000, 0.03004
500.17100, 0.03004
500.17200, 0.03002
500.17300, 0.02999
500.17400, 0.02997
500.17500, 0.02995
500.17600, 0.02997
500.17700, 0.02999
500.17800, 0.03000
500.17900, 0.02999
500.18000, 0.03003
500.18100, 0.03002
500.18200, 0.03002
500.18300, 0.03002
500.18400, 0.03002
500.18500, 0.03003
500.18600, 0.03006
500.18700, 0.03008
500.18800, 0.03007
500.18900, 0.03003
500.19000, 0.03004
500.19100, 0.03008
500.19200, 0.03006
500.19300, 0.03003
500.19400, 0.03003
500.19500, 0.02999
500.19600, 0.03000
500.19700, 0.02999
500.19800, 0.02999
500.19900, 0.03000
500.20000, 0.03000
500.20100, 0.03001
500.20200, 0.03001
500.20300, 0.03003
500.20400, 0.03006
500.20500, 0.03008
500.20600, 0.03009
500.20700, 0.03007
500.20800, 0.03008
500.20900, 0.03005
500.21000, 0.03005
500.21100, 0.03005
500.21200, 0.03005
500.21300, 0.03007
500.21400, 0.03008
500.21500, 0.03007
500.21600, 0.03003
500.21700, 0.03002
500.21800, 0.03003
500.21900, 0.03006
500.22000, 0.03008
500.22100, 0.03007
500.22200, 0.03008
500.22300, 0.03010
500.22400, 0.03011
500.22500, 0.03013
500.22600, 0.03012
500.22700, 0.03012
500.22800, 0.03011
500.22900, 0.03010
500.23000, 0.03012
500.23100, 0.03011
500.23200, 0.03012
500.23300, 0.03010
500.23400, 0.03006
500.23500, 0.02999
500.23600, 0.03001
500.23700, 0.03005
500.23800, 0.03005
500.23900, 0.03003
500.24000, 0.03003
500.24100, 0.03002
500.24200, 0.03003
500.24300, 0.03004
500.24400, 0.03004
500.24500, 0.03004
500.24600, 0.03001
500.24700, 0.02999
500.24800, 0.03001
500.24900, 0.03003
500.25000, 0.03000
500.25100, 0.02999
500.25200, 0.02996
500.25300, 0.02994
500.25400, 0.02994
500.25500, 0.02997
500.25600, 0.02996
500.25700, 0.02996
500.25800, 0.02992
500.25900, 0.02990
500.26000, 0.02990
500.26100, 0.02992
500.26200, 0.02996
500.26300, 0.02993
500.26400, 0.02991
500.26500, 0.02994
500.26600, 0.02995
500.26700, 0.02995
500.26800, 0.02994
500.26900, 0.02991
500.27000, 0.02994
500.27100, 0.02995
500.27200, 0.02996
500.27300, 0.02993
500.27400, 0.02993
500.27500, 0.02993
500.27600, 0.02995
500.27700, 0.02995
500.27800, 0.02996
500.27900, 0.02994
500.28000, 0.02991
500.28100, 0.02990
500.28200, 0.02991
500.28300, 0.02992
500.28400, 0.02992
500.28500, 0.02990
500.28600, 0.02994
500.28700, 0.02991
500.28800, 0.02992
500.28900, 0.02994
500.29000, 0.02993
500.29100, 0.02994
500.29200, 0.02996
500.29300, 0.02999
500.29400, 0.02999
500.29500, 0.03000
500.29600, 0.02999
500.29700, 0.02997
500.29800, 0.02999
500.29900, 0.03002
500.30000, 0.03000
500.30100, 0.03003
500.30200, 0.03004
500.30300, 0.03004
500.30400, 0.03005
500.30500, 0.03002
500.30600, 0.03008
500.30700, 0.03007
500.30800, 0.03006
500.30900, 0.03002
500.31000, 0.02998
500.31100, 0.02996
500.31200, 0.02993
500.31300, 0.02990
500.31400, 0.02992
500.31500, 0.02990
500.31600, 0.02989
500.31700, 0.02990
500.31800, 0.02987
500.31900, 0.02984
500.32000, 0.02986
500.32100, 0.02983
500.32200, 0.02982
500.32300, 0.02982
500.32400, 0.02983
500.32500, 0.02983
500.32600, 0.02983
500.32700, 0.02986
500.32800, 0.02984
500.32900, 0.02986
500.33000, 0.02988
500.33100, 0.02986
500.33200, 0.02985
500.33300, 0.02987
500.33400, 0.02987
500.33500, 0.02989
500.33600, 0.02993
500.33700, 0.02995
500.33800, 0.02993
500.33900, 0.02992
500.34000, 0.02993
500.34100, 0.02996
500.34200, 0.02996
500.34300, 0.02993
500.34400, 0.02992
500.34500, 0.02991
500.34600, 0.02993
500.34700, 0.02998
500.34800, 0.02999
500.34900, 0.03001
500.35000, 0.03001
500.35100, 0.02999
500.35200, 0.02994
500.35300, 0.02995
500.35400, 0.02992
500.35500, 0.02991
500.35600, 0.02988
500.35700, 0.02991
500.35800, 0.02990
500.35900, 0.02992
500.36000, 0.02995
500.36100, 0.02994
500.36200, 0.02993
500.36300, 0.02993
500.36400, 0.02992
500.36500, 0.02988
500.36600, 0.02986
500.36700, 0.02985
500.36800, 0.02985
500.36900, 0.02989
500.37000, 0.02988
500.37100, 0.02992
500.37200, 0.02992
500.37300, 0.02994
500.37400, 0.02994
500.37500, 0.02994
500.37600, 0.02993
500.37700, 0.02994
500.37800, 0.02996
500.37900, 0.02994
500.38000, 0.02994
500.38100, 0.02996
500.38200, 0.02993
500.38300, 0.02991
500.38400, 0.02989
500.38500, 0.02990
500.38600, 0.02994
500.38700, 0.02993
500.38800, 0.02993
500.38900, 0.02996
500.39000, 0.02998
500.39100, 0.02999
500.39200, 0.02998
500.39300, 0.02998
500.39400, 0.02998
500.39500, 0.02997
500.39600, 0.02997
500.39700, 0.02998
500.39800, 0.03001
500.39900, 0.03002
500.40000, 0.02997
500.40100, 0.02998
500.40200, 0.02998
500.40300, 0.02999
500.40400, 0.02996
500.40500, 0.02993
500.40600, 0.02995
500.40700, 0.02995
500.40800, 0.02994
500.40900, 0.02997
500.41000, 0.02996
500.41100, 0.02997
500.41200, 0.02997
500.41300, 0.02998
500.41400, 0.02996
500.41500, 0.02994
500.41600, 0.02992
500.41700, 0.02993
500.41800, 0.02991
500.41900, 0.02989
500.42000, 0.02994
500.42100, 0.02998
500.42200, 0.03000
500.42300, 0.02997
500.42400, 0.03000
500.42500, 0.02998
500.42600, 0.02998
500.42700, 0.03002
500.42800, 0.03002
500.42900, 0.03001
500.43000, 0.03000
500.43100, 0.02998
500.43200, 0.02995
500.43300, 0.02998
500.43400, 0.03001
500.43500, 0.03003
500.43600, 0.03002
500.43700, 0.02997
500.43800, 0.02996
500.43900, 0.02998
500.44000, 0.02999
500.44100, 0.02995
500.44200, 0.02992
500.44300, 0.02990
500.44400, 0.02993
500.44500, 0.02998
500.44600, 0.02999
500.44700, 0.02998
500.44800, 0.02993
500.44900, 0.02992
500.45000, 0.02994
500.45100, 0.02995
500.45200, 0.02998
500.45300, 0.02999
500.45400, 0.03000
500.45500, 0.03003
500.45600, 0.03003
500.45700, 0.03007
500.45800, 0.03006
500.45900, 0.03004
500.46000, 0.02999
500.46100, 0.03001
500.46200, 0.02997
500.46300, 0.02998
500.46400, 0.03001
500.46500, 0.03000
500.46600, 0.03002
500.46700, 0.03001
500.46800, 0.03006
500.46900, 0.03004
500.47000, 0.03006
500.47100, 0.03008
500.47200, 0.03006
500.47300, 0.03009
500.47400, 0.03007
500.47500, 0.03011
500.47600, 0.03014
500.47700, 0.03019
500.47800, 0.03014
500.47900, 0.03013
500.48000, 0.03008
500.48100, 0.03008
500.48200, 0.03006
500.48300, 0.03006
500.48400, 0.03006
500.48500, 0.03002
500.48600, 0.02998
500.48700, 0.02997
500.48800, 0.03000
500.48900, 0.03003
500.49000, 0.03005
500.49100, 0.03005
500.49200, 0.03006
500.49300, 0.03006
500.49400, 0.03005
500.49500, 0.03007
500.49600, 0.03003
500.49700, 0.03005
500.49800, 0.03002
500.49900, 0.03002
500.50000, 0.03006
500.50100, 0.03005
500.50200, 0.03005
500.50300, 0.03004
500.50400, 0.03006
500.50500, 0.03003
500.50600, 0.03004
500.50700, 0.03005
500.50800, 0.03009
500.50900, 0.03009
500.51000, 0.03006
500.51100, 0.03008
500.51200, 0.03006
500.51300, 0.03006
500.51400, 0.03002
500.51500, 0.03004
500.51600, 0.03003
500.51700, 0.03001
500.51800, 0.03000
500.51900, 0.02999
500.52000, 0.02996
500.52100, 0.02999
500.52200, 0.02997
500.52300, 0.02997
500.52400, 0.02997
500.52500, 0.03002
500.52600, 0.03001
500.52700, 0.03001
500.52800, 0.03001
500.52900, 0.02995
500.53000, 0.02990
500.53100, 0.02991
500.53200, 0.02990
500.53300, 0.02991
500.53400, 0.02988
500.53500, 0.02989
500.53600, 0.02987
500.53700, 0.02987
500.53800, 0.02983
500.53900, 0.02983
500.54000, 0.02985
500.54100, 0.02987
500.54200, 0.02988
500.54300, 0.02988
500.54400, 0.02987
500.54500, 0.02986
500.54600, 0.02990
500.54700, 0.02991
500.54800, 0.02992
500.54900, 0.02990
500.55000, 0.02993
500.55100, 0.02990
500.55200, 0.02990
500.55300, 0.02992
500.55400, 0.02996
500.55500, 0.02993
500.55600, 0.02991
500.55700, 0.02994
500.55800, 0.02998
500.55900, 0.02998
500.56000, 0.02994
500.56100, 0.02995
500.56200, 0.02994
500.56300, 0.02994
500.56400, 0.02991
500.56500, 0.02989
500.56600, 0.02990
500.56700, 0.02991
500.56800, 0.02993
500.56900, 0.02995
500.57000, 0.02993
500.57100, 0.02994
500.57200, 0.02995
500.57300, 0.02995
500.57400, 0.02996
500.57500, 0.02998
500.57600, 0.02998
500.57700, 0.02998
500.57800, 0.02995
500.57900, 0.02993
500.58000, 0.02991
500.58100, 0.02990
500.58200, 0.02989
500.58300, 0.02989
500.58400, 0.02988
500.58500, 0.02991
500.58600, 0.02991
500.58700, 0.02994
500.58800, 0.02993
500.58900, 0.02994
500.59000, 0.02993
500.59100, 0.02994
500.59200, 0.02999
500.59300, 0.03001
500.59400, 0.02999
500.59500, 0.02998
500.59600, 0.03002
500.59700, 0.03000
500.59800, 0.03000
500.59900, 0.03002
500.60000, 0.03001
500.60100, 0.03004
500.60200, 0.03006
500.60300, 0.03005
500.60400, 0.03002
500.60500, 0.02997
500.60600, 0.02996
500.60700, 0.02996
500.60800, 0.02995
500.60900, 0.02995
500.61000, 0.02997
500.61100, 0.02996
500.61200, 0.02997
500.61300, 0.02998
500.61400, 0.02998
500.61500, 0.02999
500.61600, 0.02999
500.61700, 0.02999
500.61800, 0.02999
500.61900, 0.02999
500.62000, 0.02998
500.62100, 0.03001
500.62200, 0.02999
500.62300, 0.03000
500.62400, 0.03001
500.62500, 0.03000
500.62600, 0.02995
500.62700, 0.02992
500.62800, 0.02993
500.62900, 0.02995
500.63000, 0.02996
500.63100, 0.02995
500.63200, 0.02992
500.63300, 0.02990
500.63400, 0.02994
500.63500, 0.02993
500.63600, 0.02994
500.63700, 0.02993
500.63800, 0.02994
500.63900, 0.02997
500.64000, 0.02994
500.64100, 0.02990
500.64200, 0.02990
500.64300, 0.02996
500.64400, 0.02999
500.64500, 0.03001
500.64600, 0.03003
500.64700, 0.03003
500.64800, 0.03001
500.64900, 0.03000
500.65000, 0.03002
500.65100, 0.03008
500.65200, 0.03008
500.65300, 0.03001
500.65400, 0.03001
500.65500, 0.03000
500.65600, 0.03000
500.65700, 0.03002
500.65800, 0.03002
500.65900, 0.02999
500.66000, 0.02997
500.66100, 0.03000
500.66200, 0.03001
500.66300, 0.03002
500.66400, 0.03002
500.66500, 0.03000
500.66600, 0.03001
500.66700, 0.03002
500.66800, 0.03001
500.66900, 0.03002
500.67000, 0.03003
500.67100, 0.03001
500.67200, 0.03000
500.67300, 0.03004
500.67400, 0.03006
500.67500, 0.03005
500.67600, 0.03005
500.67700, 0.03006
500.67800, 0.03008
500.67900, 0.03011
500.68000, 0.03011
500.68100, 0.03014
500.68200, 0.03009
500.68300, 0.03006
500.68400, 0.03008
500.68500, 0.03009
500.68600, 0.03006
500.68700, 0.03004
500.68800, 0.03000
500.68900, 0.03001
500.69000, 0.03002
500.69100, 0.03004
500.69200, 0.03003
500.69300, 0.02999
500.69400, 0.03000
500.69500, 0.03004
500.69600, 0.03003
500.69700, 0.02998
500.69800, 0.03001
500.69900, 0.02998
500.70000, 0.02997
500.70100, 0.02992
500.70200, 0.02991
500.70300, 0.02990
500.70400, 0.02993
500.70500, 0.02994
500.70600, 0.02994
500.70700, 0.02995
500.70800, 0.02994
500.70900, 0.02994
500.71000, 0.02993
500.71100, 0.02992
500.71200, 0.02991
500.71300, 0.02993
500.71400, 0.02992
500.71500, 0.02992
500.71600, 0.02992
500.71700, 0.02992
