Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.000	0.0274465	
0.001	0.0274465	
0.002	0.0277931	
0.003	0.0277931	
0.004	0.0275762	
0.005	0.0275762	
0.006	0.0277616	
0.007	0.0277616	
0.008	0.0283679	
0.009	0.0283679	
0.010	0.0285642	
0.011	0.0285642	
0.012	0.029575	
0.013	0.029575	
0.014	0.0300584	
0.015	0.0300936	
0.016	0.0303593	
0.017	0.0306801	
0.018	0.0309564	
0.019	0.0310207	
0.020	0.0310207	
0.021	0.030732	
0.022	0.0308496	
0.023	0.0308496	
0.024	0.0305214	
0.025	0.0299798	
0.026	0.0295733	
0.027	0.0296851	
0.028	0.029635	
0.029	0.0290436	
0.030	0.0282389	
0.031	0.0279157	
0.032	0.0279883	
0.033	0.0281852	
0.034	0.0282219	
0.035	0.0279491	
0.036	0.0278512	
0.037	0.0281875	
0.038	0.0286587	
0.039	0.0291281	
0.040	0.0292505	
0.041	0.0290651	
0.042	0.0289577	
0.043	0.0292715	
0.044	0.0298292	
0.045	0.0298292	
0.046	0.0296601	
0.047	0.0291914	
0.048	0.0292273	
0.049	0.0295191	
0.050	0.0294246	
0.051	0.0288608	
0.052	0.028143	
0.053	0.0279784	
0.054	0.0280475	
0.055	0.0279104	
0.056	0.0275966	
0.057	0.0270055	
0.058	0.0267667	
0.059	0.026761	
0.060	0.0267101	
0.061	0.0266074	
0.062	0.0265249	
0.063	0.026501	
0.064	0.0268149	
0.065	0.0272046	
0.066	0.0272729	
0.067	0.0274035	
0.068	0.0276062	
0.069	0.0277856	
0.070	0.0278137	
0.071	0.0279299	
0.072	0.0281207	
0.073	0.0281504	
0.074	0.0281857	
0.075	0.0282717	
0.076	0.0281659	
0.077	0.0282258	
0.078	0.0281436	
0.079	0.0280756	
0.080	0.0278851	
0.081	0.0276114	
0.082	0.0274322	
0.083	0.0271596	
0.084	0.0270111	
0.085	0.0269345	
0.086	0.0267499	
0.087	0.0264584	
0.088	0.0262123	
0.089	0.026168	
0.090	0.026367	
0.091	0.0265256	
0.092	0.0264377	
0.093	0.026506	
0.094	0.0267782	
0.095	0.0272161	
0.096	0.0275413	
0.097	0.0277435	
0.098	0.0280014	
0.099	0.0285333	
0.100	0.029036	
0.101	0.0294867	
0.102	0.0297415	
0.103	0.0299888	
0.104	0.0302765	
0.105	0.0307148	
0.106	0.0310348	
0.107	0.0312067	
0.108	0.0311421	
0.109	0.0311102	
0.110	0.0312341	
0.111	0.031163	
0.112	0.0308662	
0.113	0.0305072	
0.114	0.0304225	
0.115	0.0303746	
0.116	0.0301588	
0.117	0.0296702	
0.118	0.0290887	
0.119	0.0289342	
0.120	0.0290172	
0.121	0.0293136	
0.122	0.029242	
0.123	0.0289804	
0.124	0.0290315	
0.125	0.029588	
0.126	0.0301783	
0.127	0.0304998	
0.128	0.0303817	
0.129	0.0303656	
0.130	0.0304163	
0.131	0.0307526	
0.132	0.0309779	
0.133	0.0310415	
0.134	0.0309941	
0.135	0.0310846	
0.136	0.0311091	
0.137	0.0310442	
0.138	0.0308728	
0.139	0.030708	
0.140	0.0305819	
0.141	0.0304976	
0.142	0.0304589	
0.143	0.030399	
0.144	0.0301046	
0.145	0.0298693	
0.146	0.029908	
0.147	0.0300232	
0.148	0.0302798	
0.149	0.0303698	
0.150	0.0305195	
0.151	0.0308909	
0.152	0.0308909	
0.153	0.0313004	
0.154	0.0317086	
0.155	0.0318055	
0.156	0.0318766	
0.157	0.0319807	
0.158	0.0319807	
0.159	0.0321546	
0.160	0.03232	
0.161	0.0323483	
0.162	0.0322662	
0.163	0.0321311	
0.164	0.0319749	
0.165	0.0319776	
0.166	0.0319286	
0.167	0.0316162	
0.168	0.0312722	
0.169	0.0310518	
0.170	0.0310008	
0.171	0.0309169	
0.172	0.0306733	
0.173	0.0301896	
0.174	0.0302172	
0.175	0.0305904	
0.176	0.0308093	
0.177	0.0308093	
0.178	0.0306215	
0.179	0.031122	
0.180	0.031122	
0.181	0.0319861	
0.182	0.0319861	
0.183	0.0320623	
0.184	0.0320623	
0.185	0.032851	
0.186	0.032851	
0.187	0.0331439	
0.188	0.0331439	
0.189	0.0330657	
0.190	0.0330657	
0.191	0.0332992	
0.192	0.0329847	
0.193	0.0325303	
0.194	0.0323204	
0.195	0.0323204	
0.196	0.0321767	
0.197	0.0316812	
0.198	0.0311039	
0.199	0.0307019	
0.200	0.0304751	
0.201	0.0305334	
0.202	0.0303662	
0.203	0.0305468	
0.204	0.0306647	
0.205	0.0306647	
0.206	0.0309027	
0.207	0.0311664	
0.208	0.031139	
0.209	0.0310036	
0.210	0.0309286	
0.211	0.0312518	
0.212	0.0313132	
0.213	0.0310802	
0.214	0.0308146	
0.215	0.0304613	
0.216	0.0304766	
0.217	0.030467	
0.218	0.0303774	
0.219	0.0300704	
0.220	0.0296138	
0.221	0.0293402	
0.222	0.0293307	
0.223	0.0292479	
0.224	0.0290393	
0.225	0.0288633	
0.226	0.0287804	
0.227	0.0288945	
0.228	0.0288945	
0.229	0.0289788	
0.230	0.0291879	
0.231	0.0292508	
0.232	0.0296029	
0.233	0.0297877	
0.234	0.0297633	
0.235	0.0296449	
0.236	0.0298309	
0.237	0.0300322	
0.238	0.0301986	
0.239	0.0300627	
0.240	0.0298318	
0.241	0.0298008	
0.242	0.0301728	
0.243	0.0303314	
0.244	0.0299437	
0.245	0.0294354	
0.246	0.029233	
0.247	0.0293437	
0.248	0.0293136	
0.249	0.0289442	
0.250	0.0284539	
0.251	0.0281127	
0.252	0.0280982	
0.253	0.0280987	
0.254	0.0279826	
0.255	0.0278394	
0.256	0.0276837	
0.257	0.0275793	
0.258	0.0275793	
0.259	0.0281775	
0.260	0.0285424	
0.261	0.0285807	
0.262	0.0286251	
0.263	0.0289823	
0.264	0.0295848	
0.265	0.0300106	
0.266	0.0301169	
0.267	0.0302042	
0.268	0.0303705	
0.269	0.0309091	
0.270	0.0313741	
0.271	0.0315498	
0.272	0.0312644	
0.273	0.0310236	
0.274	0.031279	
0.275	0.0312918	
0.276	0.0312255	
0.277	0.0309339	
0.278	0.0304983	
0.279	0.0302244	
0.280	0.0301488	
0.281	0.0299268	
0.282	0.0295269	
0.283	0.0290643	
0.284	0.0289091	
0.285	0.0289078	
0.286	0.0291686	
0.287	0.0291804	
0.288	0.0289876	
0.289	0.0292547	
0.290	0.0297801	
0.291	0.0299607	
0.292	0.0299833	
0.293	0.0299147	
0.294	0.0299392	
0.295	0.0301507	
0.296	0.0302224	
0.297	0.0301274	
0.298	0.0297849	
0.299	0.0296755	
0.300	0.0297676	
0.301	0.029666	
0.302	0.0292362	
0.303	0.0292362	
0.304	0.0286541	
0.305	0.0283107	
0.306	0.0281326	
0.307	0.0280195	
0.308	0.0277948	
0.309	0.02744	
0.310	0.0271933	
0.311	0.0270894	
0.312	0.0270807	
0.313	0.0270416	
0.314	0.0270987	
0.315	0.0272197	
0.316	0.0274707	
0.317	0.0277112	
0.318	0.0279069	
0.319	0.027959	
0.320	0.0281236	
0.321	0.0285505	
0.322	0.028694	
0.323	0.0287764	
0.324	0.0287619	
0.325	0.0290291	
0.326	0.0291157	
0.327	0.0292829	
0.328	0.0294122	
0.329	0.0292812	
0.330	0.029132	
0.331	0.0292182	
0.332	0.0289902	
0.333	0.0288941	
0.334	0.0283719	
0.335	0.0283607	
0.336	0.0283468	
0.337	0.0282378	
0.338	0.0278745	
0.339	0.0274227	
0.340	0.0273275	
0.341	0.0275857	
0.342	0.0278894	
0.343	0.0279304	
0.344	0.0277897	
0.345	0.0277917	
0.346	0.0283186	
0.347	0.0289169	
0.348	0.0291047	
0.349	0.0291539	
0.350	0.0296159	
0.351	0.0296159	
0.352	0.0307929	
0.353	0.0310117	
0.354	0.0310287	
0.355	0.0311024	
0.356	0.0314581	
0.357	0.0319084	
0.358	0.0319084	
0.359	0.0320305	
0.360	0.0320305	
0.361	0.0315062	
0.362	0.0315062	
0.363	0.0318597	
0.364	0.0318597	
0.365	0.0312169	
0.366	0.0312169	
0.367	0.0307213	
0.368	0.0305665	
0.369	0.0305665	
0.370	0.0304178	
0.371	0.0304178	
0.372	0.0307986	
0.373	0.0311478	
0.374	0.0311478	
0.375	0.0315045	
0.376	0.0318569	
0.377	0.0323063	
0.378	0.0325679	
0.379	0.0325679	
0.380	0.0325943	
0.381	0.0327919	
0.382	0.0327919	
0.383	0.0329121	
0.384	0.0328194	
0.385	0.0324034	
0.386	0.0323473	
0.387	0.0323473	
0.388	0.0323002	
0.389	0.0319107	
0.390	0.0315209	
0.391	0.0313987	
0.392	0.0313518	
0.393	0.0312556	
0.394	0.0313447	
0.395	0.0312087	
0.396	0.0309556	
0.397	0.0309556	
0.398	0.0317572	
0.399	0.0320695	
0.400	0.0320095	
0.401	0.0319654	
0.402	0.0322737	
0.403	0.0326399	
0.404	0.032915	
0.405	0.0329343	
0.406	0.0327249	
0.407	0.0328351	
0.408	0.0330269	
0.409	0.0334738	
0.410	0.0335002	
0.411	0.0330685	
0.412	0.0327796	
0.413	0.0330663	
0.414	0.0331323	
0.415	0.0327283	
0.416	0.0322748	
0.417	0.0319989	
0.418	0.0321974	
0.419	0.0322671	
0.420	0.0320031	
0.421	0.0316341	
0.422	0.0315058	
0.423	0.0316752	
0.424	0.0320363	
0.425	0.0320671	
0.426	0.0320355	
0.427	0.0320891	
0.428	0.0322493	
0.429	0.0326467	
0.430	0.0329896	
0.431	0.0331198	
0.432	0.0331084	
0.433	0.033272	
0.434	0.0333704	
0.435	0.0334829	
0.436	0.0333777	
0.437	0.0333293	
0.438	0.033005	
0.439	0.0327563	
0.440	0.0327581	
0.441	0.0326197	
0.442	0.0322076	
0.443	0.0317203	
0.444	0.0312781	
0.445	0.0310957	
0.446	0.0308601	
0.447	0.0308023	
0.448	0.0306089	
0.449	0.030186	
