Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0398142	
0.001	0.0399074	
0.002	0.0396709	
0.003	0.0395787	
0.004	0.0396985	
0.005	0.0395944	
0.006	0.0395773	
0.007	0.0397549	
0.008	0.0397549	
0.009	0.0404395	
0.010	0.0404395	
0.011	0.041162	
0.012	0.0412547	
0.013	0.0411035	
0.014	0.0411327	
0.015	0.0411838	
0.016	0.0415153	
0.017	0.0413986	
0.018	0.0415053	
0.019	0.0417226	
0.020	0.0419921	
0.021	0.0419921	
0.022	0.0421126	
0.023	0.042398	
0.024	0.0426638	
0.025	0.0427205	
0.026	0.0426036	
0.027	0.0424348	
0.028	0.0424348	
0.029	0.042479	
0.030	0.042479	
0.031	0.0422231	
0.032	0.0422231	
0.033	0.0419919	
0.034	0.0419919	
0.035	0.0415716	
0.036	0.0414359	
0.037	0.0411938	
0.038	0.0411681	
0.039	0.0411681	
0.040	0.0411283	
0.041	0.0406293	
0.042	0.0405633	
0.043	0.0403693	
0.044	0.0401327	
0.045	0.0403142	
0.046	0.0405021	
0.047	0.0403397	
0.048	0.0404378	
0.049	0.0404217	
0.050	0.0404803	
0.051	0.0402053	
0.052	0.0401035	
0.053	0.0399659	
0.054	0.0399477	
0.055	0.0396513	
0.056	0.039339	
0.057	0.0391881	
0.058	0.0389526	
0.059	0.0388335	
0.060	0.0387839	
0.061	0.0387286	
0.062	0.0384898	
0.063	0.0387384	
0.064	0.0386486	
0.065	0.0387959	
0.066	0.0386167	
0.067	0.0387745	
0.068	0.0388158	
0.069	0.0390742	
0.070	0.0383864	
0.071	0.0385942	
0.072	0.0385942	
0.073	0.0386012	
0.074	0.0382455	
0.075	0.0384047	
0.076	0.0388764	
0.077	0.0386454	
0.078	0.0390974	
0.079	0.0394254	
0.080	0.0396811	
0.081	0.039137	
0.082	0.0389073	
0.083	0.0389086	
0.084	0.0385966	
0.085	0.0383763	
0.086	0.0380608	
0.087	0.0383823	
0.088	0.0381083	
0.089	0.0380291	
0.090	0.0382354	
0.091	0.0387808	
0.092	0.0389976	
0.093	0.0394075	
0.094	0.0398658	
0.095	0.0401928	
0.096	0.0405947	
0.097	0.0407884	
0.098	0.0411641	
0.099	0.0414575	
0.100	0.0414366	
0.101	0.041743	
0.102	0.0419445	
0.103	0.0419808	
0.104	0.0422328	
0.105	0.0421586	
0.106	0.041897	
0.107	0.0422142	
0.108	0.0422288	
0.109	0.0417529	
0.110	0.0417872	
0.111	0.0423548	
0.112	0.0420264	
0.113	0.0419204	
0.114	0.0413453	
0.115	0.0409178	
0.116	0.0413881	
0.117	0.0411177	
0.118	0.0412012	
0.119	0.0413394	
0.120	0.0410437	
0.121	0.041021	
0.122	0.0408118	
0.123	0.0403331	
0.124	0.0403184	
0.125	0.0404028	
0.126	0.0403882	
0.127	0.0399306	
0.128	0.0398963	
0.129	0.0398551	
0.130	0.0401004	
0.131	0.0398353	
0.132	0.0399254	
0.133	0.0402668	
0.134	0.0401728	
0.135	0.0405289	
0.136	0.0401942	
0.137	0.0403513	
0.138	0.0399915	
0.139	0.0399289	
0.140	0.0394672	
0.141	0.0393257	
0.142	0.039022	
0.143	0.0390122	
0.144	0.0388733	
0.145	0.0385629	
0.146	0.0385517	
0.147	0.0383239	
0.148	0.0379168	
0.149	0.0377956	
0.150	0.0377694	
0.151	0.0376999	
0.152	0.0374322	
0.153	0.037442	
0.154	0.0372838	
0.155	0.0370225	
0.156	0.0371644	
0.157	0.0372284	
0.158	0.0372284	
0.159	0.0372039	
0.160	0.0373754	
0.161	0.0374722	
0.162	0.037635	
0.163	0.0378776	
0.164	0.0383293	
0.165	0.0383341	
0.166	0.0384591	
0.167	0.0386771	
0.168	0.0387945	
0.169	0.03881	
0.170	0.03865	
0.171	0.0387443	
0.172	0.0387424	
0.173	0.0387009	
0.174	0.0386572	
0.175	0.0386956	
0.176	0.0388882	
0.177	0.0391874	
0.178	0.0393285	
0.179	0.0393499	
0.180	0.0393393	
0.181	0.0393131	
0.182	0.0392963	
0.183	0.0394178	
0.184	0.0396212	
0.185	0.0397837	
0.186	0.040377	
0.187	0.040377	
0.188	0.0408808	
0.189	0.0413468	
0.190	0.0413468	
0.191	0.0416537	
0.192	0.0417534	
0.193	0.0420843	
0.194	0.0420843	
0.195	0.0419195	
0.196	0.0415494	
0.197	0.041195	
0.198	0.0410722	
0.199	0.0410722	
0.200	0.0407118	
0.201	0.0407118	
0.202	0.0404748	
0.203	0.0405047	
0.204	0.0405047	
0.205	0.0406915	
0.206	0.040594	
0.207	0.040594	
0.208	0.0399367	
0.209	0.0399367	
0.210	0.0389623	
0.211	0.0388383	
0.212	0.0381765	
0.213	0.0381765	
0.214	0.0386843	
0.215	0.0386843	
0.216	0.038883	
0.217	0.038883	
0.218	0.0390948	
0.219	0.0390948	
0.220	0.0391602	
0.221	0.0391602	
0.222	0.0393592	
0.223	0.0393592	
0.224	0.0391133	
0.225	0.0390173	
0.226	0.0386889	
0.227	0.0382399	
0.228	0.0380445	
0.229	0.0380153	
0.230	0.0384022	
0.231	0.0383203	
0.232	0.0379592	
0.233	0.0379122	
0.234	0.0374876	
0.235	0.0373517	
0.236	0.0371221	
0.237	0.0371491	
0.238	0.0366421	
0.239	0.0371079	
0.240	0.037117	
0.241	0.0370204	
0.242	0.0372836	
0.243	0.0375695	
0.244	0.0375695	
0.245	0.0377255	
0.246	0.0378135	
0.247	0.0380171	
0.248	0.038278	
0.249	0.0387702	
0.250	0.0389443	
0.251	0.0391173	
0.252	0.0394507	
0.253	0.0392221	
0.254	0.0390841	
0.255	0.0390735	
0.256	0.0390212	
0.257	0.0392755	
0.258	0.0393062	
0.259	0.03958	
0.260	0.0400074	
0.261	0.0403081	
0.262	0.0405981	
0.263	0.0409809	
0.264	0.0408927	
0.265	0.0410923	
0.266	0.0409787	
0.267	0.0408413	
0.268	0.0408969	
0.269	0.040535	
0.270	0.0405335	
0.271	0.0405978	
0.272	0.0406397	
0.273	0.0407816	
0.274	0.0405348	
0.275	0.0405501	
0.276	0.040555	
0.277	0.0407198	
0.278	0.0409973	
0.279	0.0411248	
0.280	0.041118	
0.281	0.0411587	
0.282	0.040863	
0.283	0.0411049	
0.284	0.0411058	
0.285	0.0410753	
0.286	0.0407996	
0.287	0.0403944	
0.288	0.0397947	
0.289	0.0398312	
0.290	0.0399806	
0.291	0.040046	
0.292	0.0401811	
0.293	0.0401322	
0.294	0.0401823	
0.295	0.040142	
0.296	0.0401336	
0.297	0.0401659	
0.298	0.040388	
0.299	0.0404807	
0.300	0.0405924	
0.301	0.0407921	
0.302	0.0408125	
0.303	0.0406802	
0.304	0.0406154	
0.305	0.040515	
0.306	0.0401917	
0.307	0.040073	
0.308	0.0399554	
0.309	0.0396305	
0.310	0.039523	
0.311	0.0388552	
0.312	0.0383857	
0.313	0.0382878	
0.314	0.0379782	
0.315	0.0380063	
0.316	0.0379664	
0.317	0.0376253	
0.318	0.0377043	
0.319	0.0373864	
0.320	0.0373904	
0.321	0.0372082	
0.322	0.0371561	
0.323	0.0370766	
0.324	0.0374459	
0.325	0.0374165	
0.326	0.0372613	
0.327	0.0372613	
0.328	0.0376362	
0.329	0.0377903	
0.330	0.0377066	
0.331	0.0378767	
0.332	0.0378171	
0.333	0.0378171	
0.334	0.0377176	
0.335	0.038033	
0.336	0.0386193	
0.337	0.0387784	
0.338	0.0386625	
0.339	0.0385791	
0.340	0.0383146	
0.341	0.0384883	
0.342	0.0384883	
0.343	0.0387676	
0.344	0.039035	
0.345	0.0390867	
0.346	0.0393503	
0.347	0.0398812	
0.348	0.0401254	
0.349	0.0408222	
0.350	0.0408625	
0.351	0.0408907	
0.352	0.0413123	
0.353	0.0413953	
0.354	0.0415149	
0.355	0.0417509	
0.356	0.0422282	
0.357	0.0424519	
0.358	0.042623	
0.359	0.0426588	
0.360	0.0429257	
0.361	0.0431444	
0.362	0.0430377	
0.363	0.0431542	
0.364	0.0431737	
0.365	0.0431414	
0.366	0.0426492	
0.367	0.0423282	
0.368	0.0417794	
0.369	0.0415959	
0.370	0.0416053	
0.371	0.041384	
0.372	0.0413665	
0.373	0.0416863	
0.374	0.0417535	
0.375	0.0415713	
0.376	0.0417065	
0.377	0.0413659	
0.378	0.0408736	
0.379	0.0407277	
0.380	0.0405514	
0.381	0.0404234	
0.382	0.0409233	
0.383	0.0411364	
0.384	0.0411364	
0.385	0.0410638	
0.386	0.0413246	
0.387	0.0415587	
0.388	0.0415587	
0.389	0.0415805	
0.390	0.0416677	
0.391	0.0416677	
0.392	0.0416296	
0.393	0.0416296	
0.394	0.0409209	
0.395	0.0408222	
0.396	0.040766	
0.397	0.040766	
0.398	0.0406114	
0.399	0.0403731	
0.400	0.0403731	
0.401	0.040135	
0.402	0.040135	
0.403	0.0400915	
0.404	0.0401745	
0.405	0.0400348	
0.406	0.0400684	
0.407	0.0402467	
0.408	0.0402628	
0.409	0.0402055	
0.410	0.0402055	
0.411	0.0405337	
0.412	0.0409178	
0.413	0.0407071	
0.414	0.0408266	
0.415	0.0406983	
0.416	0.0410098	
0.417	0.040924	
0.418	0.0408269	
0.419	0.0408091	
0.420	0.0407153	
0.421	0.040444	
0.422	0.0404189	
0.423	0.0405595	
0.424	0.0404252	
0.425	0.0408204	
0.426	0.0407882	
0.427	0.0411954	
0.428	0.0410746	
0.429	0.0412556	
0.430	0.0415004	
0.431	0.0416345	
0.432	0.0414155	
0.433	0.0413863	
0.434	0.041449	
0.435	0.0415396	
0.436	0.0415645	
0.437	0.041472	
0.438	0.0414642	
0.439	0.0413309	
0.440	0.0414213	
0.441	0.041709	
0.442	0.0416852	
0.443	0.0415868	
0.444	0.0412647	
0.445	0.0409575	
0.446	0.0406249	
0.447	0.0408812	
0.448	0.0404855	
0.449	0.0404027	
0.450	0.0403292	
0.451	0.0403549	
0.452	0.0402054	
0.453	0.0402022	
0.454	0.0400381	
0.455	0.0402231	
0.456	0.0404072	
0.457	0.0401639	
0.458	0.0401361	
0.459	0.0404891	
0.460	0.0406548	
0.461	0.0404338	
0.462	0.0403514	
