Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0365445	
0.001	0.0370058	
0.002	0.0380787	
0.003	0.0388565	
0.004	0.039496	
0.005	0.0398712	
0.006	0.0407075	
0.007	0.040635	
0.008	0.0410083	
0.009	0.0412936	
0.010	0.0415193	
0.011	0.0414407	
0.012	0.0419539	
0.013	0.0423315	
0.014	0.0429319	
0.015	0.0427318	
0.016	0.0429446	
0.017	0.0433986	
0.018	0.0435477	
0.019	0.043955	
0.020	0.043828	
0.021	0.0435265	
0.022	0.0432718	
0.023	0.0433099	
0.024	0.0435659	
0.025	0.0432925	
0.026	0.0431754	
0.027	0.0433405	
0.028	0.0423986	
0.029	0.0420688	
0.030	0.0419785	
0.031	0.0417421	
0.032	0.0411892	
0.033	0.0402358	
0.034	0.039909	
0.035	0.039796	
0.036	0.0392282	
0.037	0.0384927	
0.038	0.038039	
0.039	0.0375528	
0.040	0.0371211	
0.041	0.0370996	
0.042	0.0366727	
0.043	0.0369374	
0.044	0.0372063	
0.045	0.0376031	
0.046	0.0372195	
0.047	0.0375923	
0.048	0.0375052	
0.049	0.0375268	
0.050	0.0380891	
0.051	0.0382997	
0.052	0.0385336	
0.053	0.0388678	
0.054	0.0393498	
0.055	0.0402607	
0.056	0.0407858	
0.057	0.0414817	
0.058	0.0420416	
0.059	0.0425848	
0.060	0.0428087	
0.061	0.0433273	
0.062	0.0436126	
0.063	0.0439381	
0.064	0.0439147	
0.065	0.0440379	
0.066	0.0441066	
0.067	0.0440785	
0.068	0.0444515	
0.069	0.0446397	
0.070	0.0444992	
0.071	0.0445683	
0.072	0.0445683	
0.073	0.0443198	
0.074	0.0433722	
0.075	0.0433722	
0.076	0.0426829	
0.077	0.0426829	
0.078	0.0422292	
0.079	0.0415885	
0.080	0.0415885	
0.081	0.0410121	
0.082	0.0410121	
0.083	0.0402982	
0.084	0.0402982	
0.085	0.0396456	
0.086	0.0396456	
0.087	0.0388816	
0.088	0.0388816	
0.089	0.0378761	
0.090	0.0378761	
0.091	0.0371563	
0.092	0.0371563	
0.093	0.0364194	
0.094	0.0361637	
0.095	0.0362685	
0.096	0.0362685	
0.097	0.0368896	
0.098	0.0371909	
0.099	0.0376383	
0.100	0.0376383	
0.101	0.0378039	
0.102	0.0378039	
0.103	0.0391754	
0.104	0.0391754	
0.105	0.0397814	
0.106	0.0396559	
0.107	0.0399936	
0.108	0.0402504	
0.109	0.040555	
0.110	0.0412845	
0.111	0.0417863	
0.112	0.0421127	
0.113	0.0426611	
0.114	0.0429962	
0.115	0.0434358	
0.116	0.0440032	
0.117	0.0442112	
0.118	0.0443905	
0.119	0.0444862	
0.120	0.0447074	
0.121	0.0447074	
0.122	0.0451748	
0.123	0.0451492	
0.124	0.0453109	
0.125	0.0452279	
0.126	0.0453665	
0.127	0.044976	
0.128	0.0451421	
0.129	0.0450072	
0.130	0.0451536	
0.131	0.0448917	
0.132	0.0448937	
0.133	0.0445833	
0.134	0.0442972	
0.135	0.0438592	
0.136	0.0434355	
0.137	0.043126	
0.138	0.0425633	
0.139	0.0423262	
0.140	0.0421855	
0.141	0.041329	
0.142	0.0406731	
0.143	0.0398907	
0.144	0.0392652	
0.145	0.0386643	
0.146	0.0377542	
0.147	0.0374519	
0.148	0.0372121	
0.149	0.0367446	
0.150	0.0366396	
0.151	0.0363142	
0.152	0.0363966	
0.153	0.0361386	
0.154	0.0363141	
0.155	0.0361142	
0.156	0.0363216	
0.157	0.0368635	
0.158	0.0370327	
0.159	0.0374229	
0.160	0.0377687	
0.161	0.0385215	
0.162	0.039005	
0.163	0.0388668	
0.164	0.0395051	
0.165	0.0400895	
0.166	0.0404586	
0.167	0.0410794	
0.168	0.0414477	
0.169	0.041868	
0.170	0.0422538	
0.171	0.0427657	
0.172	0.0430915	
0.173	0.0433198	
0.174	0.0434227	
0.175	0.0435198	
0.176	0.0435579	
0.177	0.0439303	
0.178	0.0439179	
0.179	0.0439558	
0.180	0.0439916	
0.181	0.0439656	
0.182	0.0439605	
0.183	0.0436747	
0.184	0.0435995	
0.185	0.0434064	
0.186	0.0430496	
0.187	0.0425983	
0.188	0.0424049	
0.189	0.0420404	
0.190	0.0418348	
0.191	0.0412631	
0.192	0.0406318	
0.193	0.0405072	
0.194	0.0401873	
0.195	0.0398901	
0.196	0.0395256	
0.197	0.0389163	
0.198	0.0383925	
0.199	0.0379736	
0.200	0.0377975	
0.201	0.0372192	
0.202	0.0370928	
0.203	0.0367707	
0.204	0.0364672	
0.205	0.0364936	
0.206	0.0363008	
0.207	0.0362993	
0.208	0.0364845	
0.209	0.0363615	
0.210	0.0364887	
0.211	0.0361401	
0.212	0.0363609	
0.213	0.0370063	
0.214	0.0374423	
0.215	0.0377471	
0.216	0.0382645	
0.217	0.0386995	
0.218	0.0394483	
0.219	0.0399981	
0.220	0.0405462	
0.221	0.0408948	
0.222	0.0413371	
0.223	0.0417434	
0.224	0.0419924	
0.225	0.0421682	
0.226	0.0422947	
0.227	0.0424027	
0.228	0.0424975	
0.229	0.0423179	
0.230	0.0423479	
0.231	0.0421772	
0.232	0.0422597	
0.233	0.0420958	
0.234	0.0418731	
0.235	0.0413535	
0.236	0.0410759	
0.237	0.0406309	
0.238	0.0397909	
0.239	0.0396642	
0.240	0.0393166	
0.241	0.0392131	
0.242	0.0385405	
0.243	0.0383951	
0.244	0.0378465	
0.245	0.0372155	
0.246	0.0368831	
0.247	0.0369557	
0.248	0.0371235	
0.249	0.0366705	
0.250	0.0361375	
0.251	0.0354268	
0.252	0.0351152	
0.253	0.0346845	
0.254	0.0345043	
0.255	0.0344452	
0.256	0.0341404	
0.257	0.0340111	
0.258	0.0339179	
0.259	0.034205	
0.260	0.0340209	
0.261	0.0341168	
0.262	0.0343689	
0.263	0.0347604	
0.264	0.0352824	
0.265	0.0358168	
0.266	0.0358168	
0.267	0.0361849	
0.268	0.0368152	
0.269	0.0367506	
0.270	0.0367506	
0.271	0.0380533	
0.272	0.0380533	
0.273	0.0384912	
0.274	0.038758	
0.275	0.0391188	
0.276	0.0399454	
0.277	0.0410125	
0.278	0.0410125	
0.279	0.0416477	
0.280	0.0416477	
0.281	0.0428155	
0.282	0.0428155	
0.283	0.0431595	
0.284	0.0431595	
0.285	0.0436418	
0.286	0.0440381	
0.287	0.0439744	
0.288	0.0439744	
0.289	0.0446192	
0.290	0.0446192	
0.291	0.0449553	
0.292	0.0449553	
0.293	0.044451	
0.294	0.0446602	
0.295	0.0442802	
0.296	0.0439549	
0.297	0.0433795	
0.298	0.0434368	
0.299	0.0433741	
0.300	0.0428453	
0.301	0.0428832	
0.302	0.0424082	
0.303	0.0420345	
0.304	0.041677	
0.305	0.0410082	
0.306	0.0409166	
0.307	0.0405583	
0.308	0.0396268	
0.309	0.0387121	
0.310	0.0381878	
0.311	0.0373707	
0.312	0.0369428	
0.313	0.0359269	
0.314	0.035762	
0.315	0.0355501	
0.316	0.0352428	
0.317	0.0352913	
0.318	0.0351101	
0.319	0.0351548	
0.320	0.0351022	
0.321	0.0353186	
0.322	0.0352754	
0.323	0.0354367	
0.324	0.0357235	
0.325	0.0358124	
0.326	0.0363689	
0.327	0.0367581	
0.328	0.0368696	
0.329	0.0373067	
0.330	0.0378736	
0.331	0.0380553	
0.332	0.0390232	
0.333	0.0392398	
0.334	0.0393363	
0.335	0.0399878	
0.336	0.0403739	
0.337	0.0412297	
0.338	0.041756	
0.339	0.0420014	
0.340	0.0426727	
0.341	0.0426499	
0.342	0.0427162	
0.343	0.0425122	
0.344	0.0427816	
0.345	0.0425402	
0.346	0.0424834	
0.347	0.0425057	
0.348	0.0425103	
0.349	0.0425733	
0.350	0.0423973	
0.351	0.0418549	
0.352	0.0417248	
0.353	0.0411098	
0.354	0.0407811	
0.355	0.0405413	
0.356	0.0401528	
0.357	0.039737	
0.358	0.0396928	
0.359	0.0394394	
0.360	0.0393714	
