Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0835439	
0.001	0.0833392	
0.002	0.0828066	
0.003	0.0822469	
0.004	0.0823914	
0.005	0.0825176	
0.006	0.0819389	
0.007	0.0818895	
0.008	0.0817424	
0.009	0.0815253	
0.010	0.0808322	
0.011	0.0806053	
0.012	0.0801857	
0.013	0.0801907	
0.014	0.0795511	
0.015	0.0793506	
0.016	0.078836	
0.017	0.0788152	
0.018	0.0790549	
0.019	0.0790549	
0.020	0.077786	
0.021	0.0781143	
0.022	0.0773641	
0.023	0.0771915	
0.024	0.0769325	
0.025	0.0767133	
0.026	0.0766806	
0.027	0.077202	
0.028	0.0770794	
0.029	0.0771296	
0.030	0.0780226	
0.031	0.0786201	
0.032	0.078777	
0.033	0.0791246	
0.034	0.0789756	
0.035	0.0788314	
0.036	0.0794943	
0.037	0.0797136	
0.038	0.0798291	
0.039	0.080515	
0.040	0.080515	
0.041	0.0810989	
0.042	0.0810989	
0.043	0.0810245	
0.044	0.0810245	
0.045	0.0809317	
0.046	0.0807362	
0.047	0.0803671	
0.048	0.0799954	
0.049	0.0799954	
0.050	0.0792915	
0.051	0.0792915	
0.052	0.0793332	
0.053	0.0793332	
0.054	0.0793992	
0.055	0.0793992	
0.056	0.078847	
0.057	0.0786023	
0.058	0.0786023	
0.059	0.0778661	
0.060	0.0784424	
0.061	0.0782037	
0.062	0.0782037	
0.063	0.0778676	
0.064	0.0779951	
0.065	0.0779951	
0.066	0.0783189	
0.067	0.078703	
0.068	0.0793111	
0.069	0.0794289	
0.070	0.0796264	
0.071	0.0798718	
0.072	0.0800184	
0.073	0.0807162	
0.074	0.0810019	
0.075	0.0818834	
0.076	0.0819751	
0.077	0.082107	
0.078	0.0820387	
0.079	0.0824109	
0.080	0.0826081	
0.081	0.0830881	
0.082	0.0834124	
0.083	0.0827597	
0.084	0.0826801	
0.085	0.0832917	
0.086	0.08297	
0.087	0.083055	
0.088	0.0824926	
0.089	0.0823063	
0.090	0.0819536	
0.091	0.0816293	
0.092	0.0808899	
0.093	0.0808866	
0.094	0.0803751	
0.095	0.0803072	
0.096	0.0805205	
0.097	0.0804677	
0.098	0.0799473	
0.099	0.0795944	
0.100	0.0792946	
0.101	0.078506	
0.102	0.078506	
0.103	0.0778502	
0.104	0.077671	
0.105	0.077434	
0.106	0.0773207	
0.107	0.077504	
0.108	0.0782261	
0.109	0.0783802	
0.110	0.0785991	
0.111	0.0790205	
0.112	0.0791757	
0.113	0.0791657	
0.114	0.0796153	
0.115	0.079765	
0.116	0.0799615	
0.117	0.0805748	
0.118	0.0808886	
0.119	0.0814034	
0.120	0.0817762	
0.121	0.081878	
0.122	0.0820112	
0.123	0.0824076	
0.124	0.0821819	
0.125	0.0819238	
0.126	0.0822787	
0.127	0.0816303	
0.128	0.0812734	
0.129	0.0811786	
0.130	0.0808866	
0.131	0.0811133	
0.132	0.0808667	
0.133	0.0809075	
0.134	0.0808623	
0.135	0.0804992	
0.136	0.0800293	
0.137	0.0803973	
0.138	0.079922	
0.139	0.0793595	
0.140	0.0790534	
0.141	0.0790765	
0.142	0.0790631	
0.143	0.0789921	
0.144	0.0783858	
0.145	0.0784171	
0.146	0.0787959	
0.147	0.0778608	
0.148	0.0776304	
0.149	0.0781449	
0.150	0.0785548	
0.151	0.078584	
0.152	0.0790881	
0.153	0.0794486	
0.154	0.0798498	
0.155	0.0801185	
0.156	0.0808624	
0.157	0.0814391	
0.158	0.0810137	
0.159	0.0813246	
0.160	0.0815343	
0.161	0.0816192	
0.162	0.0816489	
0.163	0.0817164	
0.164	0.0820062	
0.165	0.0823611	
0.166	0.0825808	
0.167	0.0823185	
0.168	0.0822717	
0.169	0.0822078	
0.170	0.0816368	
0.171	0.081155	
0.172	0.0807903	
0.173	0.0804727	
0.174	0.0803252	
0.175	0.0799043	
0.176	0.0796805	
0.177	0.0793793	
0.178	0.0794503	
0.179	0.0793472	
0.180	0.0792484	
0.181	0.0786921	
0.182	0.0781953	
0.183	0.0777268	
0.184	0.0774579	
0.185	0.0772492	
0.186	0.0765688	
0.187	0.0765698	
0.188	0.0764669	
0.189	0.0765604	
0.190	0.0765534	
0.191	0.0765534	
0.192	0.0768639	
0.193	0.0768081	
0.194	0.0772972	
0.195	0.0773304	
0.196	0.0773304	
0.197	0.0780937	
0.198	0.0784702	
0.199	0.0795075	
0.200	0.0795075	
0.201	0.0800619	
0.202	0.0801301	
0.203	0.0799634	
0.204	0.0806494	
0.205	0.0810196	
0.206	0.0810927	
0.207	0.0813829	
0.208	0.0812957	
0.209	0.0810319	
0.210	0.0811744	
0.211	0.0816268	
0.212	0.0810195	
0.213	0.0809825	
0.214	0.080955	
0.215	0.080664	
0.216	0.0808559	
0.217	0.0804075	
0.218	0.0800907	
0.219	0.0800907	
0.220	0.0793345	
0.221	0.0798035	
0.222	0.0795145	
0.223	0.079593	
0.224	0.079593	
0.225	0.0790833	
0.226	0.0790833	
0.227	0.07844	
0.228	0.0784466	
0.229	0.0782894	
0.230	0.0782894	
0.231	0.0780213	
0.232	0.0785556	
0.233	0.0785556	
0.234	0.0791041	
0.235	0.0790774	
0.236	0.0796889	
0.237	0.0799926	
0.238	0.0796484	
0.239	0.07988	
0.240	0.07988	
0.241	0.0802489	
0.242	0.0802489	
0.243	0.080225	
0.244	0.080225	
0.245	0.0809481	
0.246	0.0809481	
0.247	0.0816347	
0.248	0.0816347	
0.249	0.0811448	
0.250	0.0814722	
0.251	0.0811749	
0.252	0.0811749	
0.253	0.0802368	
0.254	0.0799282	
0.255	0.079974	
0.256	0.0797013	
0.257	0.0797425	
0.258	0.079174	
0.259	0.0789356	
0.260	0.0790936	
0.261	0.0786862	
0.262	0.0782778	
0.263	0.077698	
0.264	0.0772437	
0.265	0.0773771	
0.266	0.0766909	
0.267	0.076318	
0.268	0.0764282	
0.269	0.0762734	
0.270	0.075878	
0.271	0.0757621	
0.272	0.0755487	
0.273	0.0754656	
0.274	0.075306	
0.275	0.0748503	
0.276	0.0747553	
0.277	0.0756486	
0.278	0.0762259	
0.279	0.0762659	
0.280	0.0771406	
0.281	0.0772915	
0.282	0.0775461	
0.283	0.0780624	
0.284	0.0786741	
0.285	0.0791755	
0.286	0.0795466	
0.287	0.0797335	
0.288	0.0796838	
0.289	0.0801967	
0.290	0.0811794	
0.291	0.0814383	
0.292	0.0822393	
0.293	0.0824402	
0.294	0.0824668	
0.295	0.0821877	
0.296	0.0820331	
0.297	0.0824324	
0.298	0.08168	
0.299	0.0815933	
0.300	0.081172	
0.301	0.0804312	
0.302	0.0805163	
0.303	0.0804762	
0.304	0.0802139	
0.305	0.080104	
0.306	0.0802798	
0.307	0.0800001	
0.308	0.0801182	
0.309	0.0792149	
0.310	0.07878	
0.311	0.0784658	
0.312	0.0786183	
0.313	0.078271	
0.314	0.0787373	
0.315	0.0786384	
0.316	0.0787608	
0.317	0.0788422	
0.318	0.079219	
0.319	0.0795175	
0.320	0.0795052	
0.321	0.0796772	
0.322	0.0798518	
0.323	0.079814	
0.324	0.0803569	
0.325	0.0809143	
0.326	0.0812067	
0.327	0.081279	
0.328	0.0811103	
0.329	0.0814649	
0.330	0.0814088	
0.331	0.0811696	
0.332	0.0808137	
0.333	0.081185	
0.334	0.0810613	
0.335	0.0812214	
0.336	0.0815882	
0.337	0.0815738	
0.338	0.0812733	
0.339	0.0815778	
0.340	0.0816887	
0.341	0.0814343	
0.342	0.0808823	
0.343	0.0806244	
0.344	0.0806605	
0.345	0.080424	
0.346	0.0806161	
0.347	0.0801521	
0.348	0.0802759	
0.349	0.0800347	
0.350	0.079995	
0.351	0.0797706	
0.352	0.0794492	
0.353	0.0791804	
0.354	0.0785918	
0.355	0.078761	
0.356	0.0782928	
0.357	0.0780385	
0.358	0.078433	
0.359	0.0791656	
0.360	0.0796078	
0.361	0.0798919	
0.362	0.0802398	
0.363	0.0807945	
0.364	0.0811381	
0.365	0.0808389	
0.366	0.0816637	
0.367	0.0816178	
0.368	0.0817269	
0.369	0.0822744	
0.370	0.0822222	
0.371	0.0827233	
0.372	0.0829815	
0.373	0.083296	
0.374	0.0836507	
0.375	0.0838876	
0.376	0.0836669	
0.377	0.0831631	
0.378	0.0829523	
0.379	0.0829802	
0.380	0.082623	
0.381	0.082705	
0.382	0.083074	
0.383	0.08254	
0.384	0.0822233	
0.385	0.0819359	
0.386	0.0817271	
0.387	0.0811283	
0.388	0.0809156	
0.389	0.0800217	
0.390	0.080287	
0.391	0.0797112	
0.392	0.0796221	
0.393	0.0793401	
0.394	0.0788511	
0.395	0.0793959	
0.396	0.0794247	
0.397	0.0787622	
0.398	0.0792732	
0.399	0.0781724	
0.400	0.0781724	
0.401	0.0789282	
0.402	0.0789282	
0.403	0.0793929	
0.404	0.0795205	
0.405	0.0794532	
0.406	0.0803452	
0.407	0.0806559	
0.408	0.0807747	
0.409	0.0809247	
0.410	0.0808014	
0.411	0.0812492	
0.412	0.0812492	
0.413	0.0809853	
0.414	0.0807286	
0.415	0.0810333	
0.416	0.0811188	
0.417	0.0811188	
0.418	0.0809439	
0.419	0.0809439	
0.420	0.0802059	
0.421	0.0802059	
0.422	0.0794159	
0.423	0.0794159	
0.424	0.0788615	
0.425	0.0783994	
0.426	0.0783994	
0.427	0.0782886	
0.428	0.0782886	
0.429	0.0786346	
0.430	0.0786346	
0.431	0.0785268	
0.432	0.0785268	
0.433	0.0776424	
0.434	0.0776424	
0.435	0.0770979	
0.436	0.0767859	
0.437	0.0766476	
0.438	0.0766476	
0.439	0.0766098	
0.440	0.0768451	
0.441	0.0769604	
0.442	0.0775519	
0.443	0.0775271	
0.444	0.0779378	
0.445	0.0779378	
0.446	0.0784025	
0.447	0.0784591	
0.448	0.0789209	
0.449	0.0795552	
0.450	0.0801686	
0.451	0.0810359	
0.452	0.0809952	
0.453	0.0815967	
0.454	0.0818315	
0.455	0.0816915	
0.456	0.0820551	
0.457	0.0822221	
0.458	0.0824847	
0.459	0.0819383	
0.460	0.0825735	
0.461	0.0824901	
0.462	0.0821596	
0.463	0.0821743	
0.464	0.0821646	
0.465	0.0822516	
0.466	0.081782	
0.467	0.0817471	
0.468	0.0815744	
0.469	0.0815096	
0.470	0.0814857	
0.471	0.0810151	
0.472	0.0811076	
0.473	0.0807814	
0.474	0.0811086	
0.475	0.0806307	
0.476	0.0801385	
0.477	0.0798285	
0.478	0.0792796	
0.479	0.0787535	
0.480	0.079025	
0.481	0.0785526	
0.482	0.0786023	
0.483	0.0787321	
0.484	0.079036	
0.485	0.0795271	
0.486	0.0795731	
0.487	0.0796526	
0.488	0.0794003	
0.489	0.0793695	
0.490	0.0800913	
0.491	0.0797356	
0.492	0.0798428	
0.493	0.0798091	
0.494	0.0803435	
0.495	0.0804586	
0.496	0.0807851	
0.497	0.0812672	
0.498	0.0816647	
0.499	0.0814034	
0.500	0.081319	
0.501	0.0811034	
0.502	0.0805548	
0.503	0.0805461	
0.504	0.080502	
0.505	0.0803001	
0.506	0.0804184	
0.507	0.080032	
0.508	0.0802079	
0.509	0.0800787	
0.510	0.079339	
0.511	0.0794168	
0.512	0.0793741	
0.513	0.0795024	
0.514	0.0794369	
0.515	0.0786685	
0.516	0.0788247	
0.517	0.0791979	
0.518	0.0787181	
0.519	0.07909	
0.520	0.0789729	
0.521	0.0786952	
0.522	0.0783086	
0.523	0.0777625	
0.524	0.0783663	
0.525	0.0780594	
0.526	0.0777385	
0.527	0.0789657	
0.528	0.0790962	
0.529	0.0796219	
0.530	0.0797613	
0.531	0.080421	
0.532	0.080911	
0.533	0.0816467	
0.534	0.0815009	
0.535	0.0817458	
0.536	0.081454	
0.537	0.0818329	
0.538	0.0818482	
0.539	0.0824708	
0.540	0.082454	
0.541	0.0828629	
0.542	0.0827839	
0.543	0.082662	
0.544	0.0826447	
0.545	0.0821434	
0.546	0.0816122	
0.547	0.0815821	
0.548	0.0810545	
0.549	0.0804208	
0.550	0.0805898	
0.551	0.080158	
0.552	0.0802046	
0.553	0.0799375	
0.554	0.0798402	
0.555	0.0795183	
0.556	0.079081	
0.557	0.0788119	
0.558	0.0786723	
0.559	0.0783045	
0.560	0.078395	
0.561	0.077823	
0.562	0.0777975	
0.563	0.0777439	
0.564	0.0777439	
0.565	0.07757	
0.566	0.0772242	
0.567	0.0779711	
0.568	0.0782746	
0.569	0.0782912	
0.570	0.0789573	
0.571	0.0791211	
0.572	0.0792301	
0.573	0.0798001	
0.574	0.0802538	
0.575	0.0802786	
0.576	0.0802786	
0.577	0.0807473	
0.578	0.080501	
0.579	0.0807722	
0.580	0.0810161	
0.581	0.0813514	
0.582	0.0812559	
0.583	0.0812275	
0.584	0.0813744	
0.585	0.0814691	
0.586	0.0813118	
0.587	0.0815318	
0.588	0.0815114	
0.589	0.0814975	
0.590	0.0811104	
0.591	0.0806355	
0.592	0.0802355	
0.593	0.0803455	
0.594	0.0800159	
0.595	0.0802549	
0.596	0.0804552	
0.597	0.0804323	
0.598	0.0806732	
0.599	0.0804954	
0.600	0.0801982	
0.601	0.0804342	
0.602	0.079645	
0.603	0.079953	
0.604	0.0790311	
0.605	0.0789758	
0.606	0.0789595	
0.607	0.0784077	
0.608	0.0791495	
0.609	0.0797181	
0.610	0.0806067	
0.611	0.0806067	
0.612	0.0807687	
0.613	0.0807687	
0.614	0.0812056	
0.615	0.0812056	
0.616	0.0813616	
0.617	0.0813616	
0.618	0.0816234	
0.619	0.0816234	
0.620	0.0829072	
0.621	0.0829072	
0.622	0.0837579	
0.623	0.0837579	
0.624	0.0838863	
0.625	0.0838863	
0.626	0.0837326	
0.627	0.0837326	
0.628	0.0830562	
0.629	0.0830562	
0.630	0.0829042	
0.631	0.0825566	
0.632	0.0828186	
0.633	0.0827262	
0.634	0.0824257	
0.635	0.0819854	
0.636	0.0820206	
0.637	0.0810465	
0.638	0.0809817	
0.639	0.0808152	
0.640	0.0802088	
0.641	0.0800653	
0.642	0.0801627	
0.643	0.0799124	
0.644	0.0797674	
0.645	0.0796607	
0.646	0.0793323	
0.647	0.0784077	
0.648	0.0788622	
0.649	0.078597	
0.650	0.0785476	
0.651	0.0785241	
0.652	0.0789034	
0.653	0.0787856	
0.654	0.0789418	
0.655	0.0794711	
0.656	0.0795483	
0.657	0.0799498	
0.658	0.0807897	
0.659	0.080721	
0.660	0.0803786	
0.661	0.0804558	
0.662	0.0805769	
0.663	0.0805866	
0.664	0.0810253	
0.665	0.0809965	
0.666	0.0811513	
0.667	0.0811964	
0.668	0.0804824	
0.669	0.0805644	
0.670	0.0803711	
0.671	0.0801262	
0.672	0.0795045	
0.673	0.0792413	
0.674	0.0789633	
0.675	0.0790109	
0.676	0.0785101	
0.677	0.0786822	
0.678	0.0790972	
0.679	0.0790007	
0.680	0.0790083	
