  time [ms]     ;   speed [rpm]  ; torque [Nm]
   3.8020833    ;   240.00000    ;   1.5261336    
   3.8541667    ;   240.00000    ;   1.1774861    
   3.9062500    ;   240.00000    ;  0.85800747    
   3.9583333    ;   240.00000    ;  0.58693312    
   4.0104167    ;   240.00000    ;  0.38087310    
   4.0625000    ;   240.00000    ;  0.22330596    
   4.1145833    ;   240.00000    ;  0.60925583E-01
   4.1666667    ;   240.00000    ; -0.49564064E-01
   4.2187500    ;   240.00000    ; -0.11769001    
   4.2708333    ;   240.00000    ; -0.17537971    
   4.3229167    ;   240.00000    ; -0.13926946    
   4.3750000    ;   240.00000    ; -0.54602744E-01
   4.4270833    ;   240.00000    ;  0.61468073E-01
   4.4791667    ;   240.00000    ;  0.19204785    
   4.5312500    ;   240.00000    ;  0.36409968    
   4.5833333    ;   240.00000    ;  0.56914587    
   4.6354167    ;   240.00000    ;  0.75308212    
   4.6875000    ;   240.00000    ;   1.0202995    
   4.7395833    ;   240.00000    ;   1.3271505    
   4.7916667    ;   240.00000    ;   1.6295186    
   4.8437500    ;   240.00000    ;   1.9621779    
   4.8958333    ;   240.00000    ;   2.3124638    
   4.9479167    ;   240.00000    ;   2.6490042    
   5.0000000    ;   240.00000    ;   2.9810891    
   5.0520833    ;   240.00000    ;   3.3682405    
   5.1041667    ;   240.00000    ;   3.7827083    
   5.1562500    ;   240.00000    ;   4.1673506    
   5.2083333    ;   240.00000    ;   4.5737159    
   5.2604167    ;   240.00000    ;   4.9837013    
   5.3125000    ;   240.00000    ;   5.3261237    
   5.3645833    ;   240.00000    ;   5.7010712    
   5.4166667    ;   240.00000    ;   6.0966328    
   5.4687500    ;   240.00000    ;   6.4849117    
   5.5208333    ;   240.00000    ;   6.8486671    
   5.5729167    ;   240.00000    ;   7.2105146    
   5.6250000    ;   240.00000    ;   7.5582264    
   5.6770833    ;   240.00000    ;   7.8049633    
   5.7291667    ;   240.00000    ;   8.0655520    
   5.7812500    ;   240.00000    ;   8.3288506    
   5.8333333    ;   240.00000    ;   8.5448428    
   5.8854167    ;   240.00000    ;   8.7479109    
   5.9375000    ;   240.00000    ;   8.9240096    
   5.9895833    ;   240.00000    ;   9.0407665    
   6.0416667    ;   240.00000    ;   9.0641366    
   6.0937500    ;   240.00000    ;   9.0726961    
   6.1458333    ;   240.00000    ;   9.0669241    
   6.1979167    ;   240.00000    ;   8.9942458    
   6.2500000    ;   240.00000    ;   8.9058195    
   6.3020833    ;   240.00000    ;   8.7904574    
   6.3541667    ;   240.00000    ;   8.5787012    
   6.4062500    ;   240.00000    ;   8.3165762    
   6.4583333    ;   240.00000    ;   8.0313174    
   6.5104167    ;   240.00000    ;   7.7182557    
   6.5625000    ;   240.00000    ;   7.3726945    
   6.6145833    ;   240.00000    ;   7.0159995    
   6.6666667    ;   240.00000    ;   6.6505128    
   6.7187500    ;   240.00000    ;   6.2004171    
   6.7708333    ;   240.00000    ;   5.7349568    
   6.8229167    ;   240.00000    ;   5.2733417    
   6.8750000    ;   240.00000    ;   4.7880338    
   6.9270833    ;   240.00000    ;   4.3329485    
   6.9791667    ;   240.00000    ;   3.8863736    
   7.0312500    ;   240.00000    ;   3.4424073    
   7.0833333    ;   240.00000    ;   2.9763308    
   7.1354167    ;   240.00000    ;   2.5295188    
   7.1875000    ;   240.00000    ;   2.1138433    
   7.2395833    ;   240.00000    ;   1.7003521    
   7.2916667    ;   240.00000    ;   1.3608387    
   7.3437500    ;   240.00000    ;   1.0592505    
   7.3958333    ;   240.00000    ;  0.76375682    
   7.4479167    ;   240.00000    ;  0.50336354    
   7.5000000    ;   240.00000    ;  0.27844989    
   7.5520833    ;   240.00000    ;  0.82398408E-01
   7.6041667    ;   240.00000    ; -0.60873141E-01
   7.6562500    ;   240.00000    ; -0.12794079    
   7.7083333    ;   240.00000    ; -0.14258520    
   7.7604167    ;   240.00000    ; -0.15525124    
   7.8125000    ;   240.00000    ; -0.12232502    
   7.8645833    ;   240.00000    ; -0.48970623E-01
   7.9166667    ;   240.00000    ;  0.19475564E-01
   7.9687500    ;   240.00000    ;  0.17771766    
   8.0208333    ;   240.00000    ;  0.38467338    
   8.0729167    ;   240.00000    ;  0.62181636    
   8.1250000    ;   240.00000    ;  0.86818030    
   8.1770833    ;   240.00000    ;   1.1460174    
   8.2291667    ;   240.00000    ;   1.4453985    
   8.2812500    ;   240.00000    ;   1.7011853    
   8.3333333    ;   240.00000    ;   2.0411829    
   8.3854167    ;   240.00000    ;   2.4155478    
   8.4375000    ;   240.00000    ;   2.7837380    
   8.4895833    ;   240.00000    ;   3.1740833    
   8.5416667    ;   240.00000    ;   3.5726058    
   8.5937500    ;   240.00000    ;   3.9426330    
   8.6458333    ;   240.00000    ;   4.2938999    
   8.6979167    ;   240.00000    ;   4.6975874    
   8.7500000    ;   240.00000    ;   5.1236135    
   8.8020833    ;   240.00000    ;   5.5164470    
   8.8541667    ;   240.00000    ;   5.9173696    
   8.9062500    ;   240.00000    ;   6.3158994    
   8.9583333    ;   240.00000    ;   6.6315728    
   9.0104167    ;   240.00000    ;   6.9648692    
   9.0625000    ;   240.00000    ;   7.3112620    
   9.1145833    ;   240.00000    ;   7.6457710    
   9.1666667    ;   240.00000    ;   7.9484431    
   9.2187500    ;   240.00000    ;   8.2375088    
   9.2708333    ;   240.00000    ;   8.5046053    
   9.3229167    ;   240.00000    ;   8.6530910    
   9.3750000    ;   240.00000    ;   8.8049214    
   9.4270833    ;   240.00000    ;   8.9493558    
   9.4791667    ;   240.00000    ;   9.0451038    
   9.5312500    ;   240.00000    ;   9.1205723    
   9.5833333    ;   240.00000    ;   9.1625539    
   9.6354167    ;   240.00000    ;   9.1394625    
   9.6875000    ;   240.00000    ;   9.0171676    
   9.7395833    ;   240.00000    ;   8.8775522    
   9.7916667    ;   240.00000    ;   8.7242023    
   9.8437500    ;   240.00000    ;   8.5121912    
   9.8958333    ;   240.00000    ;   8.2811644    
   9.9479167    ;   240.00000    ;   8.0295610    
   10.000000    ;   240.00000    ;   7.6875155    
   10.052083    ;   240.00000    ;   7.3053886    
   10.104167    ;   240.00000    ;   6.9079771    
   10.156250    ;   240.00000    ;   6.4949447    
   10.208333    ;   240.00000    ;   6.0643596    
   10.260417    ;   240.00000    ;   5.6319170    
   10.312500    ;   240.00000    ;   5.2034515    
   10.364583    ;   240.00000    ;   4.7070680    
   10.416667    ;   240.00000    ;   4.2176185    
   10.468750    ;   240.00000    ;   3.7432191    
   10.520833    ;   240.00000    ;   3.2639192    
   10.572917    ;   240.00000    ;   2.8360825    
   10.625000    ;   240.00000    ;   2.4298106    
   10.677083    ;   240.00000    ;   2.0385361    
   10.729167    ;   240.00000    ;   1.6419352    
   10.781250    ;   240.00000    ;   1.2802370    
   10.833333    ;   240.00000    ;  0.96016782    
   10.885417    ;   240.00000    ;  0.65527111    
   10.937500    ;   240.00000    ;  0.43414071    
   10.989583    ;   240.00000    ;  0.25962686    
   11.041667    ;   240.00000    ;  0.93279851E-01
   11.093750    ;   240.00000    ; -0.28627990E-01
   11.145833    ;   240.00000    ; -0.11082826    
   11.197917    ;   240.00000    ; -0.16357605    
   11.250000    ;   240.00000    ; -0.16723243    
   11.302083    ;   240.00000    ; -0.98085236E-01
   11.354167    ;   240.00000    ;  0.20466711E-01
   11.406250    ;   240.00000    ;  0.13390887    
   11.458333    ;   240.00000    ;  0.29564032    
   11.510417    ;   240.00000    ;  0.49022849    
   11.562500    ;   240.00000    ;  0.66869533    
   11.614583    ;   240.00000    ;  0.92399956    
   11.666667    ;   240.00000    ;   1.2196535    
   11.718750    ;   240.00000    ;   1.5354119    
   11.770833    ;   240.00000    ;   1.8532049    
   11.822917    ;   240.00000    ;   2.1991012    
   11.875000    ;   240.00000    ;   2.5602341    
   11.927083    ;   240.00000    ;   2.8679697    
   11.979167    ;   240.00000    ;   3.2465108    
   12.031250    ;   240.00000    ;   3.6549596    
   12.083333    ;   240.00000    ;   4.0460290    
   12.135417    ;   240.00000    ;   4.4544095    
   12.187500    ;   240.00000    ;   4.8659707    
   12.239583    ;   240.00000    ;   5.2463122    
   12.291667    ;   240.00000    ;   5.5959670    
   12.343750    ;   240.00000    ;   5.9865142    
   12.395833    ;   240.00000    ;   6.3911975    
   12.447917    ;   240.00000    ;   6.7512002    
   12.500000    ;   240.00000    ;   7.1177776    
   12.552083    ;   240.00000    ;   7.4730877    
   12.604167    ;   240.00000    ;   7.7423003    
   12.656250    ;   240.00000    ;   8.0070305    
   12.708333    ;   240.00000    ;   8.2719368    
   12.760417    ;   240.00000    ;   8.5137709    
   12.812500    ;   240.00000    ;   8.7158199    
   12.864583    ;   240.00000    ;   8.8999659    
   12.916667    ;   240.00000    ;   9.0577717    
   12.968750    ;   240.00000    ;   9.0918463    
   13.020833    ;   240.00000    ;   9.1042318    
   13.072917    ;   240.00000    ;   9.1042794    
   13.125000    ;   240.00000    ;   9.0480347    
   13.177083    ;   240.00000    ;   8.9725760    
   13.229167    ;   240.00000    ;   8.8656976    
   13.281250    ;   240.00000    ;   8.7021921    
   13.333333    ;   240.00000    ;   8.4434670    
   13.385417    ;   240.00000    ;   8.1621370    
   13.437500    ;   240.00000    ;   7.8689187    
   13.489583    ;   240.00000    ;   7.5208835    
   13.541667    ;   240.00000    ;   7.1698801    
   13.593750    ;   240.00000    ;   6.8066338    
   13.645833    ;   240.00000    ;   6.3783348    
   13.697917    ;   240.00000    ;   5.9218754    
   13.750000    ;   240.00000    ;   5.4577780    
   13.802083    ;   240.00000    ;   4.9866474    
   13.854167    ;   240.00000    ;   4.5146938    
   13.906250    ;   240.00000    ;   4.0625182    
   13.958333    ;   240.00000    ;   3.6297585    
   14.010417    ;   240.00000    ;   3.1584278    
   14.062500    ;   240.00000    ;   2.7023746    
   14.114583    ;   240.00000    ;   2.2744012    
   14.166667    ;   240.00000    ;   1.8488290    
   14.218750    ;   240.00000    ;   1.4953496    
   14.270833    ;   240.00000    ;   1.1793477    
   14.322917    ;   240.00000    ;  0.89162635    
   14.375000    ;   240.00000    ;  0.61165053    
   14.427083    ;   240.00000    ;  0.37176311    
   14.479167    ;   240.00000    ;  0.17618045    
   14.531250    ;   240.00000    ; -0.59805843E-02
   14.583333    ;   240.00000    ; -0.89661882E-01
   14.635417    ;   240.00000    ; -0.12411226    
   14.687500    ;   240.00000    ; -0.14330044    
   14.739583    ;   240.00000    ; -0.11864358    
   14.791667    ;   240.00000    ; -0.58443049E-01
   14.843750    ;   240.00000    ;  0.19732345E-01
   14.895833    ;   240.00000    ;  0.13639941    
   14.947917    ;   240.00000    ;  0.32773925    
   15.000000    ;   240.00000    ;  0.56561632    
   15.052083    ;   240.00000    ;  0.79750250    
   15.104167    ;   240.00000    ;   1.0646868    
   15.156250    ;   240.00000    ;   1.3579440    
   15.208333    ;   240.00000    ;   1.6126329    
   15.260417    ;   240.00000    ;   1.9359939    
   15.312500    ;   240.00000    ;   2.2985000    
   15.364583    ;   240.00000    ;   2.6780083    
   15.416667    ;   240.00000    ;   3.0541654    
   15.468750    ;   240.00000    ;   3.4478525    
   15.520833    ;   240.00000    ;   3.8467871    
   15.572917    ;   240.00000    ;   4.1726681    
   15.625000    ;   240.00000    ;   4.5670565    
   15.677083    ;   240.00000    ;   4.9849433    
   15.729167    ;   240.00000    ;   5.3827416    
   15.781250    ;   240.00000    ;   5.7887721    
   15.833333    ;   240.00000    ;   6.1886408    
   15.885417    ;   240.00000    ;   6.5458485    
   15.937500    ;   240.00000    ;   6.8566063    
   15.989583    ;   240.00000    ;   7.1989165    
   16.041667    ;   240.00000    ;   7.5491925    
   16.093750    ;   240.00000    ;   7.8516643    
   16.145833    ;   240.00000    ;   8.1457205    
   16.197917    ;   240.00000    ;   8.4229801    
   16.250000    ;   240.00000    ;   8.6003694    
   16.302083    ;   240.00000    ;   8.7567594    
   16.354167    ;   240.00000    ;   8.9044503    
   16.406250    ;   240.00000    ;   9.0258725    
   16.458333    ;   240.00000    ;   9.1025305    
   16.510417    ;   240.00000    ;   9.1528223    
   16.562500    ;   240.00000    ;   9.1730856    
   16.614583    ;   240.00000    ;   9.0603483    
   16.666667    ;   240.00000    ;   8.9265840    
   16.718750    ;   240.00000    ;   8.7766987    
   16.770833    ;   240.00000    ;   8.5774790    
   16.822917    ;   240.00000    ;   8.3618150    
   16.875000    ;   240.00000    ;   8.1158301    
   16.927083    ;   240.00000    ;   7.8188871    
   16.979167    ;   240.00000    ;   7.4372464    
   17.031250    ;   240.00000    ;   7.0417396    
   17.083333    ;   240.00000    ;   6.6436828    
   17.135417    ;   240.00000    ;   6.2068049    
   17.187500    ;   240.00000    ;   5.7764091    
   17.239583    ;   240.00000    ;   5.3466935    
   17.291667    ;   240.00000    ;   4.8674080    
   17.343750    ;   240.00000    ;   4.3796199    
   17.395833    ;   240.00000    ;   3.8991474    
   17.447917    ;   240.00000    ;   3.4283120    
   17.500000    ;   240.00000    ;   2.9774832    
   17.552083    ;   240.00000    ;   2.5615895    
   17.604167    ;   240.00000    ;   2.1777628    
   17.656250    ;   240.00000    ;   1.7692776    
   17.708333    ;   240.00000    ;   1.3964818    
   17.760417    ;   240.00000    ;   1.0601145    
   17.812500    ;   240.00000    ;  0.73826927    
   17.864583    ;   240.00000    ;  0.50295456    
   17.916667    ;   240.00000    ;  0.31218891    
   17.968750    ;   240.00000    ;  0.15309625    
   18.020833    ;   240.00000    ;  0.89353278E-02
   18.072917    ;   240.00000    ; -0.87834863E-01
   18.125000    ;   240.00000    ; -0.13887269    
   18.177083    ;   240.00000    ; -0.17924845    
   18.229167    ;   240.00000    ; -0.12629134    
   18.281250    ;   240.00000    ; -0.24397782E-01
   18.333333    ;   240.00000    ;  0.85474609E-01
   18.385417    ;   240.00000    ;  0.23795335    
   18.437500    ;   240.00000    ;  0.42236478    
   18.489583    ;   240.00000    ;  0.61661759    
   18.541667    ;   240.00000    ;  0.83460752    
   18.593750    ;   240.00000    ;   1.1170554    
   18.645833    ;   240.00000    ;   1.4385725    
   18.697917    ;   240.00000    ;   1.7425180    
   18.750000    ;   240.00000    ;   2.0818472    
   18.802083    ;   240.00000    ;   2.4390833    
   18.854167    ;   240.00000    ;   2.7497184    
   18.906250    ;   240.00000    ;   3.1170873    
   18.958333    ;   240.00000    ;   3.5165237    
   19.010417    ;   240.00000    ;   3.9231633    
   19.062500    ;   240.00000    ;   4.3193347    
   19.114583    ;   240.00000    ;   4.7291997    
   19.166667    ;   240.00000    ;   5.1390182    
   19.218750    ;   240.00000    ;   5.4716891    
   19.270833    ;   240.00000    ;   5.8543954    
   19.322917    ;   240.00000    ;   6.2557745    
   19.375000    ;   240.00000    ;   6.6249081    
   19.427083    ;   240.00000    ;   6.9969045    
   19.479167    ;   240.00000    ;   7.3566321    
   19.531250    ;   240.00000    ;   7.6699450    
   19.583333    ;   240.00000    ;   7.9204228    
   19.635417    ;   240.00000    ;   8.1841126    
   19.687500    ;   240.00000    ;   8.4461502    
   19.739583    ;   240.00000    ;   8.6485437    
   19.791667    ;   240.00000    ;   8.8411972    
   19.843750    ;   240.00000    ;   9.0092551    
   19.895833    ;   240.00000    ;   9.0759575    
   19.947917    ;   240.00000    ;   9.1008970    
   20.000000    ;   240.00000    ;   9.1060757    
   20.052083    ;   240.00000    ;   9.0775102    
   20.104167    ;   240.00000    ;   9.0024842    
   20.156250    ;   240.00000    ;   8.9039200    
   20.208333    ;   240.00000    ;   8.7789334    
   20.260417    ;   240.00000    ;   8.5337876    
   20.312500    ;   240.00000    ;   8.2569161    
   20.364583    ;   240.00000    ;   7.9672769    
   20.416667    ;   240.00000    ;   7.6305116    
   20.468750    ;   240.00000    ;   7.2887272    
   20.520833    ;   240.00000    ;   6.9278351    
   20.572917    ;   240.00000    ;   6.5350653    
   20.625000    ;   240.00000    ;   6.0772595    
   20.677083    ;   240.00000    ;   5.6115856    
   20.729167    ;   240.00000    ;   5.1526911    
   20.781250    ;   240.00000    ;   4.6658920    
   20.833333    ;   240.00000    ;   4.2113350    
   20.885417    ;   240.00000    ;   3.7705474    
   20.937500    ;   240.00000    ;   3.3066689    
   20.989583    ;   240.00000    ;   2.8509373    
   21.041667    ;   240.00000    ;   2.4130814    
   21.093750    ;   240.00000    ;   1.9929104    
   21.145833    ;   240.00000    ;   1.6085277    
   21.197917    ;   240.00000    ;   1.2796735    
   21.250000    ;   240.00000    ;  0.99404246    
   21.302083    ;   240.00000    ;  0.70041022    
   21.354167    ;   240.00000    ;  0.44636848    
   21.406250    ;   240.00000    ;  0.23521534    
   21.458333    ;   240.00000    ;  0.36006591E-01
   21.510417    ;   240.00000    ; -0.67434103E-01
   21.562500    ;   240.00000    ; -0.11862510    
   21.614583    ;   240.00000    ; -0.13285346    
   21.666667    ;   240.00000    ; -0.12932325    
   21.718750    ;   240.00000    ; -0.82729253E-01
   21.770833    ;   240.00000    ;  0.28923317E-02
   21.822917    ;   240.00000    ;  0.82769536E-01
   21.875000    ;   240.00000    ;  0.25912593    
   21.927083    ;   240.00000    ;  0.48032302    
   21.979167    ;   240.00000    ;  0.70899530    
   22.031250    ;   240.00000    ;  0.97244756    
   22.083333    ;   240.00000    ;   1.2584483    
   22.135417    ;   240.00000    ;   1.5369506    
   22.187500    ;   240.00000    ;   1.8235253    
   22.239583    ;   240.00000    ;   2.1746366    
   22.291667    ;   240.00000    ;   2.5603965    
   22.343750    ;   240.00000    ;   2.9269589    
   22.395833    ;   240.00000    ;   3.3157515    
   22.447917    ;   240.00000    ;   3.7160236    
   22.500000    ;   240.00000    ;   4.0512602    
   22.552083    ;   240.00000    ;   4.4332789    
   22.604167    ;   240.00000    ;   4.8445272    
   22.656250    ;   240.00000    ;   5.2590369    
   22.708333    ;   240.00000    ;   5.6564956    
   22.760417    ;   240.00000    ;   6.0569303    
   22.812500    ;   240.00000    ;   6.4490305    
   22.864583    ;   240.00000    ;   6.7460875    
   22.916667    ;   240.00000    ;   7.0844425    
   22.968750    ;   240.00000    ;   7.4322761    
   23.020833    ;   240.00000    ;   7.7449867    
   23.072917    ;   240.00000    ;   8.0505089    
   23.125000    ;   240.00000    ;   8.3340544    
   23.177083    ;   240.00000    ;   8.5608418    
   23.229167    ;   240.00000    ;   8.7083572    
   23.281250    ;   240.00000    ;   8.8577867    
   23.333333    ;   240.00000    ;   8.9996441    
   23.385417    ;   240.00000    ;   9.0810006    
   23.437500    ;   240.00000    ;   9.1403774    
   23.489583    ;   240.00000    ;   9.1733691    
   23.541667    ;   240.00000    ;   9.0970804    
   23.593750    ;   240.00000    ;   8.9742443    
   23.645833    ;   240.00000    ;   8.8298016    
   23.697917    ;   240.00000    ;   8.6556354    
   23.750000    ;   240.00000    ;   8.4403289    
   23.802083    ;   240.00000    ;   8.2009011    
   23.854167    ;   240.00000    ;   7.9406042    
   23.906250    ;   240.00000    ;   7.5668443    
   23.958333    ;   240.00000    ;   7.1751832    
   24.010417    ;   240.00000    ;   6.7758096    
   24.062500    ;   240.00000    ;   6.3443037    
   24.114583    ;   240.00000    ;   5.9216136    
   24.166667    ;   240.00000    ;   5.4894688    
   24.218750    ;   240.00000    ;   5.0392490    
   24.270833    ;   240.00000    ;   4.5440209    
   24.322917    ;   240.00000    ;   4.0579014    
   24.375000    ;   240.00000    ;   3.5930424    
   24.427083    ;   240.00000    ;   3.1206922    
   24.479167    ;   240.00000    ;   2.6972472    
   24.531250    ;   240.00000    ;   2.3019743    
   24.583333    ;   240.00000    ;   1.8964133    
   24.635417    ;   240.00000    ;   1.5165945    
   24.687500    ;   240.00000    ;   1.1673609    
   24.739583    ;   240.00000    ;  0.84747443    
   24.791667    ;   240.00000    ;  0.57600877    
   24.843750    ;   240.00000    ;  0.36958308    
   24.895833    ;   240.00000    ;  0.21172128    
   24.947917    ;   240.00000    ;  0.49039187E-01
   25.000000    ;   240.00000    ; -0.61779569E-01
   25.052083    ;   240.00000    ; -0.12999456    
   25.104167    ;   240.00000    ; -0.18742394    
   25.156250    ;   240.00000    ; -0.15085159    
   25.208333    ;   240.00000    ; -0.65580745E-01
   25.260417    ;   240.00000    ;  0.51225219E-01
   25.312500    ;   240.00000    ;  0.18254821    
   25.364583    ;   240.00000    ;  0.35547873    
   25.416667    ;   240.00000    ;  0.56149455    
   25.468750    ;   240.00000    ;  0.74689559    
   25.520833    ;   240.00000    ;   1.0158045    
   25.572917    ;   240.00000    ;   1.3245063    
   25.625000    ;   240.00000    ;   1.6287756    
   25.677083    ;   240.00000    ;   1.9633024    
   25.729167    ;   240.00000    ;   2.3154558    
   25.781250    ;   240.00000    ;   2.6537162    
   25.833333    ;   240.00000    ;   2.9877664    
   25.885417    ;   240.00000    ;   3.3769478    
   25.937500    ;   240.00000    ;   3.7934836    
   25.989583    ;   240.00000    ;   4.1800798    
   26.041667    ;   240.00000    ;   4.5881848    
   26.093750    ;   240.00000    ;   4.9999328    
   26.145833    ;   240.00000    ;   5.3437055    
   26.197917    ;   240.00000    ;   5.7200062    
   26.250000    ;   240.00000    ;   6.1168704    
   26.302083    ;   240.00000    ;   6.5063860    
   26.354167    ;   240.00000    ;   6.8711842    
   26.406250    ;   240.00000    ;   7.2340138    
   26.458333    ;   240.00000    ;   7.5826192    
   26.510417    ;   240.00000    ;   7.8300711    
   26.562500    ;   240.00000    ;   8.0913198    
   26.614583    ;   240.00000    ;   8.3552435    
   26.666667    ;   240.00000    ;   8.5717711    
   26.718750    ;   240.00000    ;   8.7752522    
   26.770833    ;   240.00000    ;   8.9517691    
   26.822917    ;   240.00000    ;   9.0689418    
   26.875000    ;   240.00000    ;   9.0926820    
   26.927083    ;   240.00000    ;   9.1015884    
   26.979167    ;   240.00000    ;   9.0961536    
   27.031250    ;   240.00000    ;   9.0236899    
   27.083333    ;   240.00000    ;   8.9351655    
   27.135417    ;   240.00000    ;   8.8199972    
   27.187500    ;   240.00000    ;   8.6082565    
   27.239583    ;   240.00000    ;   8.3461173    
   27.291667    ;   240.00000    ;   8.0608249    
   27.343750    ;   240.00000    ;   7.7476916    
   27.395833    ;   240.00000    ;   7.4018942    
   27.447917    ;   240.00000    ;   7.0448160    
   27.500000    ;   240.00000    ;   6.6788815    
   27.552083    ;   240.00000    ;   6.2282884    
   27.604167    ;   240.00000    ;   5.7623038    
   27.656250    ;   240.00000    ;   5.3001651    
   27.708333    ;   240.00000    ;   4.8142762    
   27.760417    ;   240.00000    ;   4.3585841    
   27.812500    ;   240.00000    ;   3.9113482    
   27.864583    ;   240.00000    ;   3.4667342    
   27.916667    ;   240.00000    ;   3.0000283    
   27.968750    ;   240.00000    ;   2.5526275    
   28.020833    ;   240.00000    ;   2.1364231    
   28.072917    ;   240.00000    ;   1.7223212    
   28.125000    ;   240.00000    ;   1.3822170    
   28.177083    ;   240.00000    ;   1.0802343    
   28.229167    ;   240.00000    ;  0.78434158    
   28.281250    ;   240.00000    ;  0.52360108    
   28.333333    ;   240.00000    ;  0.29839173    
   28.385417    ;   240.00000    ;  0.10206511    
   28.437500    ;   240.00000    ; -0.41698530E-01
   28.489583    ;   240.00000    ; -0.10919239    
   28.541667    ;   240.00000    ; -0.12426048    
   28.593750    ;   240.00000    ; -0.13734177    
   28.645833    ;   240.00000    ; -0.10482173    
   28.697917    ;   240.00000    ; -0.31855639E-01
   28.750000    ;   240.00000    ;  0.36192490E-01
   28.802083    ;   240.00000    ;  0.19380789    
   28.854167    ;   240.00000    ;  0.40012393    
   28.906250    ;   240.00000    ;  0.63660198    
   28.958333    ;   240.00000    ;  0.88228401    
   29.010417    ;   240.00000    ;   1.1594449    
   29.062500    ;   240.00000    ;   1.4581863    
   29.114583    ;   240.00000    ;   1.7133710    
   29.166667    ;   240.00000    ;   2.0526748    
   29.218750    ;   240.00000    ;   2.4263612    
   29.270833    ;   240.00000    ;   2.7938662    
   29.322917    ;   240.00000    ;   3.1835402    
   29.375000    ;   240.00000    ;   3.5814284    
   29.427083    ;   240.00000    ;   3.9509030    
   29.479167    ;   240.00000    ;   4.3016771    
   29.531250    ;   240.00000    ;   4.7048925    
   29.583333    ;   240.00000    ;   5.1304691    
   29.635417    ;   240.00000    ;   5.5228776    
