Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.0389856	
0.001	0.0389856	
0.002	0.0388904	
0.003	0.0385309	
0.004	0.0385309	
0.005	0.0381069	
0.006	0.0381069	
0.007	0.0379126	
0.008	0.0379126	
0.009	0.0376328	
0.010	0.037766	
0.011	0.037766	
0.012	0.0370345	
0.013	0.0370345	
0.014	0.0371924	
0.015	0.0371924	
0.016	0.036725	
0.017	0.036725	
0.018	0.037266	
0.019	0.0373121	
0.020	0.037369	
0.021	0.0374668	
0.022	0.0374668	
0.023	0.0378985	
0.024	0.0378051	
0.025	0.037715	
0.026	0.0380619	
0.027	0.0380427	
0.028	0.0381093	
0.029	0.0379722	
0.030	0.0380082	
0.031	0.0375958	
0.032	0.0375958	
0.033	0.0379644	
0.034	0.0375396	
0.035	0.0378898	
0.036	0.0380014	
0.037	0.038128	
0.038	0.0382841	
0.039	0.0382324	
0.040	0.038271	
0.041	0.0381527	
0.042	0.0384545	
0.043	0.0384545	
0.044	0.0388381	
0.045	0.039075	
0.046	0.0392003	
0.047	0.0393782	
0.048	0.0397116	
0.049	0.0400999	
0.050	0.0398384	
0.051	0.0399306	
0.052	0.0403353	
0.053	0.040054	
0.054	0.0401605	
0.055	0.0400712	
0.056	0.0400712	
0.057	0.0403859	
0.058	0.0405255	
0.059	0.0407488	
0.060	0.0410683	
0.061	0.0412581	
0.062	0.0409398	
0.063	0.0409131	
0.064	0.0410353	
0.065	0.0408975	
0.066	0.0407454	
0.067	0.0403868	
0.068	0.0403842	
0.069	0.0403956	
0.070	0.040542	
0.071	0.0404988	
0.072	0.0404507	
0.073	0.0406007	
0.074	0.0406007	
0.075	0.0405905	
0.076	0.0403531	
0.077	0.0403788	
0.078	0.0403237	
0.079	0.0401007	
0.080	0.0399994	
0.081	0.0398443	
0.082	0.039918	
0.083	0.0399064	
0.084	0.0396602	
0.085	0.039601	
0.086	0.0396007	
0.087	0.0395741	
0.088	0.0395806	
0.089	0.0395931	
0.090	0.0395267	
0.091	0.0395135	
0.092	0.0394625	
0.093	0.0389449	
0.094	0.0384393	
0.095	0.0379364	
0.096	0.0376552	
0.097	0.0372785	
0.098	0.0372129	
0.099	0.0368844	
0.100	0.0367085	
0.101	0.0365871	
0.102	0.0363502	
0.103	0.0362444	
0.104	0.0360777	
0.105	0.0361024	
0.106	0.0362887	
0.107	0.0364155	
0.108	0.0359092	
0.109	0.0363574	
0.110	0.035949	
0.111	0.0362677	
0.112	0.0366213	
0.113	0.0370734	
0.114	0.0374101	
0.115	0.0372581	
0.116	0.0372468	
0.117	0.0378317	
0.118	0.0380926	
0.119	0.0381924	
0.120	0.0384998	
0.121	0.0385607	
0.122	0.0384738	
0.123	0.0383518	
0.124	0.0384977	
0.125	0.0387044	
0.126	0.0394701	
0.127	0.0394649	
0.128	0.0399313	
0.129	0.0404984	
0.130	0.0404824	
0.131	0.0407922	
0.132	0.0411248	
0.133	0.0411105	
0.134	0.0412669	
0.135	0.041573	
0.136	0.0420318	
0.137	0.0419665	
0.138	0.0418051	
0.139	0.0422027	
0.140	0.0420453	
0.141	0.0420453	
0.142	0.0421838	
0.143	0.0422119	
0.144	0.0420564	
0.145	0.0421542	
0.146	0.0424702	
0.147	0.0424158	
0.148	0.0423661	
0.149	0.0422622	
0.150	0.0422407	
0.151	0.0419739	
0.152	0.0416803	
0.153	0.0417028	
0.154	0.0414706	
0.155	0.0414323	
0.156	0.0415349	
0.157	0.0414328	
0.158	0.0414328	
0.159	0.0414242	
0.160	0.0414175	
0.161	0.0413348	
0.162	0.0412973	
0.163	0.0412229	
0.164	0.0409734	
0.165	0.0408471	
0.166	0.0407678	
0.167	0.0406521	
0.168	0.0407589	
0.169	0.0406377	
0.170	0.0407563	
0.171	0.0405655	
0.172	0.0404411	
0.173	0.0404411	
0.174	0.0403491	
0.175	0.0403905	
0.176	0.0403905	
0.177	0.0401897	
0.178	0.0396111	
0.179	0.0396111	
0.180	0.0397639	
0.181	0.039602	
0.182	0.0397705	
0.183	0.0397993	
0.184	0.0397993	
0.185	0.0396179	
0.186	0.0396179	
0.187	0.0398988	
0.188	0.0398988	
0.189	0.0397322	
0.190	0.0397322	
0.191	0.0398289	
0.192	0.0398289	
0.193	0.0400344	
0.194	0.0400344	
0.195	0.0403759	
0.196	0.0403759	
0.197	0.0401922	
0.198	0.0403453	
0.199	0.0403453	
0.200	0.0404689	
0.201	0.0406661	
0.202	0.0406661	
0.203	0.0409974	
0.204	0.0409731	
0.205	0.0408374	
0.206	0.0412328	
0.207	0.0412328	
0.208	0.0410642	
0.209	0.0409256	
0.210	0.0414477	
0.211	0.0416559	
0.212	0.041609	
0.213	0.0418627	
0.214	0.0421019	
0.215	0.0420316	
0.216	0.0422922	
0.217	0.0422121	
0.218	0.0423425	
0.219	0.0426961	
0.220	0.0428762	
