Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	 62.225	
0.001	 62.225	
0.002	 62.727	
0.003	 62.727	
0.004	  62.43	
0.005	  62.43	
0.006	 62.092	
0.007	 62.092	
0.008	 62.496	
0.009	 62.496	
0.010	 62.583	
0.011	 62.583	
0.012	  62.07	
0.013	  62.07	
0.014	 62.596	
0.015	 62.596	
0.016	 62.508	
0.017	 62.508	
0.018	 62.042	
0.019	 62.042	
0.020	 61.672	
0.021	 61.672	
0.022	 61.661	
0.023	 61.661	
0.024	  61.15	
0.025	  61.15	
0.026	 61.025	
0.027	 61.025	
0.028	 61.605	
0.029	 61.605	
0.030	 61.076	
0.031	 61.076	
0.032	 61.445	
0.033	 61.445	
0.034	 61.903	
0.035	 61.903	
0.036	 62.163	
0.037	 62.163	
0.038	 62.505	
0.039	 62.505	
0.040	 63.037	
0.041	 63.037	
0.042	 62.679	
0.043	 62.679	
0.044	 62.686	
0.045	 62.686	
0.046	 62.956	
0.047	 62.956	
0.048	 62.778	
0.049	 62.778	
0.050	 62.256	
0.051	 62.256	
0.052	 62.885	
0.053	 62.885	
0.054	 62.278	
0.055	 62.278	
0.056	 62.198	
0.057	 62.198	
0.058	 62.667	
0.059	 62.667	
0.060	 62.418	
0.061	 62.418	
0.062	 62.297	
0.063	 62.297	
0.064	 62.811	
0.065	 62.811	
0.066	  62.56	
0.067	  62.56	
0.068	   62.3	
0.069	   62.3	
0.070	 62.311	
0.071	 62.311	
0.072	 62.058	
0.073	 62.058	
0.074	 61.499	
0.075	 61.499	
0.076	 61.471	
0.077	 61.471	
0.078	 61.939	
0.079	 61.939	
0.080	 61.332	
0.081	 61.332	
0.082	 61.708	
0.083	 61.708	
0.084	 62.156	
0.085	 62.156	
0.086	 62.456	
0.087	 62.456	
0.088	 62.696	
0.089	 62.696	
0.090	 62.971	
0.091	 62.971	
0.092	 62.689	
0.093	 62.689	
0.094	 62.973	
0.095	 62.973	
0.096	 62.857	
0.097	 62.857	
0.098	 62.864	
0.099	 62.864	
0.100	 62.378	
0.101	 62.378	
0.102	 62.674	
0.103	 62.674	
0.104	 62.272	
0.105	 62.272	
0.106	 62.227	
0.107	 62.227	
0.108	 62.361	
0.109	 62.361	
0.110	 62.242	
0.111	 62.242	
0.112	 62.068	
0.113	 62.068	
0.114	 62.485	
0.115	 62.485	
0.116	 62.136	
0.117	 62.136	
0.118	  62.06	
0.119	  62.06	
0.120	 61.937	
0.121	 61.937	
0.122	 61.571	
0.123	 61.571	
0.124	 61.227	
0.125	 61.227	
0.126	 61.347	
0.127	 61.347	
0.128	  61.53	
0.129	  61.53	
0.130	  61.05	
0.131	  61.05	
0.132	 61.612	
0.133	 61.612	
0.134	 61.809	
0.135	 61.809	
0.136	 62.005	
0.137	 62.005	
0.138	 62.412	
0.139	 62.412	
0.140	 62.692	
0.141	 62.692	
0.142	 62.506	
0.143	 62.506	
0.144	  62.72	
0.145	  62.72	
0.146	 62.625	
0.147	 62.625	
0.148	 62.683	
0.149	 62.683	
0.150	  62.32	
0.151	  62.32	
0.152	 62.665	
0.153	 62.665	
0.154	  62.19	
0.155	  62.19	
0.156	 62.347	
0.157	 62.347	
0.158	 62.713	
0.159	 62.713	
0.160	 62.485	
0.161	 62.485	
0.162	 62.422	
0.163	 62.422	
0.164	 62.755	
0.165	 62.755	
0.166	 62.553	
0.167	 62.553	
0.168	 62.268	
0.169	 62.397	
0.170	 62.334	
0.171	 62.244	
0.172	 61.973	
0.173	 61.973	
0.174	 61.952	
0.175	 61.609	
0.176	  61.53	
0.177	 61.697	
0.178	 61.805	
0.179	 61.821	
0.180	  61.38	
0.181	 61.283	
0.182	 61.604	
0.183	 61.867	
0.184	 62.129	
0.185	 62.066	
0.186	 62.081	
0.187	 62.231	
0.188	 62.295	
0.189	 62.655	
0.190	 62.841	
0.191	 62.882	
0.192	 62.793	
0.193	 62.706	
0.194	 63.065	
0.195	 62.936	
0.196	 62.776	
0.197	 62.712	
0.198	 62.871	
0.199	 62.567	
0.200	 62.364	
0.201	 62.479	
0.202	 62.517	
0.203	 62.591	
0.204	 62.313	
0.205	 62.201	
0.206	 62.351	
0.207	 62.275	
0.208	 62.261	
0.209	 62.216	
0.210	 62.356	
0.211	 62.396	
0.212	 62.186	
0.213	 62.282	
0.214	 62.384	
0.215	 62.451	
0.216	 62.224	
0.217	  61.98	
0.218	  62.14	
0.219	 62.017	
0.220	 61.787	
0.221	 61.616	
0.222	 61.653	
0.223	 61.816	
0.224	 61.474	
0.225	  61.14	
0.226	 61.092	
0.227	 61.328	
0.228	 61.462	
0.229	 61.107	
0.230	 61.102	
0.231	 61.284	
0.232	 61.511	
0.233	  61.76	
0.234	 61.759	
0.235	 62.038	
0.236	 62.169	
0.237	 62.115	
0.238	 62.451	
0.239	 62.596	
0.240	 62.742	
0.241	 62.768	
0.242	 62.702	
0.243	 62.881	
0.244	 62.795	
0.245	 62.665	
0.246	 62.644	
0.247	 62.743	
0.248	 62.826	
0.249	 62.508	
0.250	 62.508	
0.251	 62.466	
0.252	 62.592	
0.253	 62.563	
0.254	 62.227	
0.255	 62.223	
0.256	 62.381	
0.257	 62.475	
0.258	 62.469	
0.259	 62.469	
0.260	 62.475	
0.261	 62.475	
0.262	 62.476	
0.263	 62.625	
0.264	 62.669	
0.265	 62.669	
0.266	 62.518	
0.267	 62.327	
0.268	 62.327	
0.269	 62.347	
0.270	 62.107	
0.271	 62.107	
0.272	 61.808	
0.273	 61.927	
0.274	 61.927	
0.275	 61.485	
0.276	 61.485	
0.277	 61.666	
0.278	 61.666	
0.279	 61.363	
0.280	 61.363	
0.281	 61.601	
0.282	 61.601	
0.283	 61.844	
0.284	 61.844	
0.285	 62.011	
0.286	 62.011	
0.287	 62.569	
0.288	 62.569	
0.289	 62.775	
0.290	 62.775	
0.291	 62.758	
0.292	 62.758	
0.293	 63.194	
0.294	 63.194	
0.295	 62.848	
0.296	 62.848	
