Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	 8.8195	
0.001	 8.8195	
0.002	  8.603	
0.003	  8.603	
0.004	 8.7428	
0.005	 8.7428	
0.006	  8.658	
0.007	  8.658	
0.008	 8.6796	
0.009	 8.6796	
0.010	 8.5267	
0.011	 8.5267	
0.012	 8.5223	
0.013	 8.5223	
0.014	 8.5527	
0.015	 8.5527	
0.016	 8.6074	
0.017	 8.6074	
0.018	 8.5458	
0.019	 8.5458	
0.020	 8.5346	
0.021	 8.5346	
0.022	 8.7082	
0.023	 8.7082	
0.024	 8.8001	
0.025	 8.8001	
0.026	 8.9558	
0.027	 8.9558	
0.028	 8.9673	
0.029	 8.9673	
0.030	 9.1848	
0.031	 9.1848	
0.032	 9.2857	
0.033	 9.2857	
0.034	 9.3948	
0.035	 9.3948	
0.036	 9.3797	
0.037	 9.3797	
0.038	 9.5558	
0.039	 9.5558	
0.040	   9.33	
0.041	   9.33	
0.042	  9.262	
0.043	  9.262	
0.044	 9.1667	
0.045	 9.1667	
0.046	 9.2446	
0.047	 9.2446	
0.048	 8.9158	
0.049	 8.9158	
0.050	 8.9681	
0.051	 8.9681	
0.052	 8.7509	
0.053	 8.7509	
0.054	 8.8425	
0.055	 8.8425	
0.056	 8.8754	
0.057	 8.8754	
0.058	 8.7516	
0.059	 8.7516	
0.060	 8.7044	
0.061	 8.7044	
0.062	 8.6015	
0.063	 8.6015	
0.064	 8.7245	
0.065	 8.7245	
0.066	 8.7903	
0.067	 8.7903	
0.068	 8.7829	
0.069	 8.7829	
0.070	 8.6542	
0.071	 8.6542	
0.072	 8.7229	
0.073	 8.7229	
0.074	 9.0364	
0.075	 9.0364	
0.076	 9.1034	
0.077	 9.1034	
0.078	 9.0266	
0.079	 9.0266	
0.080	 9.3223	
0.081	 9.3223	
0.082	 9.4118	
0.083	 9.4118	
0.084	 9.4627	
0.085	 9.4627	
0.086	 9.4219	
0.087	 9.4219	
0.088	 9.4851	
0.089	 9.4851	
0.090	 9.2047	
0.091	 9.2047	
0.092	 9.2843	
0.093	 9.2843	
0.094	 9.0663	
0.095	 9.0663	
0.096	 9.0845	
0.097	 9.0845	
0.098	 8.9055	
0.099	 8.9055	
0.100	 8.9706	
0.101	 8.9706	
0.102	 8.6831	
0.103	 8.6831	
0.104	 8.7267	
0.105	 8.7267	
0.106	 8.7653	
0.107	 8.7653	
0.108	  8.631	
0.109	  8.631	
0.110	 8.5686	
0.111	 8.5686	
0.112	 8.4101	
0.113	 8.4101	
0.114	 8.5159	
0.115	 8.5159	
0.116	 8.6397	
0.117	 8.6397	
0.118	 8.6105	
0.119	 8.6105	
0.120	 8.5478	
0.121	 8.5478	
0.122	 8.7379	
0.123	 8.7379	
0.124	 8.8065	
0.125	 8.8065	
0.126	 8.9235	
0.127	 8.9235	
0.128	 8.9822	
0.129	 8.9822	
0.130	 9.0901	
0.131	 9.0901	
0.132	 9.0956	
0.133	 9.0956	
0.134	 9.3839	
0.135	 9.3839	
0.136	 9.2677	
0.137	 9.2677	
0.138	  9.288	
0.139	  9.288	
0.140	  9.162	
0.141	  9.162	
0.142	  9.247	
0.143	  9.247	
0.144	 9.0107	
0.145	 9.0107	
0.146	 9.0584	
0.147	 9.0584	
0.148	 8.8454	
0.149	 8.8454	
0.150	 8.9194	
0.151	 8.9194	
0.152	   8.81	
0.153	   8.81	
0.154	 8.8535	
0.155	 8.8535	
0.156	 8.8908	
0.157	 8.8908	
0.158	 8.8437	
0.159	 8.8437	
0.160	 8.6958	
0.161	 8.6958	
0.162	 8.6855	
0.163	 8.6855	
0.164	 8.8104	
0.165	 8.8104	
0.166	 8.7941	
0.167	 8.7941	
0.168	 8.7672	
0.169	 8.7672	
0.170	 8.7625	
0.171	 8.7625	
0.172	 8.8807	
0.173	 8.8807	
0.174	  9.079	
0.175	  9.079	
0.176	 9.1131	
0.177	 9.1131	
0.178	 9.2372	
0.179	 9.2372	
0.180	 9.3968	
0.181	 9.3968	
0.182	 9.5176	
0.183	 9.5176	
0.184	 9.3972	
0.185	 9.3972	
0.186	 9.4093	
0.187	 9.4093	
0.188	 9.5332	
0.189	 9.3015	
0.190	 9.3015	
0.191	 9.2019	
0.192	 9.2019	
0.193	 8.9821	
0.194	 8.9821	
0.195	 9.0891	
0.196	 9.0891	
0.197	 8.7938	
0.198	 8.7938	
0.199	 8.7975	
0.200	 8.7975	
0.201	 8.7883	
0.202	 8.5439	
0.203	 8.5716	
0.204	 8.6552	
0.205	 8.6693	
0.206	  8.688	
0.207	 8.5208	
0.208	 8.5866	
0.209	  8.612	
0.210	 8.5202	
0.211	 8.5871	
0.212	  8.558	
0.213	 8.6035	
0.214	 8.4625	
0.215	  8.338	
0.216	 8.5512	
0.217	 8.5593	
0.218	 8.6211	
0.219	 8.5979	
0.220	 8.6315	
0.221	 8.8143	
0.222	 8.7528	
0.223	 8.8007	
0.224	  8.857	
0.225	 8.8663	
0.226	 8.8825	
0.227	  8.771	
0.228	 8.9522	
0.229	 9.0966	
0.230	 9.1899	
0.231	 9.2456	
0.232	  9.147	
0.233	 9.2759	
0.234	 9.2853	
0.235	 9.2357	
0.236	 9.3567	
0.237	 9.4053	
0.238	 9.5239	
0.239	 9.3818	
0.240	 9.3032	
0.241	 9.4582	
0.242	 9.3517	
0.243	 9.2458	
0.244	 9.0552	
