Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-4.7621	
0.001	-4.5904	
0.002	 -4.498	
0.003	-4.7273	
0.004	-4.7571	
0.005	-4.6144	
0.006	-4.4551	
0.007	-4.1929	
0.008	-4.2161	
0.009	-4.2117	
0.010	-4.3223	
0.011	-4.2502	
0.012	-3.8937	
0.013	-3.7795	
0.014	 -3.782	
0.015	 -3.782	
0.016	-4.0847	
0.017	-3.9318	
0.018	-3.9001	
0.019	-3.7667	
0.020	-3.7885	
0.021	-3.8893	
0.022	-3.9579	
0.023	-4.1834	
0.024	-4.1834	
0.025	-3.8092	
0.026	-3.7314	
0.027	-3.7314	
0.028	-4.2073	
0.029	-4.2073	
0.030	-4.2443	
0.031	-4.2443	
0.032	 -3.823	
0.033	 -3.823	
0.034	-4.1147	
0.035	-4.1147	
0.036	-4.3359	
0.037	-4.3359	
0.038	-3.9619	
0.039	-3.9619	
0.040	-4.1512	
0.041	-4.1512	
0.042	-4.2733	
0.043	-4.2733	
0.044	-4.2197	
0.045	-4.2197	
0.046	-4.2512	
0.047	-4.2512	
0.048	-4.7588	
0.049	-4.7588	
0.050	-4.4538	
0.051	-4.4538	
0.052	 -4.235	
0.053	 -4.235	
0.054	-4.7081	
0.055	-4.7081	
0.056	-4.4619	
0.057	-4.4619	
0.058	-3.9169	
0.059	-3.9169	
0.060	-4.2039	
0.061	-4.2039	
0.062	-4.0107	
0.063	-4.0107	
0.064	-3.6231	
0.065	-3.6231	
0.066	-3.8871	
0.067	-3.8871	
0.068	-3.8098	
0.069	-3.8098	
0.070	 -3.657	
0.071	 -3.657	
0.072	-4.0399	
0.073	-4.0399	
0.074	-3.7918	
0.075	-3.7918	
0.076	-3.7884	
0.077	-3.7884	
0.078	-4.2735	
0.079	-4.2735	
0.080	-4.1271	
0.081	-4.1271	
0.082	-4.0746	
0.083	-4.0746	
0.084	 -4.508	
0.085	 -4.508	
0.086	-4.2167	
0.087	-4.2167	
0.088	-4.2072	
0.089	-4.2072	
0.090	-4.6686	
0.091	-4.6686	
0.092	-4.5824	
0.093	-4.5824	
0.094	-4.5512	
0.095	-4.5512	
0.096	-4.5876	
0.097	-4.5876	
0.098	-4.6952	
0.099	-4.6952	
0.100	-4.5133	
0.101	-4.5133	
0.102	-4.9152	
0.103	-4.9152	
0.104	-4.6871	
0.105	-4.6871	
0.106	 -4.083	
0.107	 -4.083	
0.108	-4.3176	
0.109	-4.3176	
0.110	-4.5305	
0.111	-4.5305	
0.112	-3.8326	
0.113	-3.8326	
0.114	-3.8425	
0.115	-3.8425	
0.116	-3.9778	
0.117	-3.9778	
0.118	-3.8478	
0.119	-3.8478	
0.120	-3.7475	
0.121	-3.7485	
0.122	-3.8658	
0.123	-4.2055	
0.124	 -4.135	
0.125	-3.9734	
0.126	-3.8468	
0.127	-3.8716	
0.128	-4.2235	
0.129	-4.2235	
0.130	-4.0165	
0.131	-4.0165	
0.132	 -3.975	
0.133	 -3.975	
0.134	-4.2729	
0.135	-4.2729	
0.136	-4.2741	
0.137	-4.0213	
0.138	-3.9024	
0.139	 -3.904	
0.140	-4.1791	
0.141	-4.3635	
0.142	-4.2257	
0.143	-4.2525	
0.144	-4.2027	
0.145	-4.2428	
0.146	-4.3228	
0.147	-4.4581	
0.148	 -4.744	
0.149	-4.6024	
0.150	-4.3751	
0.151	-4.2379	
0.152	-4.2574	
0.153	-4.5648	
0.154	-4.6303	
0.155	-4.4551	
0.156	-4.1823	
0.157	-3.7681	
0.158	-3.8318	
0.159	-4.0098	
0.160	-4.2804	
0.161	-4.3002	
0.162	-3.9071	
0.163	-3.6403	
0.164	-3.5171	
0.165	-3.6719	
0.166	-3.9182	
0.167	-3.8761	
0.168	-3.8995	
0.169	-3.7621	
0.170	-3.6854	
0.171	-3.7624	
0.172	-3.8977	
0.173	-4.1688	
0.174	-4.0327	
0.175	-3.8731	
0.176	-3.8236	
0.177	-3.8713	
0.178	-4.2498	
0.179	-4.3923	
0.180	-4.3037	
0.181	-4.1053	
0.182	-3.8429	
0.183	-4.0383	
0.184	-4.2408	
0.185	-4.4948	
0.186	-4.5181	
0.187	-4.2339	
0.188	-4.0464	
0.189	-4.0004	
0.190	-4.2197	
0.191	-4.4969	
0.192	-4.5305	
0.193	-4.6318	
0.194	-4.5922	
0.195	-4.5036	
0.196	-4.4674	
0.197	-4.5216	
0.198	-4.8447	
0.199	-4.8108	
0.200	-4.6183	
0.201	 -4.546	
0.202	-4.6798	
0.203	-5.0488	
0.204	-4.9757	
0.205	-4.7065	
0.206	-4.3895	
0.207	-4.0879	
0.208	-4.1575	
0.209	-4.2847	
0.210	-4.5433	
0.211	-4.5494	
0.212	-4.1528	
0.213	 -3.875	
0.214	-3.7484	
0.215	-3.9042	
0.216	-4.1148	
0.217	-4.1208	
0.218	  -4.16	
0.219	-3.9466	
0.220	-3.8053	
0.221	-3.7829	
0.222	-3.8682	
0.223	-4.1723	
0.224	-4.1108	
0.225	-3.9607	
0.226	-3.8332	
0.227	-3.8345	
0.228	-4.1215	
0.229	 -4.239	
0.230	-4.1624	
0.231	-4.0152	
0.232	-3.8086	
0.233	 -3.992	
0.234	-4.1392	
0.235	-4.3193	
0.236	-4.2593	
0.237	-3.9691	
0.238	-3.8533	
0.239	-3.8776	
0.240	-4.1827	
0.241	-4.4069	
0.242	-4.3464	
0.243	-4.3842	
0.244	-4.2465	
0.245	-4.1831	
0.246	-4.2081	
0.247	-4.3116	
0.248	-4.5891	
0.249	-4.4884	
0.250	-4.3406	
0.251	-4.3166	
0.252	-4.4053	
0.253	-4.7319	
0.254	-4.7046	
0.255	-4.4734	
