Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	 102.45	
0.001	 102.74	
0.002	 102.87	
0.003	 102.96	
0.004	 102.93	
0.005	 102.98	
0.006	 103.06	
0.007	 102.82	
0.008	 102.97	
0.009	 103.15	
0.010	 102.96	
0.011	 102.64	
0.012	  102.4	
0.013	 102.84	
0.014	  103.1	
0.015	 102.74	
0.016	 102.42	
0.017	 102.26	
0.018	 102.59	
0.019	 102.56	
0.020	 102.27	
0.021	 102.43	
0.022	 102.66	
0.023	 102.76	
0.024	 102.54	
0.025	 102.48	
0.026	 102.89	
0.027	 102.86	
0.028	 102.62	
0.029	 102.43	
0.030	 102.33	
0.031	 102.39	
0.032	 102.07	
0.033	 102.02	
0.034	 102.13	
0.035	 101.86	
0.036	 101.54	
0.037	 101.36	
0.038	 101.76	
0.039	 102.06	
0.040	 101.68	
0.041	 101.29	
0.042	 101.32	
0.043	 101.95	
0.044	 102.15	
0.045	 101.91	
0.046	 102.01	
0.047	 102.29	
0.048	 102.64	
0.049	 102.66	
0.050	 102.61	
0.051	 102.98	
0.052	 103.02	
0.053	 102.97	
0.054	 103.04	
0.055	 103.16	
0.056	 103.31	
0.057	 102.97	
0.058	  102.8	
0.059	 102.88	
0.060	 102.72	
0.061	 102.52	
0.062	 102.39	
0.063	 102.66	
0.064	 102.77	
0.065	 102.29	
0.066	 101.98	
0.067	 102.06	
0.068	 102.48	
0.069	 102.36	
0.070	 101.93	
0.071	 102.07	
0.072	 102.39	
0.073	 102.63	
0.074	 102.42	
0.075	 102.21	
0.076	  102.5	
0.077	 102.45	
0.078	 102.31	
0.079	  102.3	
0.080	 102.33	
0.081	 102.26	
0.082	 101.75	
0.083	 101.77	
0.084	 102.01	
0.085	 101.83	
0.086	 101.39	
0.087	    101	
0.088	  101.4	
0.089	 101.69	
0.090	 101.29	
0.091	 100.95	
0.092	 100.88	
0.093	 101.48	
0.094	 101.81	
0.095	 101.64	
0.096	 101.71	
0.097	 101.97	
0.098	 102.56	
0.099	 102.56	
0.100	 102.89	
0.101	 102.89	
0.102	 102.82	
0.103	 102.82	
0.104	 103.07	
0.105	 103.07	
0.106	 102.76	
0.107	 102.78	
0.108	 102.92	
0.109	 102.82	
0.110	  102.6	
0.111	 102.34	
0.112	 102.66	
0.113	 102.78	
0.114	 102.42	
0.115	 102.21	
0.116	 102.18	
0.117	 102.66	
0.118	 102.69	
0.119	 102.32	
0.120	 102.34	
0.121	 102.53	
0.122	 102.77	
0.123	 102.65	
0.124	 102.52	
0.125	 102.76	
0.126	 102.64	
0.127	  102.5	
0.128	 102.46	
0.129	 102.47	
0.130	 102.42	
0.131	 101.97	
0.132	  101.9	
0.133	 102.03	
0.134	 101.84	
0.135	 101.52	
0.136	 101.24	
0.137	 101.56	
0.138	 101.87	
0.139	 101.55	
0.140	 101.21	
0.141	 101.25	
0.142	  101.8	
0.143	 101.94	
0.144	 101.71	
0.145	 101.81	
0.146	 102.16	
0.147	 102.65	
0.148	 102.65	
0.149	 102.63	
0.150	 102.63	
0.151	 102.99	
0.152	 102.99	
0.153	 102.95	
0.154	 102.95	
0.155	 103.15	
0.156	 103.15	
0.157	 102.65	
0.158	 102.65	
0.159	 102.82	
0.160	 102.82	
0.161	 102.49	
0.162	 102.49	
0.163	 102.77	
0.164	 102.77	
0.165	 102.05	
0.166	 102.05	
0.167	 102.75	
0.168	 102.75	
0.169	 101.99	
0.170	 101.99	
0.171	 102.51	
0.172	 102.51	
0.173	 102.52	
0.174	 102.52	
0.175	 102.55	
0.176	 102.55	
0.177	 102.57	
0.178	 102.57	
0.179	 102.29	
0.180	 102.29	
0.181	 101.72	
0.182	 101.72	
0.183	 101.99	
0.184	 101.99	
0.185	 101.29	
0.186	 101.29	
0.187	 101.41	
0.188	 101.41	
0.189	 101.44	
0.190	 101.44	
0.191	 101.12	
0.192	 101.12	
0.193	 101.97	
0.194	 101.97	
0.195	 101.96	
0.196	 101.96	
0.197	 102.64	
0.198	 102.64	
0.199	  102.7	
0.200	  102.7	
0.201	 102.98	
0.202	 102.98	
0.203	 103.11	
0.204	 103.11	
0.205	  103.1	
0.206	  103.1	
0.207	 102.98	
0.208	 102.98	
0.209	 103.07	
0.210	 103.07	
0.211	  102.4	
0.212	  102.4	
0.213	 103.01	
0.214	 103.01	
0.215	 102.37	
0.216	 102.37	
0.217	 102.56	
0.218	 102.56	
0.219	  102.4	
0.220	  102.4	
0.221	 102.73	
0.222	 102.73	
0.223	 102.66	
0.224	 102.66	
