Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	 63.172	
0.001	 63.172	
0.002	 62.793	
0.003	 62.793	
0.004	 62.854	
0.005	 62.854	
0.006	 62.477	
0.007	 62.477	
0.008	 62.566	
0.009	 62.566	
0.010	 62.268	
0.011	 62.268	
0.012	 62.485	
0.013	 62.485	
0.014	  62.23	
0.015	  62.23	
0.016	 62.277	
0.017	 62.277	
0.018	 62.339	
0.019	 62.339	
0.020	 62.527	
0.021	 62.527	
0.022	  62.19	
0.023	  62.19	
0.024	 62.271	
0.025	 62.271	
0.026	 61.734	
0.027	 61.734	
0.028	 61.617	
0.029	 61.617	
0.030	 61.507	
0.031	 61.507	
0.032	 61.261	
0.033	 61.261	
0.034	 61.376	
0.035	 61.376	
0.036	 61.193	
0.037	 61.193	
0.038	 61.512	
0.039	 61.512	
0.040	 61.727	
0.041	 61.727	
0.042	 62.238	
0.043	 62.238	
0.044	 62.398	
0.045	 62.398	
0.046	 62.686	
0.047	 62.686	
0.048	 62.709	
0.049	 62.709	
0.050	 62.749	
0.051	 62.749	
0.052	 62.883	
0.053	 62.883	
0.054	 62.828	
0.055	 62.828	
0.056	 62.268	
0.057	 62.268	
0.058	  62.78	
0.059	  62.78	
0.060	 62.422	
0.061	 62.422	
0.062	 62.449	
0.063	 62.449	
0.064	 62.574	
0.065	 62.574	
0.066	 62.562	
0.067	 62.562	
0.068	 62.423	
0.069	 62.423	
0.070	 62.785	
0.071	 62.785	
0.072	 62.598	
0.073	 62.598	
0.074	 62.542	
0.075	 62.542	
0.076	  62.13	
0.077	  62.13	
0.078	 61.988	
0.079	 61.988	
0.080	 61.682	
0.081	 61.682	
0.082	 61.604	
0.083	 61.604	
0.084	 61.755	
0.085	 61.755	
0.086	 61.564	
0.087	 61.564	
0.088	 61.858	
0.089	 61.858	
0.090	 62.001	
0.091	 62.001	
0.092	 62.532	
0.093	 62.532	
0.094	 62.721	
0.095	 62.721	
0.096	 62.799	
0.097	 62.799	
0.098	 63.001	
0.099	 63.001	
0.100	 63.048	
0.101	 63.048	
0.102	 62.837	
0.103	 62.837	
0.104	 63.077	
0.105	 63.077	
0.106	 62.473	
0.107	 62.473	
0.108	 62.517	
0.109	 62.517	
0.110	 62.412	
0.111	 62.412	
0.112	 62.428	
0.113	 62.428	
0.114	 62.295	
0.115	 62.295	
0.116	   62.5	
0.117	   62.5	
0.118	  62.23	
0.119	  62.23	
0.120	 62.471	
0.121	 62.471	
0.122	 62.424	
0.123	 62.424	
0.124	 62.275	
0.125	 62.275	
0.126	 61.758	
0.127	 61.758	
0.128	 61.671	
0.129	 61.671	
0.130	 61.158	
0.131	 61.158	
0.132	 61.489	
0.133	 61.489	
0.134	 61.489	
0.135	 61.338	
0.136	 61.338	
0.137	 61.572	
0.138	 61.744	
0.139	 61.744	
0.140	 62.194	
0.141	 62.194	
0.142	 62.263	
0.143	 62.263	
0.144	 62.649	
0.145	 62.649	
0.146	  62.76	
0.147	 62.907	
0.148	 62.972	
0.149	 62.972	
0.150	 62.717	
0.151	 62.717	
0.152	 62.869	
0.153	 62.869	
0.154	 62.618	
0.155	 62.618	
0.156	 62.655	
0.157	 62.655	
0.158	 62.548	
0.159	 62.548	
0.160	 62.258	
0.161	 62.258	
0.162	 62.461	
0.163	 62.461	
0.164	 62.394	
0.165	 62.394	
0.166	 62.768	
0.167	 62.768	
0.168	 62.646	
0.169	 62.646	
0.170	 62.696	
0.171	 62.648	
0.172	   62.6	
0.173	 62.454	
0.174	 62.362	
0.175	 62.362	
0.176	 61.954	
0.177	 61.954	
0.178	 61.949	
0.179	 61.949	
0.180	  61.46	
0.181	  61.46	
0.182	 61.688	
0.183	 61.688	
0.184	 61.719	
0.185	 61.556	
0.186	 61.913	
0.187	 61.913	
0.188	 61.906	
0.189	 61.969	
0.190	 62.072	
0.191	 62.235	
0.192	 62.524	
0.193	 62.463	
0.194	 62.618	
0.195	 62.835	
0.196	 62.874	
0.197	 62.957	
0.198	 62.913	
0.199	 63.044	
0.200	 63.024	
0.201	  62.86	
0.202	 62.998	
0.203	 63.013	
0.204	 62.888	
0.205	   62.5	
0.206	 62.348	
0.207	 62.677	
0.208	 62.737	
0.209	 62.721	
0.210	 62.441	
0.211	 62.191	
0.212	  62.35	
0.213	 62.245	
0.214	 62.287	
0.215	 62.408	
0.216	 62.434	
0.217	 62.475	
0.218	 62.295	
0.219	 62.436	
0.220	 62.569	
0.221	 62.415	
0.222	 62.239	
0.223	 62.024	
0.224	  62.17	
0.225	 62.118	
0.226	 61.831	
0.227	 61.757	
0.228	 61.664	
0.229	 61.666	
0.230	 61.365	
0.231	 61.112	
0.232	  61.34	
0.233	 61.517	
0.234	 61.521	
0.235	 61.298	
0.236	 61.321	
0.237	 61.602	
0.238	 61.706	
0.239	 61.878	
0.240	 61.949	
0.241	 62.132	
0.242	 62.224	
0.243	 62.106	
0.244	   62.5	
0.245	 62.796	
0.246	 62.982	
0.247	  63.05	
0.248	 62.778	
0.249	 62.804	
0.250	  62.71	
0.251	 62.621	
0.252	 62.856	
0.253	 62.888	
0.254	 62.824	
0.255	 62.499	
0.256	 62.346	
0.257	  62.61	
0.258	 62.721	
0.259	 62.691	
0.260	 62.471	
0.261	 62.378	
0.262	 62.493	
0.263	 62.359	
0.264	 62.348	
0.265	 62.456	
0.266	 62.707	
0.267	 62.853	
0.268	  62.59	
0.269	  62.56	
0.270	 62.625	
0.271	 62.641	
0.272	 62.676	
0.273	 62.554	
0.274	 62.518	
0.275	 62.216	
0.276	 61.903	
0.277	 61.981	
0.278	 61.979	
0.279	 61.976	
0.280	  61.63	
0.281	 61.388	
0.282	 61.577	
0.283	 61.705	
0.284	 61.809	
0.285	 61.615	
0.286	 61.524	
0.287	 61.758	
0.288	 61.727	
0.289	 61.867	
0.290	  62.09	
0.291	 62.271	
0.292	 62.271	
0.293	 62.383	
0.294	 62.383	
0.295	 62.796	
0.296	 62.796	
0.297	 62.904	
0.298	 62.904	
0.299	 63.023	
0.300	 63.023	
0.301	  62.79	
0.302	  62.79	
0.303	  62.95	
0.304	  62.95	
0.305	  62.63	
0.306	  62.63	
0.307	 62.619	
0.308	 62.619	
0.309	   62.7	
0.310	   62.7	
0.311	 62.348	
0.312	 62.348	
0.313	 62.325	
0.314	 62.325	
0.315	 62.406	
0.316	 62.406	
0.317	 62.568	
0.318	 62.568	
0.319	 62.343	
0.320	 62.343	
0.321	 62.505	
0.322	 62.505	
0.323	 62.185	
0.324	 62.185	
0.325	  62.03	
0.326	  62.03	
0.327	 61.868	
0.328	 61.868	
0.329	 61.839	
0.330	 61.839	
0.331	 61.113	
0.332	 61.113	
0.333	 61.589	
0.334	 61.589	
0.335	 61.364	
0.336	 61.364	
0.337	 61.414	
0.338	 61.414	
0.339	 61.822	
0.340	 61.822	
0.341	  62.22	
0.342	  62.22	
0.343	 62.035	
0.344	 62.035	
0.345	 62.617	
0.346	 62.617	
0.347	 62.895	
0.348	 62.895	
0.349	 62.777	
0.350	 62.777	
0.351	 62.616	
0.352	 62.616	
0.353	 62.878	
0.354	 62.878	
0.355	 62.512	
0.356	 62.512	
0.357	  62.71	
0.358	  62.71	
0.359	 62.697	
0.360	 62.697	
0.361	 62.235	
0.362	 62.235	
0.363	 62.469	
0.364	 62.469	
0.365	 62.551	
0.366	 62.551	
0.367	 62.642	
0.368	 62.642	
0.369	 62.499	
0.370	 62.499	
0.371	 62.707	
0.372	 62.707	
0.373	 62.426	
0.374	 62.426	
0.375	 62.299	
0.376	 62.299	
0.377	 62.071	
0.378	 62.071	
0.379	 61.926	
0.380	 61.926	
0.381	 61.366	
0.382	 61.366	
0.383	 61.738	
0.384	 61.738	
0.385	 61.549	
0.386	 61.549	
0.387	 61.669	
0.388	 61.669	
0.389	 61.952	
0.390	 61.952	
0.391	 62.295	
0.392	 62.295	
0.393	 62.381	
0.394	 62.381	
0.395	 62.879	
0.396	 62.879	
0.397	  62.92	
0.398	  62.92	
0.399	 62.928	
0.400	 62.928	
0.401	 62.881	
0.402	 62.881	
0.403	 63.008	
0.404	 63.008	
0.405	 62.601	
0.406	 62.601	
0.407	 62.724	
0.408	 62.724	
0.409	 62.644	
0.410	 62.644	
0.411	 62.205	
0.412	 62.205	
0.413	 62.279	
0.414	 62.279	
0.415	 62.366	
0.416	 62.366	
0.417	 62.608	
0.418	 62.608	
0.419	 62.368	
0.420	 62.368	
0.421	 62.346	
0.422	 62.346	
0.423	 62.219	
0.424	 62.219	
0.425	 62.011	
0.426	 62.011	
0.427	 61.578	
0.428	 61.578	
0.429	 61.708	
0.430	 61.708	
0.431	 60.981	
0.432	 60.981	
0.433	 61.376	
0.434	 61.376	
0.435	 61.369	
0.436	 61.369	
0.437	 61.457	
0.438	 61.674	
0.439	 61.674	
0.440	 61.674	
0.441	  62.15	
0.442	  62.15	
0.443	 62.078	
0.444	 62.078	
0.445	 62.487	
0.446	 62.851	
0.447	 62.851	
0.448	 62.806	
0.449	 62.806	
0.450	 62.487	
0.451	 62.487	
0.452	 62.824	
0.453	 62.824	
0.454	 62.592	
0.455	 62.592	
0.456	 62.663	
0.457	 62.663	
0.458	 62.692	
0.459	 62.692	
0.460	 62.327	
0.461	 62.327	
0.462	 62.511	
0.463	 62.511	
0.464	 62.518	
0.465	 62.518	
0.466	  62.71	
0.467	  62.71	
0.468	 62.469	
0.469	 62.469	
0.470	 62.711	
0.471	 62.711	
0.472	  62.45	
0.473	  62.45	
0.474	 62.167	
0.475	 62.167	
0.476	 61.971	
0.477	 61.971	
0.478	 61.963	
0.479	 61.963	
0.480	 61.392	
0.481	 61.392	
0.482	 61.678	
0.483	 61.678	
0.484	 61.545	
0.485	 61.545	
0.486	 61.808	
0.487	 61.808	
0.488	 61.935	
0.489	 61.935	
0.490	 62.243	
0.491	 62.243	
0.492	 62.498	
0.493	  62.58	
0.494	  62.58	
0.495	 62.795	
0.496	 62.872	
0.497	 63.038	
0.498	 63.052	
0.499	 63.003	
0.500	 63.003	
0.501	 62.711	
0.502	 62.965	
0.503	 62.965	
0.504	 63.031	
0.505	 62.729	
0.506	 62.467	
0.507	 62.613	
0.508	   62.6	
0.509	  62.65	
0.510	 62.515	
0.511	 62.355	
0.512	 62.452	
0.513	 62.243	
0.514	 62.277	
0.515	 62.484	
0.516	 62.556	
0.517	 62.567	
0.518	 62.282	
0.519	 62.304	
0.520	 62.437	
0.521	 62.433	
0.522	 62.372	
0.523	 62.106	
0.524	 62.101	
0.525	 61.957	
0.526	 61.721	
0.527	 61.815	
0.528	 61.826	
0.529	 61.755	
0.530	 61.327	
0.531	 60.999	
0.532	 61.264	
0.533	 61.522	
0.534	 61.525	
0.535	 61.237	
0.536	 61.142	
0.537	  61.35	
0.538	 61.545	
0.539	 61.891	
0.540	 62.054	
0.541	 62.201	
0.542	  62.25	
0.543	 62.128	
0.544	 62.512	
0.545	 62.735	
0.546	 62.799	
0.547	 62.829	
0.548	 62.628	
0.549	 62.786	
0.550	 62.831	
0.551	 62.691	
0.552	 62.771	
0.553	 62.759	
0.554	 62.752	
0.555	 62.501	
0.556	 62.365	
0.557	 62.661	
0.558	 62.788	
0.559	 62.709	
0.560	 62.404	
0.561	 62.289	
0.562	 62.519	
0.563	 62.516	
0.564	 62.469	
0.565	 62.421	
0.566	 62.526	
0.567	  62.75	
0.568	 62.681	
0.569	 62.741	
0.570	 62.692	
0.571	 62.549	
0.572	 62.517	
0.573	 62.451	
0.574	 62.567	
0.575	 62.303	
0.576	 61.879	
0.577	 61.837	
0.578	 61.898	
0.579	 62.073	
0.580	 61.856	
