Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.30031	
0.001	0.302063	
0.002	0.302958	
0.003	0.302001	
0.004	0.300799	
0.005	0.301296	
0.006	0.302455	
0.007	0.301792	
0.008	0.300503	
0.009	0.300525	
0.010	0.301623	
0.011	0.301602	
0.012	0.300023	
0.013	0.29912	
0.014	0.300266	
0.015	0.300968	
0.016	0.299529	
0.017	0.298501	
0.018	0.299521	
0.019	0.300921	
0.020	0.300912	
0.021	0.299175	
0.022	0.298287	
0.023	0.299918	
0.024	0.300693	
0.025	0.29973	
0.026	0.299188	
0.027	0.299331	
0.028	0.300126	
0.029	0.300299	
0.030	0.299361	
0.031	0.298571	
0.032	0.298838	
0.033	0.299181	
0.034	0.299171	
0.035	0.298834	
0.036	0.298578	
0.037	0.299004	
0.038	0.299285	
0.039	0.299204	
0.040	0.29825	
0.041	0.298104	
0.042	0.299229	
0.043	0.300349	
0.044	0.300225	
0.045	0.299417	
0.046	0.299861	
0.047	0.301561	
0.048	0.301551	
0.049	0.300301	
0.050	0.30032	
0.051	0.301733	
0.052	0.302745	
0.053	0.301959	
0.054	0.300775	
0.055	0.301681	
0.056	0.303034	
0.057	0.302082	
0.058	0.299982	
0.059	0.299826	
0.060	0.301405	
0.061	0.301769	
0.062	0.30012	
0.063	0.299245	
0.064	0.300233	
0.065	0.300745	
0.066	0.299786	
0.067	0.298624	
0.068	0.299331	
0.069	0.300555	
0.070	0.300149	
0.071	0.29883	
0.072	0.298858	
0.073	0.300234	
0.074	0.300556	
0.075	0.299277	
0.076	0.298825	
0.077	0.299287	
0.078	0.300201	
0.079	0.300065	
0.080	0.29899	
0.081	0.298554	
0.082	0.299029	
0.083	0.299417	
0.084	0.299215	
0.085	0.298598	
0.086	0.298036	
0.087	0.298371	
0.088	0.299028	
0.089	0.299215	
0.090	0.298575	
0.091	0.298119	
0.092	0.299111	
0.093	0.300422	
0.094	0.300104	
0.095	0.299176	
0.096	0.299642	
0.097	0.300763	
0.098	0.301177	
0.099	0.300532	
0.100	0.300409	
0.101	0.301924	
0.102	0.302602	
0.103	0.301575	
0.104	0.300826	
0.105	0.300826	
0.106	0.302384	
0.107	0.301774	
0.108	0.300143	
0.109	0.300022	
0.110	0.301568	
0.111	0.301685	
0.112	0.300088	
0.113	0.299231	
0.114	0.30004	
0.115	0.300673	
0.116	0.299711	
0.117	0.298624	
0.118	0.299555	
0.119	0.300982	
0.120	0.300692	
0.121	0.298618	
0.122	0.298618	
0.123	0.300343	
0.124	0.300343	
0.125	0.299318	
0.126	0.299318	
0.127	0.299318	
0.128	0.299592	
0.129	0.300727	
0.130	0.300727	
0.131	0.298615	
0.132	0.298615	
0.133	0.298615	
0.134	0.299703	
0.135	0.298332	
0.136	0.298332	
