Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.298696	
0.001	0.299686	
0.002	0.300603	
0.003	0.299945	
0.004	0.298954	
0.005	0.299183	
0.006	0.30062	
0.007	0.300684	
0.008	0.299095	
0.009	0.298748	
0.010	0.29981	
0.011	0.300853	
0.012	0.3007	
0.013	0.299765	
0.014	0.30004	
0.015	0.301404	
0.016	0.301456	
0.017	0.300506	
0.018	0.300149	
0.019	0.300921	
0.020	0.30204	
0.021	0.301615	
0.022	0.300546	
0.023	0.300551	
0.024	0.30155	
0.025	0.301728	
0.026	0.300528	
0.027	0.299601	
0.028	0.300142	
0.029	0.300691	
0.030	0.300039	
0.031	0.299053	
0.032	0.299282	
0.033	0.300224	
0.034	0.30005	
0.035	0.298851	
0.036	0.298272	
0.037	0.299569	
0.038	0.299569	
0.039	0.299412	
0.040	0.298468	
0.041	0.298647	
0.042	0.29982	
0.043	0.300206	
0.044	0.299377	
0.045	0.298417	
0.046	0.29902	
0.047	0.30023	
0.048	0.300272	
0.049	0.29931	
0.050	0.298719	
0.051	0.299592	
0.052	0.300425	
0.053	0.299942	
0.054	0.298741	
0.055	0.299332	
0.056	0.299937	
0.057	0.300389	
0.058	0.299712	
0.059	0.29902	
0.060	0.299878	
0.061	0.301005	
0.062	0.300601	
0.063	0.299319	
0.064	0.299904	
0.065	0.301317	
0.066	0.301489	
0.067	0.300127	
0.068	0.300124	
0.069	0.301322	
0.070	0.302243	
0.071	0.301385	
0.072	0.300044	
0.073	0.300044	
0.074	0.301466	
0.075	0.301611	
0.076	0.300422	
0.077	0.300393	
0.078	0.300393	
0.079	0.301191	
0.080	0.300414	
0.081	0.29926	
0.082	0.299159	
0.083	0.299879	
0.084	0.300071	
0.085	0.29902	
0.086	0.298923	
0.087	0.298923	
0.088	0.300136	
0.089	0.300136	
0.090	0.298668	
0.091	0.298668	
0.092	0.300309	
0.093	0.299971	
0.094	0.29891	
0.095	0.29891	
0.096	0.300218	
0.097	0.300931	
0.098	0.299976	
0.099	0.298839	
0.100	0.299208	
0.101	0.300165	
0.102	0.300426	
0.103	0.29914	
0.104	0.299206	
0.105	0.300178	
0.106	0.300804	
0.107	0.300156	
0.108	0.298723	
0.109	0.299069	
0.110	0.300621	
0.111	0.301062	
0.112	0.300135	
0.113	0.299439	
0.114	0.30058	
0.115	0.301915	
0.116	0.301192	
0.117	0.300094	
0.118	0.300247	
0.119	0.301531	
0.120	0.302013	
0.121	0.301129	
0.122	0.300526	
0.123	0.301284	
0.124	0.301828	
0.125	0.300974	
0.126	0.29971	
0.127	0.299607	
0.128	0.300692	
0.129	0.300766	
0.130	0.299726	
0.131	0.299009	
0.132	0.299609	
0.133	0.300107	
0.134	0.29938	
0.135	0.298467	
0.136	0.298731	
0.137	0.299404	
0.138	0.299442	
0.139	0.298929	
0.140	0.298929	
0.141	0.299429	
0.142	0.300133	
0.143	0.299721	
0.144	0.299721	
0.145	0.298666	
0.146	0.29831	
0.147	0.299567	
0.148	0.300529	
0.149	0.29984	
0.150	0.298618	
0.151	0.299065	
0.152	0.300348	
0.153	0.300369	
0.154	0.29944	
0.155	0.298671	
0.156	0.299497	
0.157	0.300734	
0.158	0.299945	
0.159	0.298941	
0.160	0.29929	
0.161	0.300909	
0.162	0.301159	
0.163	0.299914	
0.164	0.299375	
0.165	0.300416	
0.166	0.301595	
0.167	0.301511	
0.168	0.299956	
0.169	0.300218	
0.170	0.301544	
0.171	0.301544	
0.172	0.300998	
0.173	0.300509	
0.174	0.301144	
0.175	0.301487	
0.176	0.300695	
0.177	0.299792	
0.178	0.300043	
0.179	0.301212	
