Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.298887	
0.001	0.299082	
0.002	0.300083	
0.003	0.299553	
0.004	0.298814	
0.005	0.299204	
0.006	0.300819	
0.007	0.301195	
0.008	0.299816	
0.009	0.298952	
0.010	0.300099	
0.011	0.301909	
0.012	0.301614	
0.013	0.30065	
0.014	0.300321	
0.015	0.301042	
0.016	0.301452	
0.017	0.300908	
0.018	0.300827	
0.019	0.301664	
0.020	0.301759	
0.021	0.300387	
0.022	0.299193	
0.023	0.299942	
0.024	0.301462	
0.025	0.30149	
0.026	0.300064	
0.027	0.300064	
0.028	0.299607	
0.029	0.299607	
0.030	0.300022	
0.031	0.300022	
0.032	0.299345	
0.033	0.299731	
0.034	0.300418	
0.035	0.300083	
0.036	0.299112	
0.037	0.298817	
0.038	0.300075	
0.039	0.300953	
0.040	0.299644	
0.041	0.298291	
0.042	0.298456	
0.043	0.300342	
0.044	0.301195	
0.045	0.299891	
0.046	0.298048	
0.047	0.29802	
0.048	0.299338	
0.049	0.30009	
0.050	0.299482	
0.051	0.298522	
0.052	0.299074	
0.053	0.300241	
0.054	0.299504	
0.055	0.29856	
0.056	0.299195	
0.057	0.300948	
0.058	0.3012	
0.059	0.299799	
0.060	0.298999	
0.061	0.300126	
0.062	0.301926	
0.063	0.30222	
0.064	0.300787	
0.065	0.300257	
0.066	0.30073	
0.067	0.301105	
0.068	0.300837	
0.069	0.301135	
0.070	0.3022	
0.071	0.302147	
0.072	0.300389	
0.073	0.299029	
0.074	0.299675	
0.075	0.301283	
0.076	0.301285	
0.077	0.300092	
0.078	0.29935	
0.079	0.299884	
0.080	0.300337	
0.081	0.29983	
0.082	0.2991	
0.083	0.299276	
0.084	0.300033	
0.085	0.299805	
0.086	0.299046	
0.087	0.299178	
0.088	0.29996	
0.089	0.300384	
0.090	0.300384	
0.091	0.298084	
0.092	0.298005	
0.093	0.29969	
0.094	0.300731	
0.095	0.299689	
0.096	0.298272	
0.097	0.29794	
0.098	0.299201	
0.099	0.299748	
0.100	0.299501	
0.101	0.298596	
0.102	0.299196	
0.103	0.299802	
0.104	0.299802	
0.105	0.298411	
0.106	0.2993	
0.107	0.300922	
0.108	0.301238	
0.109	0.299014	
0.110	0.299014	
0.111	0.299852	
0.112	0.301679	
0.113	0.301679	
0.114	0.300891	
0.115	0.300452	
0.116	0.301067	
0.117	0.301175	
0.118	0.300833	
0.119	0.301276	
0.120	0.301276	
0.121	0.30115	
0.122	0.30115	
0.123	0.299287	
0.124	0.299287	
0.125	0.301846	
0.126	0.301846	
0.127	0.299187	
0.128	0.299187	
0.129	0.300005	
0.130	0.3002	
0.131	0.3002	
0.132	0.29956	
0.133	0.29956	
0.134	0.300587	
0.135	0.299908	
0.136	0.29864	
0.137	0.299442	
0.138	0.300695	
0.139	0.300277	
0.140	0.298888	
0.141	0.298418	
0.142	0.29951	
0.143	0.29951	
0.144	0.301027	
0.145	0.298939	
0.146	0.297742	
0.147	0.298353	
0.148	0.299917	
0.149	0.299951	
0.150	0.299235	
0.151	0.299094	
0.152	0.299785	
0.153	0.299778	
0.154	0.298768	
0.155	0.298382	
0.156	0.299912	
0.157	0.301142	
0.158	0.300898	
0.159	0.29929	
0.160	0.298946	
0.161	0.301218	
0.162	0.302452	
0.163	0.301248	
0.164	0.300035	
0.165	0.300316	
0.166	0.30116	
0.167	0.301253	
0.168	0.301157	
0.169	0.30158	
0.170	0.302202	
0.171	0.301108	
0.172	0.29928	
