Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)	
0.000	0.301152	
0.001	0.301399	
0.002	0.30053	
0.003	0.30018	
0.004	0.301293	
0.005	0.302548	
0.006	0.30172	
0.007	0.300822	
0.008	0.301161	
0.009	0.302048	
0.010	0.301666	
0.011	0.3002	
0.012	0.30024	
0.013	0.301625	
0.014	0.301626	
0.015	0.300198	
0.016	0.299222	
0.017	0.299877	
0.018	0.30076	
0.019	0.29999	
0.020	0.298708	
0.021	0.299252	
0.022	0.300587	
0.023	0.300554	
0.024	0.299419	
0.025	0.298432	
0.026	0.299353	
0.027	0.30031	
0.028	0.300042	
0.029	0.299073	
0.030	0.299073	
0.031	0.300277	
0.032	0.300451	
0.033	0.299654	
0.034	0.298831	
0.035	0.298655	
0.036	0.299399	
0.037	0.29988	
0.038	0.298888	
0.039	0.298485	
0.040	0.299044	
0.041	0.299966	
0.042	0.299669	
0.043	0.298498	
0.044	0.2982	
0.045	0.299408	
0.046	0.300447	
0.047	0.30011	
0.048	0.299458	
0.049	0.300258	
0.050	0.301287	
0.051	0.301216	
0.052	0.300061	
0.053	0.300272	
0.054	0.301933	
0.055	0.302611	
0.056	0.301427	
0.057	0.30042	
0.058	0.301366	
0.059	0.302793	
0.060	0.302335	
0.061	0.300439	
0.062	0.299753	
0.063	0.300722	
0.064	0.30146	
0.065	0.300559	
0.066	0.299724	
0.067	0.300153	
0.068	0.30059	
0.069	0.299736	
0.070	0.298653	
0.071	0.29906	
0.072	0.300385	
0.073	0.300442	
0.074	0.299396	
0.075	0.29837	
0.076	0.299144	
0.077	0.300153	
0.078	0.299959	
0.079	0.299078	
0.080	0.298461	
0.081	0.299386	
0.082	0.299957	
0.083	0.299498	
0.084	0.298561	
0.085	0.29844	
0.086	0.299264	
0.087	0.2996	
0.088	0.298956	
0.089	0.298055	
0.090	0.298367	
0.091	0.299447	
0.092	0.299406	
0.093	0.298468	
0.094	0.298322	
0.095	0.2996	
0.096	0.300823	
0.097	0.300125	
0.098	0.29906	
0.099	0.299683	
0.100	0.30095	
0.101	0.30096	
0.102	0.30096	
0.103	0.300215	
0.104	0.301527	
0.105	0.302786	
0.106	0.301657	
0.107	0.30059	
0.108	0.301055	
0.109	0.302241	
0.110	0.301977	
0.111	0.300458	
0.112	0.30019	
0.113	0.30139	
0.114	0.301719	
0.115	0.300378	
0.116	0.299469	
0.117	0.299963	
0.118	0.300662	
0.119	0.30002	
0.120	0.298867	
0.121	0.299301	
0.122	0.300589	
0.123	0.300725	
0.124	0.299448	
0.125	0.298785	
0.126	0.298785	
0.127	0.300462	
0.128	0.300039	
0.129	0.298686	
0.130	0.299582	
0.131	0.30055	
0.132	0.300333	
0.133	0.300333	
0.134	0.298407	
0.135	0.298407	
0.136	0.299836	
0.137	0.299836	
0.138	0.298411	
0.139	0.298411	
0.140	0.299774	
0.141	0.299812	
0.142	0.299147	
0.143	0.298058	
0.144	0.298518	
0.145	0.300034	
0.146	0.300686	
0.147	0.299699	
0.148	0.299699	
0.149	0.30061	
0.150	0.301332	
0.151	0.300688	
0.152	0.299955	
0.153	0.300806	
0.154	0.302109	
0.155	0.302133	
0.156	0.300982	
0.157	0.300858	
0.158	0.302149	
0.159	0.302639	
0.160	0.301029	
0.161	0.29966	
0.162	0.300269	
0.163	0.301466	
0.164	0.301129	
0.165	0.299712	
0.166	0.299489	
0.167	0.300452	
0.168	0.300452	
0.169	0.299432	
0.170	0.299432	
0.171	0.299451	
0.172	0.300345	
0.173	0.299974	
0.174	0.298641	
0.175	0.298889	
0.176	0.300071	
