Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.298	 8.1895	
0.299	 7.6249	
0.300	  7.188	
0.301	 7.0525	
0.302	 7.2087	
0.303	 8.0439	
0.304	 8.9256	
0.305	 9.4987	
0.306	 9.8377	
0.307	  10.12	
0.308	 10.406	
0.309	 10.691	
0.310	 10.843	
0.311	 10.579	
0.312	 9.7034	
0.313	 8.8931	
0.314	 8.3421	
0.315	 7.9671	
0.316	 7.6392	
0.317	  7.392	
0.318	 7.2581	
0.319	 7.6305	
0.320	 8.5106	
0.321	 9.2417	
0.322	  9.678	
0.323	 9.8738	
0.324	 10.042	
0.325	 10.253	
0.326	   10.4	
0.327	 10.414	
0.328	 9.8822	
0.329	  8.953	
0.330	 8.2051	
0.331	 7.7332	
0.332	 7.3932	
0.333	 7.1135	
0.334	 6.9644	
0.335	 7.0592	
0.336	 7.7721	
0.337	 8.5941	
0.338	 9.2243	
0.339	 9.7854	
0.340	 10.275	
0.341	 10.592	
0.342	 10.667	
0.343	 10.568	
0.344	 10.328	
0.345	 9.5912	
0.346	 8.8108	
0.347	 8.1647	
0.348	 7.6645	
0.349	  7.269	
0.350	 7.0169	
0.351	 6.9707	
0.352	 7.3094	
0.353	 8.1387	
0.354	  8.835	
0.355	 9.3009	
0.356	 9.5718	
0.357	 9.8494	
0.358	 10.103	
0.359	  10.21	
0.360	 10.161	
0.361	 9.7924	
0.362	  8.988	
0.363	 8.2042	
0.364	 7.5651	
0.365	 7.1045	
0.366	 6.8579	
0.367	 6.8291	
0.368	 6.8604	
0.369	  7.337	
0.370	 8.0931	
0.371	 8.8969	
0.372	 9.5693	
0.373	 10.095	
0.374	 10.445	
0.375	  10.67	
0.376	 10.769	
0.377	 10.671	
0.378	 9.9843	
0.379	 9.2225	
0.380	 8.6366	
0.381	 8.1856	
0.382	  7.725	
0.383	 7.2986	
0.384	 6.9833	
0.385	 7.0891	
0.386	 7.9355	
0.387	 8.9182	
0.388	 9.6566	
0.389	 9.9927	
0.390	 10.095	
0.391	 10.166	
0.392	 10.347	
0.393	 10.575	
0.394	 10.493	
0.395	  9.617	
0.396	 8.5942	
0.397	 7.9065	
0.398	 7.5719	
0.399	 7.5002	
0.400	 7.4067	
0.401	  7.174	
0.402	 7.3425	
0.403	 8.1083	
0.404	 8.9952	
0.405	  9.681	
0.406	 9.9955	
0.407	 9.9884	
0.408	  9.872	
0.409	 9.8987	
0.410	 10.021	
0.411	 9.6893	
0.412	  8.939	
0.413	 8.1306	
0.414	 7.4349	
0.415	 7.0854	
0.416	 7.0854	
0.417	 7.1258	
0.418	 7.2546	
0.419	 7.8657	
0.420	 8.6793	
0.421	 8.6793	
0.422	 10.243	
0.423	 10.655	
0.424	 10.655	
0.425	 10.714	
0.426	 10.714	
0.427	 10.591	
0.428	 9.9959	
0.429	 9.9959	
0.430	 8.3824	
0.431	 8.3824	
0.432	 7.2665	
0.433	 7.2665	
0.434	 6.9605	
0.435	 6.9605	
0.436	 7.7023	
0.437	 7.7023	
0.438	 8.9408	
0.439	 8.9408	
0.440	 9.7522	
0.441	 9.7522	
0.442	 9.8175	
0.443	 9.8175	
0.444	 9.5654	
0.445	 9.5654	
0.446	 8.0042	
0.447	 8.0042	
0.448	 6.5989	
0.449	 6.5989	
0.450	 6.2968	
0.451	 6.2968	
0.452	  6.736	
0.453	  6.736	
0.454	 8.4791	
0.455	 8.4791	
0.456	 9.8513	
0.457	 9.8513	
0.458	 10.254	
0.459	 10.254	
0.460	 10.301	
0.461	 10.301	
0.462	 9.1234	
0.463	 9.1234	
0.464	 7.8148	
0.465	 7.8148	
0.466	 7.3652	
0.467	 7.3652	
0.468	 7.8185	
0.469	 7.8185	
0.470	 9.3797	
0.471	 9.3797	
0.472	 10.407	
0.473	 10.407	
0.474	 10.504	
0.475	 10.504	
0.476	 10.498	
0.477	 10.498	
0.478	 9.1802	
0.479	 9.1802	
0.480	 7.5861	
0.481	 7.5861	
0.482	  7.019	
0.483	  7.019	
0.484	 7.2982	
0.485	 7.2982	
0.486	 8.5458	
0.487	 8.5458	
0.488	 9.5288	
0.489	 9.5288	
0.490	 10.111	
0.491	 10.111	
0.492	  9.982	
0.493	  9.982	
0.494	 8.9528	
0.495	 8.9528	
0.496	 7.7823	
0.497	 7.7823	
0.498	 6.8785	
0.499	 6.8785	
0.500	  6.591	
0.501	  6.591	
0.502	 8.1982	
0.503	 8.1982	
0.504	 9.4452	
0.505	 9.4452	
0.506	 9.7058	
0.507	 9.7058	
0.508	 10.244	
0.509	 10.244	
0.510	 10.034	
0.511	 10.034	
0.512	 8.1239	
0.513	 8.1239	
0.514	 7.2728	
0.515	 7.2728	
0.516	 7.1965	
0.517	 7.1965	
0.518	 7.5576	
0.519	 7.5576	
0.520	 9.2822	
0.521	 9.2822	
0.522	 10.279	
0.523	 10.279	
0.524	  10.17	
0.525	  10.17	
0.526	 10.099	
0.527	 10.099	
0.528	 8.8753	
0.529	 8.8753	
0.530	 7.2551	
0.531	 7.2551	
0.532	 6.7899	
0.533	 6.7899	
0.534	 6.9004	
0.535	 6.9004	
0.536	 8.1077	
0.537	 8.1077	
0.538	 9.6378	
0.539	 9.6378	
0.540	 10.513	
0.541	 10.513	
0.542	 10.537	
0.543	 10.537	
0.544	 9.8866	
0.545	 9.8866	
0.546	 8.5351	
0.547	 8.5351	
0.548	 7.3822	
