Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.000	0.299019	
0.001	0.300513	
0.002	0.300726	
0.003	0.299822	
0.004	0.299665	
0.005	0.300938	
0.006	0.30182	
0.007	0.300926	
0.008	0.300045	
0.009	0.300045	
0.010	0.301859	
0.011	0.301854	
0.012	0.300861	
0.013	0.300618	
0.014	0.301425	
0.015	0.301475	
0.016	0.301475	
0.017	0.299466	
0.018	0.299466	
0.019	0.300922	
0.020	0.300922	
0.021	0.299074	
0.022	0.299074	
0.023	0.300001	
0.024	0.299866	
0.025	0.299866	
0.026	0.29852	
0.027	0.299317	
0.028	0.299792	
0.029	0.299406	
0.030	0.298571	
0.031	0.298571	
0.032	0.299728	
0.033	0.300092	
0.034	0.299666	
0.035	0.298596	
0.036	0.298736	
0.037	0.300463	
0.038	0.300463	
0.039	0.299517	
0.040	0.2985	
0.041	0.299383	
0.042	0.300388	
0.043	0.300053	
0.044	0.298962	
0.045	0.298433	
0.046	0.299546	
0.047	0.300304	
0.048	0.29951	
0.049	0.298682	
0.050	0.299381	
0.051	0.300848	
0.052	0.301058	
0.053	0.299694	
0.054	0.299327	
0.055	0.30059	
0.056	0.301603	
0.057	0.300913	
0.058	0.300279	
0.059	0.301437	
0.060	0.301437	
0.061	0.301903	
0.062	0.300743	
0.063	0.300432	
0.064	0.301498	
0.065	0.301841	
0.066	0.300746	
0.067	0.299736	
0.068	0.300311	
0.069	0.301084	
0.070	0.300707	
0.071	0.299371	
0.072	0.298879	
0.073	0.299847	
0.074	0.300214	
0.075	0.299329	
0.076	0.298516	
0.077	0.299043	
0.078	0.300032	
0.079	0.3001	
0.080	0.299204	
0.081	0.298339	
0.082	0.299299	
0.083	0.300307	
0.084	0.299423	
0.085	0.299423	
0.086	0.299161	
0.087	0.300418	
0.088	0.300569	
0.089	0.299478	
0.090	0.298745	
0.091	0.29909	
0.092	0.300598	
0.093	0.300598	
0.094	0.298858	
0.095	0.298938	
0.096	0.299863	
0.097	0.300686	
0.098	0.299862	
0.099	0.298641	
0.100	0.299193	
0.101	0.300661	
0.102	0.300869	
0.103	0.299688	
0.104	0.299835	
0.105	0.30102	
0.106	0.301838	
0.107	0.300821	
0.108	0.299954	
0.109	0.301489	
0.110	0.301489	
0.111	0.302146	
0.112	0.300871	
0.113	0.300365	
0.114	0.30144	
0.115	0.302072	
0.116	0.301104	
0.117	0.299706	
0.118	0.29983	
0.119	0.300759	
0.120	0.300165	
0.121	0.300165	
0.122	0.29912	
0.123	0.299671	
0.124	0.299829	
0.125	0.299829	
0.126	0.298534	
0.127	0.298534	
0.128	0.299875	
0.129	0.299875	
0.130	0.298388	
0.131	0.298388	
0.132	0.299597	
0.133	0.299597	
0.134	0.299653	
0.135	0.298743	
0.136	0.298743	
0.137	0.299876	
0.138	0.300364	
0.139	0.299374	
0.140	0.298504	
0.141	0.299398	
0.142	0.300328	
0.143	0.300189	
0.144	0.298531	
0.145	0.298661	
0.146	0.299606	
0.147	0.300091	
0.148	0.299091	
0.149	0.29887	
0.150	0.300111	
0.151	0.301051	
0.152	0.300143	
0.153	0.299327	
0.154	0.29982	
0.155	0.301395	
0.156	0.30169	
0.157	0.300424	
0.158	0.3001	
0.159	0.301212	
0.160	0.302377	
0.161	0.301693	
0.162	0.300826	
0.163	0.30094	
0.164	0.301532	
0.165	0.301181	
0.166	0.300301	
0.167	0.300005	
0.168	0.3011	
0.169	0.301405	
0.170	0.299961	
0.171	0.298875	
0.172	0.299417	
0.173	0.300226	
0.174	0.300223	
0.175	0.298914	
0.176	0.298517	
0.177	0.299489	
0.178	0.30032	
0.179	0.299563	
0.180	0.298773	
0.181	0.299027	
0.182	0.299865	
0.183	0.30007	
0.184	0.299372	
0.185	0.299379	
0.186	0.300179	
0.187	0.300814	
0.188	0.300362	
0.189	0.298658	
0.190	0.298653	
0.191	0.299961	
0.192	0.300281	
0.193	0.29947	
0.194	0.298714	
0.195	0.298997	
0.196	0.300461	
0.197	0.300348	
0.198	0.299274	
0.199	0.29838	
0.200	0.299729	
0.201	0.30082	
0.202	0.300427	
0.203	0.299671	
0.204	0.300285	
0.205	0.301209	
0.206	0.301417	
0.207	0.300236	
0.208	0.300263	
0.209	0.301124	
0.210	0.301879	
0.211	0.301257	
0.212	0.300456	
0.213	0.300965	
0.214	0.301957	
0.215	0.301443	
0.216	0.3	
0.217	0.299414	
0.218	0.300432	
0.219	0.300938	
0.220	0.300938	
0.221	0.300095	
0.222	0.299037	
0.223	0.299381	
0.224	0.300136	
0.225	0.299929	
0.226	0.298922	
0.227	0.29853	
0.228	0.299093	
0.229	0.299788	
0.230	0.299358	
0.231	0.298802	
0.232	0.298961	
0.233	0.300276	
0.234	0.300048	
0.235	0.29903	
0.236	0.298459	
0.237	0.299327	
0.238	0.300602	
0.239	0.300208	
0.240	0.298987	
0.241	0.298826	
0.242	0.299554	
0.243	0.300443	
0.244	0.299664	
0.245	0.298547	
0.246	0.299219	
0.247	0.300032	
0.248	0.300221	
0.249	0.299116	
0.250	0.298929	
0.251	0.300242	
0.252	0.300935	
0.253	0.300359	
0.254	0.299363	
0.255	0.299996	
0.256	0.301312	
0.257	0.301384	
0.258	0.30044	
0.259	0.300475	
0.260	0.301332	
0.261	0.302309	
0.262	0.301395	
0.263	0.300391	
0.264	0.300675	
0.265	0.301639	
0.266	0.301288	
0.267	0.300143	
0.268	0.299862	
0.269	0.300647	
0.270	0.300929	
0.271	0.300143	
0.272	0.299211	
0.273	0.299527	
0.274	0.299894	
0.275	0.29969	
0.276	0.29883	
0.277	0.298867	
0.278	0.299688	
0.279	0.300096	
0.280	0.299494	
0.281	0.298331	
0.282	0.299189	
0.283	0.300338	
0.284	0.300172	
0.285	0.299112	
0.286	0.298733	
0.287	0.299956	
0.288	0.300863	
0.289	0.300405	
0.290	0.298933	
0.291	0.298845	
0.292	0.299692	
0.293	0.300705	
0.294	0.299468	
0.295	0.29888	
0.296	0.299115	
0.297	0.300258	
0.298	0.30041	
0.299	0.299028	
0.300	0.298705	
0.301	0.299953	
0.302	0.300841	
0.303	0.300406	
0.304	0.299299	
0.305	0.300205	
0.306	0.30139	
0.307	0.301711	
0.308	0.300004	
0.309	0.300004	
0.310	0.301845	
0.311	0.301845	
0.312	0.30081	
0.313	0.30081	
0.314	0.30146	
0.315	0.301799	
0.316	0.301799	
0.317	0.29958	
0.318	0.29958	
0.319	0.30087	
0.320	0.30087	
0.321	0.299379	
0.322	0.299379	
0.323	0.300063	
0.324	0.300063	
0.325	0.299294	
0.326	0.298065	
0.327	0.298541	
0.328	0.299773	
0.329	0.299646	
0.330	0.298856	
0.331	0.298467	
0.332	0.299318	
0.333	0.300234	
0.334	0.29957	
0.335	0.298655	
0.336	0.29929	
0.337	0.29929	
0.338	0.300397	
0.339	0.299545	
0.340	0.298618	
0.341	0.299334	
0.342	0.300561	
0.343	0.300265	
0.344	0.298699	
0.345	0.298461	
0.346	0.29973	
0.347	0.299901	
0.348	0.298978	
0.349	0.298885	
0.350	0.300192	
0.351	0.301127	
0.352	0.300279	
0.353	0.299201	
0.354	0.30001	
0.355	0.301336	
0.356	0.301481	
0.357	0.300317	
0.358	0.300779	
0.359	0.300779	
0.360	0.302072	
0.361	0.301378	
0.362	0.300549	
0.363	0.300948	
0.364	0.301768	
0.365	0.301223	
0.366	0.300081	
0.367	0.299908	
0.368	0.300855	
0.369	0.301227	
0.370	0.300177	
0.371	0.298937	
0.372	0.299777	
0.373	0.299777	
0.374	0.300162	
0.375	0.299019	
0.376	0.298738	
0.377	0.299539	
0.378	0.3002	
0.379	0.299721	
0.380	0.298737	
0.381	0.298972	
0.382	0.300043	
0.383	0.300269	
