Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.000	0.29953	
0.001	0.300332	
0.002	0.299419	
0.003	0.298643	
0.004	0.29954	
0.005	0.300533	
0.006	0.300421	
0.007	0.299228	
0.008	0.299282	
0.009	0.299282	
0.010	0.300361	
0.011	0.301036	
0.012	0.30095	
0.013	0.300009	
0.014	0.300568	
0.015	0.301687	
0.016	0.30199	
0.017	0.30097	
0.018	0.300392	
0.019	0.300884	
0.020	0.301327	
0.021	0.30109	
0.022	0.300195	
0.023	0.300233	
0.024	0.300756	
0.025	0.300618	
0.026	0.299489	
0.027	0.299191	
0.028	0.299191	
0.029	0.299968	
0.030	0.299564	
0.031	0.298766	
0.032	0.29908	
0.033	0.30008	
0.034	0.300026	
0.035	0.299185	
0.036	0.298555	
0.037	0.299867	
0.038	0.300506	
0.039	0.3004	
0.040	0.299258	
0.041	0.299573	
0.042	0.301072	
0.043	0.301072	
0.044	0.299789	
0.045	0.298865	
0.046	0.299625	
0.047	0.300313	
0.048	0.300246	
0.049	0.299041	
0.050	0.298849	
0.051	0.300092	
0.052	0.300742	
0.053	0.299471	
0.054	0.298536	
0.055	0.298993	
0.056	0.300178	
0.057	0.300441	
0.058	0.299606	
0.059	0.299713	
0.060	0.300611	
0.061	0.301465	
0.062	0.300858	
0.063	0.3	
0.064	0.300456	
0.065	0.301588	
0.066	0.301727	
0.067	0.300858	
0.068	0.300532	
0.069	0.301177	
0.070	0.301474	
0.071	0.300706	
0.072	0.299886	
0.073	0.299928	
0.074	0.300431	
0.075	0.299879	
0.076	0.299879	
0.077	0.298907	
0.078	0.299994	
0.079	0.299994	
0.080	0.298927	
0.081	0.298927	
0.082	0.299021	
0.083	0.299021	
0.084	0.299367	
0.085	0.299367	
0.086	0.29872	
0.087	0.299712	
0.088	0.300505	
0.089	0.299608	
0.090	0.299608	
0.091	0.299447	
0.092	0.299447	
0.093	0.300675	
0.094	0.300675	
0.095	0.298798	
0.096	0.298798	
0.097	0.30054	
0.098	0.30054	
0.099	0.298587	
0.100	0.298587	
0.101	0.29998	
0.102	0.299798	
0.103	0.299798	
0.104	0.298974	
0.105	0.298974	
0.106	0.300631	
0.107	0.300631	
0.108	0.299264	
0.109	0.299858	
0.110	0.301046	
0.111	0.301141	
0.112	0.300352	
0.113	0.300193	
0.114	0.301362	
0.115	0.302115	
0.116	0.301484	
0.117	0.300505	
0.118	0.30042	
0.119	0.301215	
0.120	0.301391	
0.121	0.300627	
0.122	0.299982	
0.123	0.300366	
0.124	0.300697	
0.125	0.300193	
0.126	0.299372	
0.127	0.29926	
0.128	0.299791	
0.129	0.299966	
0.130	0.299169	
0.131	0.298824	
0.132	0.299619	
0.133	0.300464	
0.134	0.299691	
0.135	0.298584	
0.136	0.298977	
0.137	0.300751	
0.138	0.30086	
0.139	0.299919	
0.140	0.299061	
0.141	0.300122	
0.142	0.301154	
0.143	0.30085	
0.144	0.299325	
0.145	0.298588	
0.146	0.30013	
0.147	0.300955	
0.148	0.299705	
0.149	0.299001	
0.150	0.299006	
0.151	0.300072	
0.152	0.300437	
0.153	0.299329	
0.154	0.298856	
0.155	0.29975	
0.156	0.300499	
0.157	0.299961	
0.158	0.299546	
0.159	0.299546	
0.160	0.301392	
0.161	0.301066	
0.162	0.300337	
0.163	0.299825	
0.164	0.301215	
0.165	0.301985	
0.166	0.301371	
0.167	0.300496	
0.168	0.300728	
0.169	0.301573	
0.170	0.30153	
0.171	0.300458	
0.172	0.29964	
0.173	0.299939	
0.174	0.300499	
0.175	0.300024	
0.176	0.29912	
0.177	0.299194	
0.178	0.299895	
0.179	0.299986	
0.180	0.298852	
0.181	0.298352	
0.182	0.299278	
0.183	0.299829	
0.184	0.299641	
0.185	0.298844	
0.186	0.298897	
0.187	0.300394	
0.188	0.300637	
0.189	0.299591	
0.190	0.29866	
0.191	0.299775	
0.192	0.30078	
0.193	0.300359	
0.194	0.298997	
0.195	0.298927	
0.196	0.300099	
0.197	0.300803	
0.198	0.299491	
0.199	0.298301	
0.200	0.298987	
0.201	0.300276	
0.202	0.300092	
0.203	0.298749	
0.204	0.298638	
0.205	0.299933	
0.206	0.300906	
0.207	0.300173	
0.208	0.299382	
0.209	0.299382	
0.210	0.30074	
0.211	0.300819	
0.212	0.300434	
0.213	0.300479	
0.214	0.301549	
0.215	0.302035	
0.216	0.301357	
0.217	0.300421	
0.218	0.300675	
0.219	0.301428	
0.220	0.301165	
0.221	0.301165	
0.222	0.300003	
0.223	0.300507	
0.224	0.30075	
0.225	0.30075	
0.226	0.299215	
0.227	0.29901	
0.228	0.299874	
0.229	0.300069	
0.230	0.299242	
0.231	0.298746	
0.232	0.299426	
0.233	0.300453	
0.234	0.299968	
0.235	0.298914	
0.236	0.298886	
0.237	0.300216	
0.238	0.300991	
0.239	0.300225	
0.240	0.299442	
0.241	0.299442	
0.242	0.301432	
0.243	0.300953	
0.244	0.29926	
0.245	0.298885	
0.246	0.300424	
0.247	0.300713	
0.248	0.300238	
0.249	0.298682	
0.250	0.299354	
0.251	0.300306	
0.252	0.299888	
0.253	0.298918	
0.254	0.298845	
0.255	0.299861	
0.256	0.300373	
0.257	0.299851	
0.258	0.299494	
0.259	0.299494	
0.260	0.301274	
0.261	0.300961	
0.262	0.300262	
0.263	0.299969	
0.264	0.301045	
0.265	0.301844	
0.266	0.301358	
0.267	0.300493	
0.268	0.300493	
0.269	0.30151	
0.270	0.301582	
0.271	0.300436	
0.272	0.299866	
0.273	0.299866	
0.274	0.300471	
0.275	0.300471	
0.276	0.299423	
0.277	0.298973	
0.278	0.298973	
0.279	0.300103	
0.280	0.299022	
0.281	0.299022	
0.282	0.298398	
0.283	0.300111	
0.284	0.2995	
0.285	0.298608	
0.286	0.299064	
0.287	0.300446	
0.288	0.300158	
0.289	0.29999	
0.290	0.298766	
0.291	0.299896	
0.292	0.300692	
0.293	0.299829	
0.294	0.299037	
0.295	0.29933	
0.296	0.300728	
0.297	0.300348	
0.298	0.298851	
0.299	0.298383	
0.300	0.29977	
0.301	0.299959	
0.302	0.29928	
0.303	0.2988	
0.304	0.299416	
0.305	0.300533	
0.306	0.300295	
0.307	0.299239	
0.308	0.299306	
0.309	0.300334	
0.310	0.301285	
0.311	0.301012	
0.312	0.300175	
0.313	0.300447	
0.314	0.301507	
0.315	0.301748	
0.316	0.301157	
0.317	0.300393	
0.318	0.300827	
0.319	0.30122	
0.320	0.300909	
0.321	0.300261	
0.322	0.300475	
0.323	0.300971	
0.324	0.300694	
0.325	0.299357	
0.326	0.298682	
0.327	0.299273	
0.328	0.300255	
0.329	0.299945	
0.330	0.298931	
0.331	0.29871	
0.332	0.299539	
0.333	0.300058	
0.334	0.299475	
0.335	0.298892	
0.336	0.299874	
0.337	0.300274	
0.338	0.299671	
0.339	0.299274	
0.340	0.299845	
0.341	0.3009	
0.342	0.300897	
0.343	0.299388	
0.344	0.298462	
0.345	0.299427	
0.346	0.301	
0.347	0.3006	
0.348	0.298641	
0.349	0.298616	
0.350	0.299713	
0.351	0.300508	
0.352	0.299687	
0.353	0.298366	
0.354	0.298857	
0.355	0.299991	
0.356	0.300313	
0.357	0.299598	
0.358	0.299591	
0.359	0.300625	
0.360	0.301101	
0.361	0.300454	
0.362	0.299957	
0.363	0.300714	
0.364	0.301762	
0.365	0.301728	
0.366	0.300867	
0.367	0.300417	
0.368	0.301123	
0.369	0.301643	
0.370	0.301184	
0.371	0.299927	
0.372	0.299796	
0.373	0.30021	
0.374	0.300343	
0.375	0.300343	
0.376	0.299646	
0.377	0.299127	
