Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.000	0.30112	
0.001	0.301492	
0.002	0.301264	
0.003	0.300779	
0.004	0.300779	
0.005	0.300708	
0.006	0.300242	
0.007	0.299933	
0.008	0.29962	
0.009	0.299244	
0.010	0.299076	
0.011	0.299342	
0.012	0.29961	
0.013	0.299514	
0.014	0.298576	
0.015	0.298244	
0.016	0.299109	
0.017	0.299697	
0.018	0.29929	
0.019	0.29929	
0.020	0.29929	
0.021	0.300772	
0.022	0.300607	
0.023	0.299016	
0.024	0.298492	
0.025	0.300071	
0.026	0.301313	
0.027	0.300234	
0.028	0.298721	
0.029	0.299151	
0.030	0.301008	
0.031	0.300717	
0.032	0.299326	
0.033	0.298154	
0.034	0.298721	
0.035	0.300462	
0.036	0.300241	
0.037	0.299127	
0.038	0.298716	
0.039	0.299556	
0.040	0.300579	
0.041	0.300361	
0.042	0.299509	
0.043	0.299665	
0.044	0.300243	
0.045	0.301175	
0.046	0.301357	
0.047	0.300653	
0.048	0.300652	
0.049	0.301018	
0.050	0.301486	
0.051	0.301202	
0.052	0.301039	
0.053	0.300912	
0.054	0.300802	
0.055	0.300525	
0.056	0.300267	
0.057	0.300482	
0.058	0.300274	
0.059	0.299566	
0.060	0.299079	
0.061	0.299453	
0.062	0.299966	
0.063	0.299943	
0.064	0.298723	
0.065	0.298444	
0.066	0.299725	
0.067	0.300501	
0.068	0.300033	
0.069	0.29866	
0.070	0.298949	
0.071	0.300866	
0.072	0.301179	
0.073	0.29876	
0.074	0.29876	
0.075	0.29876	
0.076	0.300314	
0.077	0.301724	
0.078	0.301014	
0.079	0.299293	
0.080	0.299349	
0.081	0.300332	
0.082	0.300606	
0.083	0.300137	
0.084	0.298662	
0.085	0.299389	
0.086	0.300229	
0.087	0.300451	
0.088	0.299487	
0.089	0.299294	
0.090	0.299731	
0.091	0.300352	
0.092	0.300352	
0.093	0.300023	
0.094	0.300351	
0.095	0.300748	
0.096	0.300947	
0.097	0.300901	
0.098	0.300625	
0.099	0.300343	
0.100	0.300724	
0.101	0.301278	
0.102	0.301074	
0.103	0.300786	
0.104	0.30093	
0.105	0.300785	
0.106	0.300785	
0.107	0.29979	
0.108	0.29979	
0.109	0.299873	
0.110	0.299623	
0.111	0.299595	
0.112	0.299525	
0.113	0.29965	
0.114	0.29964	
0.115	0.298905	
0.116	0.298905	
0.117	0.298997	
0.118	0.299637	
0.119	0.299277	
0.120	0.298654	
0.121	0.299667	
0.122	0.301041	
0.123	0.300629	
0.124	0.29884	
0.125	0.298352	
0.126	0.300292	
0.127	0.301443	
0.128	0.300426	
0.129	0.298788	
0.130	0.300083	
0.131	0.300083	
0.132	0.300641	
0.133	0.300641	
0.134	0.298408	
0.135	0.298408	
0.136	0.300529	
0.137	0.300529	
0.138	0.298927	
0.139	0.298927	
0.140	0.300371	
0.141	0.300371	
0.142	0.300153	
0.143	0.300153	
0.144	0.299819	
0.145	0.300745	
0.146	0.301347	
0.147	0.301347	
0.148	0.30063	
0.149	0.30063	
0.150	0.301288	
0.151	0.301378	
0.152	0.301024	
0.153	0.300881	
0.154	0.300821	
0.155	0.300732	
0.156	0.300389	
0.157	0.300364	
0.158	0.300391	
0.159	0.299931	
0.160	0.299104	
0.161	0.299237	
0.162	0.299676	
0.163	0.300075	
0.164	0.299178	
0.165	0.298294	
0.166	0.298743	
0.167	0.300116	
0.168	0.300213	
0.169	0.298984	
0.170	0.298298	
0.171	0.299792	
0.172	0.300784	
0.173	0.299931	
0.174	0.298873	
0.175	0.299614	
0.176	0.300887	
0.177	0.301038	
0.178	0.299543	
0.179	0.299094	
0.180	0.300135	
0.181	0.301065	
0.182	0.300238	
0.183	0.298438	
0.184	0.298569	
0.185	0.300006	
0.186	0.301078	
0.187	0.299889	
0.188	0.298215	
0.189	0.298793	
0.190	0.299996	
0.191	0.300687	
0.192	0.29972	
0.193	0.299475	
0.194	0.299792	
0.195	0.300863	
0.196	0.301218	
0.197	0.300738	
0.198	0.300201	
0.199	0.300384	
0.200	0.301295	
0.201	0.301528	
0.202	0.300921	
0.203	0.300921	
0.204	0.301048	
0.205	0.301076	
0.206	0.300374	
0.207	0.299932	
0.208	0.29978	
0.209	0.299648	
