Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.316	0.30073	
0.317	0.301402	
0.318	0.300402	
0.319	0.300426	
0.320	0.30117	
0.321	0.301894	
0.322	0.30144	
0.323	0.300567	
0.324	0.300865	
0.325	0.301714	
0.326	0.30163	
0.327	0.300297	
0.328	0.299686	
0.329	0.300535	
0.330	0.301328	
0.331	0.300659	
0.332	0.299524	
0.333	0.299377	
0.334	0.300118	
0.335	0.2999	
0.336	0.298867	
0.337	0.298647	
0.338	0.299822	
0.339	0.300518	
0.340	0.29983	
0.341	0.298829	
0.342	0.29857	
0.343	0.299802	
0.344	0.300595	
0.345	0.299832	
0.346	0.298726	
0.347	0.299478	
0.348	0.300712	
0.349	0.300369	
0.350	0.299302	
0.351	0.298929	
0.352	0.299966	
0.353	0.30049	
0.354	0.29954	
0.355	0.298947	
0.356	0.299264	
0.357	0.300416	
0.358	0.30036	
0.359	0.299473	
0.360	0.298563	
0.361	0.299491	
0.362	0.300663	
0.363	0.300443	
0.364	0.299689	
0.365	0.30007	
0.366	0.301214	
0.367	0.301145	
0.368	0.30055	
0.369	0.300408	
0.370	0.30115	
0.371	0.301875	
0.372	0.301275	
0.373	0.300416	
0.374	0.300936	
0.375	0.301958	
0.376	0.301691	
0.377	0.300236	
0.378	0.299523	
0.379	0.300121	
0.380	0.30076	
0.381	0.300142	
0.382	0.299108	
0.383	0.299295	
0.384	0.299295	
0.385	0.300151	
0.386	0.299263	
0.387	0.298077	
0.388	0.298077	
0.389	0.299662	
0.390	0.299842	
0.391	0.298898	
0.392	0.298283	
0.393	0.300237	
0.394	0.300237	
0.395	0.299974	
0.396	0.298676	
0.397	0.298327	
0.398	0.300015	
0.399	0.300505	
0.400	0.299008	
0.401	0.298661	
0.402	0.30006	
0.403	0.300791	
0.404	0.299601	
0.405	0.298412	
0.406	0.299056	
0.407	0.300331	
0.408	0.300375	
0.409	0.299079	
0.410	0.298691	
0.411	0.299952	
0.412	0.30116	
0.413	0.300575	
0.414	0.299539	
0.415	0.299688	
0.416	0.301113	
0.417	0.301297	
0.418	0.300646	
0.419	0.300688	
0.420	0.301505	
0.421	0.302161	
0.422	0.301582	
0.423	0.300586	
0.424	0.300752	
0.425	0.301783	
0.426	0.301697	
0.427	0.300372	
0.428	0.299774	
0.429	0.300662	
0.430	0.301398	
0.431	0.300748	
0.432	0.299462	
0.433	0.299335	
0.434	0.300011	
0.435	0.299984	
0.436	0.299052	
0.437	0.298796	
0.438	0.299678	
0.439	0.300329	
0.440	0.299624	
0.441	0.298675	
0.442	0.298637	
0.443	0.300164	
0.444	0.300427	
0.445	0.299773	
0.446	0.298746	
0.447	0.299714	
0.448	0.300752	
0.449	0.300666	
0.450	0.299419	
0.451	0.298981	
0.452	0.29972	
0.453	0.300484	
0.454	0.299808	
0.455	0.29874	
0.456	0.299466	
0.457	0.300712	
0.458	0.300444	
0.459	0.299154	
0.460	0.300314	
0.461	0.300314	
0.462	0.300314	
0.463	0.30044	
0.464	0.299802	
0.465	0.300258	
0.466	0.301344	
0.467	0.301069	
0.468	0.30018	
0.469	0.300367	
0.470	0.301477	
0.471	0.301936	
0.472	0.301355	
0.473	0.300488	
0.474	0.300796	
0.475	0.301821	
0.476	0.301665	
0.477	0.300296	
0.478	0.299625	
0.479	0.300238	
0.480	0.300748	
0.481	0.3001	
0.482	0.299168	
0.483	0.299214	
0.484	0.299214	
0.485	0.300067	
0.486	0.29936	
0.487	0.298507	
0.488	0.298486	
0.489	0.299338	
0.490	0.299663	
0.491	0.298933	
0.492	0.298485	
0.493	0.29924	
0.494	0.300365	
0.495	0.299206	
0.496	0.299206	
0.497	0.298685	
0.498	0.300056	
0.499	0.300466	
0.500	0.299093	
0.501	0.298549	
0.502	0.299491	
0.503	0.300557	
0.504	0.300028	
0.505	0.299116	
0.506	0.299312	
0.507	0.30037	
0.508	0.299972	
0.509	0.299238	
0.510	0.299044	
0.511	0.300214	
0.512	0.301152	
0.513	0.300613	
0.514	0.299506	
0.515	0.299887	
0.516	0.301141	
0.517	0.30142	
0.518	0.300486	
0.519	0.300152	
0.520	0.301401	
0.521	0.302239	
0.522	0.301714	
0.523	0.30059	
0.524	0.300598	
0.525	0.301554	
0.526	0.301018	
0.527	0.301018	
0.528	0.300036	
0.529	0.300677	
0.530	0.301137	
0.531	0.300261	
0.532	0.299087	
0.533	0.299251	
0.534	0.300183	
0.535	0.300004	
0.536	0.298411	
0.537	0.298411	
0.538	0.299463	
0.539	0.300492	
0.540	0.29982	
0.541	0.298857	
0.542	0.299294	
0.543	0.299294	
0.544	0.30016	
0.545	0.30016	
0.546	0.299229	
0.547	0.299064	
0.548	0.299064	
0.549	0.300897	
0.550	0.300897	
0.551	0.299117	
0.552	0.298667	
0.553	0.299883	
0.554	0.300431	
0.555	0.299879	
0.556	0.299022	
0.557	0.299022	
0.558	0.300519	
0.559	0.300519	
0.560	0.298966	
0.561	0.298966	
0.562	0.300307	
0.563	0.300307	
0.564	0.299791	
0.565	0.299791	
0.566	0.301003	
0.567	0.301601	
0.568	0.300875	
0.569	0.29982	
0.570	0.29982	
0.571	0.301588	
0.572	0.301806	
0.573	0.300992	
0.574	0.300697	
0.575	0.30141	
0.576	0.301593	
0.577	0.300756	
0.578	0.299751	
0.579	0.299831	
0.580	0.300762	
0.581	0.300673	
0.582	0.29954	
0.583	0.298938	
0.584	0.29977	
0.585	0.300308	
0.586	0.299362	
0.587	0.298154	
0.588	0.298535	
0.589	0.299725	
0.590	0.299895	
0.591	0.298839	
0.592	0.298321	
0.593	0.299657	
0.594	0.299657	
0.595	0.300291	
0.596	0.298897	
0.597	0.29854	
0.598	0.299771	
0.599	0.300433	
0.600	0.298829	
0.601	0.298829	
0.602	0.299178	
0.603	0.300381	
0.604	0.300169	
0.605	0.298668	
0.606	0.298492	
0.607	0.299875	
0.608	0.300593	
0.609	0.29951	
0.610	0.298584	
0.611	0.299247	
0.612	0.300782	
0.613	0.300968	
0.614	0.299745	
0.615	0.299245	
0.616	0.300422	
0.617	0.301731	
0.618	0.301071	
0.619	0.300195	
0.620	0.300732	
0.621	0.301846	
0.622	0.301879	
0.623	0.301022	
0.624	0.300589	
0.625	0.301335	
0.626	0.301747	
0.627	0.300897	
0.628	0.299805	
0.629	0.30014	
0.630	0.301175	
0.631	0.301204	
0.632	0.299796	
0.633	0.298901	
0.634	0.299538	
0.635	0.300198	
0.636	0.299615	
0.637	0.298735	
0.638	0.298896	
0.639	0.299859	
0.640	0.300223	
0.641	0.29929	
0.642	0.298407	
0.643	0.299268	
0.644	0.300214	
0.645	0.300051	
0.646	0.299138	
0.647	0.29917	
0.648	0.300253	
0.649	0.300822	
0.650	0.299896	
0.651	0.298835	
0.652	0.299205	
0.653	0.30043	
0.654	0.30004	
0.655	0.299328	
0.656	0.298783	
0.657	0.29962	
0.658	0.300613	
0.659	0.299984	
0.660	0.298826	
0.661	0.298956	
0.662	0.300297	
0.663	0.300951	
0.664	0.300202	
0.665	0.29982	
0.666	0.300581	
0.667	0.301609	
0.668	0.301058	
0.669	0.300082	
0.670	0.300639	
0.671	0.301603	
0.672	0.301908	
0.673	0.301068	
0.674	0.300646	
0.675	0.301355	
0.676	0.301702	
0.677	0.301702	
0.678	0.299884	
0.679	0.299802	
0.680	0.300578	
0.681	0.300675	
0.682	0.299598	
0.683	0.299093	
0.684	0.29979	
0.685	0.300272	
0.686	0.2993	
0.687	0.298244	
0.688	0.298498	
0.689	0.299702	
0.690	0.299891	
0.691	0.298931	
0.692	0.298356	
0.693	0.299098	
0.694	0.300416	
0.695	0.299972	
0.696	0.298687	
0.697	0.298992	
0.698	0.300355	
0.699	0.300276	
0.700	0.298949	
0.701	0.298623	
0.702	0.299839	
0.703	0.300484	
0.704	0.2998	
0.705	0.298579	
0.706	0.298873	
0.707	0.300193	
0.708	0.30049	
0.709	0.299305	
0.710	0.298793	
0.711	0.299869	
0.712	0.300873	
0.713	0.300525	
0.714	0.299539	
0.715	0.29987	
0.716	0.300855	
0.717	0.301542	
0.718	0.300221	
0.719	0.30031	
0.720	0.301386	
0.721	0.302259	
0.722	0.301706	
0.723	0.301706	
0.724	0.300463	
0.725	0.301711	
0.726	0.301879	
0.727	0.300451	
0.728	0.299663	
0.729	0.300433	
0.730	0.300433	
0.731	0.299935	
0.732	0.299935	
0.733	0.299935	
0.734	0.299647	
0.735	0.299647	
0.736	0.298845	
0.737	0.298845	
0.738	0.298755	
0.739	0.299765	
0.740	0.30062	
0.741	0.299865	
0.742	0.298622	
0.743	0.299334	
0.744	0.299334	
0.745	0.300579	
0.746	0.300579	
0.747	0.299289	
0.748	0.299289	
0.749	0.300905	
0.750	0.300905	
0.751	0.298846	
0.752	0.298846	
0.753	0.300173	
0.754	0.300173	
0.755	0.299489	
0.756	0.299489	
0.757	0.299855	
0.758	0.299855	
0.759	0.30006	
0.760	0.30006	
0.761	0.298911	
0.762	0.298911	
0.763	0.300669	
0.764	0.300076	
0.765	0.299851	
0.766	0.300237	
0.767	0.30167	
0.768	0.300877	
0.769	0.300192	
0.770	0.300551	
0.771	0.301927	
0.772	0.301927	
0.773	0.301107	
0.774	0.300684	
0.775	0.3015	
0.776	0.301909	
0.777	0.300964	
0.778	0.300964	
0.779	0.299728	
0.780	0.300676	
0.781	0.300766	
0.782	0.299586	
0.783	0.298921	
0.784	0.299576	
0.785	0.300291	
0.786	0.29873	
0.787	0.298164	
0.788	0.298164	
0.789	0.299617	
0.790	0.299883	
0.791	0.299068	
0.792	0.298411	
0.793	0.29927	
0.794	0.30011	
0.795	0.299854	
0.796	0.298801	
0.797	0.298697	
0.798	0.299593	
0.799	0.300179	
0.800	0.298782	
0.801	0.298782	
0.802	0.299241	
0.803	0.300185	
0.804	0.299978	
0.805	0.298908	
0.806	0.298785	
0.807	0.299863	
0.808	0.300698	
0.809	0.299993	
0.810	0.298881	
0.811	0.298844	
0.812	0.300232	
0.813	0.300767	
0.814	0.300172	
0.815	0.299759	
0.816	0.300534	
0.817	0.301162	
0.818	0.300739	
0.819	0.299973	
0.820	0.300937	
0.821	0.302167	
0.822	0.30203	
0.823	0.300762	
0.824	0.300491	
0.825	0.301196	
0.826	0.301851	
0.827	0.301154	
0.828	0.299876	
0.829	0.299948	
0.830	0.30114	
0.831	0.301028	
0.832	0.299833	
0.833	0.299169	
0.834	0.299636	
0.835	0.299977	
0.836	0.299685	
0.837	0.299685	
0.838	0.298961	
0.839	0.300218	
0.840	0.300073	
0.841	0.2991	
0.842	0.298417	
0.843	0.299179	
0.844	0.300506	
0.845	0.300264	
0.846	0.299321	
0.847	0.299547	
0.848	0.300255	
0.849	0.300708	
0.850	0.299814	
0.851	0.298843	
0.852	0.29928	
0.853	0.300067	
0.854	0.300441	
0.855	0.299466	
0.856	0.298784	
0.857	0.299781	
0.858	0.300682	
0.859	0.299844	
0.860	0.299084	
0.861	0.299023	
0.862	0.300226	
0.863	0.300778	
0.864	0.300012	
0.865	0.299842	
0.866	0.300623	
0.867	0.301621	
0.868	0.300675	
0.869	0.30011	
0.870	0.300541	
0.871	0.301572	
0.872	0.301688	
0.873	0.30104	
0.874	0.300624	
0.875	0.301398	
0.876	0.301696	
0.877	0.30073	
0.878	0.299726	
0.879	0.299984	
0.880	0.3007	
0.881	0.30074	
0.882	0.299477	
0.883	0.298822	
0.884	0.299802	
0.885	0.300474	
0.886	0.299571	
0.887	0.298299	
0.888	0.298304	
0.889	0.299366	
0.890	0.300041	
0.891	0.299436	
0.892	0.298536	
0.893	0.299765	
0.894	0.299765	
0.895	0.299503	
0.896	0.298615	
0.897	0.298657	
0.898	0.299541	
0.899	0.300464	
0.900	0.298577	
0.901	0.298577	
0.902	0.299098	
0.903	0.300057	
0.904	0.30021	
0.905	0.298986	
0.906	0.298626	
0.907	0.298626	
0.908	0.300216	
0.909	0.3001	
0.910	0.298662	
0.911	0.299334	
0.912	0.300478	
0.913	0.300768	
0.914	0.300095	
0.915	0.299566	
0.916	0.300614	
0.917	0.301488	
0.918	0.301038	
0.919	0.30006	
0.920	0.300641	
0.921	0.30208	
0.922	0.302318	
0.923	0.300987	
0.924	0.300249	
0.925	0.301088	
0.926	0.302044	
0.927	0.301366	
0.928	0.30008	
0.929	0.299988	
0.930	0.300958	
0.931	0.301133	
0.932	0.300108	
0.933	0.299546	
0.934	0.299724	
0.935	0.300169	
0.936	0.299433	
0.937	0.298469	
0.938	0.299242	
0.939	0.300501	
0.940	0.300324	
0.941	0.299264	
0.942	0.298514	
0.943	0.298987	
0.944	0.300267	
0.945	0.300481	
0.946	0.299013	
0.947	0.29894	
0.948	0.300344	
0.949	0.300691	
0.950	0.299875	
0.951	0.298852	
0.952	0.2991	
0.953	0.29989	
0.954	0.300118	
0.955	0.298949	
0.956	0.299097	
0.957	0.299946	
0.958	0.300718	
0.959	0.299563	
0.960	0.298634	
0.961	0.298745	
0.962	0.300498	
0.963	0.301102	
0.964	0.299956	
0.965	0.299709	
0.966	0.300521	
0.967	0.301472	
0.968	0.301158	
0.969	0.300218	
0.970	0.300538	
0.971	0.301695	
0.972	0.301772	
0.973	0.300823	
0.974	0.300587	
0.975	0.301582	
0.976	0.301825	
0.977	0.300873	
0.978	0.299799	
0.979	0.299777	
0.980	0.300721	
0.981	0.300679	
0.982	0.299407	
0.983	0.29887	
0.984	0.299987	
0.985	0.300368	
0.986	0.298574	
0.987	0.298111	
0.988	0.298111	
0.989	0.299694	
0.990	0.29983	
0.991	0.298897	
0.992	0.298371	
0.993	0.298993	
0.994	0.300494	
0.995	0.300066	
0.996	0.2983	
0.997	0.298811	
0.998	0.299881	
0.999	0.300169	
1.000	0.299694	
1.001	0.298884	
1.002	0.29922	
1.003	0.300233	
1.004	0.300067	
1.005	0.299146	
1.006	0.299016	
1.007	0.299539	
1.008	0.299829	
1.009	0.299829	
1.010	0.298731	
1.011	0.299313	
1.012	0.300629	
1.013	0.300863	
1.014	0.299923	
1.015	0.299292	
1.016	0.300486	
1.017	0.30139	
1.018	0.300773	
1.019	0.299956	
1.020	0.300705	
1.021	0.302114	
1.022	0.302067	
1.023	0.300825	
1.024	0.300156	
1.025	0.301136	
1.026	0.301902	
1.027	0.301902	
1.028	0.299998	
1.029	0.299917	
1.030	0.300981	
1.031	0.301185	
1.032	0.300007	
1.033	0.299205	
1.034	0.299642	
1.035	0.300161	
1.036	0.299437	
1.037	0.299437	
1.038	0.29913	
1.039	0.299754	
1.040	0.300015	
1.041	0.299134	
1.042	0.298517	
1.043	0.29993	
1.044	0.29993	
1.045	0.300178	
1.046	0.299029	
1.047	0.29875	
1.048	0.300309	
1.049	0.301099	
1.050	0.300233	
1.051	0.298711	
1.052	0.299058	
1.053	0.300117	
1.054	0.300517	
1.055	0.298767	
1.056	0.298767	
1.057	0.299932	
1.058	0.300294	
1.059	0.299174	
1.060	0.299174	
1.061	0.299661	
1.062	0.299661	
1.063	0.300567	
1.064	0.300567	
1.065	0.299946	
1.066	0.299946	
1.067	0.301312	
1.068	0.300614	
1.069	0.300211	
1.070	0.301147	
1.071	0.301147	
1.072	0.301584	
1.073	0.300751	
1.074	0.300751	
1.075	0.301922	
1.076	0.301922	
