Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	   -2.1	
0.001	   -2.1	
0.002	-1.7925	
0.003	-1.7925	
0.004	-2.0603	
0.005	-2.0603	
0.006	-2.2364	
0.007	-2.2364	
0.008	-2.9204	
0.009	-2.9204	
0.010	-3.4103	
0.011	-3.4103	
0.012	-3.3803	
0.013	-3.3803	
0.014	-3.1602	
0.015	-3.1602	
0.016	 -2.572	
0.017	 -2.572	
0.018	-2.3222	
0.019	-2.3222	
0.020	-2.1627	
0.021	-2.1627	
0.022	-1.8677	
0.023	-1.8677	
0.024	-2.6445	
0.025	-2.6445	
0.026	-3.1778	
0.027	-3.1778	
0.028	-3.3131	
0.029	-3.3131	
0.030	-3.1729	
0.031	-3.1729	
0.032	-2.3508	
0.033	-2.3508	
0.034	-2.0259	
0.035	-2.0259	
0.036	-2.1327	
0.037	-2.1327	
0.038	-2.0047	
0.039	-2.0047	
0.040	-2.6015	
0.041	-2.6015	
0.042	-3.4237	
0.043	-3.4237	
0.044	 -3.375	
0.045	 -3.375	
0.046	-3.5222	
0.047	-3.5222	
0.048	 -2.738	
0.049	 -2.738	
0.050	-2.0447	
0.051	-2.0447	
0.052	-2.1773	
0.053	-2.1773	
0.054	-2.0799	
0.055	-2.0799	
0.056	-2.3632	
0.057	-2.3632	
0.058	-3.5879	
0.059	-3.5879	
0.060	-3.9315	
0.061	-3.9315	
0.062	-3.8682	
0.063	-3.8682	
0.064	-3.7211	
0.065	-3.7211	
0.066	-2.7285	
0.067	-2.7285	
0.068	-1.8817	
0.069	-1.8817	
0.070	-1.7415	
0.071	-1.7415	
0.072	 -1.941	
0.073	 -1.941	
0.074	-2.6779	
0.075	-2.6779	
0.076	-3.0572	
0.077	-3.0572	
0.078	-3.3809	
0.079	-3.3809	
0.080	-3.0631	
0.081	-3.0631	
0.082	-2.1247	
0.083	-2.1247	
0.084	-1.9177	
0.085	-1.9177	
0.086	-1.9317	
0.087	-1.9317	
0.088	-1.5104	
0.089	-1.5104	
0.090	-2.2047	
0.091	-2.2047	
0.092	-3.0612	
0.093	-3.0612	
0.094	-3.1785	
0.095	-3.1785	
0.096	-3.0073	
0.097	-3.0073	
0.098	-2.6418	
0.099	-2.6418	
0.100	-2.2995	
0.101	-2.2995	
0.102	 -1.744	
0.103	 -1.744	
0.104	-1.9878	
0.105	-1.9878	
0.106	-2.5884	
0.107	-2.5884	
0.108	-3.0164	
0.109	-3.0164	
0.110	-3.4914	
0.111	-3.4914	
0.112	-3.3831	
0.113	-3.3831	
0.114	-2.6532	
0.115	-2.6532	
0.116	-2.1105	
0.117	-2.1105	
0.118	  -1.73	
0.119	  -1.73	
0.120	-1.7677	
0.121	-1.7677	
0.122	-2.1049	
0.123	-2.1049	
0.124	-2.4971	
0.125	-2.4971	
0.126	-2.7432	
0.127	-2.7432	
0.128	-3.0308	
0.129	-3.0308	
0.130	-2.6831	
0.131	-2.6831	
0.132	-1.8992	
0.133	-1.8992	
0.134	-1.6642	
0.135	-1.6642	
0.136	-1.6067	
0.137	-1.6067	
0.138	-1.7702	
0.139	-2.7796	
0.140	-2.7796	
0.141	-3.0363	
0.142	-3.0363	
0.143	-3.3156	
0.144	-3.3156	
0.145	-3.3156	
0.146	-2.9268	
0.147	-2.9268	
0.148	-2.0482	
0.149	-2.0482	
0.150	-1.9244	
0.151	-1.9244	
0.152	-1.8238	
0.153	-1.8238	
0.154	-1.9135	
0.155	-1.9135	
0.156	-2.5531	
0.157	-2.5531	
0.158	-3.1738	
0.159	-3.1738	
0.160	-3.3821	
0.161	-3.3821	
0.162	  -2.97	
0.163	  -2.97	
0.164	-2.5261	
0.165	-2.5261	
0.166	 -1.981	
0.167	 -1.981	
0.168	-1.6279	
0.169	-1.6279	
0.170	-1.7056	
0.171	-1.7056	
0.172	-2.0998	
0.173	-2.0998	
0.174	-2.7542	
0.175	-2.7542	
0.176	-3.1757	
0.177	-3.1757	
0.178	-3.1044	
0.179	-3.1044	
0.180	-2.4439	
0.181	-2.4439	
0.182	-1.8719	
0.183	-1.8719	
0.184	-1.8336	
0.185	-1.8336	
0.186	-1.7732	
