Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-12.011	
0.001	-12.011	
0.002	-11.556	
0.003	-11.556	
0.004	-11.211	
0.005	-11.211	
0.006	-11.185	
0.007	-11.473	
0.008	-11.832	
0.009	-12.084	
0.010	-12.279	
0.011	-12.434	
0.012	-12.567	
0.013	-12.685	
0.014	-12.657	
0.015	-12.293	
0.016	-11.917	
0.017	-11.637	
0.018	-11.507	
0.019	-11.493	
0.020	-11.512	
0.021	-11.501	
0.022	-11.446	
0.023	-11.562	
0.024	-11.936	
0.025	 -12.33	
0.026	-12.629	
0.027	-12.781	
0.028	-12.786	
0.029	-12.737	
0.030	-12.719	
0.031	-12.477	
0.032	-12.172	
0.033	-11.859	
0.034	-11.616	
0.035	-11.484	
0.036	-11.459	
0.037	-11.486	
0.038	 -11.47	
0.039	-11.515	
0.040	-11.802	
0.041	-12.164	
0.042	-12.496	
0.043	-12.739	
0.044	-12.838	
0.045	-12.809	
0.046	-12.708	
0.047	-12.369	
0.048	-12.002	
0.049	-11.768	
0.050	 -11.61	
0.051	-11.476	
0.052	-11.355	
0.053	-11.254	
0.054	-11.213	
0.055	-11.294	
0.056	-11.722	
0.057	-12.188	
0.058	-12.545	
0.059	-12.768	
0.060	-12.888	
0.061	-12.968	
0.062	 -13.06	
0.063	-12.986	
0.064	-12.626	
0.065	-12.626	
0.066	-11.929	
0.067	-11.738	
0.068	 -11.63	
0.069	-11.565	
0.070	-11.513	
0.071	-11.513	
0.072	-11.574	
0.073	-11.912	
0.074	-12.285	
0.075	-12.639	
0.076	-12.905	
0.077	-13.045	
0.078	-13.068	
0.079	-12.981	
0.080	-12.624	
0.081	-12.266	
0.082	 -12.02	
0.083	 -12.02	
0.084	 -11.71	
0.085	 -11.56	
0.086	-11.446	
0.087	-11.422	
0.088	-11.504	
0.089	-11.504	
0.090	-12.297	
0.091	-12.597	
0.092	-12.784	
0.093	-12.912	
0.094	-13.052	
0.095	-13.052	
0.096	-13.182	
0.097	-12.826	
0.098	-12.468	
0.099	-12.256	
0.100	-12.194	
0.101	-12.194	
0.102	-12.231	
0.103	-12.231	
0.104	-12.121	
0.105	-12.173	
0.106	-12.173	
0.107	-12.967	
0.108	-12.967	
0.109	-13.464	
0.110	-13.464	
0.111	-13.425	
0.112	-13.425	
0.113	-13.197	
0.114	-13.197	
0.115	-12.414	
0.116	-12.414	
0.117	-12.017	
0.118	-12.017	
0.119	-12.005	
0.120	-12.005	
0.121	-11.867	
0.122	-11.867	
0.123	-12.406	
0.124	-12.406	
0.125	-13.119	
0.126	-13.119	
0.127	-13.255	
0.128	-13.255	
0.129	-13.152	
0.130	-13.152	
0.131	-12.547	
0.132	-12.547	
0.133	-12.019	
0.134	-12.019	
0.135	 -11.76	
0.136	 -11.76	
0.137	-11.798	
0.138	-11.798	
0.139	-12.149	
0.140	-12.149	
0.141	-12.924	
0.142	-12.924	
0.143	-13.467	
0.144	-13.467	
0.145	-13.597	
0.146	-13.597	
0.147	-13.226	
0.148	-13.226	
0.149	-12.611	
0.150	-12.611	
0.151	-12.243	
0.152	-12.243	
0.153	-12.005	
0.154	-12.005	
0.155	-11.926	
0.156	-11.926	
0.157	-12.633	
0.158	-12.633	
0.159	-13.162	
0.160	-13.162	
0.161	-13.386	
0.162	-13.386	
0.163	-13.237	
0.164	-13.237	
0.165	-12.433	
0.166	-12.433	
0.167	-11.949	
0.168	-11.949	
0.169	-11.725	
0.170	-11.725	
0.171	-11.539	
0.172	-11.539	
0.173	-11.955	
0.174	-11.955	
0.175	-12.629	
0.176	-12.629	
0.177	 -12.97	
0.178	 -12.97	
0.179	-13.104	
0.180	-13.104	
0.181	-12.633	
0.182	-12.633	
0.183	-12.248	
0.184	-12.248	
0.185	-12.125	
0.186	-12.125	
0.187	-12.059	
0.188	-12.059	
0.189	-12.275	
0.190	-12.275	
0.191	-13.048	
0.192	-13.048	
0.193	-13.371	
0.194	-13.371	
0.195	-13.373	
0.196	-13.373	
0.197	-13.062	
0.198	-13.062	
0.199	-12.283	
0.200	-12.283	
0.201	-11.888	
0.202	-11.888	
0.203	-11.865	
0.204	-11.865	
0.205	-11.799	
0.206	-11.799	
0.207	-12.369	
0.208	-12.707	
0.209	-12.959	
0.210	-13.052	
0.211	 -12.99	
0.212	-12.877	
0.213	 -12.62	
0.214	-12.244	
0.215	-11.927	
0.216	-11.684	
0.217	-11.461	
0.218	-11.275	
0.219	-11.174	
0.220	-11.191	
0.221	-11.274	
0.222	-11.569	
0.223	-12.005	
0.224	 -12.39	
0.225	 -12.67	
0.226	-12.858	
0.227	-12.998	
0.228	-13.083	
0.229	-13.091	
0.230	-12.783	
0.231	-12.398	
0.232	-12.094	
0.233	-11.887	
