Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	 -3.722	
0.001	-3.7333	
0.002	-3.5435	
0.003	-3.2949	
0.004	-3.0686	
0.005	-2.8437	
0.006	-2.6264	
0.007	-2.5085	
0.008	 -2.505	
0.009	-2.5447	
0.010	-2.5632	
0.011	-2.7993	
0.012	-2.7993	
0.013	-3.3975	
0.014	-3.6645	
0.015	-3.6645	
0.016	-3.9526	
0.017	-3.9526	
0.018	-3.7499	
0.019	-3.7499	
0.020	-3.0404	
0.021	-3.0404	
0.022	-2.8049	
0.023	-2.6111	
0.024	-2.4108	
0.025	 -2.212	
0.026	-2.0911	
0.027	-2.0681	
0.028	-2.1747	
0.029	-2.5417	
0.030	-2.8727	
0.031	 -3.072	
0.032	 -3.227	
0.033	-3.4914	
0.034	-3.4914	
0.035	-3.4429	
0.036	-3.4429	
0.037	 -3.067	
0.038	-2.7313	
0.039	-2.5278	
0.040	-2.4631	
0.041	-2.4658	
0.042	-2.4395	
0.043	-2.4395	
0.044	-2.5439	
0.045	-2.5439	
0.046	-3.4166	
0.047	-3.4166	
0.048	-3.9099	
0.049	-3.9099	
0.050	-4.0761	
0.051	-4.0761	
0.052	-3.8497	
0.053	-3.8497	
0.054	-3.0941	
0.055	-3.0941	
0.056	-2.7493	
0.057	-2.7493	
0.058	-2.6041	
0.059	-2.6041	
0.060	 -2.487	
0.061	 -2.487	
0.062	-3.1433	
0.063	-3.1433	
0.064	-3.6452	
0.065	-3.6452	
0.066	-3.7587	
0.067	-3.7587	
0.068	-3.7489	
0.069	-3.7489	
0.070	-2.9259	
0.071	-2.9259	
0.072	-2.3104	
0.073	-2.3104	
0.074	-2.1979	
0.075	-2.1979	
0.076	-2.0929	
0.077	-2.0797	
0.078	-2.4163	
0.079	-2.8707	
0.080	-3.2679	
0.081	-3.5184	
0.082	 -3.645	
0.083	-3.7054	
0.084	-3.7762	
0.085	-3.7479	
0.086	-3.4624	
0.087	 -3.132	
0.088	 -2.829	
0.089	-2.6062	
0.090	-2.4982	
0.091	 -2.506	
0.092	-2.5516	
