Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	 -77.28	
0.001	 -77.28	
0.002	-77.797	
0.003	-77.797	
0.004	-78.399	
0.005	-78.399	
0.006	-78.522	
0.007	-78.522	
0.008	-78.556	
0.009	-78.556	
0.010	-78.162	
0.011	-78.162	
0.012	-77.435	
0.013	-77.435	
0.014	-77.256	
0.015	-77.158	
0.016	-77.043	
0.017	-76.851	
0.018	-76.851	
0.019	-76.933	
0.020	-77.507	
0.021	-77.507	
0.022	 -77.92	
0.023	 -77.92	
0.024	-78.085	
0.025	-78.188	
0.026	-78.175	
0.027	-77.394	
0.028	-77.394	
0.029	-77.074	
0.030	-76.565	
0.031	-76.359	
0.032	-76.196	
0.033	-76.196	
0.034	-75.974	
0.035	  -76.1	
0.036	-76.212	
0.037	-76.292	
0.038	-76.303	
0.039	-76.216	
0.040	 -76.11	
0.041	-76.034	
0.042	-75.728	
0.043	-75.311	
0.044	-74.887	
0.045	-74.587	
0.046	-74.481	
0.047	-74.467	
0.048	-74.422	
0.049	 -74.32	
0.050	-74.505	
0.051	-74.895	
0.052	-75.302	
0.053	-75.597	
0.054	-75.729	
0.055	-75.735	
0.056	-75.728	
0.057	-75.561	
0.058	-75.308	
0.059	-75.049	
0.060	-74.829	
0.061	-74.724	
0.062	 -74.73	
0.063	 -74.73	
0.064	-74.666	
0.065	-74.776	
0.066	 -75.18	
0.067	-75.565	
0.068	-75.761	
0.069	-75.777	
0.070	-75.713	
0.071	-75.622	
0.072	-75.353	
0.073	-74.823	
0.074	-74.324	
0.075	-73.943	
0.076	 -73.67	
0.077	-73.449	
0.078	-73.258	
0.079	-73.144	
0.080	-73.278	
0.081	-73.702	
0.082	-74.077	
0.083	-74.283	
0.084	-74.389	
0.085	-74.503	
0.086	-74.621	
0.087	-74.603	
0.088	-74.223	
0.089	-73.818	
0.090	-73.617	
0.091	-73.551	
0.092	-73.449	
0.093	-73.264	
0.094	-73.123	
0.095	-73.189	
0.096	-73.647	
0.097	-74.176	
0.098	-74.482	
0.099	-74.598	
0.100	-74.743	
0.101	-74.995	
0.102	 -75.26	
0.103	-75.122	
0.104	  -74.7	
0.105	-74.277	
0.106	 -74.04	
0.107	    -74	
0.108	 -73.99	
0.109	-73.882	
0.110	-73.735	
0.111	-73.793	
0.112	-74.181	
0.113	-74.507	
0.114	-74.651	
0.115	-74.681	
0.116	-74.672	
0.117	-74.663	
0.118	-74.641	
0.119	 -74.47	
0.120	-74.246	
0.121	-74.046	
0.122	-73.876	
0.123	-73.775	
0.124	-73.781	
0.125	-73.863	
0.126	-73.991	
0.127	  -74.1	
0.128	-74.416	
0.129	-74.872	
0.130	-75.364	
0.131	-75.772	
0.132	-76.049	
0.133	 -76.24	
0.134	-76.411	
0.135	-76.558	
0.136	-76.489	
0.137	-76.391	
0.138	-76.332	
0.139	-76.279	
0.140	-76.242	
0.141	-76.314	
0.142	-76.493	
0.143	-76.668	
0.144	-76.731	
0.145	-76.773	
0.146	-77.183	
0.147	-77.759	
0.148	-78.205	
0.149	-78.386	
0.150	-78.367	
0.151	-78.326	
0.152	-78.403	
0.153	-78.503	
0.154	-78.252	
0.155	-77.755	
0.156	-77.284	
0.157	-77.032	
0.158	-76.999	
0.159	-77.037	
0.160	-76.994	
0.161	-76.869	
0.162	-76.781	
0.163	-76.892	
0.164	-77.392	
0.165	-77.912	
0.166	-78.245	
0.167	-78.477	
0.168	-78.722	
0.169	-78.972	
0.170	-79.144	
0.171	-79.205	
0.172	-79.198	
0.173	-79.001	
0.174	-78.834	
0.175	-78.695	
0.176	-78.537	
0.177	-78.395	
0.178	-78.331	
0.179	-78.362	
0.180	-78.414	
0.181	-78.414	
0.182	-78.401	
0.183	-78.401	
0.184	-79.166	
0.185	-79.523	
0.186	-79.738	
0.187	-79.738	
0.188	 -79.95	
0.189	 -79.95	
0.190	-80.091	
0.191	 -79.84	
0.192	 -79.84	
0.193	 -79.13	
0.194	 -79.13	
0.195	-78.732	
0.196	-78.732	
0.197	-78.513	
0.198	-78.513	
0.199	-78.328	
0.200	-78.328	
0.201	-78.631	
0.202	-78.631	
0.203	-78.955	
0.204	 -79.02	
0.205	 -79.02	
0.206	-78.943	
0.207	-78.943	
0.208	-78.703	
0.209	-78.703	
0.210	-78.122	
0.211	-78.122	
0.212	-77.662	
0.213	-77.662	
0.214	-77.388	
0.215	-77.388	
0.216	-77.361	
0.217	-77.361	
0.218	-77.566	
0.219	-77.566	
0.220	-78.425	
0.221	-78.425	
0.222	-78.909	
0.223	-78.909	
0.224	-79.094	
0.225	-79.094	
0.226	-79.293	
0.227	-79.293	
0.228	-78.801	
0.229	-78.801	
0.230	-78.618	
0.231	-78.618	
0.232	-78.566	
0.233	-78.566	
0.234	-78.587	
0.235	-78.587	
0.236	-78.695	
0.237	-78.695	
0.238	-79.334	
0.239	-79.334	
0.240	-79.863	
0.241	-79.863	
0.242	-79.772	
0.243	-79.772	
0.244	-79.437	
0.245	-79.437	
0.246	-78.758	
0.247	-78.758	
0.248	-77.798	
0.249	-77.798	
0.250	-77.318	
0.251	-77.318	
0.252	-77.237	
0.253	-77.237	
0.254	-76.889	
0.255	-76.889	
0.256	-77.635	
0.257	-77.635	
0.258	 -78.21	
0.259	 -78.21	
0.260	-78.184	
0.261	-78.184	
0.262	-78.355	
0.263	-78.355	
0.264	-77.738	
0.265	-77.738	
0.266	-77.024	
0.267	-77.024	
0.268	-76.822	
0.269	-76.822	
0.270	-76.459	
0.271	-76.459	
0.272	-76.502	
0.273	-76.502	
0.274	-77.256	
0.275	-77.256	
0.276	-77.474	
0.277	-77.474	
0.278	-77.681	
0.279	-77.681	
0.280	-77.171	
0.281	-77.171	
0.282	-76.346	
0.283	-76.346	
0.284	-75.875	
0.285	-75.875	
0.286	-75.469	
0.287	-75.469	
0.288	-75.444	
0.289	-75.444	
0.290	 -75.77	
0.291	 -75.77	
0.292	-75.693	
0.293	-75.693	
0.294	-75.538	
0.295	-75.538	
0.296	-74.857	
0.297	-74.857	
0.298	-73.975	
0.299	-73.975	
0.300	 -73.82	
0.301	 -73.82	
0.302	 -73.71	
0.303	 -73.71	
0.304	-74.212	
0.305	-74.212	
0.306	-74.903	
0.307	-74.903	
0.308	-74.973	
0.309	-74.973	
0.310	 -74.82	
0.311	 -74.82	
0.312	-74.273	
0.313	-74.273	
0.314	-73.801	
0.315	-73.801	
0.316	-73.819	
0.317	-73.819	
0.318	-74.034	
0.319	-74.034	
0.320	-74.624	
0.321	-74.624	
0.322	 -74.75	
0.323	 -74.75	
0.324	-74.366	
0.325	-74.366	
0.326	-73.364	
0.327	-73.364	
0.328	-72.562	
0.329	-72.562	
0.330	-72.095	
0.331	-72.095	
0.332	-72.059	
0.333	-72.059	
0.334	-72.885	
0.335	-72.885	
0.336	-73.122	
0.337	-73.122	
0.338	 -73.28	
0.339	 -73.28	
0.340	-72.785	
0.341	-72.785	
0.342	-72.143	
0.343	-72.143	
0.344	-72.055	
0.345	-72.055	
0.346	-71.851	
0.347	-71.851	
0.348	-72.567	
0.349	-72.567	
0.350	-73.265	
0.351	-73.265	
0.352	-73.475	
0.353	-73.475	
0.354	-73.317	
0.355	-73.317	
0.356	-72.681	
0.357	-72.681	
0.358	-72.374	
0.359	-72.374	
0.360	-72.128	
0.361	-72.128	
0.362	-72.352	
0.363	-72.352	
0.364	-72.972	
0.365	-72.972	
0.366	-72.892	
0.367	-72.892	
0.368	-72.917	
0.369	-72.917	
0.370	-72.517	
0.371	-72.517	
0.372	-71.964	
0.373	-71.964	
0.374	-71.956	
0.375	-71.956	
0.376	-72.181	
0.377	-72.181	
0.378	-72.997	
0.379	-72.997	
0.380	-73.971	
0.381	-73.971	
0.382	-74.355	
0.383	-74.355	
0.384	-74.582	
0.385	-74.582	
0.386	-74.532	
0.387	-74.532	
0.388	 -74.19	
0.389	 -74.19	
0.390	-74.363	
0.391	-74.363	
0.392	-74.856	
0.393	-74.856	
0.394	-75.282	
0.395	-75.282	
0.396	-76.159	
0.397	-76.159	
0.398	-76.473	
0.399	-76.473	
0.400	-76.371	
0.401	-76.371	
0.402	-75.861	
0.403	-75.861	
0.404	-75.258	
0.405	-75.258	
0.406	-74.938	
0.407	-74.938	
0.408	-74.905	
0.409	-74.905	
0.410	-75.134	
0.411	-75.134	
0.412	-76.121	
0.413	-76.121	
0.414	-76.746	
0.415	-76.746	
0.416	-77.153	
0.417	-77.153	
0.418	-77.275	
0.419	-77.275	
0.420	-76.971	
0.421	-76.971	
0.422	-76.724	
0.423	-76.724	
0.424	-76.557	
0.425	-76.557	
0.426	-76.709	
0.427	-76.709	
0.428	-76.958	
0.429	-76.958	
0.430	-77.767	
0.431	-77.767	
0.432	-78.371	
0.433	-78.371	
0.434	-78.685	
0.435	-78.685	
0.436	-78.631	
0.437	-78.631	
0.438	-78.009	
0.439	-78.009	
0.440	-77.653	
0.441	-77.653	
0.442	-77.447	
0.443	-77.447	
0.444	-77.181	
0.445	-77.181	
0.446	-77.422	
0.447	-77.422	
0.448	-77.863	
0.449	-77.863	
0.450	-77.988	
0.451	-77.988	
0.452	-77.885	
0.453	-77.885	
0.454	-77.812	
0.455	-77.523	
0.456	-76.975	
0.457	-76.781	
0.458	-76.625	
0.459	-76.545	
0.460	 -76.53	
0.461	-76.534	
0.462	-76.552	
0.463	-76.766	
0.464	-77.215	
0.465	-77.629	
0.466	-77.969	
0.467	-78.248	
0.468	 -78.47	
0.469	-78.652	
0.470	-78.806	
0.471	-78.942	
0.472	-78.822	
0.473	-78.635	
0.474	-78.478	
0.475	-78.376	
0.476	-78.343	
0.477	-78.377	
0.478	-78.452	
0.479	-78.519	
0.480	-78.555	
0.481	-78.569	
0.482	-78.717	
0.483	-79.079	
0.484	-79.423	
0.485	-79.686	
0.486	-79.801	
0.487	-79.768	
0.488	-79.651	
0.489	-79.541	
0.490	-79.409	
0.491	-79.004	
0.492	 -78.51	
0.493	-78.055	
0.494	 -77.72	
0.495	-77.533	
0.496	-77.381	
0.497	-77.142	
0.498	-76.907	
0.499	-76.875	
0.500	-77.072	
0.501	-77.519	
0.502	-77.858	
0.503	-78.017	
0.504	-78.121	
0.505	-78.288	
0.506	-78.459	
0.507	-78.513	
0.508	-78.446	
0.509	-78.182	
0.510	-77.858	
0.511	-77.603	
0.512	 -77.36	
0.513	-77.135	
0.514	-76.982	
0.515	-76.911	
0.516	-76.863	
0.517	 -76.78	
0.518	 -76.83	
0.519	-77.144	
0.520	-77.491	
0.521	-77.789	
0.522	-77.959	
0.523	-77.959	
0.524	-77.977	
0.525	-77.977	
0.526	-77.748	
0.527	 -77.39	
0.528	 -77.39	
0.529	-76.552	
0.530	-76.276	
0.531	-76.147	
0.532	-76.147	
0.533	-75.926	
0.534	-75.808	
0.535	-75.808	
0.536	-76.028	
0.537	-76.173	
0.538	-76.173	
0.539	-76.091	
0.540	-76.091	
0.541	-75.834	
0.542	-75.834	
0.543	-75.253	
0.544	-75.253	
0.545	-74.481	
0.546	-74.481	
0.547	 -74.32	
0.548	 -74.32	
0.549	-74.257	
0.550	-74.257	
0.551	-74.712	
0.552	-74.712	
0.553	-75.462	
0.554	-75.462	
0.555	-75.671	
0.556	-75.671	
0.557	-75.601	
0.558	-75.601	
0.559	-75.177	
0.560	-75.177	
0.561	-74.632	
0.562	-74.522	
0.563	-74.522	
0.564	-74.718	
0.565	-74.718	
0.566	-75.006	
0.567	-75.006	
0.568	-75.419	
0.569	-75.419	
0.570	-75.676	
0.571	-75.676	
0.572	-75.142	
0.573	-75.142	
0.574	-74.244	
0.575	-74.244	
0.576	-73.654	
0.577	-73.654	
0.578	-72.989	
0.579	-72.989	
0.580	-73.233	
0.581	-73.233	
0.582	-73.942	
0.583	-73.942	
0.584	-74.206	
0.585	-74.206	
0.586	-74.594	
0.587	-74.594	
0.588	-74.367	
0.589	-74.367	
0.590	-73.749	
0.591	-73.749	
0.592	-73.474	
0.593	-73.474	
0.594	-73.202	
0.595	-73.202	
0.596	-73.456	
0.597	-73.456	
0.598	-74.202	
0.599	-74.202	
0.600	  -74.8	
0.601	  -74.8	
0.602	-75.182	
0.603	-75.182	
0.604	-74.736	
0.605	-74.736	
0.606	-74.373	
0.607	-74.373	
0.608	-73.907	
0.609	-73.907	
0.610	-73.707	
0.611	-73.707	
0.612	-73.953	
0.613	-73.953	
0.614	-74.381	
0.615	-74.381	
0.616	-74.792	
0.617	-74.792	
0.618	-74.796	
0.619	-74.796	
0.620	-74.639	
0.621	-74.639	
0.622	-74.153	
0.623	-74.153	
0.624	-73.793	
0.625	-73.793	
0.626	-73.983	
0.627	-73.983	
0.628	-74.261	
0.629	-74.261	
0.630	-75.078	
0.631	-75.078	
0.632	-75.928	
0.633	-75.928	
0.634	 -76.44	
0.635	 -76.44	
0.636	-76.792	
0.637	-76.792	
0.638	-76.627	
0.639	-76.627	
0.640	-76.363	
0.641	-76.363	
0.642	 -76.62	
0.643	 -76.62	
0.644	-76.781	
0.645	-76.781	
0.646	-76.815	
0.647	-76.815	
0.648	-77.843	
0.649	-77.843	
0.650	-78.265	
0.651	-78.265	
0.652	-78.396	
0.653	-78.396	
0.654	-78.451	
0.655	-78.451	
0.656	-77.711	
0.657	-77.711	
0.658	-77.316	
0.659	-77.316	
0.660	-76.953	
0.661	-76.953	
0.662	 -76.87	
0.663	-77.027	
0.664	-77.027	
0.665	-77.119	
0.666	-77.634	
0.667	-77.634	
0.668	-78.098	
0.669	-78.889	
0.670	-78.889	
0.671	-78.994	
0.672	-79.191	
0.673	-79.191	
0.674	 -79.38	
0.675	-79.315	
0.676	-79.032	
0.677	-78.532	
0.678	-78.532	
0.679	 -78.46	
0.680	 -78.45	
0.681	-78.415	
0.682	-78.322	
0.683	 -78.68	
0.684	 -78.68	
0.685	 -79.07	
0.686	-79.362	
0.687	-79.601	
0.688	-79.817	
0.689	-79.959	
0.690	 -79.99	
0.691	-79.956	
0.692	-79.719	
0.693	-79.419	
0.694	 -79.18	
0.695	-78.978	
0.696	-78.746	
0.697	-78.528	
0.698	-78.411	
0.699	 -78.39	
0.700	-78.322	
0.701	-78.135	
0.702	-78.192	
0.703	 -78.44	
0.704	-78.728	
0.705	-78.853	
0.706	-78.761	
0.707	 -78.63	
0.708	-78.642	
0.709	 -78.76	
0.710	-78.631	
0.711	-78.204	
0.712	-77.754	
0.713	-77.495	
0.714	 -77.45	
0.715	 -77.48	
0.716	-77.426	
0.717	-77.285	
0.718	-77.187	
0.719	-77.284	
0.720	-77.755	
0.721	-78.251	
0.722	-78.574	
0.723	-78.959	
0.724	-78.959	
0.725	-78.959	
0.726	-79.294	
0.727	-79.294	
0.728	-79.271	
0.729	-79.271	
0.730	-78.863	
0.731	-78.863	
0.732	-78.755	
0.733	-78.755	
0.734	 -78.57	
0.735	 -78.57	
0.736	-78.646	
0.737	-78.646	
0.738	-78.685	
0.739	-78.685	
0.740	-79.269	
0.741	-79.269	
0.742	-79.588	
0.743	-79.588	
0.744	-79.305	
0.745	-79.305	
0.746	-79.042	
0.747	-79.042	
0.748	 -78.16	
0.749	 -78.16	
0.750	-77.436	
0.751	-77.436	
0.752	-77.054	
0.753	-77.054	
0.754	-76.964	
0.755	-76.964	
0.756	-76.992	
0.757	-76.992	
0.758	-77.667	
0.759	-77.667	
0.760	-78.124	
0.761	-78.124	
0.762	-78.234	
0.763	-78.234	
0.764	-78.172	
0.765	-78.172	
0.766	-77.477	
0.767	-77.477	
0.768	-77.135	
0.769	-76.635	
0.770	-76.635	
0.771	-76.447	
0.772	-76.447	
0.773	-76.393	
0.774	-76.393	
0.775	-76.941	
0.776	-76.941	
0.777	-77.265	
0.778	-77.439	
0.779	-77.439	
0.780	-77.361	
0.781	-77.361	
0.782	 -77.08	
0.783	-76.652	
0.784	-75.835	
0.785	-75.835	
0.786	-75.649	
0.787	-75.507	
0.788	-75.235	
0.789	-74.918	
0.790	-75.167	
0.791	-75.361	
0.792	-75.393	
0.793	-75.393	
0.794	-75.314	
0.795	-75.273	
0.796	-75.273	
0.797	  -74.6	
0.798	-74.133	
0.799	-73.852	
0.800	-73.736	
0.801	-73.623	
0.802	-73.485	
0.803	-73.428	
0.804	-73.726	
0.805	-74.185	
0.806	-74.502	
0.807	-74.628	
0.808	-74.705	
0.809	-74.878	
0.810	 -75.05	
0.811	 -74.86	
0.812	-74.419	
0.813	-74.038	
0.814	-73.877	
0.815	-73.851	
0.816	 -73.79	
