Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-78.572	
0.001	-78.572	
0.002	-78.633	
0.003	-78.633	
0.004	-78.489	
0.005	-78.489	
0.006	-79.007	
0.007	-79.007	
0.008	-79.248	
0.009	-79.248	
0.010	-79.272	
0.011	-79.272	
0.012	-79.219	
0.013	-78.582	
0.014	-78.582	
0.015	-78.237	
0.016	-78.048	
0.017	-77.895	
0.018	-77.756	
0.019	-77.676	
0.020	-77.629	
0.021	-77.578	
0.022	-77.569	
0.023	-77.839	
0.024	-78.478	
0.025	-78.478	
0.026	-78.823	
0.027	-79.112	
0.028	-79.258	
0.029	-79.326	
0.030	-79.425	
0.031	-79.361	
0.032	-79.193	
0.033	-78.963	
0.034	-78.779	
0.035	-78.731	
0.036	-78.789	
0.037	-78.798	
0.038	-78.689	
0.039	-78.592	
0.040	-78.738	
0.041	-79.251	
0.042	-79.692	
0.043	-79.883	
0.044	-79.872	
0.045	-79.736	
0.046	 -79.59	
0.047	-79.533	
0.048	 -79.46	
0.049	 -79.03	
0.050	-78.368	
0.051	-77.734	
0.052	-77.378	
0.053	 -77.28	
0.054	-77.195	
0.055	-77.001	
0.056	 -76.79	
0.057	-76.736	
0.058	-77.117	
0.059	-77.648	
0.060	-78.015	
0.061	-78.165	
0.062	-78.247	
0.063	-78.376	
0.064	-78.566	
0.065	-78.664	
0.066	-78.332	
0.067	 -77.78	
0.068	-77.285	
0.069	-76.939	
0.070	-76.716	
0.071	-76.507	
0.072	-76.223	
0.073	-75.912	
0.074	-75.709	
0.075	-75.935	
0.076	-76.313	
0.077	-76.576	
0.078	  -76.7	
0.079	-76.803	
0.080	-76.888	
0.081	-76.851	
0.082	-76.508	
0.083	 -76.11	
0.084	-75.893	
0.085	-75.714	
0.086	-75.433	
0.087	-75.087	
0.088	-74.771	
0.089	-74.605	
0.090	-74.674	
0.091	-75.084	
0.092	-75.364	
0.093	-75.313	
0.094	-75.127	
0.095	-75.095	
0.096	-75.219	
0.097	-75.279	
0.098	-74.952	
0.099	-74.336	
0.100	-73.873	
0.101	-73.731	
0.102	-73.713	
0.103	-73.552	
0.104	-73.263	
0.105	 -73.07	
0.106	-73.199	
0.107	-73.699	
0.108	-74.142	
0.109	-74.369	
0.110	-74.473	
0.111	-74.619	
0.112	-74.846	
0.113	-75.024	
0.114	-74.827	
0.115	 -74.49	
0.116	-74.184	
0.117	-73.945	
0.118	-73.783	
0.119	-73.681	
0.120	-73.633	
0.121	-73.668	
0.122	-73.945	
0.123	-74.383	
0.124	-74.701	
0.125	-74.824	
0.126	-74.769	
0.127	-74.606	
0.128	  -74.4	
0.129	-73.998	
0.130	 -73.48	
0.131	-73.017	
0.132	-72.703	
0.133	-72.555	
0.134	-72.407	
0.135	-72.142	
0.136	-71.868	
0.137	-72.048	
0.138	-72.048	
0.139	-73.089	
0.140	-73.206	
0.141	-73.063	
0.142	-72.938	
0.143	-73.021	
0.144	-73.054	
0.145	-72.768	
0.146	-72.337	
0.147	-71.985	
0.148	-71.855	
0.149	-71.891	
0.150	-71.891	
0.151	-71.832	
0.152	-71.788	
0.153	-72.105	
0.154	-72.588	
0.155	-73.069	
0.156	-73.069	
0.157	  -73.7	
0.158	-73.665	
0.159	-73.446	
0.160	-73.173	
0.161	-73.094	
0.162	-73.094	
0.163	 -72.69	
0.164	-72.228	
0.165	-71.984	
0.166	-72.052	
0.167	-72.325	
0.168	-72.325	
0.169	-73.024	
0.170	-73.024	
0.171	-73.234	
0.172	-73.351	
0.173	-73.342	
0.174	-73.342	
0.175	-73.021	
0.176	-72.794	
0.177	 -72.64	
0.178	-72.475	
0.179	-72.369	
0.180	-72.369	
0.181	-72.443	
0.182	-72.443	
0.183	-72.507	
0.184	-72.507	
0.185	-73.986	
0.186	-73.986	
0.187	-74.804	
0.188	-74.812	
0.189	-74.812	
0.190	-75.356	
0.191	-75.356	
0.192	-75.705	
0.193	-75.705	
0.194	-75.126	
0.195	-75.126	
0.196	-75.327	
0.197	-75.327	
0.198	-75.661	
0.199	-75.661	
0.200	-75.832	
0.201	-75.832	
0.202	 -77.03	
0.203	 -77.03	
0.204	-77.309	
0.205	-77.309	
0.206	-77.053	
0.207	-77.053	
0.208	-76.583	
0.209	-76.583	
0.210	-75.939	
0.211	-75.939	
0.212	-75.482	
0.213	-75.482	
0.214	-75.434	
0.215	-75.434	
0.216	-75.693	
0.217	-75.693	
0.218	-76.359	
0.219	-77.034	
0.220	-77.034	
0.221	-77.034	
0.222	-77.328	
0.223	-77.328	
0.224	-77.333	
0.225	-76.899	
0.226	-76.899	
0.227	-76.899	
0.228	-76.799	
0.229	-76.799	
0.230	 -76.85	
0.231	 -76.85	
0.232	-76.736	
0.233	-76.736	
0.234	-77.267	
0.235	-77.267	
0.236	-78.129	
0.237	-78.129	
0.238	-78.225	
0.239	-78.225	
0.240	-78.595	
0.241	-78.595	
0.242	-78.117	
0.243	-78.117	
0.244	-77.804	
0.245	-77.804	
0.246	-77.915	
0.247	-77.915	
0.248	-77.561	
0.249	-77.561	
0.250	-77.685	
0.251	-77.685	
0.252	-78.168	
0.253	-78.168	
0.254	-78.354	
0.255	-78.354	
0.256	-78.499	
0.257	-78.499	
0.258	-78.078	
0.259	-78.078	
0.260	-77.447	
0.261	-77.447	
0.262	  -77.2	
0.263	  -77.2	
0.264	-76.848	
0.265	-76.848	
0.266	-76.821	
0.267	-76.821	
0.268	-77.273	
0.269	-77.273	
0.270	-78.018	
0.271	-78.018	
0.272	-78.717	
0.273	-78.717	
0.274	-79.053	
0.275	-79.053	
0.276	-79.027	
0.277	-79.027	
0.278	-78.904	
0.279	-78.904	
0.280	-78.709	
0.281	-78.709	
0.282	-78.649	
0.283	-78.649	
0.284	-78.781	
0.285	-78.781	
0.286	-79.162	
0.287	-79.162	
0.288	-79.724	
0.289	-79.724	
0.290	 -79.79	
0.291	 -79.79	
0.292	-79.545	
0.293	-79.545	
0.294	-79.143	
0.295	-79.143	
0.296	-77.871	
0.297	-77.871	
0.298	-77.408	
0.299	-77.408	
0.300	-77.352	
0.301	-77.352	
0.302	-77.031	
0.303	-77.031	
0.304	-77.638	
0.305	-77.638	
0.306	-78.364	
0.307	-78.364	
0.308	-78.591	
0.309	-78.591	
0.310	-78.787	
0.311	-78.787	
0.312	-78.243	
0.313	-78.243	
0.314	-77.337	
0.315	-77.337	
0.316	-76.731	
0.317	-76.731	
0.318	-76.265	
0.319	-76.265	
0.320	-76.086	
0.321	-76.086	
0.322	-76.629	
0.323	-76.629	
0.324	-77.152	
0.325	-77.152	
0.326	-77.315	
0.327	-77.206	
0.328	-77.206	
0.329	-77.039	
0.330	-76.822	
0.331	-76.564	
0.332	-76.136	
0.333	-75.651	
0.334	-75.326	
0.335	-75.262	
0.336	-75.362	
0.337	-75.439	
0.338	-75.629	
