Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-51.187	
0.001	-51.154	
0.002	 -51.31	
0.003	-51.541	
0.004	-51.719	
0.005	 -51.83	
0.006	-51.844	
0.007	 -51.74	
0.008	  -51.6	
0.009	-51.426	
0.010	-50.987	
0.011	-50.536	
0.012	-50.224	
0.013	 -50.09	
0.014	-50.153	
0.015	-50.244	
0.016	-50.227	
0.017	-50.182	
0.018	-50.258	
0.019	-50.698	
0.020	-51.304	
0.021	-51.731	
0.022	-51.731	
0.023	-51.859	
0.024	-51.859	
0.025	-52.141	
0.026	-52.141	
0.027	-52.332	
0.028	-52.332	
0.029	-51.421	
0.030	-51.421	
0.031	-51.043	
0.032	-51.043	
0.033	-50.895	
0.034	-50.895	
0.035	-50.303	
0.036	-50.303	
0.037	-50.435	
0.038	-50.435	
0.039	-50.996	
0.040	-50.996	
0.041	-50.838	
0.042	-50.838	
0.043	-51.219	
0.044	-51.219	
0.045	-51.461	
0.046	-51.461	
0.047	-51.021	
0.048	-51.021	
0.049	-51.013	
0.050	-51.013	
0.051	-51.109	
0.052	-51.109	
0.053	-51.076	
0.054	-51.076	
0.055	-51.868	
0.056	-51.868	
0.057	-51.784	
0.058	-51.784	
0.059	-50.925	
0.060	-50.925	
0.061	  -50.4	
0.062	  -50.4	
0.063	-49.748	
0.064	-49.748	
0.065	-48.987	
0.066	-48.987	
0.067	-49.284	
0.068	-49.284	
0.069	-49.463	
0.070	-49.463	
0.071	-49.611	
0.072	-49.611	
0.073	-49.977	
0.074	-49.977	
0.075	-50.391	
0.076	-50.391	
0.077	-50.932	
0.078	-50.932	
0.079	-50.331	
0.080	-49.968	
0.081	-49.968	
0.082	-50.328	
0.083	-50.328	
0.084	-50.328	
0.085	-48.983	
0.086	-48.983	
0.087	-49.225	
0.088	-49.909	
0.089	-50.474	
0.090	-50.637	
0.091	-50.617	
0.092	 -50.66	
0.093	-50.804	
0.094	-50.776	
0.095	-50.206	
0.096	-49.452	
0.097	-48.884	
0.098	-48.649	
0.099	-48.627	
0.100	-48.544	
0.101	-48.278	
0.102	-47.931	
0.103	-47.802	
0.104	-48.305	
0.105	-49.261	
0.106	-50.032	
0.107	-50.277	
0.108	 -50.11	
0.109	-49.929	
0.110	-50.019	
0.111	-50.293	
0.112	-50.177	
0.113	-49.608	
0.114	-49.069	
0.115	 -48.93	
0.116	-49.139	
0.117	-49.385	
0.118	 -49.33	
0.119	-49.019	
0.120	-48.683	
0.121	-48.768	
0.122	-49.238	
0.123	-49.643	
0.124	-49.824	
0.125	-49.948	
0.126	-50.162	
0.127	-50.343	
0.128	-50.296	
0.129	-49.839	
0.130	-49.345	
0.131	-49.122	
0.132	 -49.06	
0.133	-48.927	
0.134	-48.705	
0.135	-48.684	
0.136	-48.924	
0.137	-49.281	
0.138	-49.717	
0.139	-49.965	
0.140	-50.022	
0.141	-50.098	
0.142	-50.171	
0.143	-50.032	
0.144	-49.762	
0.145	-49.589	
0.146	-49.458	
0.147	-49.427	
0.148	-49.275	
0.149	 -48.95	
0.150	  -48.6	
0.151	-48.444	
0.152	-48.501	
0.153	-48.632	
0.154	-48.853	
0.155	-49.151	
0.156	-49.407	
0.157	-49.636	
0.158	-49.802	
0.159	-49.921	
0.160	-50.052	
0.161	-50.174	
0.162	-50.037	
0.163	-49.822	
0.164	-49.581	
0.165	-49.365	
0.166	-49.219	
0.167	-49.061	
0.168	-48.877	
0.169	  -48.8	
0.170	 -48.97	
0.171	-49.432	
0.172	-49.432	
0.173	-49.706	
0.174	-49.706	
0.175	-49.649	
0.176	-49.649	
0.177	-50.097	
0.178	-50.097	
0.179	-49.802	
0.180	-49.802	
0.181	-48.708	
0.182	 -48.26	
0.183	 -48.26	
0.184	-48.006	
0.185	-48.006	
0.186	-48.642	
0.187	-48.642	
0.188	-49.328	
0.189	-49.328	
0.190	-49.946	
0.191	-49.946	
0.192	-50.675	
0.193	-50.675	
0.194	-50.781	
0.195	-50.781	
0.196	-50.353	
0.197	-50.353	
0.198	-49.453	
0.199	-49.453	
0.200	 -49.05	
0.201	 -49.05	
0.202	-49.437	
0.203	-49.437	
0.204	-49.301	
0.205	-49.301	
0.206	-50.422	
0.207	-50.422	
0.208	-51.456	
0.209	-51.456	
0.210	-51.409	
0.211	-51.409	
0.212	-50.933	
0.213	-50.933	
0.214	-50.721	
0.215	-50.721	
0.216	 -50.52	
0.217	 -50.52	
0.218	-50.089	
0.219	-50.089	
0.220	-50.166	
0.221	-50.166	
0.222	-50.698	
0.223	-50.698	
0.224	-51.037	
0.225	-51.037	
0.226	-50.968	
0.227	-50.968	
0.228	-50.388	
0.229	-50.388	
0.230	-49.566	
0.231	-49.566	
0.232	-49.147	
0.233	-49.147	
0.234	-49.173	
0.235	-49.173	
0.236	-49.144	
0.237	-49.144	
0.238	 -49.99	
0.239	 -49.99	
0.240	-50.252	
0.241	-50.252	
0.242	-50.555	
0.243	-50.555	
0.244	-51.088	
0.245	-51.088	
0.246	-50.479	
0.247	-50.479	
0.248	-49.951	
0.249	-49.951	
0.250	-50.315	
0.251	-50.315	
0.252	-50.606	
0.253	-50.606	
0.254	-50.839	
0.255	-50.839	
0.256	-51.129	
0.257	-51.129	
0.258	-51.093	
0.259	-51.093	
0.260	 -50.67	
0.261	 -50.67	
0.262	-50.042	
0.263	-50.042	
0.264	  -49.6	
0.265	  -49.6	
0.266	-49.459	
0.267	-49.459	
0.268	-49.625	
0.269	-49.625	
0.270	-49.972	
0.271	-49.972	
0.272	-50.697	
0.273	-50.697	
0.274	 -51.07	
0.275	 -51.07	
0.276	-51.388	
0.277	-51.388	
0.278	-51.132	
