Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	 60.795	
0.001	 61.615	
0.002	 62.285	
0.003	  62.75	
0.004	 63.077	
0.005	 63.321	
0.006	 63.507	
0.007	 63.608	
0.008	  63.56	
0.009	 62.914	
0.010	  62.09	
0.011	 61.423	
0.012	 60.933	
0.013	 60.544	
0.014	 60.264	
0.015	 60.373	
0.016	 61.177	
0.017	 61.966	
0.018	 61.966	
0.019	 62.904	
0.020	 62.904	
0.021	 63.678	
0.022	 63.939	
0.023	  64.02	
0.024	 63.887	
0.025	 63.887	
0.026	 62.852	
0.027	 62.852	
0.028	 62.613	
0.029	 62.613	
0.030	 62.204	
0.031	 62.204	
0.032	 62.547	
0.033	 62.547	
0.034	 64.256	
0.035	 64.256	
0.036	  64.85	
0.037	  64.85	
0.038	 65.242	
0.039	 65.242	
0.040	 65.173	
0.041	 65.173	
0.042	 63.519	
0.043	 63.519	
0.044	 62.559	
0.045	 62.559	
0.046	 61.812	
0.047	 61.812	
0.048	 61.085	
0.049	 61.085	
0.050	 62.898	
0.051	 62.898	
0.052	 64.023	
0.053	 64.023	
0.054	 64.497	
0.055	 64.497	
0.056	 65.379	
0.057	 65.379	
0.058	 64.422	
0.059	 64.422	
0.060	 63.099	
0.061	 63.099	
0.062	 62.942	
0.063	 62.942	
0.064	 62.618	
0.065	 62.618	
0.066	 63.793	
0.067	 63.793	
0.068	 65.111	
0.069	 65.111	
0.070	  65.56	
0.071	  65.56	
0.072	 65.887	
0.073	 65.887	
0.074	 65.471	
0.075	 65.471	
0.076	 63.754	
0.077	 63.754	
0.078	 62.562	
0.079	 62.562	
0.080	 61.947	
0.081	 61.947	
0.082	 62.581	
0.083	 62.581	
0.084	 63.803	
0.085	 63.803	
0.086	 64.671	
0.087	 64.671	
0.088	  65.42	
0.089	  65.42	
0.090	 65.006	
0.091	 65.006	
0.092	 63.782	
0.093	 63.782	
0.094	 62.619	
0.095	 62.619	
0.096	 61.534	
0.097	 61.534	
0.098	 61.703	
0.099	 61.703	
0.100	 63.296	
0.101	 63.296	
0.102	 64.132	
0.103	 64.132	
0.104	  65.06	
0.105	  65.06	
0.106	 65.415	
0.107	 65.415	
0.108	 65.044	
0.109	 65.044	
0.110	   64.5	
0.111	   64.5	
0.112	 63.644	
0.113	 63.644	
0.114	 63.491	
0.115	 63.491	
0.116	 64.739	
0.117	 64.739	
0.118	 65.607	
0.119	 65.607	
0.120	 66.158	
0.121	 66.158	
0.122	 66.215	
0.123	 66.215	
0.124	 65.479	
0.125	 65.479	
0.126	 63.707	
0.127	 63.707	
0.128	 62.396	
0.129	 62.396	
0.130	 61.693	
0.131	 61.693	
0.132	 62.239	
0.133	 62.239	
0.134	 63.526	
0.135	 63.526	
0.136	 64.568	
0.137	 64.568	
0.138	 65.338	
0.139	 65.338	
0.140	 65.513	
0.141	 65.513	
0.142	 64.506	
0.143	 64.506	
0.144	 63.002	
0.145	 63.002	
0.146	 62.592	
0.147	 62.592	
0.148	 62.656	
0.149	 62.656	
0.150	 63.693	
0.151	 63.693	
0.152	 64.689	
0.153	 64.689	
0.154	 64.672	
0.155	 64.672	
0.156	 64.672	
0.157	 64.495	
0.158	 64.495	
0.159	 63.135	
0.160	 63.135	
0.161	 61.375	
0.162	 61.375	
0.163	 60.687	
0.164	 60.687	
0.165	 60.634	
0.166	 60.634	
0.167	 62.016	
0.168	 62.016	
0.169	   63.2	
0.170	   63.2	
0.171	  63.88	
0.172	  63.88	
0.173	 64.124	
0.174	 64.124	
0.175	 63.401	
0.176	 63.401	
0.177	 61.877	
0.178	 61.877	
0.179	 60.765	
0.180	 60.765	
0.181	 59.865	
0.182	 59.865	
0.183	 60.369	
0.184	 60.369	
0.185	 61.682	
0.186	 61.682	
0.187	 62.237	
0.188	 62.237	
0.189	 62.885	
0.190	 62.885	
0.191	 62.967	
0.192	 62.967	
0.193	 62.226	
0.194	 62.226	
0.195	 61.196	
0.196	 61.196	
0.197	 60.348	
0.198	 60.348	
0.199	 60.483	
0.200	 60.483	
0.201	 61.675	
0.202	 61.675	
0.203	 62.785	
0.204	 62.785	
0.205	 63.469	
