Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	 99.188	
0.001	 99.003	
0.002	 99.398	
0.003	 100.32	
0.004	 101.25	
0.005	 101.72	
0.006	 101.72	
0.007	 101.47	
0.008	  101.3	
0.009	 101.34	
0.010	 101.49	
0.011	 101.26	
0.012	 100.09	
0.013	 98.761	
0.014	 97.817	
0.015	 97.277	
0.016	  96.84	
0.017	 96.375	
0.018	 96.028	
0.019	 95.976	
0.020	 96.613	
0.021	 97.381	
0.022	 97.981	
0.023	 98.392	
0.024	 98.708	
0.025	 99.011	
0.026	 99.335	
0.027	 99.636	
0.028	 99.727	
0.029	 99.081	
0.030	 98.239	
0.031	 97.648	
0.032	 97.376	
0.033	 97.288	
0.034	 97.178	
0.035	 97.028	
0.036	 97.064	
0.037	 97.931	
0.038	 99.005	
0.039	 99.702	
0.040	 99.946	
0.041	 100.05	
0.042	 100.31	
0.043	 100.72	
0.044	 101.01	
0.045	 100.91	
0.046	  100.4	
0.047	  99.43	
0.048	  98.65	
0.049	 98.084	
0.050	 97.532	
0.051	 96.976	
0.052	  96.58	
0.053	 96.522	
0.054	 96.896	
0.055	 97.922	
0.056	 98.726	
0.057	 99.179	
0.058	 99.536	
0.059	 99.985	
0.060	 100.46	
0.061	 100.71	
0.062	 100.66	
0.063	 100.49	
0.064	 99.847	
0.065	 99.043	
0.066	 98.273	
0.067	 97.533	
0.068	 96.977	
0.069	  96.71	
0.070	 96.678	
0.071	 96.765	
0.072	 97.365	
0.073	 98.092	
0.074	 98.767	
0.075	 99.385	
0.076	 99.932	
0.077	 100.32	
0.078	 100.62	
0.079	 100.96	
0.080	 101.29	
0.081	 101.02	
0.082	 100.44	
0.083	 99.964	
0.084	 99.742	
0.085	 99.738	
0.086	 99.808	
0.087	 99.945	
0.088	 100.39	
0.089	 101.46	
0.090	 102.46	
0.091	  103.1	
0.092	 103.35	
0.093	 103.46	
0.094	 103.64	
0.095	 103.86	
0.096	 103.89	
0.097	 103.58	
0.098	 102.53	
0.099	 101.47	
0.100	 100.77	
0.101	  100.3	
0.102	 99.872	
0.103	 99.472	
0.104	 99.227	
0.105	 99.567	
0.106	 100.66	
0.107	  101.6	
0.108	 102.05	
0.109	 102.31	
0.110	 102.72	
0.111	 103.28	
0.112	 103.71	
0.113	 103.79	
0.114	 103.17	
0.115	  102.4	
0.116	 102.01	
0.117	 101.89	
0.118	  101.8	
0.119	 101.63	
0.120	 101.52	
0.121	 101.91	
0.122	 101.91	
0.123	 104.05	
0.124	 104.67	
0.125	 104.93	
0.126	 105.12	
0.127	 105.12	
0.128	 105.74	
0.129	 105.74	
