Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
0.000	-1.8277	
0.001	-1.8277	
0.002	-3.1694	
0.003	-3.1694	
0.004	-4.0796	
0.005	-4.0796	
0.006	-4.2635	
0.007	-4.2635	
0.008	-3.9216	
0.009	-3.9216	
0.010	-2.7192	
0.011	-2.7192	
0.012	-1.9243	
0.013	-1.9243	
0.014	-1.9847	
0.015	-1.9847	
0.016	-2.0189	
0.017	-2.0189	
0.018	-3.2994	
0.019	-3.2994	
0.020	-4.6518	
0.021	-4.6518	
0.022	-4.9506	
0.023	-4.9506	
0.024	-4.9896	
0.025	-4.9896	
0.026	-3.6414	
0.027	-3.6414	
0.028	-2.4467	
0.029	-2.4467	
0.030	-2.1878	
0.031	-2.1878	
0.032	-1.9287	
0.033	-1.9287	
0.034	-2.7829	
0.035	-2.7829	
0.036	 -3.621	
0.037	-4.2208	
0.038	-4.4579	
0.039	-4.4949	
0.040	-4.4861	
0.041	-4.5481	
0.042	-4.2148	
0.043	-2.7161	
0.044	-2.7161	
0.045	 -2.102	
0.046	-1.7524	
0.047	-1.6392	
0.048	-1.5717	
0.049	-1.4769	
0.050	-1.4226	
0.051	-1.9208	
0.052	 -2.816	
0.053	-3.6331	
0.054	-4.2011	
0.055	-4.5225	
0.056	-4.7485	
0.057	-4.9101	
0.058	-4.9741	
0.059	-4.4628	
0.060	  -3.81	
0.061	 -3.217	
0.062	-2.7584	
0.063	-2.4412	
0.064	-2.2562	
0.065	-2.1546	
0.066	-2.1044	
0.067	-2.1771	
0.068	 -2.782	
0.069	-3.5293	
0.070	-4.1466	
0.071	-4.5853	
0.072	-4.8403	
0.073	 -4.962	
0.074	  -4.98	
0.075	-4.7084	
0.076	-3.9734	
0.077	-3.2727	
0.078	 -2.701	
0.079	-2.2612	
0.080	-1.9341	
0.081	-1.6931	
0.082	-1.5375	
0.083	-1.4794	
0.084	-1.8229	
0.085	-2.5653	
0.086	-3.2104	
0.087	-3.6926	
0.088	-4.0225	
0.089	-4.3079	
0.090	-4.4777	
0.091	-4.5151	
0.092	-4.0969	
0.093	-3.4399	
0.094	-2.9191	
0.095	-2.5853	
0.096	-2.3589	
0.097	-2.1714	
0.098	-2.0634	
0.099	-2.0862	
0.100	 -2.217	
0.101	-2.7178	
0.102	-3.4932	
0.103	-4.1669	
0.104	-4.6815	
0.105	 -5.072	
0.106	-5.2772	
0.107	-5.3376	
0.108	-5.2999	
0.109	-4.7398	
0.110	-4.0438	
0.111	 -3.424	
0.112	 -2.925	
0.113	-2.5678	
0.114	-2.3355	
0.115	 -2.218	
0.116	 -2.197	
0.117	-2.2814	
0.118	  -2.87	
0.119	-3.5707	
0.120	-4.1515	
0.121	 -4.848	
0.122	-4.9332	
0.123	-4.8813	
0.124	-4.5429	
0.125	-3.7876	
0.126	-3.0893	
